左龟,左技能idx,左技能,右龟,右技能idx,右技能,胜方,帧数,左释放,右释放
hunter,2,隐蔽,ice,1,冰霜,L,4182,10,7
ice,1,冰霜,bubble,1,泡泡盾,R,3139,5,5
lightning,3,雷盾,ice,1,冰霜,L,3635,6,6
ice,1,冰霜,cyber,2,侵入,R,3710,5,4
space,1,虫洞,ice,1,冰霜,R,3668,5,5
ice,1,冰霜,headless,3,灵魂打击,R,2914,3,4
two_head,1,灵能冲击/锤击,ice,2,冰封,L,4274,5,9
ice,2,冰封,diamond,3,钻石冲撞,R,3503,7,7
rainbow,2,全色风暴,ice,2,冰封,R,3936,4,8
ice,2,冰封,pirate,1,火炮齐射,R,3183,5,3
bubble,3,泡泡爆破,ice,2,冰封,R,3801,5,9
ice,2,冰封,phoenix,2,烫伤,R,3407,6,6
crystal,1,水晶壁垒,ice,2,冰封,R,3564,4,8
ice,2,冰封,space,3,扭曲空间,R,3523,5,4
shell,2,吸收,ice,2,冰封,R,4596,7,10
ice,3,团队护盾,ghost,1,幽冥突袭,R,3283,4,6
fortune,3,招财进宝,ice,3,团队护盾,R,3297,3,6
ice,3,团队护盾,gambler,2,赌注,R,3188,4,6
candy,1,糖果锤,ice,3,团队护盾,R,3445,5,6
ice,3,团队护盾,line,3,墨水炸弹,R,2965,4,5
lava,2,岩浆涌动,ice,3,团队护盾,R,3946,4,6
ice,3,团队护盾,chest,1,清点财宝,R,3980,6,7
hiding,3,强化随从,ice,3,团队护盾,L,3721,7,5
ninja,1,手里剑,ninja,3,背刺,L,3072,3,3
diamond,2,钻石滚球,ninja,1,手里剑,L,4230,6,3
ninja,1,手里剑,rainbow,1,棱镜护盾,L,3572,7,9
hunter,3,狩猎弹幕,ninja,1,手里剑,R,2690,4,5
ninja,1,手里剑,bubble,2,泡泡束缚,L,3574,6,7
phoenix,1,熔岩盾,ninja,1,手里剑,R,2958,4,6
ninja,1,手里剑,cyber,3,智能AI,L,4256,7,3
space,2,星波,ninja,1,手里剑,R,2701,3,5
ninja,1,手里剑,shell,1,复制,L,2950,5,3
ghost,2,灵魂风暴,ninja,2,炸弹,R,2727,5,5
ninja,2,炸弹,dice,1,孤注一掷,L,2530,4,3
gambler,3,命运之轮,ninja,2,炸弹,R,2551,3,5
ninja,2,炸弹,candy,2,糖衣炮弹,L,3053,5,3
lightning,1,涌动,ninja,2,炸弹,R,2515,3,5
ninja,2,炸弹,lava,3,熔岩爆发,R,3188,3,6
chest,2,财宝风暴,ninja,2,炸弹,R,2442,3,5
ninja,2,炸弹,headless,1,恐吓,L,3059,5,4
two_head,3,融合,ninja,3,背刺,R,3072,4,5
ninja,3,背刺,fortune,2,梭哈,L,2761,4,2
gambler,1,万能牌,ninja,3,背刺,R,2772,4,5
ninja,3,背刺,pirate,3,海盗船,R,3270,3,4
line,2,画龙点睛,ninja,3,背刺,R,2395,3,3
ninja,3,背刺,lava,1,地裂,R,3099,4,4
crystal,3,水晶球,ninja,3,背刺,R,3073,5,5
ninja,3,背刺,hiding,2,防御,R,3287,4,5
two_head,2,精神干扰/吸收,two_head,1,灵能冲击/锤击,R,3583,5,6
two_head,1,灵能冲击/锤击,fortune,1,骰子,R,3815,4,10
rainbow,3,反射,two_head,1,灵能冲击/锤击,L,3228,5,5
two_head,1,灵能冲击/锤击,pirate,2,朗姆酒,R,4119,6,7
line,1,连笔,two_head,1,灵能冲击/锤击,R,3646,6,6
two_head,1,灵能冲击/锤击,phoenix,3,强化涅槃,R,2947,3,4
crystal,2,碎晶爆破,two_head,1,灵能冲击/锤击,R,3127,4,6
two_head,1,灵能冲击/锤击,hiding,1,缩头,R,3454,4,5
shell,3,暗影,two_head,1,灵能冲击/锤击,R,3618,4,5
two_head,2,精神干扰/吸收,fortune,1,骰子,R,4267,6,8
rainbow,3,反射,two_head,2,精神干扰/吸收,R,4007,4,8
two_head,2,精神干扰/吸收,pirate,2,朗姆酒,L,3950,7,5
line,1,连笔,two_head,2,精神干扰/吸收,R,3566,6,7
two_head,2,精神干扰/吸收,phoenix,3,强化涅槃,R,3269,5,4
crystal,2,碎晶爆破,two_head,2,精神干扰/吸收,R,3328,4,7
two_head,2,精神干扰/吸收,hiding,1,缩头,R,4201,7,7
shell,3,暗影,two_head,2,精神干扰/吸收,L,4196,6,4
two_head,3,融合,fortune,2,梭哈,L,3948,5,2
gambler,1,万能牌,two_head,3,融合,R,4212,8,7
two_head,3,融合,pirate,3,海盗船,R,3836,5,3
line,2,画龙点睛,two_head,3,融合,L,3975,6,5
two_head,3,融合,lava,1,地裂,L,3870,6,4
crystal,3,水晶球,two_head,3,融合,L,3670,5,5
two_head,3,融合,hiding,2,防御,R,3986,5,6
ghost,2,灵魂风暴,ghost,1,幽冥突袭,L,2974,6,5
ghost,1,幽冥突袭,dice,1,孤注一掷,L,3587,6,4
gambler,3,命运之轮,ghost,1,幽冥突袭,R,2431,3,5
ghost,1,幽冥突袭,candy,2,糖衣炮弹,R,2885,4,3
lightning,1,涌动,ghost,1,幽冥突袭,R,2579,3,5
ghost,1,幽冥突袭,lava,3,熔岩爆发,L,3661,6,6
chest,2,财宝风暴,ghost,1,幽冥突袭,R,2688,2,5
ghost,1,幽冥突袭,headless,1,恐吓,R,3355,4,5
diamond,2,钻石滚球,ghost,2,灵魂风暴,R,2676,1,6
ghost,2,灵魂风暴,rainbow,1,棱镜护盾,L,2594,6,6
hunter,3,狩猎弹幕,ghost,2,灵魂风暴,R,2364,3,5
ghost,2,灵魂风暴,bubble,2,泡泡束缚,L,2664,6,6
phoenix,1,熔岩盾,ghost,2,灵魂风暴,R,2699,4,6
ghost,2,灵魂风暴,cyber,3,智能AI,L,3808,7,3
space,2,星波,ghost,2,灵魂风暴,R,2441,3,5
ghost,2,灵魂风暴,shell,1,复制,L,2462,5,2
fortune,3,招财进宝,ghost,3,虚化,L,4103,7,6
ghost,3,虚化,gambler,2,赌注,R,2579,3,5
candy,1,糖果锤,ghost,3,虚化,L,3432,4,5
ghost,3,虚化,line,3,墨水炸弹,R,3284,4,5
lava,2,岩浆涌动,ghost,3,虚化,R,3155,3,4
ghost,3,虚化,chest,1,清点财宝,L,3424,5,5
hiding,3,强化随从,ghost,3,虚化,L,3179,7,4
diamond,1,坚不可摧,diamond,3,钻石冲撞,R,3833,6,9
rainbow,2,全色风暴,diamond,1,坚不可摧,R,3954,5,7
diamond,1,坚不可摧,pirate,1,火炮齐射,R,3232,5,7
bubble,3,泡泡爆破,diamond,1,坚不可摧,L,4489,8,7
diamond,1,坚不可摧,phoenix,2,烫伤,R,3304,4,5
crystal,1,水晶壁垒,diamond,1,坚不可摧,R,3708,4,7
diamond,1,坚不可摧,space,3,扭曲空间,L,3800,4,4
shell,2,吸收,diamond,1,坚不可摧,R,4304,6,9
diamond,2,钻石滚球,dice,3,稳定骰子,L,2588,4,2
hunter,2,隐蔽,diamond,2,钻石滚球,R,3286,5,5
diamond,2,钻石滚球,bubble,1,泡泡盾,L,3414,5,5
lightning,3,雷盾,diamond,2,钻石滚球,R,3226,5,5
diamond,2,钻石滚球,cyber,2,侵入,R,4548,5,3
space,1,虫洞,diamond,2,钻石滚球,L,3839,6,3
diamond,2,钻石滚球,headless,3,灵魂打击,R,3058,3,4
dice,2,命运骰子,diamond,3,钻石冲撞,R,2976,3,6
diamond,3,钻石冲撞,hunter,1,精准射击,L,2926,6,5
candy,3,糖果炸弹,diamond,3,钻石冲撞,R,3352,5,8
diamond,3,钻石冲撞,lightning,2,雷暴,L,2829,6,4
cyber,1,能量大炮,diamond,3,钻石冲撞,L,4337,5,7
diamond,3,钻石冲撞,chest,3,财宝炮击,R,3352,5,5
headless,2,万千触须,diamond,3,钻石冲撞,R,3165,2,7
fortune,1,骰子,dice,2,命运骰子,R,3135,6,6
hunter,1,精准射击,fortune,1,骰子,L,2851,6,6
fortune,1,骰子,candy,3,糖果炸弹,R,3011,5,6
lightning,2,雷暴,fortune,1,骰子,L,3228,5,7
fortune,1,骰子,cyber,1,能量大炮,R,3374,6,5
chest,3,财宝炮击,fortune,1,骰子,R,3407,4,9
fortune,1,骰子,headless,2,万千触须,R,3351,6,4
dice,3,稳定骰子,fortune,2,梭哈,R,3031,2,2
fortune,2,梭哈,hunter,2,隐蔽,R,3378,2,8
bubble,1,泡泡盾,fortune,2,梭哈,L,3058,5,2
fortune,2,梭哈,lightning,3,雷盾,R,2936,2,6
cyber,2,侵入,fortune,2,梭哈,L,3555,4,2
fortune,2,梭哈,space,1,虫洞,R,2815,1,4
headless,3,灵魂打击,fortune,2,梭哈,L,2751,4,2
fortune,3,招财进宝,rainbow,2,全色风暴,R,3265,2,5
pirate,1,火炮齐射,fortune,3,招财进宝,R,2978,4,4
fortune,3,招财进宝,bubble,3,泡泡爆破,R,3532,5,6
phoenix,2,烫伤,fortune,3,招财进宝,L,3075,5,4
fortune,3,招财进宝,crystal,1,水晶壁垒,R,3756,5,6
space,3,扭曲空间,fortune,3,招财进宝,R,3907,5,9
fortune,3,招财进宝,shell,2,吸收,R,3505,3,7
gambler,2,赌注,dice,1,孤注一掷,L,2552,5,2
dice,1,孤注一掷,candy,1,糖果锤,R,2741,2,5
line,3,墨水炸弹,dice,1,孤注一掷,R,2560,3,5
dice,1,孤注一掷,lava,2,岩浆涌动,R,2840,4,3
chest,1,清点财宝,dice,1,孤注一掷,R,3011,3,6
dice,1,孤注一掷,hiding,3,强化随从,R,2992,4,7
rainbow,1,棱镜护盾,dice,2,命运骰子,R,3536,6,7
dice,2,命运骰子,hunter,3,狩猎弹幕,L,2667,5,4
bubble,2,泡泡束缚,dice,2,命运骰子,R,2972,6,5
dice,2,命运骰子,phoenix,1,熔岩盾,L,3117,6,5
cyber,3,智能AI,dice,2,命运骰子,R,4238,4,8
dice,2,命运骰子,space,2,星波,L,2791,5,3
shell,1,复制,dice,2,命运骰子,R,3362,3,7
dice,3,稳定骰子,gambler,3,命运之轮,L,2713,2,3
candy,2,糖衣炮弹,dice,3,稳定骰子,L,2901,4,2
dice,3,稳定骰子,lightning,1,涌动,L,2775,3,4
lava,3,熔岩爆发,dice,3,稳定骰子,L,2808,4,2
dice,3,稳定骰子,chest,2,财宝风暴,R,2516,3,5
headless,1,恐吓,dice,3,稳定骰子,R,3041,3,4
rainbow,1,棱镜护盾,gambler,1,万能牌,L,4135,12,8
pirate,3,海盗船,rainbow,1,棱镜护盾,L,4139,5,9
rainbow,1,棱镜护盾,line,2,画龙点睛,R,3946,6,6
lava,1,地裂,rainbow,1,棱镜护盾,R,3584,4,13
rainbow,1,棱镜护盾,crystal,3,水晶球,R,3338,6,6
hiding,2,防御,rainbow,1,棱镜护盾,L,3669,4,10
rainbow,2,全色风暴,rainbow,3,反射,R,3180,3,6
pirate,2,朗姆酒,rainbow,2,全色风暴,R,3821,4,6
rainbow,2,全色风暴,line,1,连笔,R,2915,3,6
phoenix,3,强化涅槃,rainbow,2,全色风暴,L,3136,4,4
rainbow,2,全色风暴,crystal,2,碎晶爆破,L,3625,5,4
hiding,1,缩头,rainbow,2,全色风暴,R,3732,3,6
rainbow,2,全色风暴,shell,3,暗影,R,4341,6,5
pirate,2,朗姆酒,rainbow,3,反射,R,3230,4,6
rainbow,3,反射,line,1,连笔,R,3398,3,6
phoenix,3,强化涅槃,rainbow,3,反射,R,3411,4,3
rainbow,3,反射,crystal,2,碎晶爆破,L,2657,5,3
hiding,1,缩头,rainbow,3,反射,L,3430,5,5
rainbow,3,反射,shell,3,暗影,L,2985,3,4
pirate,3,海盗船,gambler,1,万能牌,L,3535,3,7
gambler,1,万能牌,line,2,画龙点睛,L,3880,8,5
lava,1,地裂,gambler,1,万能牌,L,4039,5,8
gambler,1,万能牌,crystal,3,水晶球,L,3140,6,4
hiding,2,防御,gambler,1,万能牌,L,3500,5,6
gambler,2,赌注,gambler,3,命运之轮,L,2520,5,3
candy,2,糖衣炮弹,gambler,2,赌注,L,3454,2,5
gambler,2,赌注,lightning,1,涌动,L,2647,5,3
lava,3,熔岩爆发,gambler,2,赌注,R,2978,3,3
gambler,2,赌注,chest,2,财宝风暴,L,2616,5,4
headless,1,恐吓,gambler,2,赌注,R,2845,2,6
gambler,3,命运之轮,hunter,3,狩猎弹幕,R,2665,3,5
bubble,2,泡泡束缚,gambler,3,命运之轮,L,3191,7,4
gambler,3,命运之轮,phoenix,1,熔岩盾,R,2622,3,6
cyber,3,智能AI,gambler,3,命运之轮,L,4166,5,5
gambler,3,命运之轮,space,2,星波,R,2912,4,5
shell,1,复制,gambler,3,命运之轮,L,3059,4,4
hunter,1,精准射击,candy,1,糖果锤,L,3113,6,4
line,3,墨水炸弹,hunter,1,精准射击,R,3166,4,7
hunter,1,精准射击,lava,2,岩浆涌动,L,3400,7,3
chest,1,清点财宝,hunter,1,精准射击,R,3015,3,6
hunter,1,精准射击,hiding,3,强化随从,R,3565,6,9
pirate,1,火炮齐射,hunter,2,隐蔽,L,3289,6,6
hunter,2,隐蔽,bubble,3,泡泡爆破,L,4408,10,7
phoenix,2,烫伤,hunter,2,隐蔽,L,3188,6,6
hunter,2,隐蔽,crystal,1,水晶壁垒,L,4652,10,6
space,3,扭曲空间,hunter,2,隐蔽,R,4067,5,10
hunter,2,隐蔽,shell,2,吸收,L,4914,11,9
bubble,1,泡泡盾,hunter,3,狩猎弹幕,R,2675,4,5
hunter,3,狩猎弹幕,lightning,3,雷盾,L,3553,6,6
cyber,2,侵入,hunter,3,狩猎弹幕,L,2991,4,4
hunter,3,狩猎弹幕,space,1,虫洞,L,3516,4,5
headless,3,灵魂打击,hunter,3,狩猎弹幕,L,2578,3,4
pirate,1,火炮齐射,candy,3,糖果炸弹,L,2699,4,4
lightning,2,雷暴,pirate,1,火炮齐射,R,2605,3,5
pirate,1,火炮齐射,cyber,1,能量大炮,L,3918,6,4
chest,3,财宝炮击,pirate,1,火炮齐射,R,2508,3,5
pirate,1,火炮齐射,headless,2,万千触须,L,2890,5,3
candy,3,糖果炸弹,pirate,2,朗姆酒,L,3893,7,5
pirate,2,朗姆酒,lightning,2,雷暴,R,3525,4,5
cyber,1,能量大炮,pirate,2,朗姆酒,L,4637,4,7
pirate,2,朗姆酒,chest,3,财宝炮击,R,3290,3,4
headless,2,万千触须,pirate,2,朗姆酒,L,3836,4,5
pirate,3,海盗船,bubble,1,泡泡盾,L,3345,4,5
lightning,3,雷盾,pirate,3,海盗船,R,3731,7,5
pirate,3,海盗船,cyber,2,侵入,L,4489,5,3
space,1,虫洞,pirate,3,海盗船,R,3726,5,4
pirate,3,海盗船,headless,3,灵魂打击,R,3556,2,5
bubble,3,泡泡爆破,candy,1,糖果锤,R,3395,5,6
candy,1,糖果锤,phoenix,2,烫伤,R,3542,3,6
crystal,1,水晶壁垒,candy,1,糖果锤,R,3554,4,6
candy,1,糖果锤,space,3,扭曲空间,L,3000,6,3
shell,2,吸收,candy,1,糖果锤,R,3091,4,7
candy,2,糖衣炮弹,line,3,墨水炸弹,L,2577,4,3
lava,2,岩浆涌动,candy,2,糖衣炮弹,R,3388,3,5
candy,2,糖衣炮弹,chest,1,清点财宝,L,3431,5,5
hiding,3,强化随从,candy,2,糖衣炮弹,R,3423,5,5
candy,3,糖果炸弹,bubble,2,泡泡束缚,R,3775,2,8
phoenix,1,熔岩盾,candy,3,糖果炸弹,R,3087,5,6
candy,3,糖果炸弹,cyber,3,智能AI,R,4898,7,4
space,2,星波,candy,3,糖果炸弹,R,2623,3,5
candy,3,糖果炸弹,shell,1,复制,L,3538,7,4
lightning,1,涌动,bubble,1,泡泡盾,R,3562,5,6
bubble,1,泡泡盾,lava,3,熔岩爆发,R,2861,3,6
chest,2,财宝风暴,bubble,1,泡泡盾,R,2861,4,5
bubble,1,泡泡盾,headless,1,恐吓,R,3688,5,6
line,2,画龙点睛,bubble,2,泡泡束缚,R,3917,5,10
bubble,2,泡泡束缚,lava,1,地裂,L,4155,10,4
crystal,3,水晶球,bubble,2,泡泡束缚,L,3673,3,8
bubble,2,泡泡束缚,hiding,2,防御,R,3289,6,5
line,1,连笔,bubble,3,泡泡爆破,L,3566,7,6
bubble,3,泡泡爆破,phoenix,3,强化涅槃,R,3460,6,6
crystal,2,碎晶爆破,bubble,3,泡泡爆破,R,3613,4,7
bubble,3,泡泡爆破,hiding,1,缩头,R,3102,4,5
shell,3,暗影,bubble,3,泡泡爆破,L,3750,4,4
line,1,连笔,phoenix,3,强化涅槃,R,3440,6,6
crystal,2,碎晶爆破,line,1,连笔,R,2904,4,6
line,1,连笔,hiding,1,缩头,R,3201,5,5
shell,3,暗影,line,1,连笔,L,3406,5,4
line,2,画龙点睛,lava,1,地裂,R,3550,4,6
crystal,3,水晶球,line,2,画龙点睛,L,3241,7,4
line,2,画龙点睛,hiding,2,防御,R,3213,4,5
lightning,1,涌动,line,3,墨水炸弹,R,2534,3,4
line,3,墨水炸弹,lava,3,熔岩爆发,R,3094,4,6
chest,2,财宝风暴,line,3,墨水炸弹,R,2741,4,5
line,3,墨水炸弹,headless,1,恐吓,R,3104,4,5
phoenix,1,熔岩盾,lightning,1,涌动,L,3720,7,6
lightning,1,涌动,cyber,3,智能AI,R,4492,7,4
space,2,星波,lightning,1,涌动,R,2980,4,5
lightning,1,涌动,shell,1,复制,L,3084,5,3
lava,2,岩浆涌动,lightning,2,雷暴,R,2964,3,5
lightning,2,雷暴,chest,1,清点财宝,L,3238,5,5
hiding,3,强化随从,lightning,2,雷暴,R,3490,5,5
lightning,3,雷盾,phoenix,2,烫伤,R,2562,4,4
crystal,1,水晶壁垒,lightning,3,雷盾,R,3593,4,8
lightning,3,雷盾,space,3,扭曲空间,R,2998,5,4
shell,2,吸收,lightning,3,雷盾,R,3709,6,8
phoenix,1,熔岩盾,cyber,2,侵入,R,4614,8,3
space,1,虫洞,phoenix,1,熔岩盾,R,3266,5,7
phoenix,1,熔岩盾,headless,3,灵魂打击,R,2740,4,4
cyber,1,能量大炮,phoenix,2,烫伤,R,4213,4,7
phoenix,2,烫伤,chest,3,财宝炮击,R,3575,6,4
headless,2,万千触须,phoenix,2,烫伤,R,3064,2,5
phoenix,3,强化涅槃,cyber,1,能量大炮,R,4394,6,5
chest,3,财宝炮击,phoenix,3,强化涅槃,L,3671,3,5
phoenix,3,强化涅槃,headless,2,万千触须,R,3676,5,3
cyber,2,侵入,lava,1,地裂,L,4500,3,6
lava,1,地裂,space,1,虫洞,R,3078,3,6
headless,3,灵魂打击,lava,1,地裂,L,2883,4,3
lava,2,岩浆涌动,crystal,1,水晶壁垒,L,3377,4,4
space,3,扭曲空间,lava,2,岩浆涌动,R,4022,3,4
lava,2,岩浆涌动,shell,2,吸收,R,3424,3,7
chest,1,清点财宝,lava,3,熔岩爆发,R,3261,4,7
lava,3,熔岩爆发,hiding,3,强化随从,R,3236,5,8
cyber,3,智能AI,cyber,1,能量大炮,R,5527,5,8
cyber,1,能量大炮,space,2,星波,L,4117,5,5
shell,1,复制,cyber,1,能量大炮,R,3293,4,5
cyber,2,侵入,chest,2,财宝风暴,L,4515,3,7
headless,1,恐吓,cyber,2,侵入,R,4297,4,5
cyber,3,智能AI,crystal,3,水晶球,L,4535,4,5
hiding,2,防御,cyber,3,智能AI,L,4792,5,4
crystal,1,水晶壁垒,crystal,2,碎晶爆破,R,3311,4,5
hiding,1,缩头,crystal,1,水晶壁垒,L,3800,5,5
crystal,1,水晶壁垒,shell,3,暗影,R,3759,3,5
hiding,1,缩头,crystal,2,碎晶爆破,L,3491,5,5
crystal,2,碎晶爆破,shell,3,暗影,R,3646,4,5
hiding,2,防御,crystal,3,水晶球,L,3341,5,7
chest,1,清点财宝,chest,2,财宝风暴,R,2560,3,5
headless,1,恐吓,chest,1,清点财宝,L,4365,7,4
chest,2,财宝风暴,space,2,星波,R,2864,2,5
shell,1,复制,chest,2,财宝风暴,R,3038,3,6
chest,3,财宝炮击,hiding,3,强化随从,R,3065,3,7
space,3,扭曲空间,space,1,虫洞,R,3457,4,6
space,1,虫洞,shell,2,吸收,L,3717,7,6
headless,3,灵魂打击,space,2,星波,L,2582,3,3
space,3,扭曲空间,headless,2,万千触须,R,3490,4,3
headless,2,万千触须,hiding,1,缩头,L,3704,3,5
hiding,2,防御,headless,3,灵魂打击,R,3334,3,5
shell,2,吸收,hiding,3,强化随从,R,3411,5,8
