左龟,左技能idx,左技能,右龟,右技能idx,右技能,胜方,帧数,左释放,右释放
lava,2,岩浆涌动,dice,2,命运骰子,R,3039,3,6
dice,2,命运骰子,chest,1,清点财宝,R,3317,4,6
hiding,3,强化随从,dice,2,命运骰子,L,3345,5,4
dice,3,稳定骰子,rainbow,2,全色风暴,L,2616,4,3
pirate,1,火炮齐射,dice,3,稳定骰子,L,2602,3,3
dice,3,稳定骰子,bubble,3,泡泡爆破,R,3111,3,5
phoenix,2,烫伤,dice,3,稳定骰子,L,2698,4,2
dice,3,稳定骰子,crystal,1,水晶壁垒,L,2929,5,3
space,3,扭曲空间,dice,3,稳定骰子,R,2240,2,4
dice,3,稳定骰子,shell,2,吸收,R,2872,2,6
hunter,2,隐蔽,rainbow,1,棱镜护盾,R,3552,6,13
rainbow,1,棱镜护盾,bubble,1,泡泡盾,R,4026,8,7
lightning,3,雷盾,rainbow,1,棱镜护盾,R,3908,7,14
rainbow,1,棱镜护盾,cyber,2,侵入,R,4820,12,4
space,1,虫洞,rainbow,1,棱镜护盾,R,4126,6,14
rainbow,1,棱镜护盾,headless,3,灵魂打击,R,3254,6,5
hunter,1,精准射击,rainbow,2,全色风暴,L,2863,6,4
rainbow,2,全色风暴,candy,3,糖果炸弹,R,2867,3,5
lightning,2,雷暴,rainbow,2,全色风暴,R,2899,4,5
rainbow,2,全色风暴,cyber,1,能量大炮,R,4372,5,5
chest,3,财宝炮击,rainbow,2,全色风暴,R,2940,3,5
rainbow,2,全色风暴,headless,2,万千触须,R,3401,3,4
hunter,1,精准射击,rainbow,3,反射,L,3143,6,4
rainbow,3,反射,candy,3,糖果炸弹,R,2861,3,5
lightning,2,雷暴,rainbow,3,反射,R,2829,4,5
rainbow,3,反射,cyber,1,能量大炮,R,3653,4,5
chest,3,财宝炮击,rainbow,3,反射,R,2665,3,5
rainbow,3,反射,headless,2,万千触须,R,3099,3,3
hunter,2,隐蔽,gambler,1,万能牌,L,4713,11,8
gambler,1,万能牌,bubble,1,泡泡盾,R,4101,7,7
lightning,3,雷盾,gambler,1,万能牌,R,3818,7,8
gambler,1,万能牌,cyber,2,侵入,R,4116,8,5
space,1,虫洞,gambler,1,万能牌,L,3834,6,7
gambler,1,万能牌,headless,3,灵魂打击,R,2554,4,4
pirate,1,火炮齐射,gambler,2,赌注,R,2561,2,5
gambler,2,赌注,bubble,3,泡泡爆破,L,2577,5,4
phoenix,2,烫伤,gambler,2,赌注,L,2694,5,4
gambler,2,赌注,crystal,1,水晶壁垒,L,2590,5,3
space,3,扭曲空间,gambler,2,赌注,R,2650,3,5
gambler,2,赌注,shell,2,吸收,L,2600,5,4
candy,1,糖果锤,gambler,3,命运之轮,L,2797,5,3
gambler,3,命运之轮,line,3,墨水炸弹,R,2814,4,5
lava,2,岩浆涌动,gambler,3,命运之轮,L,3564,4,5
gambler,3,命运之轮,chest,1,清点财宝,R,2996,3,6
hiding,3,强化随从,gambler,3,命运之轮,L,3186,7,4
hunter,1,精准射击,hunter,3,狩猎弹幕,L,3202,7,5
bubble,2,泡泡束缚,hunter,1,精准射击,R,3907,9,7
hunter,1,精准射击,phoenix,1,熔岩盾,R,3608,6,8
cyber,3,智能AI,hunter,1,精准射击,R,4152,3,7
hunter,1,精准射击,space,2,星波,L,3264,7,4
shell,1,复制,hunter,1,精准射击,R,3553,3,6
hunter,2,隐蔽,candy,2,糖衣炮弹,R,4285,8,5
lightning,1,涌动,hunter,2,隐蔽,R,3643,5,8
hunter,2,隐蔽,lava,3,熔岩爆发,R,3323,6,6
chest,2,财宝风暴,hunter,2,隐蔽,L,3887,7,7
hunter,2,隐蔽,headless,1,恐吓,R,3355,6,4
pirate,3,海盗船,hunter,3,狩猎弹幕,L,3299,5,5
hunter,3,狩猎弹幕,line,2,画龙点睛,L,3089,6,4
lava,1,地裂,hunter,3,狩猎弹幕,R,3114,4,5
hunter,3,狩猎弹幕,crystal,3,水晶球,L,2859,5,4
hiding,2,防御,hunter,3,狩猎弹幕,L,3241,5,5
pirate,1,火炮齐射,pirate,2,朗姆酒,L,2802,6,3
line,1,连笔,pirate,1,火炮齐射,R,2662,4,4
pirate,1,火炮齐射,phoenix,3,强化涅槃,L,3071,6,4
crystal,2,碎晶爆破,pirate,1,火炮齐射,R,2295,3,5
pirate,1,火炮齐射,hiding,1,缩头,L,4093,4,5
shell,3,暗影,pirate,1,火炮齐射,R,2460,2,5
pirate,2,朗姆酒,line,1,连笔,R,3427,4,6
phoenix,3,强化涅槃,pirate,2,朗姆酒,L,3411,5,4
pirate,2,朗姆酒,crystal,2,碎晶爆破,R,3276,4,6
hiding,1,缩头,pirate,2,朗姆酒,L,3614,5,4
pirate,2,朗姆酒,shell,3,暗影,R,3843,4,5
line,2,画龙点睛,pirate,3,海盗船,R,3015,4,3
pirate,3,海盗船,lava,1,地裂,R,3265,3,5
crystal,3,水晶球,pirate,3,海盗船,R,3508,6,4
pirate,3,海盗船,hiding,2,防御,R,4907,5,7
candy,2,糖衣炮弹,candy,1,糖果锤,L,3299,5,4
candy,1,糖果锤,lightning,1,涌动,L,3278,6,4
lava,3,熔岩爆发,candy,1,糖果锤,R,3719,4,4
candy,1,糖果锤,chest,2,财宝风暴,R,3061,4,6
headless,1,恐吓,candy,1,糖果锤,R,3374,4,5
candy,2,糖衣炮弹,bubble,2,泡泡束缚,R,3549,2,8
phoenix,1,熔岩盾,candy,2,糖衣炮弹,R,3650,6,5
candy,2,糖衣炮弹,cyber,3,智能AI,R,4595,3,5
space,2,星波,candy,2,糖衣炮弹,R,2873,3,4
candy,2,糖衣炮弹,shell,1,复制,R,3167,3,5
line,3,墨水炸弹,candy,3,糖果炸弹,R,2488,3,5
candy,3,糖果炸弹,lava,2,岩浆涌动,L,3611,4,4
chest,1,清点财宝,candy,3,糖果炸弹,R,3090,4,6
candy,3,糖果炸弹,hiding,3,强化随从,R,3054,4,7
bubble,3,泡泡爆破,bubble,1,泡泡盾,R,3629,6,6
bubble,1,泡泡盾,phoenix,2,烫伤,R,3076,5,6
crystal,1,水晶壁垒,bubble,1,泡泡盾,R,3392,4,6
bubble,1,泡泡盾,space,3,扭曲空间,R,3858,6,5
shell,2,吸收,bubble,1,泡泡盾,R,3511,5,6
bubble,2,泡泡束缚,lightning,3,雷盾,L,3685,10,6
cyber,2,侵入,bubble,2,泡泡束缚,L,4636,4,9
bubble,2,泡泡束缚,space,1,虫洞,L,3707,8,5
headless,3,灵魂打击,bubble,2,泡泡束缚,R,3990,2,9
bubble,3,泡泡爆破,lightning,2,雷暴,R,3173,5,5
cyber,1,能量大炮,bubble,3,泡泡爆破,L,3495,7,6
bubble,3,泡泡爆破,chest,3,财宝炮击,R,3057,5,5
headless,2,万千触须,bubble,3,泡泡爆破,L,3548,3,5
line,1,连笔,lightning,2,雷暴,R,2928,5,5
cyber,1,能量大炮,line,1,连笔,L,4005,4,7
line,1,连笔,chest,3,财宝炮击,R,2714,4,5
headless,2,万千触须,line,1,连笔,L,3198,3,5
line,2,画龙点睛,lightning,3,雷盾,R,3753,5,8
cyber,2,侵入,line,2,画龙点睛,L,4045,3,5
line,2,画龙点睛,space,1,虫洞,R,3395,5,6
headless,3,灵魂打击,line,2,画龙点睛,L,2508,3,3
line,3,墨水炸弹,phoenix,2,烫伤,R,3017,4,6
crystal,1,水晶壁垒,line,3,墨水炸弹,R,3291,4,6
line,3,墨水炸弹,space,3,扭曲空间,R,3180,4,5
shell,2,吸收,line,3,墨水炸弹,R,3276,4,6
lightning,1,涌动,lava,2,岩浆涌动,L,3482,6,3
chest,1,清点财宝,lightning,1,涌动,R,3340,4,6
lightning,1,涌动,hiding,3,强化随从,R,3520,5,9
phoenix,1,熔岩盾,lightning,2,雷暴,L,3433,7,5
lightning,2,雷暴,cyber,3,智能AI,R,4358,5,4
space,2,星波,lightning,2,雷暴,R,2944,4,4
lightning,2,雷暴,shell,1,复制,R,2915,4,3
lava,3,熔岩爆发,lightning,3,雷盾,R,3960,6,7
lightning,3,雷盾,chest,2,财宝风暴,L,3659,8,6
headless,1,恐吓,lightning,3,雷盾,L,3786,6,6
phoenix,1,熔岩盾,lava,1,地裂,L,3743,8,5
crystal,3,水晶球,phoenix,1,熔岩盾,L,3552,5,6
phoenix,1,熔岩盾,hiding,2,防御,L,4160,9,5
phoenix,3,强化涅槃,phoenix,2,烫伤,R,3416,5,7
phoenix,2,烫伤,crystal,2,碎晶爆破,L,2753,5,3
hiding,1,缩头,phoenix,2,烫伤,R,2770,2,5
phoenix,2,烫伤,shell,3,暗影,R,4310,3,6
crystal,2,碎晶爆破,phoenix,3,强化涅槃,R,3256,4,4
phoenix,3,强化涅槃,hiding,1,缩头,L,3382,5,4
shell,3,暗影,phoenix,3,强化涅槃,R,3160,3,5
lava,1,地裂,crystal,3,水晶球,L,3229,5,5
hiding,2,防御,lava,1,地裂,R,3664,3,4
lava,2,岩浆涌动,lava,3,熔岩爆发,R,3245,3,6
chest,2,财宝风暴,lava,2,岩浆涌动,R,2834,4,3
lava,2,岩浆涌动,headless,1,恐吓,R,3369,3,5
cyber,3,智能AI,lava,3,熔岩爆发,L,4562,4,7
lava,3,熔岩爆发,space,2,星波,L,3317,6,4
shell,1,复制,lava,3,熔岩爆发,R,3038,3,5
cyber,1,能量大炮,chest,1,清点财宝,L,4447,4,7
hiding,3,强化随从,cyber,1,能量大炮,R,3707,4,7
cyber,2,侵入,crystal,1,水晶壁垒,L,3319,4,4
space,3,扭曲空间,cyber,2,侵入,R,3001,3,4
cyber,2,侵入,shell,2,吸收,L,3290,4,5
space,1,虫洞,cyber,3,智能AI,R,4498,7,5
cyber,3,智能AI,headless,3,灵魂打击,R,4475,4,6
chest,3,财宝炮击,crystal,1,水晶壁垒,R,3542,3,6
crystal,1,水晶壁垒,headless,2,万千触须,R,3375,3,4
chest,3,财宝炮击,crystal,2,碎晶爆破,R,3152,4,6
crystal,2,碎晶爆破,headless,2,万千触须,R,3183,4,3
space,1,虫洞,crystal,3,水晶球,L,3376,6,6
crystal,3,水晶球,headless,3,灵魂打击,R,2651,4,4
space,3,扭曲空间,chest,1,清点财宝,R,3715,4,7
chest,1,清点财宝,shell,2,吸收,R,4016,6,8
hiding,3,强化随从,chest,2,财宝风暴,R,3144,5,6
chest,3,财宝炮击,space,2,星波,L,2676,3,3
shell,1,复制,chest,3,财宝炮击,R,3284,3,5
space,1,虫洞,headless,1,恐吓,L,3511,5,3
hiding,2,防御,space,2,星波,R,3092,3,4
space,3,扭曲空间,hiding,1,缩头,R,3325,4,5
shell,3,暗影,space,3,扭曲空间,L,3624,4,3
hiding,1,缩头,shell,3,暗影,R,3195,3,4
headless,1,恐吓,hiding,3,强化随从,R,3300,4,5
headless,1,恐吓,shell,1,复制,R,3548,4,3
