左龟,左技能idx,左技能,右龟,右技能idx,右技能,胜方,帧数,左释放,右释放
headless,1,恐吓,diamond,3,钻石冲撞,R,3292,4,6
fortune,1,骰子,dice,1,孤注一掷,R,2953,6,6
gambler,3,命运之轮,fortune,1,骰子,R,3820,5,8
fortune,1,骰子,candy,2,糖衣炮弹,R,2878,5,5
lightning,1,涌动,fortune,1,骰子,L,3452,6,7
fortune,1,骰子,lava,3,熔岩爆发,R,3036,5,6
chest,2,财宝风暴,fortune,1,骰子,R,3292,3,9
fortune,1,骰子,headless,1,恐吓,R,3464,4,6
dice,2,命运骰子,fortune,2,梭哈,L,3437,7,2
fortune,2,梭哈,hunter,1,精准射击,R,3787,2,4
candy,3,糖果炸弹,fortune,2,梭哈,L,2915,6,2
fortune,2,梭哈,lightning,2,雷暴,R,2704,2,4
cyber,1,能量大炮,fortune,2,梭哈,L,3312,5,2
fortune,2,梭哈,chest,3,财宝炮击,R,3173,2,4
headless,2,万千触须,fortune,2,梭哈,L,3259,2,2
fortune,3,招财进宝,rainbow,1,棱镜护盾,R,3596,3,12
hunter,3,狩猎弹幕,fortune,3,招财进宝,L,3583,6,6
fortune,3,招财进宝,bubble,2,泡泡束缚,R,3969,3,8
phoenix,1,熔岩盾,fortune,3,招财进宝,L,3858,8,6
fortune,3,招财进宝,cyber,3,智能AI,R,3488,6,6
space,2,星波,fortune,3,招财进宝,R,3560,4,9
fortune,3,招财进宝,shell,1,复制,R,3849,3,6
gambler,1,万能牌,dice,1,孤注一掷,R,2809,5,5
dice,1,孤注一掷,pirate,3,海盗船,R,3325,5,3
line,2,画龙点睛,dice,1,孤注一掷,R,3423,4,3
dice,1,孤注一掷,lava,1,地裂,R,2758,4,4
crystal,3,水晶球,dice,1,孤注一掷,L,3472,4,4
dice,1,孤注一掷,hiding,2,防御,R,3032,4,4
dice,3,稳定骰子,dice,2,命运骰子,L,2585,4,3
dice,2,命运骰子,hunter,2,隐蔽,L,3064,6,5
bubble,1,泡泡盾,dice,2,命运骰子,R,2770,4,5
dice,2,命运骰子,lightning,3,雷盾,L,3129,6,5
cyber,2,侵入,dice,2,命运骰子,L,4029,3,6
dice,2,命运骰子,space,1,虫洞,R,3141,3,6
headless,3,灵魂打击,dice,2,命运骰子,L,2659,4,3
dice,3,稳定骰子,gambler,2,赌注,R,3135,2,6
candy,1,糖果锤,dice,3,稳定骰子,R,3382,5,3
dice,3,稳定骰子,line,3,墨水炸弹,L,2709,4,3
lava,2,岩浆涌动,dice,3,稳定骰子,L,2607,3,2
dice,3,稳定骰子,chest,1,清点财宝,R,3414,3,6
hiding,3,强化随从,dice,3,稳定骰子,R,2804,5,4
rainbow,1,棱镜护盾,rainbow,3,反射,R,3172,5,6
pirate,2,朗姆酒,rainbow,1,棱镜护盾,R,3802,4,14
rainbow,1,棱镜护盾,line,1,连笔,R,3753,10,8
phoenix,3,强化涅槃,rainbow,1,棱镜护盾,R,3745,4,13
rainbow,1,棱镜护盾,crystal,2,碎晶爆破,R,3190,7,6
hiding,1,缩头,rainbow,1,棱镜护盾,R,3574,5,12
rainbow,1,棱镜护盾,shell,3,暗影,R,4409,12,6
pirate,1,火炮齐射,rainbow,2,全色风暴,L,2567,4,3
rainbow,2,全色风暴,bubble,3,泡泡爆破,L,3395,5,5
phoenix,2,烫伤,rainbow,2,全色风暴,L,3044,5,3
rainbow,2,全色风暴,crystal,1,水晶壁垒,R,4055,4,5
space,3,扭曲空间,rainbow,2,全色风暴,L,3175,4,4
rainbow,2,全色风暴,shell,2,吸收,R,3694,4,8
pirate,1,火炮齐射,rainbow,3,反射,R,2906,4,4
rainbow,3,反射,bubble,3,泡泡爆破,L,2841,5,4
phoenix,2,烫伤,rainbow,3,反射,L,2728,4,3
rainbow,3,反射,crystal,1,水晶壁垒,L,3588,4,3
space,3,扭曲空间,rainbow,3,反射,R,3194,4,6
rainbow,3,反射,shell,2,吸收,R,3944,4,8
pirate,2,朗姆酒,gambler,1,万能牌,L,3814,5,7
gambler,1,万能牌,line,1,连笔,R,3402,6,7
phoenix,3,强化涅槃,gambler,1,万能牌,R,3851,5,8
gambler,1,万能牌,crystal,2,碎晶爆破,L,3654,7,4
hiding,1,缩头,gambler,1,万能牌,L,3515,5,6
gambler,1,万能牌,shell,3,暗影,R,3316,4,5
candy,1,糖果锤,gambler,2,赌注,R,2477,2,5
gambler,2,赌注,line,3,墨水炸弹,R,2759,4,5
lava,2,岩浆涌动,gambler,2,赌注,R,2661,2,5
gambler,2,赌注,chest,1,清点财宝,L,2557,5,3
hiding,3,强化随从,gambler,2,赌注,R,2712,2,5
gambler,3,命运之轮,hunter,2,隐蔽,R,3608,5,9
bubble,1,泡泡盾,gambler,3,命运之轮,L,3310,6,4
gambler,3,命运之轮,lightning,3,雷盾,R,3432,5,7
cyber,2,侵入,gambler,3,命运之轮,L,3319,4,4
gambler,3,命运之轮,space,1,虫洞,R,3252,4,6
headless,3,灵魂打击,gambler,3,命运之轮,L,2463,3,3
hunter,1,精准射击,pirate,3,海盗船,L,3820,8,3
line,2,画龙点睛,hunter,1,精准射击,R,2937,4,6
hunter,1,精准射击,lava,1,地裂,L,3467,7,4
crystal,3,水晶球,hunter,1,精准射击,R,2955,3,6
hunter,1,精准射击,hiding,2,防御,R,2906,4,4
hunter,3,狩猎弹幕,hunter,2,隐蔽,R,4415,7,9
hunter,2,隐蔽,bubble,2,泡泡束缚,R,3820,6,8
phoenix,1,熔岩盾,hunter,2,隐蔽,L,4307,9,8
hunter,2,隐蔽,cyber,3,智能AI,R,5180,9,6
space,2,星波,hunter,2,隐蔽,L,4044,6,8
hunter,2,隐蔽,shell,1,复制,L,4232,10,4
candy,3,糖果炸弹,hunter,3,狩猎弹幕,L,3351,6,5
hunter,3,狩猎弹幕,lightning,2,雷暴,R,2957,4,4
cyber,1,能量大炮,hunter,3,狩猎弹幕,R,3925,4,6
hunter,3,狩猎弹幕,chest,3,财宝炮击,R,3155,4,4
headless,2,万千触须,hunter,3,狩猎弹幕,R,3583,3,5
pirate,1,火炮齐射,candy,2,糖衣炮弹,R,2832,4,3
lightning,1,涌动,pirate,1,火炮齐射,R,2641,3,5
pirate,1,火炮齐射,lava,3,熔岩爆发,L,2793,5,4
chest,2,财宝风暴,pirate,1,火炮齐射,R,2291,3,5
pirate,1,火炮齐射,headless,1,恐吓,L,3313,6,5
candy,2,糖衣炮弹,pirate,2,朗姆酒,L,3929,5,5
pirate,2,朗姆酒,lightning,1,涌动,R,3631,4,7
lava,3,熔岩爆发,pirate,2,朗姆酒,L,3537,6,4
pirate,2,朗姆酒,chest,2,财宝风暴,R,3452,4,7
headless,1,恐吓,pirate,2,朗姆酒,L,3688,6,4
pirate,3,海盗船,candy,3,糖果炸弹,R,3396,3,6
lightning,2,雷暴,pirate,3,海盗船,R,3874,6,4
pirate,3,海盗船,cyber,1,能量大炮,R,4699,3,5
chest,3,财宝炮击,pirate,3,海盗船,R,3519,4,6
pirate,3,海盗船,headless,2,万千触须,R,4106,5,4
bubble,2,泡泡束缚,candy,1,糖果锤,R,4280,9,6
candy,1,糖果锤,phoenix,1,熔岩盾,L,3372,7,6
cyber,3,智能AI,candy,1,糖果锤,L,4590,4,5
candy,1,糖果锤,space,2,星波,R,3351,4,5
shell,1,复制,candy,1,糖果锤,R,2927,3,6
candy,2,糖衣炮弹,line,2,画龙点睛,L,2651,4,3
lava,1,地裂,candy,2,糖衣炮弹,L,3228,5,4
candy,2,糖衣炮弹,crystal,3,水晶球,L,3134,4,5
hiding,2,防御,candy,2,糖衣炮弹,L,3465,5,4
candy,3,糖果炸弹,bubble,1,泡泡盾,L,3292,6,4
lightning,3,雷盾,candy,3,糖果炸弹,R,3137,5,6
candy,3,糖果炸弹,cyber,2,侵入,R,4345,6,3
space,1,虫洞,candy,3,糖果炸弹,R,3268,4,6
candy,3,糖果炸弹,headless,3,灵魂打击,L,2977,5,4
line,3,墨水炸弹,bubble,1,泡泡盾,R,3611,5,6
bubble,1,泡泡盾,lava,2,岩浆涌动,R,3357,4,4
chest,1,清点财宝,bubble,1,泡泡盾,R,3305,4,6
bubble,1,泡泡盾,hiding,3,强化随从,R,3322,4,8
line,1,连笔,bubble,2,泡泡束缚,R,3548,5,8
bubble,2,泡泡束缚,phoenix,3,强化涅槃,R,4016,9,5
crystal,2,碎晶爆破,bubble,2,泡泡束缚,R,3360,3,7
bubble,2,泡泡束缚,hiding,1,缩头,R,3500,7,5
shell,3,暗影,bubble,2,泡泡束缚,L,4069,4,9
bubble,3,泡泡爆破,phoenix,2,烫伤,R,2948,5,6
crystal,1,水晶壁垒,bubble,3,泡泡爆破,R,3488,4,6
bubble,3,泡泡爆破,space,3,扭曲空间,R,3107,5,5
shell,2,吸收,bubble,3,泡泡爆破,R,3782,6,6
line,1,连笔,phoenix,2,烫伤,R,2968,5,6
crystal,1,水晶壁垒,line,1,连笔,R,3902,4,7
line,1,连笔,space,3,扭曲空间,R,3056,5,4
shell,2,吸收,line,1,连笔,R,3191,4,6
line,2,画龙点睛,phoenix,3,强化涅槃,R,3417,5,6
crystal,2,碎晶爆破,line,2,画龙点睛,R,3132,3,4
line,2,画龙点睛,hiding,1,缩头,R,3272,4,5
shell,3,暗影,line,2,画龙点睛,L,3468,5,3
line,3,墨水炸弹,lava,2,岩浆涌动,R,3078,4,4
chest,1,清点财宝,line,3,墨水炸弹,R,3162,4,5
line,3,墨水炸弹,hiding,3,强化随从,R,3222,4,8
lightning,3,雷盾,lightning,1,涌动,R,2772,4,5
lightning,1,涌动,cyber,2,侵入,R,3910,6,4
space,1,虫洞,lightning,1,涌动,R,3151,4,6
lightning,1,涌动,headless,3,灵魂打击,R,2534,3,4
lava,1,地裂,lightning,2,雷暴,R,3243,4,6
lightning,2,雷暴,crystal,3,水晶球,L,2995,5,5
hiding,2,防御,lightning,2,雷暴,L,3214,5,4
lightning,3,雷盾,phoenix,1,熔岩盾,R,3763,7,8
cyber,3,智能AI,lightning,3,雷盾,L,4746,4,9
lightning,3,雷盾,space,2,星波,R,3017,5,4
shell,1,复制,lightning,3,雷盾,R,3705,4,8
phoenix,1,熔岩盾,cyber,1,能量大炮,R,4550,8,5
chest,3,财宝炮击,phoenix,1,熔岩盾,L,3179,5,5
phoenix,1,熔岩盾,headless,2,万千触须,R,3778,6,4
lava,3,熔岩爆发,phoenix,2,烫伤,R,2981,4,5
phoenix,2,烫伤,chest,2,财宝风暴,L,3360,5,5
headless,1,恐吓,phoenix,2,烫伤,R,2901,2,6
phoenix,3,强化涅槃,lava,3,熔岩爆发,L,3796,6,6
chest,2,财宝风暴,phoenix,3,强化涅槃,L,2788,5,4
phoenix,3,强化涅槃,headless,1,恐吓,R,3494,4,6
cyber,1,能量大炮,lava,1,地裂,L,4299,5,5
lava,1,地裂,chest,3,财宝炮击,R,3803,5,6
headless,2,万千触须,lava,1,地裂,L,3299,3,4
lava,2,岩浆涌动,cyber,3,智能AI,R,4876,4,4
space,2,星波,lava,2,岩浆涌动,R,3318,4,4
lava,2,岩浆涌动,shell,1,复制,R,3378,3,5
crystal,3,水晶球,lava,3,熔岩爆发,R,3571,4,7
lava,3,熔岩爆发,hiding,2,防御,R,3329,5,5
cyber,2,侵入,cyber,1,能量大炮,R,5273,4,6
cyber,1,能量大炮,space,1,虫洞,L,4187,5,6
headless,3,灵魂打击,cyber,1,能量大炮,L,3772,5,4
cyber,2,侵入,chest,1,清点财宝,L,3736,5,6
hiding,3,强化随从,cyber,2,侵入,R,4523,7,3
cyber,3,智能AI,crystal,2,碎晶爆破,L,4079,6,3
hiding,1,缩头,cyber,3,智能AI,R,4858,5,5
cyber,3,智能AI,shell,3,暗影,L,4536,4,4
space,3,扭曲空间,crystal,1,水晶壁垒,L,3235,5,4
crystal,1,水晶壁垒,shell,2,吸收,R,3941,5,8
space,3,扭曲空间,crystal,2,碎晶爆破,L,2945,4,3
crystal,2,碎晶爆破,shell,2,吸收,R,3358,4,7
hiding,1,缩头,crystal,3,水晶球,L,3374,5,7
crystal,3,水晶球,shell,3,暗影,R,3964,6,5
hiding,3,强化随从,chest,1,清点财宝,L,3565,9,5
chest,2,财宝风暴,space,1,虫洞,R,3210,5,5
headless,3,灵魂打击,chest,2,财宝风暴,L,3712,5,3
chest,3,财宝炮击,hiding,2,防御,R,2870,3,4
space,2,星波,space,1,虫洞,R,3363,5,5
space,1,虫洞,shell,1,复制,L,3377,6,3
headless,2,万千触须,space,2,星波,L,3099,3,4
space,3,扭曲空间,headless,1,恐吓,R,2972,3,5
headless,1,恐吓,hiding,1,缩头,R,3386,4,5
hiding,2,防御,headless,2,万千触须,R,3691,4,4
shell,1,复制,hiding,3,强化随从,R,3221,4,8
headless,2,万千触须,headless,3,灵魂打击,R,3381,3,4
