左龟,左技能idx,左技能,右龟,右技能idx,右技能,胜方,帧数,左释放,右释放
candy,3,糖果炸弹,dice,2,命运骰子,L,3038,5,3
dice,2,命运骰子,lightning,2,雷暴,R,2956,4,4
cyber,1,能量大炮,dice,2,命运骰子,L,4103,4,6
dice,2,命运骰子,chest,3,财宝炮击,R,3082,4,5
headless,2,万千触须,dice,2,命运骰子,L,3576,2,5
dice,3,稳定骰子,gambler,1,万能牌,R,2785,2,5
pirate,3,海盗船,dice,3,稳定骰子,R,3419,4,3
dice,3,稳定骰子,line,2,画龙点睛,L,3044,2,4
lava,1,地裂,dice,3,稳定骰子,L,2658,4,2
dice,3,稳定骰子,crystal,3,水晶球,R,3016,3,5
hiding,2,防御,dice,3,稳定骰子,L,3357,3,3
rainbow,1,棱镜护盾,rainbow,2,全色风暴,L,4261,10,4
pirate,1,火炮齐射,rainbow,1,棱镜护盾,L,3056,6,6
rainbow,1,棱镜护盾,bubble,3,泡泡爆破,R,3567,8,7
phoenix,2,烫伤,rainbow,1,棱镜护盾,L,3100,5,8
rainbow,1,棱镜护盾,crystal,1,水晶壁垒,L,4257,8,6
space,3,扭曲空间,rainbow,1,棱镜护盾,L,3554,5,9
rainbow,1,棱镜护盾,shell,2,吸收,R,3947,9,8
hunter,3,狩猎弹幕,rainbow,2,全色风暴,R,3391,5,5
rainbow,2,全色风暴,bubble,2,泡泡束缚,L,3732,4,8
phoenix,1,熔岩盾,rainbow,2,全色风暴,L,4128,9,6
rainbow,2,全色风暴,cyber,3,智能AI,R,4976,6,5
space,2,星波,rainbow,2,全色风暴,R,2990,4,4
rainbow,2,全色风暴,shell,1,复制,R,3453,4,3
hunter,3,狩猎弹幕,rainbow,3,反射,L,3137,6,4
rainbow,3,反射,bubble,2,泡泡束缚,L,3401,4,7
phoenix,1,熔岩盾,rainbow,3,反射,R,3160,5,5
rainbow,3,反射,cyber,3,智能AI,L,3981,6,3
space,2,星波,rainbow,3,反射,R,2870,4,5
rainbow,3,反射,shell,1,复制,L,3887,3,5
pirate,1,火炮齐射,gambler,1,万能牌,L,2845,4,5
gambler,1,万能牌,bubble,3,泡泡爆破,R,4046,8,7
phoenix,2,烫伤,gambler,1,万能牌,L,3160,6,6
gambler,1,万能牌,crystal,1,水晶壁垒,L,3332,6,4
space,3,扭曲空间,gambler,1,万能牌,R,3640,4,8
gambler,1,万能牌,shell,2,吸收,R,4000,8,8
pirate,3,海盗船,gambler,2,赌注,R,3854,2,3
gambler,2,赌注,line,2,画龙点睛,L,2591,5,3
lava,1,地裂,gambler,2,赌注,R,2712,3,5
gambler,2,赌注,crystal,3,水晶球,L,2558,5,4
hiding,2,防御,gambler,2,赌注,R,2785,2,5
gambler,3,命运之轮,hunter,1,精准射击,R,2514,3,4
candy,3,糖果炸弹,gambler,3,命运之轮,L,2575,5,3
gambler,3,命运之轮,lightning,2,雷暴,R,2615,3,4
cyber,1,能量大炮,gambler,3,命运之轮,L,3369,7,5
gambler,3,命运之轮,chest,3,财宝炮击,R,3073,4,5
headless,2,万千触须,gambler,3,命运之轮,L,2851,3,3
hunter,1,精准射击,pirate,2,朗姆酒,R,3765,5,6
line,1,连笔,hunter,1,精准射击,R,2740,4,6
hunter,1,精准射击,phoenix,3,强化涅槃,L,3422,7,5
crystal,2,碎晶爆破,hunter,1,精准射击,R,2961,3,6
hunter,1,精准射击,hiding,1,缩头,R,3324,5,5
shell,3,暗影,hunter,1,精准射击,L,3720,5,4
hunter,2,隐蔽,bubble,1,泡泡盾,L,4402,10,6
lightning,3,雷盾,hunter,2,隐蔽,R,4282,8,10
hunter,2,隐蔽,cyber,2,侵入,R,5312,9,5
space,1,虫洞,hunter,2,隐蔽,L,3903,7,7
hunter,2,隐蔽,headless,3,灵魂打击,R,3333,6,5
candy,2,糖衣炮弹,hunter,3,狩猎弹幕,L,3206,4,5
hunter,3,狩猎弹幕,lightning,1,涌动,L,3248,6,5
lava,3,熔岩爆发,hunter,3,狩猎弹幕,L,3192,6,5
hunter,3,狩猎弹幕,chest,2,财宝风暴,R,3203,4,6
headless,1,恐吓,hunter,3,狩猎弹幕,L,3451,5,5
pirate,1,火炮齐射,candy,1,糖果锤,R,2745,2,5
line,3,墨水炸弹,pirate,1,火炮齐射,R,2753,3,5
pirate,1,火炮齐射,lava,2,岩浆涌动,L,2928,4,3
chest,1,清点财宝,pirate,1,火炮齐射,R,2288,3,5
pirate,1,火炮齐射,hiding,3,强化随从,L,3917,4,8
candy,1,糖果锤,pirate,2,朗姆酒,L,4004,8,5
pirate,2,朗姆酒,line,3,墨水炸弹,R,3491,4,6
lava,2,岩浆涌动,pirate,2,朗姆酒,L,3992,4,5
pirate,2,朗姆酒,chest,1,清点财宝,R,3842,5,7
hiding,3,强化随从,pirate,2,朗姆酒,L,3553,9,5
pirate,3,海盗船,candy,2,糖衣炮弹,R,3318,4,5
lightning,1,涌动,pirate,3,海盗船,R,3138,4,5
pirate,3,海盗船,lava,3,熔岩爆发,R,3837,3,7
chest,2,财宝风暴,pirate,3,海盗船,R,3252,4,5
pirate,3,海盗船,headless,1,恐吓,L,3862,5,5
bubble,1,泡泡盾,candy,1,糖果锤,R,3770,6,6
candy,1,糖果锤,lightning,3,雷盾,L,3495,7,5
cyber,2,侵入,candy,1,糖果锤,L,3446,4,5
candy,1,糖果锤,space,1,虫洞,R,3499,4,6
headless,3,灵魂打击,candy,1,糖果锤,L,3148,4,4
candy,2,糖衣炮弹,line,1,连笔,L,3023,4,5
phoenix,3,强化涅槃,candy,2,糖衣炮弹,R,3098,4,5
candy,2,糖衣炮弹,crystal,2,碎晶爆破,L,2713,4,3
hiding,1,缩头,candy,2,糖衣炮弹,R,3246,3,4
candy,2,糖衣炮弹,shell,3,暗影,L,3539,5,4
lightning,2,雷暴,candy,3,糖果炸弹,R,2834,4,5
candy,3,糖果炸弹,cyber,1,能量大炮,R,4531,7,4
chest,3,财宝炮击,candy,3,糖果炸弹,R,2658,2,5
candy,3,糖果炸弹,headless,2,万千触须,R,3242,4,3
line,2,画龙点睛,bubble,1,泡泡盾,R,3739,5,6
bubble,1,泡泡盾,lava,1,地裂,R,3433,5,6
crystal,3,水晶球,bubble,1,泡泡盾,L,3139,8,5
bubble,1,泡泡盾,hiding,2,防御,R,3491,5,5
bubble,3,泡泡爆破,bubble,2,泡泡束缚,R,3673,5,9
bubble,2,泡泡束缚,phoenix,2,烫伤,R,3048,6,5
crystal,1,水晶壁垒,bubble,2,泡泡束缚,R,3510,3,8
bubble,2,泡泡束缚,space,3,扭曲空间,L,4022,8,4
shell,2,吸收,bubble,2,泡泡束缚,R,4251,4,12
bubble,3,泡泡爆破,phoenix,1,熔岩盾,R,3300,5,7
cyber,3,智能AI,bubble,3,泡泡爆破,L,4710,5,7
bubble,3,泡泡爆破,space,2,星波,R,2846,4,5
shell,1,复制,bubble,3,泡泡爆破,L,3420,5,5
line,1,连笔,phoenix,1,熔岩盾,R,3230,6,7
cyber,3,智能AI,line,1,连笔,L,4549,4,8
line,1,连笔,space,2,星波,R,2843,5,5
shell,1,复制,line,1,连笔,R,3254,4,7
line,2,画龙点睛,phoenix,2,烫伤,R,2974,4,6
crystal,1,水晶壁垒,line,2,画龙点睛,R,3964,3,6
line,2,画龙点睛,space,3,扭曲空间,R,3444,5,5
shell,2,吸收,line,2,画龙点睛,L,3393,6,5
line,3,墨水炸弹,lava,1,地裂,R,3384,4,5
crystal,3,水晶球,line,3,墨水炸弹,L,2858,6,4
line,3,墨水炸弹,hiding,2,防御,R,3346,4,5
lightning,2,雷暴,lightning,1,涌动,L,2847,5,4
lightning,1,涌动,cyber,1,能量大炮,R,4124,6,5
chest,3,财宝炮击,lightning,1,涌动,L,2715,5,3
lightning,1,涌动,headless,2,万千触须,R,3532,5,3
phoenix,3,强化涅槃,lightning,2,雷暴,R,3365,4,5
lightning,2,雷暴,crystal,2,碎晶爆破,L,2701,5,3
hiding,1,缩头,lightning,2,雷暴,L,3516,5,5
lightning,2,雷暴,shell,3,暗影,R,4036,3,6
cyber,2,侵入,lightning,3,雷盾,R,4150,3,9
lightning,3,雷盾,space,1,虫洞,R,2816,4,4
headless,3,灵魂打击,lightning,3,雷盾,L,2734,4,4
phoenix,1,熔岩盾,lava,3,熔岩爆发,R,3083,5,6
chest,2,财宝风暴,phoenix,1,熔岩盾,L,2732,4,4
phoenix,1,熔岩盾,headless,1,恐吓,L,3588,7,5
lava,2,岩浆涌动,phoenix,2,烫伤,R,2852,3,4
phoenix,2,烫伤,chest,1,清点财宝,L,3328,5,5
hiding,3,强化随从,phoenix,2,烫伤,R,2936,3,4
phoenix,3,强化涅槃,lava,2,岩浆涌动,R,3966,5,4
chest,1,清点财宝,phoenix,3,强化涅槃,L,3312,7,4
phoenix,3,强化涅槃,hiding,3,强化随从,L,3168,4,6
lava,3,熔岩爆发,lava,1,地裂,R,3443,5,5
lava,1,地裂,chest,2,财宝风暴,R,3554,4,6
headless,1,恐吓,lava,1,地裂,R,3315,4,5
lava,2,岩浆涌动,cyber,2,侵入,R,3662,3,5
space,1,虫洞,lava,2,岩浆涌动,L,3408,5,3
lava,2,岩浆涌动,headless,3,灵魂打击,R,2854,3,4
crystal,2,碎晶爆破,lava,3,熔岩爆发,R,3218,3,6
lava,3,熔岩爆发,hiding,1,缩头,R,3731,5,6
shell,3,暗影,lava,3,熔岩爆发,R,3468,3,6
cyber,1,能量大炮,chest,3,财宝炮击,L,4574,5,6
headless,2,万千触须,cyber,1,能量大炮,R,4105,3,5
cyber,2,侵入,crystal,3,水晶球,L,3945,3,5
hiding,2,防御,cyber,2,侵入,R,4851,5,3
cyber,3,智能AI,crystal,1,水晶壁垒,L,3831,6,4
space,3,扭曲空间,cyber,3,智能AI,R,4730,5,5
cyber,3,智能AI,shell,2,吸收,R,4595,4,9
space,2,星波,crystal,1,水晶壁垒,L,2926,4,4
crystal,1,水晶壁垒,shell,1,复制,R,3606,4,5
space,2,星波,crystal,2,碎晶爆破,L,2814,5,3
crystal,2,碎晶爆破,shell,1,复制,R,3001,4,4
space,3,扭曲空间,crystal,3,水晶球,L,3365,4,6
crystal,3,水晶球,shell,2,吸收,R,2997,5,6
hiding,2,防御,chest,1,清点财宝,L,3603,4,5
chest,2,财宝风暴,chest,3,财宝炮击,L,2604,5,3
headless,2,万千触须,chest,2,财宝风暴,R,3876,3,7
chest,3,财宝炮击,hiding,1,缩头,L,3024,4,3
shell,3,暗影,chest,3,财宝炮击,R,3584,4,5
space,1,虫洞,headless,3,灵魂打击,L,3758,6,4
headless,1,恐吓,space,2,星波,L,3406,4,4
space,3,扭曲空间,hiding,3,强化随从,R,3368,3,8
hiding,3,强化随从,hiding,1,缩头,R,4257,6,6
hiding,2,防御,headless,1,恐吓,L,3568,3,5
headless,3,灵魂打击,hiding,3,强化随从,R,3345,4,7
headless,1,恐吓,shell,3,暗影,L,3394,6,3
