左龟,左技能idx,左技能,右龟,右技能idx,右技能,胜方,帧数,左释放,右释放
hunter,1,精准射击,bamboo,3,竹刺阵,R,2899,5,5
bamboo,3,竹刺阵,candy,3,糖果炸弹,R,3013,2,6
lightning,2,雷暴,bamboo,3,竹刺阵,R,2874,4,5
bamboo,3,竹刺阵,cyber,1,能量大炮,R,3123,3,5
chest,3,财宝炮击,bamboo,3,竹刺阵,R,2475,3,4
bamboo,3,竹刺阵,headless,2,万千触须,L,3502,4,2
ice,2,冰封,angel,1,祝福,R,3063,5,7
angel,1,祝福,ghost,1,幽冥突袭,R,2847,5,5
fortune,3,招财进宝,angel,1,祝福,R,3698,3,7
angel,1,祝福,gambler,2,赌注,R,2684,4,5
candy,1,糖果锤,angel,1,祝福,L,3527,5,6
angel,1,祝福,line,3,墨水炸弹,R,3205,6,6
lava,2,岩浆涌动,angel,1,祝福,L,4209,4,8
angel,1,祝福,chest,1,清点财宝,R,3265,6,6
hiding,3,强化随从,angel,1,祝福,L,3721,7,7
angel,2,平等,ice,1,冰霜,L,3127,8,5
two_head,3,融合,angel,2,平等,R,2920,4,7
angel,2,平等,fortune,2,梭哈,L,2833,7,2
gambler,1,万能牌,angel,2,平等,R,2864,5,8
angel,2,平等,pirate,3,海盗船,L,3576,7,2
line,2,画龙点睛,angel,2,平等,R,2713,3,7
angel,2,平等,lava,1,地裂,L,3032,7,4
crystal,3,水晶球,angel,2,平等,R,2960,2,7
angel,2,平等,hiding,2,防御,R,3059,6,5
ice,1,冰霜,angel,3,飞升,R,2926,4,7
angel,3,飞升,two_head,3,融合,R,3524,9,6
fortune,2,梭哈,angel,3,飞升,R,3482,2,8
angel,3,飞升,gambler,1,万能牌,R,3348,7,7
pirate,3,海盗船,angel,3,飞升,L,3316,3,8
angel,3,飞升,line,2,画龙点睛,R,3190,6,4
lava,1,地裂,angel,3,飞升,L,3454,5,8
angel,3,飞升,crystal,3,水晶球,R,2818,6,5
hiding,2,防御,angel,3,飞升,L,3139,4,7
ice,1,冰霜,ice,2,冰封,R,3132,4,6
ghost,1,幽冥突袭,ice,1,冰霜,L,3038,6,4
ice,1,冰霜,fortune,3,招财进宝,R,3519,5,7
gambler,2,赌注,ice,1,冰霜,L,2905,5,4
ice,1,冰霜,candy,1,糖果锤,R,2927,4,6
line,3,墨水炸弹,ice,1,冰霜,R,3664,4,6
ice,1,冰霜,lava,2,岩浆涌动,R,3525,5,4
chest,1,清点财宝,ice,1,冰霜,R,3027,4,6
ice,1,冰霜,hiding,3,强化随从,R,3734,6,9
ninja,1,手里剑,ice,2,冰封,L,3070,5,5
ice,2,冰封,ghost,3,虚化,R,3052,5,5
dice,2,命运骰子,ice,2,冰封,R,3320,4,6
ice,2,冰封,hunter,1,精准射击,R,3141,6,6
candy,3,糖果炸弹,ice,2,冰封,L,3466,6,6
ice,2,冰封,lightning,2,雷暴,R,3020,5,5
cyber,1,能量大炮,ice,2,冰封,L,3981,5,8
ice,2,冰封,chest,3,财宝炮击,R,3141,5,5
headless,2,万千触须,ice,2,冰封,L,3766,3,7
ice,3,团队护盾,two_head,1,灵能冲击/锤击,L,3533,6,5
diamond,3,钻石冲撞,ice,3,团队护盾,L,3891,6,5
ice,3,团队护盾,rainbow,2,全色风暴,R,3524,5,6
pirate,1,火炮齐射,ice,3,团队护盾,L,3170,6,4
ice,3,团队护盾,bubble,3,泡泡爆破,L,3514,6,5
phoenix,2,烫伤,ice,3,团队护盾,R,4545,7,8
ice,3,团队护盾,crystal,1,水晶壁垒,R,3743,5,6
space,3,扭曲空间,ice,3,团队护盾,R,4118,5,7
ice,3,团队护盾,shell,2,吸收,R,3765,5,7
ghost,2,灵魂风暴,ninja,1,手里剑,R,2462,4,5
ninja,1,手里剑,dice,1,孤注一掷,L,2870,5,3
gambler,3,命运之轮,ninja,1,手里剑,R,2461,3,5
ninja,1,手里剑,candy,2,糖衣炮弹,R,3115,5,5
lightning,1,涌动,ninja,1,手里剑,R,2592,3,5
ninja,1,手里剑,lava,3,熔岩爆发,L,2795,4,3
chest,2,财宝风暴,ninja,1,手里剑,R,2504,3,5
ninja,1,手里剑,headless,1,恐吓,L,3197,5,4
two_head,2,精神干扰/吸收,ninja,2,炸弹,R,2616,3,5
ninja,2,炸弹,fortune,1,骰子,L,2759,5,5
rainbow,3,反射,ninja,2,炸弹,R,2531,3,5
ninja,2,炸弹,pirate,2,朗姆酒,L,3307,5,4
line,1,连笔,ninja,2,炸弹,R,2272,2,4
ninja,2,炸弹,phoenix,3,强化涅槃,L,2801,5,3
crystal,2,碎晶爆破,ninja,2,炸弹,R,2436,3,5
ninja,2,炸弹,hiding,1,缩头,L,3490,6,4
shell,3,暗影,ninja,2,炸弹,R,2989,3,6
ninja,3,背刺,diamond,2,钻石滚球,L,3194,5,4
rainbow,1,棱镜护盾,ninja,3,背刺,R,2914,6,5
ninja,3,背刺,hunter,3,狩猎弹幕,L,2897,4,4
bubble,2,泡泡束缚,ninja,3,背刺,R,2796,5,4
ninja,3,背刺,phoenix,1,熔岩盾,L,3650,3,6
cyber,3,智能AI,ninja,3,背刺,R,3963,3,7
ninja,3,背刺,space,2,星波,L,2759,4,3
shell,1,复制,ninja,3,背刺,R,2537,3,4
two_head,1,灵能冲击/锤击,diamond,1,坚不可摧,R,3716,3,7
dice,3,稳定骰子,two_head,1,灵能冲击/锤击,L,2905,5,4
two_head,1,灵能冲击/锤击,hunter,2,隐蔽,L,4006,6,7
bubble,1,泡泡盾,two_head,1,灵能冲击/锤击,R,3614,5,6
two_head,1,灵能冲击/锤击,lightning,3,雷盾,R,3729,5,8
cyber,2,侵入,two_head,1,灵能冲击/锤击,L,4776,4,6
two_head,1,灵能冲击/锤击,space,1,虫洞,R,2958,3,5
headless,3,灵魂打击,two_head,1,灵能冲击/锤击,L,3198,4,4
two_head,2,精神干扰/吸收,diamond,1,坚不可摧,R,4217,6,8
dice,3,稳定骰子,two_head,2,精神干扰/吸收,L,3528,3,5
two_head,2,精神干扰/吸收,hunter,2,隐蔽,L,3555,7,6
bubble,1,泡泡盾,two_head,2,精神干扰/吸收,R,3523,5,7
two_head,2,精神干扰/吸收,lightning,3,雷盾,R,3755,5,8
cyber,2,侵入,two_head,2,精神干扰/吸收,R,4864,3,8
two_head,2,精神干扰/吸收,space,1,虫洞,R,3345,4,6
headless,3,灵魂打击,two_head,2,精神干扰/吸收,L,3250,4,5
two_head,3,融合,diamond,2,钻石滚球,R,3458,4,5
rainbow,1,棱镜护盾,two_head,3,融合,L,3810,12,5
two_head,3,融合,hunter,3,狩猎弹幕,R,3112,4,5
bubble,2,泡泡束缚,two_head,3,融合,L,3889,9,4
two_head,3,融合,phoenix,1,熔岩盾,R,4042,5,9
cyber,3,智能AI,two_head,3,融合,R,5168,4,7
two_head,3,融合,space,2,星波,R,3212,4,5
shell,1,复制,two_head,3,融合,R,3808,3,6
ghost,1,幽冥突袭,fortune,1,骰子,L,3098,6,6
rainbow,3,反射,ghost,1,幽冥突袭,R,2928,2,5
ghost,1,幽冥突袭,pirate,2,朗姆酒,L,4282,7,5
line,1,连笔,ghost,1,幽冥突袭,R,3145,5,6
ghost,1,幽冥突袭,phoenix,3,强化涅槃,R,3640,6,5
crystal,2,碎晶爆破,ghost,1,幽冥突袭,R,2814,2,6
ghost,1,幽冥突袭,hiding,1,缩头,L,3580,6,5
shell,3,暗影,ghost,1,幽冥突袭,R,2943,2,6
ghost,2,灵魂风暴,dice,1,孤注一掷,L,2438,4,2
gambler,3,命运之轮,ghost,2,灵魂风暴,R,2293,3,5
ghost,2,灵魂风暴,candy,2,糖衣炮弹,L,2892,7,3
lightning,1,涌动,ghost,2,灵魂风暴,R,2417,3,5
ghost,2,灵魂风暴,lava,3,熔岩爆发,L,2545,5,3
chest,2,财宝风暴,ghost,2,灵魂风暴,R,2479,2,5
ghost,2,灵魂风暴,headless,1,恐吓,L,2887,5,4
diamond,3,钻石冲撞,ghost,3,虚化,L,3696,3,5
ghost,3,虚化,rainbow,2,全色风暴,L,3655,5,5
pirate,1,火炮齐射,ghost,3,虚化,L,2972,3,4
ghost,3,虚化,bubble,3,泡泡爆破,L,3217,5,5
phoenix,2,烫伤,ghost,3,虚化,L,3073,6,4
ghost,3,虚化,crystal,1,水晶壁垒,L,3047,5,4
space,3,扭曲空间,ghost,3,虚化,R,3350,4,5
ghost,3,虚化,shell,2,吸收,L,3828,6,6
dice,2,命运骰子,diamond,1,坚不可摧,R,3645,5,7
diamond,1,坚不可摧,hunter,1,精准射击,L,3514,6,6
candy,3,糖果炸弹,diamond,1,坚不可摧,L,4023,7,6
diamond,1,坚不可摧,lightning,2,雷暴,R,3414,4,5
cyber,1,能量大炮,diamond,1,坚不可摧,L,4635,5,7
diamond,1,坚不可摧,chest,3,财宝炮击,R,3459,5,6
headless,2,万千触须,diamond,1,坚不可摧,R,3971,3,7
diamond,2,钻石滚球,fortune,3,招财进宝,R,3622,4,9
gambler,2,赌注,diamond,2,钻石滚球,R,3346,5,2
diamond,2,钻石滚球,candy,1,糖果锤,R,3119,3,5
line,3,墨水炸弹,diamond,2,钻石滚球,R,2696,3,4
diamond,2,钻石滚球,lava,2,岩浆涌动,L,3405,4,3
chest,1,清点财宝,diamond,2,钻石滚球,R,3300,3,5
diamond,2,钻石滚球,hiding,3,强化随从,R,3788,2,9
fortune,2,梭哈,diamond,3,钻石冲撞,R,2826,2,7
diamond,3,钻石冲撞,gambler,1,万能牌,L,2915,6,5
pirate,3,海盗船,diamond,3,钻石冲撞,R,4369,4,9
diamond,3,钻石冲撞,line,2,画龙点睛,L,2794,5,3
lava,1,地裂,diamond,3,钻石冲撞,R,3721,5,6
diamond,3,钻石冲撞,crystal,3,水晶球,L,3393,4,7
hiding,2,防御,diamond,3,钻石冲撞,R,3741,4,8
fortune,1,骰子,fortune,2,梭哈,R,3520,7,2
gambler,1,万能牌,fortune,1,骰子,L,3438,8,7
fortune,1,骰子,pirate,3,海盗船,R,3935,9,5
line,2,画龙点睛,fortune,1,骰子,L,3361,5,5
fortune,1,骰子,lava,1,地裂,R,3314,6,5
crystal,3,水晶球,fortune,1,骰子,L,3439,6,5
fortune,1,骰子,hiding,2,防御,R,3310,7,5
fortune,3,招财进宝,fortune,2,梭哈,L,3640,3,2
fortune,2,梭哈,gambler,2,赌注,R,2497,1,5
candy,1,糖果锤,fortune,2,梭哈,L,2861,6,2
fortune,2,梭哈,line,3,墨水炸弹,R,2791,2,5
lava,2,岩浆涌动,fortune,2,梭哈,L,4188,4,2
fortune,2,梭哈,chest,1,清点财宝,R,3556,2,7
hiding,3,强化随从,fortune,2,梭哈,L,3074,7,2
fortune,3,招财进宝,dice,2,命运骰子,R,2938,3,6
hunter,1,精准射击,fortune,3,招财进宝,L,3763,7,7
fortune,3,招财进宝,candy,3,糖果炸弹,R,2794,2,5
lightning,2,雷暴,fortune,3,招财进宝,R,3847,6,8
fortune,3,招财进宝,cyber,1,能量大炮,R,3037,3,5
chest,3,财宝炮击,fortune,3,招财进宝,R,2888,3,3
fortune,3,招财进宝,headless,2,万千触须,R,3230,2,4
rainbow,2,全色风暴,dice,1,孤注一掷,R,3019,3,6
dice,1,孤注一掷,pirate,1,火炮齐射,R,2477,4,4
bubble,3,泡泡爆破,dice,1,孤注一掷,R,2738,4,5
dice,1,孤注一掷,phoenix,2,烫伤,R,2533,3,4
crystal,1,水晶壁垒,dice,1,孤注一掷,R,2997,3,6
dice,1,孤注一掷,space,3,扭曲空间,R,2796,2,3
shell,2,吸收,dice,1,孤注一掷,L,3085,6,5
dice,2,命运骰子,gambler,3,命运之轮,L,2681,5,3
candy,2,糖衣炮弹,dice,2,命运骰子,L,2432,4,4
dice,2,命运骰子,lightning,1,涌动,R,2555,2,5
lava,3,熔岩爆发,dice,2,命运骰子,R,2844,4,6
dice,2,命运骰子,chest,2,财宝风暴,R,3080,4,6
headless,1,恐吓,dice,2,命运骰子,R,3427,4,6
dice,3,稳定骰子,rainbow,3,反射,R,2469,2,4
pirate,2,朗姆酒,dice,3,稳定骰子,R,2536,3,3
dice,3,稳定骰子,line,1,连笔,R,2620,2,5
phoenix,3,强化涅槃,dice,3,稳定骰子,L,2881,4,3
dice,3,稳定骰子,crystal,2,碎晶爆破,L,2357,3,2
hiding,1,缩头,dice,3,稳定骰子,R,3048,3,3
dice,3,稳定骰子,shell,3,暗影,R,2799,2,3
hunter,3,狩猎弹幕,rainbow,1,棱镜护盾,L,3798,5,7
rainbow,1,棱镜护盾,bubble,2,泡泡束缚,R,4145,4,10
phoenix,1,熔岩盾,rainbow,1,棱镜护盾,L,3704,8,9
rainbow,1,棱镜护盾,cyber,3,智能AI,R,5215,14,6
space,2,星波,rainbow,1,棱镜护盾,L,3385,5,7
rainbow,1,棱镜护盾,shell,1,复制,R,4071,10,6
hunter,2,隐蔽,rainbow,2,全色风暴,R,4428,9,7
rainbow,2,全色风暴,bubble,1,泡泡盾,R,3478,4,6
lightning,3,雷盾,rainbow,2,全色风暴,R,3533,6,6
rainbow,2,全色风暴,cyber,2,侵入,R,4439,5,4
space,1,虫洞,rainbow,2,全色风暴,R,3617,5,6
rainbow,2,全色风暴,headless,3,灵魂打击,R,2830,3,4
hunter,2,隐蔽,rainbow,3,反射,R,3405,6,6
rainbow,3,反射,bubble,1,泡泡盾,L,3259,5,5
lightning,3,雷盾,rainbow,3,反射,R,2612,4,5
rainbow,3,反射,cyber,2,侵入,R,4115,5,3
space,1,虫洞,rainbow,3,反射,R,3369,4,6
rainbow,3,反射,headless,3,灵魂打击,R,2717,3,4
hunter,3,狩猎弹幕,gambler,1,万能牌,L,3756,7,7
gambler,1,万能牌,bubble,2,泡泡束缚,R,4026,7,10
phoenix,1,熔岩盾,gambler,1,万能牌,R,4277,7,9
gambler,1,万能牌,cyber,3,智能AI,R,4828,7,4
space,2,星波,gambler,1,万能牌,L,3461,5,6
gambler,1,万能牌,shell,1,复制,R,3692,7,5
pirate,2,朗姆酒,gambler,2,赌注,R,3136,2,6
gambler,2,赌注,line,1,连笔,R,3374,5,6
phoenix,3,强化涅槃,gambler,2,赌注,L,3134,5,5
gambler,2,赌注,crystal,2,碎晶爆破,L,2590,5,3
hiding,1,缩头,gambler,2,赌注,R,2716,2,5
gambler,2,赌注,shell,3,暗影,R,3376,3,5
candy,2,糖衣炮弹,gambler,3,命运之轮,L,2875,4,3
gambler,3,命运之轮,lightning,1,涌动,R,2735,3,5
lava,3,熔岩爆发,gambler,3,命运之轮,L,2731,5,3
gambler,3,命运之轮,chest,2,财宝风暴,R,2572,3,5
headless,1,恐吓,gambler,3,命运之轮,L,2952,4,4
hunter,1,精准射击,pirate,1,火炮齐射,R,2530,4,5
bubble,3,泡泡爆破,hunter,1,精准射击,R,2537,4,5
hunter,1,精准射击,phoenix,2,烫伤,R,3115,5,5
crystal,1,水晶壁垒,hunter,1,精准射击,L,3947,6,5
hunter,1,精准射击,space,3,扭曲空间,L,2737,5,3
shell,2,吸收,hunter,1,精准射击,R,3357,5,6
hunter,2,隐蔽,candy,3,糖果炸弹,R,3274,6,7
lightning,2,雷暴,hunter,2,隐蔽,L,3512,6,6
hunter,2,隐蔽,cyber,1,能量大炮,R,4126,8,8
chest,3,财宝炮击,hunter,2,隐蔽,R,4322,5,10
hunter,2,隐蔽,headless,2,万千触须,R,4121,7,4
candy,1,糖果锤,hunter,3,狩猎弹幕,L,3475,7,5
hunter,3,狩猎弹幕,line,3,墨水炸弹,L,3066,5,4
lava,2,岩浆涌动,hunter,3,狩猎弹幕,R,3165,3,5
hunter,3,狩猎弹幕,chest,1,清点财宝,L,3114,5,5
hiding,3,强化随从,hunter,3,狩猎弹幕,R,3768,4,7
pirate,1,火炮齐射,pirate,3,海盗船,L,2802,5,3
line,2,画龙点睛,pirate,1,火炮齐射,R,2598,3,5
pirate,1,火炮齐射,lava,1,地裂,L,2985,5,4
crystal,3,水晶球,pirate,1,火炮齐射,R,2463,4,4
pirate,1,火炮齐射,hiding,2,防御,L,4140,4,5
pirate,3,海盗船,pirate,2,朗姆酒,L,4147,5,5
pirate,2,朗姆酒,line,2,画龙点睛,L,3493,5,5
lava,1,地裂,pirate,2,朗姆酒,L,3386,4,4
pirate,2,朗姆酒,crystal,3,水晶球,R,3054,3,7
hiding,2,防御,pirate,2,朗姆酒,L,3652,5,5
pirate,3,海盗船,candy,1,糖果锤,R,3565,4,7
line,3,墨水炸弹,pirate,3,海盗船,R,2889,4,3
pirate,3,海盗船,lava,2,岩浆涌动,L,3449,3,3
chest,1,清点财宝,pirate,3,海盗船,R,3493,4,6
pirate,3,海盗船,hiding,3,强化随从,R,4505,4,10
candy,3,糖果炸弹,candy,1,糖果锤,R,3177,4,7
candy,1,糖果锤,lightning,2,雷暴,R,3522,5,4
cyber,1,能量大炮,candy,1,糖果锤,L,4192,4,6
candy,1,糖果锤,chest,3,财宝炮击,R,3226,5,5
headless,2,万千触须,candy,1,糖果锤,R,3092,2,6
candy,2,糖衣炮弹,bubble,3,泡泡爆破,L,3196,5,5
phoenix,2,烫伤,candy,2,糖衣炮弹,R,2623,4,4
candy,2,糖衣炮弹,crystal,1,水晶壁垒,L,2841,4,3
space,3,扭曲空间,candy,2,糖衣炮弹,R,3041,3,3
candy,2,糖衣炮弹,shell,2,吸收,L,3174,4,5
lightning,1,涌动,candy,3,糖果炸弹,R,2647,3,5
candy,3,糖果炸弹,lava,3,熔岩爆发,R,2983,4,6
chest,2,财宝风暴,candy,3,糖果炸弹,R,2794,3,5
candy,3,糖果炸弹,headless,1,恐吓,L,3641,4,5
line,1,连笔,bubble,1,泡泡盾,R,3676,7,6
bubble,1,泡泡盾,phoenix,3,强化涅槃,R,3852,6,7
crystal,2,碎晶爆破,bubble,1,泡泡盾,R,3006,4,5
bubble,1,泡泡盾,hiding,1,缩头,R,3641,5,6
shell,3,暗影,bubble,1,泡泡盾,L,3405,4,4
bubble,2,泡泡束缚,phoenix,1,熔岩盾,R,4194,10,8
cyber,3,智能AI,bubble,2,泡泡束缚,R,4917,4,11
bubble,2,泡泡束缚,space,2,星波,L,4022,10,5
shell,1,复制,bubble,2,泡泡束缚,L,3889,3,9
bubble,3,泡泡爆破,lightning,3,雷盾,R,3655,6,8
cyber,2,侵入,bubble,3,泡泡爆破,L,3801,4,6
bubble,3,泡泡爆破,space,1,虫洞,R,3483,6,7
headless,3,灵魂打击,bubble,3,泡泡爆破,L,2654,3,4
line,1,连笔,lightning,3,雷盾,L,3621,7,6
cyber,2,侵入,line,1,连笔,L,4372,3,7
line,1,连笔,space,1,虫洞,R,3166,5,5
headless,3,灵魂打击,line,1,连笔,L,2552,4,4
line,2,画龙点睛,phoenix,1,熔岩盾,R,2979,4,7
cyber,3,智能AI,line,2,画龙点睛,L,4564,4,6
line,2,画龙点睛,space,2,星波,R,3405,5,6
shell,1,复制,line,2,画龙点睛,R,3434,4,4
line,3,墨水炸弹,phoenix,3,强化涅槃,R,3320,4,5
crystal,2,碎晶爆破,line,3,墨水炸弹,R,3165,4,5
line,3,墨水炸弹,hiding,1,缩头,R,3226,4,5
shell,3,暗影,line,3,墨水炸弹,L,3008,4,4
lightning,1,涌动,lava,3,熔岩爆发,R,2975,3,6
chest,2,财宝风暴,lightning,1,涌动,L,3312,5,5
lightning,1,涌动,headless,1,恐吓,R,3197,4,5
phoenix,2,烫伤,lightning,2,雷暴,L,3032,6,4
lightning,2,雷暴,crystal,1,水晶壁垒,L,2729,4,3
space,3,扭曲空间,lightning,2,雷暴,R,2859,3,5
lightning,2,雷暴,shell,2,吸收,L,3517,5,6
cyber,1,能量大炮,lightning,3,雷盾,R,4226,4,9
lightning,3,雷盾,chest,3,财宝炮击,R,3285,5,5
headless,2,万千触须,lightning,3,雷盾,R,3879,3,8
phoenix,1,熔岩盾,lava,2,岩浆涌动,L,3808,8,4
chest,1,清点财宝,phoenix,1,熔岩盾,R,4095,6,9
phoenix,1,熔岩盾,hiding,3,强化随从,L,3367,7,7
lava,1,地裂,phoenix,2,烫伤,R,3042,3,6
phoenix,2,烫伤,crystal,3,水晶球,L,2590,5,3
hiding,2,防御,phoenix,2,烫伤,R,2788,2,5
phoenix,3,强化涅槃,lava,1,地裂,L,3780,6,5
crystal,3,水晶球,phoenix,3,强化涅槃,L,3489,5,5
phoenix,3,强化涅槃,hiding,2,防御,R,3907,5,6
lava,2,岩浆涌动,lava,1,地裂,R,3848,4,6
lava,1,地裂,chest,1,清点财宝,L,3522,6,5
hiding,3,强化随从,lava,1,地裂,R,3602,5,5
lava,2,岩浆涌动,cyber,1,能量大炮,R,3675,3,7
chest,3,财宝炮击,lava,2,岩浆涌动,L,2976,4,3
lava,2,岩浆涌动,headless,2,万千触须,R,3811,3,4
crystal,1,水晶壁垒,lava,3,熔岩爆发,R,3364,4,6
lava,3,熔岩爆发,space,3,扭曲空间,L,2970,4,3
shell,2,吸收,lava,3,熔岩爆发,R,2912,4,5
cyber,1,能量大炮,chest,2,财宝风暴,L,4059,5,6
headless,1,恐吓,cyber,1,能量大炮,R,3991,4,5
cyber,2,侵入,crystal,2,碎晶爆破,L,3292,4,4
hiding,1,缩头,cyber,2,侵入,R,4580,5,3
cyber,2,侵入,shell,3,暗影,R,4963,3,6
space,2,星波,cyber,3,智能AI,R,4466,5,6
cyber,3,智能AI,shell,1,复制,L,4529,5,4
space,1,虫洞,crystal,1,水晶壁垒,L,3398,6,4
crystal,1,水晶壁垒,headless,3,灵魂打击,R,2967,3,4
space,1,虫洞,crystal,2,碎晶爆破,L,3168,6,4
crystal,2,碎晶爆破,headless,3,灵魂打击,R,2617,3,4
space,2,星波,crystal,3,水晶球,R,3101,4,5
crystal,3,水晶球,shell,1,复制,R,3246,5,3
hiding,1,缩头,chest,1,清点财宝,L,3742,6,6
chest,1,清点财宝,shell,3,暗影,R,4064,6,6
headless,1,恐吓,chest,2,财宝风暴,R,3388,4,6
chest,3,财宝炮击,space,3,扭曲空间,L,2451,3,3
shell,2,吸收,chest,3,财宝炮击,R,3622,6,6
space,1,虫洞,headless,2,万千触须,L,4539,7,2
hiding,3,强化随从,space,2,星波,R,3896,4,6
space,3,扭曲空间,hiding,2,防御,R,3350,3,5
hiding,2,防御,hiding,1,缩头,R,4031,4,6
hiding,2,防御,hiding,3,强化随从,R,3832,4,9
headless,2,万千触须,hiding,3,强化随从,R,3563,3,8
headless,1,恐吓,shell,2,吸收,R,3836,5,7
