左龟,左技能idx,左技能,右龟,右技能idx,右技能,胜方,帧数,左释放,右释放
stone,1,岩石护盾,gambler,1,万能牌,L,3362,5,6
pirate,3,海盗船,stone,1,岩石护盾,L,3654,5,5
stone,1,岩石护盾,line,2,画龙点睛,L,2964,5,3
lava,1,地裂,stone,1,岩石护盾,R,3288,4,5
stone,1,岩石护盾,crystal,3,水晶球,R,2934,4,7
hiding,2,防御,stone,1,岩石护盾,L,4048,6,6
stone,2,磐石之躯,stone,3,嘲讽,R,3628,6,5
ice,2,冰封,stone,2,磐石之躯,R,3132,5,7
stone,2,磐石之躯,ghost,1,幽冥突袭,R,3550,4,7
fortune,3,招财进宝,stone,2,磐石之躯,R,3153,4,7
stone,2,磐石之躯,gambler,2,赌注,L,2685,5,4
candy,1,糖果锤,stone,2,磐石之躯,R,3341,3,8
stone,2,磐石之躯,line,3,墨水炸弹,L,3043,7,4
lava,2,岩浆涌动,stone,2,磐石之躯,R,3528,3,7
stone,2,磐石之躯,chest,1,清点财宝,R,4187,7,7
hiding,3,强化随从,stone,2,磐石之躯,L,3606,5,7
stone,3,嘲讽,bamboo,2,竹击,L,2907,3,3
ninja,1,手里剑,stone,3,嘲讽,L,3280,6,3
stone,3,嘲讽,ghost,3,虚化,R,3122,3,4
dice,2,命运骰子,stone,3,嘲讽,R,2792,4,4
stone,3,嘲讽,hunter,1,精准射击,L,2767,4,4
candy,3,糖果炸弹,stone,3,嘲讽,R,2960,3,4
stone,3,嘲讽,lightning,2,雷暴,L,2718,4,3
cyber,1,能量大炮,stone,3,嘲讽,L,3176,5,4
stone,3,嘲讽,chest,3,财宝炮击,R,2919,4,5
headless,2,万千触须,stone,3,嘲讽,L,3383,3,4
bamboo,1,自然恢复,angel,2,平等,R,2929,2,8
two_head,1,灵能冲击/锤击,bamboo,1,自然恢复,R,3538,5,6
bamboo,1,自然恢复,diamond,3,钻石冲撞,R,3227,3,7
rainbow,2,全色风暴,bamboo,1,自然恢复,L,4206,4,4
bamboo,1,自然恢复,pirate,1,火炮齐射,R,2454,3,5
bubble,3,泡泡爆破,bamboo,1,自然恢复,R,3290,5,6
bamboo,1,自然恢复,phoenix,2,烫伤,R,3196,3,6
crystal,1,水晶壁垒,bamboo,1,自然恢复,R,3698,5,6
bamboo,1,自然恢复,space,3,扭曲空间,R,3501,3,4
shell,2,吸收,bamboo,1,自然恢复,R,3877,6,7
bamboo,2,竹击,ice,3,团队护盾,L,3352,4,4
ghost,2,灵魂风暴,bamboo,2,竹击,L,2617,6,2
bamboo,2,竹击,dice,1,孤注一掷,L,3063,3,4
gambler,3,命运之轮,bamboo,2,竹击,R,2783,3,4
bamboo,2,竹击,candy,2,糖衣炮弹,R,2655,3,4
lightning,1,涌动,bamboo,2,竹击,R,2985,4,5
bamboo,2,竹击,lava,3,熔岩爆发,R,2693,3,5
chest,2,财宝风暴,bamboo,2,竹击,R,2881,3,5
bamboo,2,竹击,headless,1,恐吓,R,3081,2,5
angel,3,飞升,bamboo,3,竹刺阵,R,2862,6,4
bamboo,3,竹刺阵,two_head,2,精神干扰/吸收,L,3269,5,5
fortune,1,骰子,bamboo,3,竹刺阵,R,2557,4,4
bamboo,3,竹刺阵,rainbow,3,反射,R,2613,2,5
pirate,2,朗姆酒,bamboo,3,竹刺阵,R,2897,3,4
bamboo,3,竹刺阵,line,1,连笔,R,2835,3,4
phoenix,3,强化涅槃,bamboo,3,竹刺阵,R,3169,4,5
bamboo,3,竹刺阵,crystal,2,碎晶爆破,L,3451,4,3
hiding,1,缩头,bamboo,3,竹刺阵,R,3585,4,5
bamboo,3,竹刺阵,shell,3,暗影,L,3772,4,4
ninja,3,背刺,angel,1,祝福,L,3263,5,6
angel,1,祝福,diamond,2,钻石滚球,R,3399,6,6
rainbow,1,棱镜护盾,angel,1,祝福,L,4078,13,8
angel,1,祝福,hunter,3,狩猎弹幕,R,3668,7,7
bubble,2,泡泡束缚,angel,1,祝福,L,4291,10,7
angel,1,祝福,phoenix,1,熔岩盾,R,4596,10,10
cyber,3,智能AI,angel,1,祝福,L,4772,4,9
angel,1,祝福,space,2,星波,R,3721,7,6
shell,1,复制,angel,1,祝福,R,3828,4,9
angel,2,平等,ninja,2,炸弹,R,2810,6,5
diamond,1,坚不可摧,angel,2,平等,L,3707,7,9
angel,2,平等,dice,3,稳定骰子,L,2707,6,2
hunter,2,隐蔽,angel,2,平等,R,3117,5,8
angel,2,平等,bubble,1,泡泡盾,L,3468,10,5
lightning,3,雷盾,angel,2,平等,R,3212,5,9
angel,2,平等,cyber,2,侵入,R,4237,9,3
space,1,虫洞,angel,2,平等,R,2871,4,8
angel,2,平等,headless,3,灵魂打击,R,2764,6,3
ninja,2,炸弹,angel,3,飞升,L,2624,4,5
angel,3,飞升,diamond,1,坚不可摧,L,4005,11,6
dice,3,稳定骰子,angel,3,飞升,R,3362,2,10
angel,3,飞升,hunter,2,隐蔽,R,3892,10,9
bubble,1,泡泡盾,angel,3,飞升,R,3583,5,10
angel,3,飞升,lightning,3,雷盾,R,3177,7,7
cyber,2,侵入,angel,3,飞升,L,3684,4,8
angel,3,飞升,space,1,虫洞,R,2980,7,6
headless,3,灵魂打击,angel,3,飞升,L,2552,3,5
ice,1,冰霜,ninja,3,背刺,R,2819,4,5
diamond,2,钻石滚球,ice,1,冰霜,R,4051,2,7
ice,1,冰霜,rainbow,1,棱镜护盾,R,3712,6,13
hunter,3,狩猎弹幕,ice,1,冰霜,L,3114,6,5
ice,1,冰霜,bubble,2,泡泡束缚,R,3431,4,7
phoenix,1,熔岩盾,ice,1,冰霜,R,4244,7,7
ice,1,冰霜,cyber,3,智能AI,R,4076,6,6
space,2,星波,ice,1,冰霜,L,3094,4,4
ice,1,冰霜,shell,1,复制,R,3571,5,5
two_head,2,精神干扰/吸收,ice,2,冰封,R,4017,5,9
ice,2,冰封,fortune,1,骰子,R,4098,7,5
rainbow,3,反射,ice,2,冰封,L,3890,3,8
ice,2,冰封,pirate,2,朗姆酒,R,3745,7,3
line,1,连笔,ice,2,冰封,R,3529,6,8
ice,2,冰封,phoenix,3,强化涅槃,L,4451,9,5
crystal,2,碎晶爆破,ice,2,冰封,R,3333,4,7
ice,2,冰封,hiding,1,缩头,R,3254,5,5
shell,3,暗影,ice,2,冰封,R,3614,3,8
ice,3,团队护盾,ghost,2,灵魂风暴,R,2451,3,5
dice,1,孤注一掷,ice,3,团队护盾,R,2940,4,5
ice,3,团队护盾,gambler,3,命运之轮,L,3192,5,4
candy,2,糖衣炮弹,ice,3,团队护盾,R,3493,3,6
ice,3,团队护盾,lightning,1,涌动,L,3731,6,5
lava,3,熔岩爆发,ice,3,团队护盾,R,3582,4,6
ice,3,团队护盾,chest,2,财宝风暴,R,3929,5,7
headless,1,恐吓,ice,3,团队护盾,R,3606,4,6
ninja,1,手里剑,two_head,1,灵能冲击/锤击,L,2662,4,3
diamond,3,钻石冲撞,ninja,1,手里剑,R,3444,5,5
ninja,1,手里剑,rainbow,2,全色风暴,L,2899,5,3
pirate,1,火炮齐射,ninja,1,手里剑,R,2514,3,5
ninja,1,手里剑,bubble,3,泡泡爆破,L,2737,5,4
phoenix,2,烫伤,ninja,1,手里剑,L,2753,3,4
ninja,1,手里剑,crystal,1,水晶壁垒,L,2811,5,3
space,3,扭曲空间,ninja,1,手里剑,R,2621,3,5
ninja,1,手里剑,shell,2,吸收,R,3380,5,6
ghost,3,虚化,ninja,2,炸弹,R,3297,4,4
ninja,2,炸弹,dice,2,命运骰子,L,2840,5,4
hunter,1,精准射击,ninja,2,炸弹,R,2676,4,5
ninja,2,炸弹,candy,3,糖果炸弹,L,2711,5,3
lightning,2,雷暴,ninja,2,炸弹,R,2481,3,5
ninja,2,炸弹,cyber,1,能量大炮,L,3915,7,3
chest,3,财宝炮击,ninja,2,炸弹,R,2456,3,5
ninja,2,炸弹,headless,2,万千触须,L,3034,5,2
ghost,1,幽冥突袭,ninja,3,背刺,L,3158,5,4
ninja,3,背刺,fortune,3,招财进宝,L,2971,5,3
gambler,2,赌注,ninja,3,背刺,L,2621,5,2
ninja,3,背刺,candy,1,糖果锤,R,3057,3,5
line,3,墨水炸弹,ninja,3,背刺,R,2702,3,3
ninja,3,背刺,lava,2,岩浆涌动,R,3426,3,4
chest,1,清点财宝,ninja,3,背刺,R,2669,3,5
ninja,3,背刺,hiding,3,强化随从,L,3601,5,7
two_head,3,融合,two_head,1,灵能冲击/锤击,R,3515,4,6
two_head,1,灵能冲击/锤击,fortune,2,梭哈,R,3783,3,2
gambler,1,万能牌,two_head,1,灵能冲击/锤击,L,4322,9,7
two_head,1,灵能冲击/锤击,pirate,3,海盗船,R,3499,4,5
line,2,画龙点睛,two_head,1,灵能冲击/锤击,R,3432,5,6
two_head,1,灵能冲击/锤击,lava,1,地裂,R,3799,5,6
crystal,3,水晶球,two_head,1,灵能冲击/锤击,L,3095,5,5
two_head,1,灵能冲击/锤击,hiding,2,防御,R,3302,4,5
two_head,3,融合,two_head,2,精神干扰/吸收,R,3914,5,7
two_head,2,精神干扰/吸收,fortune,2,梭哈,L,3437,5,2
gambler,1,万能牌,two_head,2,精神干扰/吸收,R,4109,8,8
two_head,2,精神干扰/吸收,pirate,3,海盗船,R,3773,5,5
line,2,画龙点睛,two_head,2,精神干扰/吸收,R,4070,5,8
two_head,2,精神干扰/吸收,lava,1,地裂,R,3581,5,5
crystal,3,水晶球,two_head,2,精神干扰/吸收,L,3706,5,6
two_head,2,精神干扰/吸收,hiding,2,防御,R,3347,5,5
ghost,1,幽冥突袭,two_head,3,融合,L,3313,6,4
two_head,3,融合,fortune,3,招财进宝,R,4236,5,10
gambler,2,赌注,two_head,3,融合,L,3231,6,4
two_head,3,融合,candy,1,糖果锤,R,3490,4,6
line,3,墨水炸弹,two_head,3,融合,L,3948,6,5
two_head,3,融合,lava,2,岩浆涌动,R,3807,4,4
chest,1,清点财宝,two_head,3,融合,R,3272,4,4
two_head,3,融合,hiding,3,强化随从,R,3764,5,9
ghost,3,虚化,ghost,1,幽冥突袭,R,3339,4,6
ghost,1,幽冥突袭,dice,2,命运骰子,R,2835,4,6
hunter,1,精准射击,ghost,1,幽冥突袭,L,2883,5,5
ghost,1,幽冥突袭,candy,3,糖果炸弹,R,2869,4,4
lightning,2,雷暴,ghost,1,幽冥突袭,R,2504,3,5
ghost,1,幽冥突袭,cyber,1,能量大炮,L,4366,9,4
chest,3,财宝炮击,ghost,1,幽冥突袭,R,2593,1,5
ghost,1,幽冥突袭,headless,2,万千触须,R,3850,5,3
diamond,3,钻石冲撞,ghost,2,灵魂风暴,R,2753,3,5
ghost,2,灵魂风暴,rainbow,2,全色风暴,L,2540,6,3
pirate,1,火炮齐射,ghost,2,灵魂风暴,R,2631,2,6
ghost,2,灵魂风暴,bubble,3,泡泡爆破,L,2465,5,4
phoenix,2,烫伤,ghost,2,灵魂风暴,R,2646,4,6
ghost,2,灵魂风暴,crystal,1,水晶壁垒,L,2467,5,3
space,3,扭曲空间,ghost,2,灵魂风暴,R,2431,3,5
ghost,2,灵魂风暴,shell,2,吸收,L,2557,5,4
dice,1,孤注一掷,ghost,3,虚化,R,3623,3,5
ghost,3,虚化,gambler,3,命运之轮,L,2761,5,3
candy,2,糖衣炮弹,ghost,3,虚化,L,3259,4,4
ghost,3,虚化,lightning,1,涌动,R,3129,4,6
lava,3,熔岩爆发,ghost,3,虚化,L,3298,5,4
ghost,3,虚化,chest,2,财宝风暴,R,3665,5,7
headless,1,恐吓,ghost,3,虚化,L,3354,4,4
diamond,1,坚不可摧,fortune,1,骰子,R,4288,6,11
rainbow,3,反射,diamond,1,坚不可摧,L,3811,7,6
diamond,1,坚不可摧,pirate,2,朗姆酒,L,4216,8,6
line,1,连笔,diamond,1,坚不可摧,L,3534,8,5
diamond,1,坚不可摧,phoenix,3,强化涅槃,R,3771,5,5
crystal,2,碎晶爆破,diamond,1,坚不可摧,R,3679,5,7
diamond,1,坚不可摧,hiding,1,缩头,R,3841,6,6
shell,3,暗影,diamond,1,坚不可摧,L,4277,5,5
diamond,2,钻石滚球,rainbow,1,棱镜护盾,R,4041,5,14
hunter,3,狩猎弹幕,diamond,2,钻石滚球,R,3139,4,5
diamond,2,钻石滚球,bubble,2,泡泡束缚,L,3948,6,8
phoenix,1,熔岩盾,diamond,2,钻石滚球,R,3124,5,5
diamond,2,钻石滚球,cyber,3,智能AI,R,4952,5,4
space,2,星波,diamond,2,钻石滚球,R,3004,4,4
diamond,2,钻石滚球,shell,1,复制,R,3301,3,3
dice,3,稳定骰子,diamond,3,钻石冲撞,R,3037,3,6
diamond,3,钻石冲撞,hunter,2,隐蔽,L,3498,6,6
bubble,1,泡泡盾,diamond,3,钻石冲撞,R,3333,5,6
diamond,3,钻石冲撞,lightning,3,雷盾,L,3089,6,5
cyber,2,侵入,diamond,3,钻石冲撞,L,3834,4,6
diamond,3,钻石冲撞,space,1,虫洞,R,4185,4,7
headless,3,灵魂打击,diamond,3,钻石冲撞,R,3246,4,6
fortune,1,骰子,dice,3,稳定骰子,R,2570,4,4
hunter,2,隐蔽,fortune,1,骰子,R,4815,9,13
fortune,1,骰子,bubble,1,泡泡盾,R,3381,6,6
lightning,3,雷盾,fortune,1,骰子,L,3707,8,8
fortune,1,骰子,cyber,2,侵入,R,3546,6,4
space,1,虫洞,fortune,1,骰子,L,3977,7,9
fortune,1,骰子,headless,3,灵魂打击,R,2745,4,4
rainbow,1,棱镜护盾,fortune,2,梭哈,L,3918,11,2
fortune,2,梭哈,hunter,3,狩猎弹幕,R,3015,2,6
bubble,2,泡泡束缚,fortune,2,梭哈,L,3183,9,2
fortune,2,梭哈,phoenix,1,熔岩盾,R,2960,2,7
cyber,3,智能AI,fortune,2,梭哈,L,3823,6,2
fortune,2,梭哈,space,2,星波,R,2945,2,5
shell,1,复制,fortune,2,梭哈,R,3523,3,2
fortune,3,招财进宝,rainbow,3,反射,R,2829,4,5
pirate,2,朗姆酒,fortune,3,招财进宝,R,3568,4,6
fortune,3,招财进宝,line,1,连笔,R,3213,5,7
phoenix,3,强化涅槃,fortune,3,招财进宝,L,3308,4,4
fortune,3,招财进宝,crystal,2,碎晶爆破,R,2819,5,5
hiding,1,缩头,fortune,3,招财进宝,L,3229,4,4
fortune,3,招财进宝,shell,3,暗影,R,3368,2,4
gambler,3,命运之轮,dice,1,孤注一掷,R,2518,3,5
dice,1,孤注一掷,candy,2,糖衣炮弹,R,2526,3,4
lightning,1,涌动,dice,1,孤注一掷,R,2608,3,5
dice,1,孤注一掷,lava,3,熔岩爆发,R,3441,3,7
chest,2,财宝风暴,dice,1,孤注一掷,R,2889,3,6
dice,1,孤注一掷,headless,1,恐吓,R,2975,3,5
rainbow,2,全色风暴,dice,2,命运骰子,R,2561,2,5
dice,2,命运骰子,pirate,1,火炮齐射,R,2281,4,4
bubble,3,泡泡爆破,dice,2,命运骰子,R,2696,4,6
dice,2,命运骰子,phoenix,2,烫伤,R,2540,2,4
crystal,1,水晶壁垒,dice,2,命运骰子,R,3073,3,6
dice,2,命运骰子,space,3,扭曲空间,L,2791,5,3
shell,2,吸收,dice,2,命运骰子,R,3303,4,5
dice,3,稳定骰子,hunter,1,精准射击,R,3024,3,5
candy,3,糖果炸弹,dice,3,稳定骰子,L,2722,4,3
dice,3,稳定骰子,lightning,2,雷暴,L,2449,4,3
cyber,1,能量大炮,dice,3,稳定骰子,R,3002,2,5
dice,3,稳定骰子,chest,3,财宝炮击,R,2322,3,3
headless,2,万千触须,dice,3,稳定骰子,R,3024,2,4
rainbow,1,棱镜护盾,gambler,2,赌注,R,3203,4,6
candy,1,糖果锤,rainbow,1,棱镜护盾,L,3327,7,5
rainbow,1,棱镜护盾,line,3,墨水炸弹,R,3514,8,6
lava,2,岩浆涌动,rainbow,1,棱镜护盾,R,4204,4,8
rainbow,1,棱镜护盾,chest,1,清点财宝,R,4153,10,8
hiding,3,强化随从,rainbow,1,棱镜护盾,L,3739,9,10
rainbow,2,全色风暴,gambler,1,万能牌,L,3847,3,7
pirate,3,海盗船,rainbow,2,全色风暴,L,3880,5,4
rainbow,2,全色风暴,line,2,画龙点睛,R,3706,3,6
lava,1,地裂,rainbow,2,全色风暴,L,3336,5,3
rainbow,2,全色风暴,crystal,3,水晶球,R,3307,3,8
hiding,2,防御,rainbow,2,全色风暴,L,3493,5,5
rainbow,3,反射,gambler,1,万能牌,L,3874,4,7
pirate,3,海盗船,rainbow,3,反射,R,3439,4,5
rainbow,3,反射,line,2,画龙点睛,L,3295,3,4
lava,1,地裂,rainbow,3,反射,R,3015,4,5
rainbow,3,反射,crystal,3,水晶球,R,2834,2,6
hiding,2,防御,rainbow,3,反射,L,4004,6,6
gambler,1,万能牌,gambler,2,赌注,R,2691,4,5
candy,1,糖果锤,gambler,1,万能牌,L,3015,6,6
gambler,1,万能牌,line,3,墨水炸弹,R,3790,7,6
lava,2,岩浆涌动,gambler,1,万能牌,R,4015,4,8
gambler,1,万能牌,chest,1,清点财宝,R,3226,6,6
hiding,3,强化随从,gambler,1,万能牌,L,3143,7,5
gambler,2,赌注,hunter,1,精准射击,R,2886,4,5
candy,3,糖果炸弹,gambler,2,赌注,R,2476,2,5
gambler,2,赌注,lightning,2,雷暴,L,2629,5,3
cyber,1,能量大炮,gambler,2,赌注,R,4066,3,8
gambler,2,赌注,chest,3,财宝炮击,L,2743,5,3
headless,2,万千触须,gambler,2,赌注,R,3495,2,7
gambler,3,命运之轮,pirate,1,火炮齐射,R,2491,3,4
bubble,3,泡泡爆破,gambler,3,命运之轮,L,3400,7,5
gambler,3,命运之轮,phoenix,2,烫伤,R,2665,3,5
crystal,1,水晶壁垒,gambler,3,命运之轮,L,3369,5,4
gambler,3,命运之轮,space,3,扭曲空间,R,3091,4,4
shell,2,吸收,gambler,3,命运之轮,L,3537,7,5
hunter,1,精准射击,candy,2,糖衣炮弹,L,3344,7,4
lightning,1,涌动,hunter,1,精准射击,R,2669,3,5
hunter,1,精准射击,lava,3,熔岩爆发,L,3382,6,5
chest,2,财宝风暴,hunter,1,精准射击,R,3035,3,5
hunter,1,精准射击,headless,1,恐吓,R,3183,5,5
pirate,2,朗姆酒,hunter,2,隐蔽,L,4009,6,7
hunter,2,隐蔽,line,1,连笔,L,3980,9,7
phoenix,3,强化涅槃,hunter,2,隐蔽,L,3928,6,7
hunter,2,隐蔽,crystal,2,碎晶爆破,L,4484,10,5
hiding,1,缩头,hunter,2,隐蔽,L,3982,5,7
hunter,2,隐蔽,shell,3,暗影,R,4230,7,5
bubble,2,泡泡束缚,hunter,3,狩猎弹幕,L,3956,10,5
hunter,3,狩猎弹幕,phoenix,1,熔岩盾,R,3380,5,8
cyber,3,智能AI,hunter,3,狩猎弹幕,R,4610,4,8
hunter,3,狩猎弹幕,space,2,星波,R,3496,4,5
shell,1,复制,hunter,3,狩猎弹幕,R,3094,3,5
pirate,1,火炮齐射,bubble,1,泡泡盾,L,2950,5,5
lightning,3,雷盾,pirate,1,火炮齐射,R,2674,4,6
pirate,1,火炮齐射,cyber,2,侵入,L,3978,8,3
space,1,虫洞,pirate,1,火炮齐射,R,3296,5,3
pirate,1,火炮齐射,headless,3,灵魂打击,R,2921,4,4
bubble,1,泡泡盾,pirate,2,朗姆酒,L,3714,6,5
pirate,2,朗姆酒,lightning,3,雷盾,R,3282,4,7
cyber,2,侵入,pirate,2,朗姆酒,L,5179,4,7
pirate,2,朗姆酒,space,1,虫洞,R,3918,4,6
headless,3,灵魂打击,pirate,2,朗姆酒,L,3000,4,3
pirate,3,海盗船,bubble,2,泡泡束缚,L,3529,4,7
phoenix,1,熔岩盾,pirate,3,海盗船,L,4130,9,3
pirate,3,海盗船,cyber,3,智能AI,R,4858,4,5
space,2,星波,pirate,3,海盗船,R,3239,4,5
pirate,3,海盗船,shell,1,复制,L,3705,6,4
line,1,连笔,candy,1,糖果锤,R,2654,4,4
candy,1,糖果锤,phoenix,3,强化涅槃,L,3137,6,4
crystal,2,碎晶爆破,candy,1,糖果锤,R,2816,3,6
candy,1,糖果锤,hiding,1,缩头,R,3179,4,5
shell,3,暗影,candy,1,糖果锤,L,3768,5,4
candy,2,糖衣炮弹,lightning,1,涌动,L,3003,4,4
lava,3,熔岩爆发,candy,2,糖衣炮弹,R,3021,3,5
candy,2,糖衣炮弹,chest,2,财宝风暴,L,2828,5,4
headless,1,恐吓,candy,2,糖衣炮弹,R,3069,4,4
candy,3,糖果炸弹,bubble,3,泡泡爆破,L,3331,6,5
phoenix,2,烫伤,candy,3,糖果炸弹,L,3196,6,5
candy,3,糖果炸弹,crystal,1,水晶壁垒,L,3302,6,5
space,3,扭曲空间,candy,3,糖果炸弹,R,3251,4,6
candy,3,糖果炸弹,shell,2,吸收,R,3540,5,7
lightning,2,雷暴,bubble,1,泡泡盾,R,3396,5,6
bubble,1,泡泡盾,cyber,1,能量大炮,R,3816,6,6
chest,3,财宝炮击,bubble,1,泡泡盾,R,3135,3,5
bubble,1,泡泡盾,headless,2,万千触须,R,3651,5,4
line,3,墨水炸弹,bubble,2,泡泡束缚,R,3758,5,9
bubble,2,泡泡束缚,lava,2,岩浆涌动,L,3840,9,3
chest,1,清点财宝,bubble,2,泡泡束缚,R,3678,3,10
bubble,2,泡泡束缚,hiding,3,强化随从,R,3468,7,8
line,2,画龙点睛,bubble,3,泡泡爆破,R,3504,5,6
bubble,3,泡泡爆破,lava,1,地裂,R,3738,6,6
crystal,3,水晶球,bubble,3,泡泡爆破,L,3304,6,5
bubble,3,泡泡爆破,hiding,2,防御,R,3265,5,5
line,2,画龙点睛,line,1,连笔,R,3048,4,5
line,1,连笔,lava,1,地裂,R,3728,6,6
crystal,3,水晶球,line,1,连笔,R,3197,4,6
line,1,连笔,hiding,2,防御,R,3034,5,5
line,3,墨水炸弹,line,2,画龙点睛,R,3388,5,6
line,2,画龙点睛,lava,2,岩浆涌动,R,3722,4,4
chest,1,清点财宝,line,2,画龙点睛,L,3810,4,5
line,2,画龙点睛,hiding,3,强化随从,R,3130,4,8
lightning,2,雷暴,line,3,墨水炸弹,L,3064,5,4
line,3,墨水炸弹,cyber,1,能量大炮,R,3662,5,5
chest,3,财宝炮击,line,3,墨水炸弹,R,3278,4,6
line,3,墨水炸弹,headless,2,万千触须,R,3132,3,3
phoenix,2,烫伤,lightning,1,涌动,L,3044,6,4
lightning,1,涌动,crystal,1,水晶壁垒,L,3179,5,4
space,3,扭曲空间,lightning,1,涌动,R,3229,4,6
lightning,1,涌动,shell,2,吸收,R,3334,5,7
lava,3,熔岩爆发,lightning,2,雷暴,R,3193,4,5
lightning,2,雷暴,chest,2,财宝风暴,R,2580,3,5
headless,1,恐吓,lightning,2,雷暴,R,3353,4,5
lightning,3,雷盾,phoenix,3,强化涅槃,R,3557,6,5
crystal,2,碎晶爆破,lightning,3,雷盾,R,3318,4,7
lightning,3,雷盾,hiding,1,缩头,R,3357,5,5
shell,3,暗影,lightning,3,雷盾,L,3384,5,4
phoenix,1,熔岩盾,cyber,3,智能AI,R,5046,9,5
space,2,星波,phoenix,1,熔岩盾,R,3420,5,8
phoenix,1,熔岩盾,shell,1,复制,L,3172,7,4
cyber,2,侵入,phoenix,2,烫伤,R,4268,3,9
phoenix,2,烫伤,space,1,虫洞,L,3540,5,6
headless,3,灵魂打击,phoenix,2,烫伤,R,3496,2,7
phoenix,3,强化涅槃,cyber,2,侵入,R,4026,6,4
space,1,虫洞,phoenix,3,强化涅槃,R,3400,5,5
phoenix,3,强化涅槃,headless,3,灵魂打击,R,2791,3,4
cyber,3,智能AI,lava,1,地裂,L,4651,4,6
lava,1,地裂,space,2,星波,R,3658,4,5
shell,1,复制,lava,1,地裂,R,3204,3,5
lava,2,岩浆涌动,crystal,2,碎晶爆破,L,3068,4,3
hiding,1,缩头,lava,2,岩浆涌动,L,3659,3,3
lava,2,岩浆涌动,shell,3,暗影,R,3256,3,4
chest,2,财宝风暴,lava,3,熔岩爆发,R,2942,4,5
lava,3,熔岩爆发,headless,1,恐吓,R,3438,5,6
crystal,1,水晶壁垒,cyber,1,能量大炮,R,3789,4,6
cyber,1,能量大炮,space,3,扭曲空间,L,3974,5,5
shell,2,吸收,cyber,1,能量大炮,R,3529,5,6
cyber,2,侵入,chest,3,财宝炮击,L,4598,3,5
headless,2,万千触须,cyber,2,侵入,R,4625,4,3
cyber,3,智能AI,chest,1,清点财宝,R,4792,4,9
hiding,3,强化随从,cyber,3,智能AI,R,5037,9,5
crystal,1,水晶壁垒,crystal,3,水晶球,R,3511,4,7
hiding,2,防御,crystal,1,水晶壁垒,L,3750,5,5
crystal,2,碎晶爆破,crystal,3,水晶球,R,3276,3,6
hiding,2,防御,crystal,2,碎晶爆破,L,3279,4,5
crystal,3,水晶球,chest,1,清点财宝,R,3524,6,7
hiding,3,强化随从,crystal,3,水晶球,L,3432,4,6
chest,1,清点财宝,chest,3,财宝炮击,R,3337,4,4
headless,2,万千触须,chest,1,清点财宝,R,4248,3,8
chest,2,财宝风暴,space,3,扭曲空间,R,3395,3,4
shell,2,吸收,chest,2,财宝风暴,R,3418,5,7
chest,3,财宝炮击,headless,1,恐吓,R,3252,2,6
hiding,1,缩头,space,1,虫洞,R,3554,4,5
space,1,虫洞,shell,3,暗影,L,3543,6,2
shell,1,复制,space,2,星波,L,3479,3,5
space,3,扭曲空间,headless,3,灵魂打击,R,2571,3,4
headless,3,灵魂打击,hiding,1,缩头,L,2774,4,3
hiding,2,防御,shell,1,复制,L,3345,5,4
shell,3,暗影,hiding,3,强化随从,R,3404,4,8
headless,2,万千触须,shell,2,吸收,R,3652,2,7
