左龟,左技能idx,左技能,右龟,右技能idx,右技能,胜方,帧数,左释放,右释放
ice,1,冰霜,fortune,3,招财进宝,R,3523,5,3
gambler,2,赌注,ice,1,冰霜,L,2784,5,4
ice,1,冰霜,candy,1,糖果锤,R,2943,4,6
line,3,墨水炸弹,ice,1,冰霜,L,3130,5,5
ice,1,冰霜,lava,2,岩浆涌动,R,3508,5,4
chest,1,清点财宝,ice,1,冰霜,R,4386,2,8
ice,1,冰霜,hiding,3,强化随从,R,3578,5,8
ninja,1,手里剑,ice,2,冰封,L,3167,5,5
ice,2,冰封,ghost,3,虚化,R,2828,5,5
dice,2,命运骰子,ice,2,冰封,L,4428,2,9
ice,2,冰封,hunter,1,精准射击,R,3339,6,6
candy,3,糖果炸弹,ice,2,冰封,L,3454,5,7
ice,2,冰封,lightning,2,雷暴,R,3208,6,5
cyber,1,能量大炮,ice,2,冰封,L,3380,6,7
ice,2,冰封,chest,3,财宝炮击,R,3677,7,4
headless,2,万千触须,ice,2,冰封,L,3662,3,6
ice,3,团队护盾,two_head,1,灵能冲击/锤击,R,4438,6,8
diamond,3,钻石冲撞,ice,3,团队护盾,L,3981,8,4
ice,3,团队护盾,rainbow,2,全色风暴,L,4480,8,3
pirate,1,火炮齐射,ice,3,团队护盾,L,3842,3,5
ice,3,团队护盾,bubble,3,泡泡爆破,R,4096,6,8
phoenix,2,烫伤,ice,3,团队护盾,L,2987,5,4
ice,3,团队护盾,crystal,1,水晶壁垒,R,4283,6,7
space,3,扭曲空间,ice,3,团队护盾,L,4303,5,6
ice,3,团队护盾,shell,2,吸收,R,3595,5,7
ghost,2,灵魂风暴,ninja,1,手里剑,L,2758,5,4
ninja,1,手里剑,dice,1,孤注一掷,L,2738,4,3
gambler,3,命运之轮,ninja,1,手里剑,R,2410,3,5
ninja,1,手里剑,candy,2,糖衣炮弹,R,3204,5,5
lightning,1,涌动,ninja,1,手里剑,R,2547,3,5
ninja,1,手里剑,lava,3,熔岩爆发,L,2761,5,4
chest,2,财宝风暴,ninja,1,手里剑,R,2550,3,5
ninja,1,手里剑,headless,1,恐吓,L,3113,5,4
two_head,2,精神干扰/吸收,ninja,2,炸弹,R,2529,3,5
ninja,2,炸弹,fortune,1,骰子,L,2780,5,5
rainbow,3,反射,ninja,2,炸弹,R,2503,3,5
ninja,2,炸弹,pirate,2,朗姆酒,L,3054,5,4
line,1,连笔,ninja,2,炸弹,R,2509,3,5
ninja,2,炸弹,phoenix,3,强化涅槃,R,2920,2,5
crystal,2,碎晶爆破,ninja,2,炸弹,R,2448,3,5
ninja,2,炸弹,hiding,1,缩头,L,4032,2,5
shell,3,暗影,ninja,2,炸弹,L,3589,4,4
ninja,3,背刺,diamond,2,钻石滚球,R,3397,2,4
rainbow,1,棱镜护盾,ninja,3,背刺,R,2653,6,5
ninja,3,背刺,hunter,3,狩猎弹幕,R,2918,3,5
bubble,2,泡泡束缚,ninja,3,背刺,L,3839,8,2
ninja,3,背刺,phoenix,1,熔岩盾,R,3268,2,7
cyber,3,智能AI,ninja,3,背刺,R,4157,3,6
ninja,3,背刺,space,2,星波,L,3363,3,4
shell,1,复制,ninja,3,背刺,L,2753,3,4
two_head,1,灵能冲击/锤击,diamond,1,坚不可摧,R,3774,3,7
dice,3,稳定骰子,two_head,1,灵能冲击/锤击,L,2710,3,3
two_head,1,灵能冲击/锤击,hunter,2,隐蔽,R,4403,5,10
bubble,1,泡泡盾,two_head,1,灵能冲击/锤击,L,3434,6,5
two_head,1,灵能冲击/锤击,lightning,3,雷盾,L,3638,5,5
cyber,2,侵入,two_head,1,灵能冲击/锤击,L,3460,5,5
two_head,1,灵能冲击/锤击,space,1,虫洞,R,3261,4,6
headless,3,灵魂打击,two_head,1,灵能冲击/锤击,L,2922,5,4
two_head,2,精神干扰/吸收,diamond,1,坚不可摧,R,5477,8,11
dice,3,稳定骰子,two_head,2,精神干扰/吸收,L,2595,3,3
two_head,2,精神干扰/吸收,hunter,2,隐蔽,R,4797,6,11
bubble,1,泡泡盾,two_head,2,精神干扰/吸收,L,4017,7,7
two_head,2,精神干扰/吸收,lightning,3,雷盾,L,3660,6,5
cyber,2,侵入,two_head,2,精神干扰/吸收,L,4268,7,7
two_head,2,精神干扰/吸收,space,1,虫洞,R,3522,4,7
headless,3,灵魂打击,two_head,2,精神干扰/吸收,L,3002,4,3
two_head,3,融合,diamond,2,钻石滚球,R,3361,4,5
rainbow,1,棱镜护盾,two_head,3,融合,R,3510,7,6
two_head,3,融合,hunter,3,狩猎弹幕,R,3178,4,6
bubble,2,泡泡束缚,two_head,3,融合,L,3650,9,4
two_head,3,融合,phoenix,1,熔岩盾,R,3264,4,7
cyber,3,智能AI,two_head,3,融合,L,5022,4,6
two_head,3,融合,space,2,星波,R,3104,4,5
shell,1,复制,two_head,3,融合,R,4252,2,7
ghost,1,幽冥突袭,fortune,1,骰子,L,2984,6,4
rainbow,3,反射,ghost,1,幽冥突袭,R,2509,2,5
ghost,1,幽冥突袭,pirate,2,朗姆酒,R,3949,7,5
line,1,连笔,ghost,1,幽冥突袭,R,2502,4,5
ghost,1,幽冥突袭,phoenix,3,强化涅槃,R,3248,5,5
crystal,2,碎晶爆破,ghost,1,幽冥突袭,R,2498,2,5
ghost,1,幽冥突袭,hiding,1,缩头,L,3353,6,4
shell,3,暗影,ghost,1,幽冥突袭,R,3783,2,7
ghost,2,灵魂风暴,dice,1,孤注一掷,L,2491,5,2
gambler,3,命运之轮,ghost,2,灵魂风暴,R,2302,3,4
ghost,2,灵魂风暴,candy,2,糖衣炮弹,L,2773,5,2
lightning,1,涌动,ghost,2,灵魂风暴,R,2377,3,5
ghost,2,灵魂风暴,lava,3,熔岩爆发,L,2649,5,4
chest,2,财宝风暴,ghost,2,灵魂风暴,R,2314,2,5
ghost,2,灵魂风暴,headless,1,恐吓,L,2596,5,2
diamond,3,钻石冲撞,ghost,3,虚化,R,2669,3,5
ghost,3,虚化,rainbow,2,全色风暴,L,2915,5,3
pirate,1,火炮齐射,ghost,3,虚化,R,3317,2,5
ghost,3,虚化,bubble,3,泡泡爆破,L,2603,4,4
phoenix,2,烫伤,ghost,3,虚化,L,2780,5,4
ghost,3,虚化,crystal,1,水晶壁垒,L,2677,5,3
space,3,扭曲空间,ghost,3,虚化,R,2495,3,4
ghost,3,虚化,shell,2,吸收,R,3404,4,6
dice,2,命运骰子,diamond,1,坚不可摧,R,3186,2,6
diamond,1,坚不可摧,hunter,1,精准射击,R,3704,6,7
candy,3,糖果炸弹,diamond,1,坚不可摧,L,3567,7,5
diamond,1,坚不可摧,lightning,2,雷暴,R,4673,7,8
cyber,1,能量大炮,diamond,1,坚不可摧,L,3560,5,5
diamond,1,坚不可摧,chest,3,财宝炮击,R,3548,5,6
headless,2,万千触须,diamond,1,坚不可摧,R,3854,2,7
diamond,2,钻石滚球,fortune,3,招财进宝,L,3599,5,3
gambler,2,赌注,diamond,2,钻石滚球,R,2816,3,3
diamond,2,钻石滚球,candy,1,糖果锤,R,3155,3,5
line,3,墨水炸弹,diamond,2,钻石滚球,R,2827,3,4
diamond,2,钻石滚球,lava,2,岩浆涌动,L,3179,3,3
chest,1,清点财宝,diamond,2,钻石滚球,R,3132,3,4
diamond,2,钻石滚球,hiding,3,强化随从,R,3768,2,9
fortune,2,梭哈,diamond,3,钻石冲撞,R,2834,2,5
diamond,3,钻石冲撞,gambler,1,万能牌,L,3540,5,6
pirate,3,海盗船,diamond,3,钻石冲撞,R,3657,3,6
diamond,3,钻石冲撞,line,2,画龙点睛,L,3179,5,4
lava,1,地裂,diamond,3,钻石冲撞,R,3303,4,5
diamond,3,钻石冲撞,crystal,3,水晶球,R,3548,5,6
hiding,2,防御,diamond,3,钻石冲撞,R,3766,4,7
fortune,1,骰子,fortune,2,梭哈,R,3242,5,2
gambler,1,万能牌,fortune,1,骰子,R,3807,7,10
fortune,1,骰子,pirate,3,海盗船,R,3332,6,5
line,2,画龙点睛,fortune,1,骰子,L,3997,7,7
fortune,1,骰子,lava,1,地裂,R,3422,4,5
crystal,3,水晶球,fortune,1,骰子,L,3376,6,7
fortune,1,骰子,hiding,2,防御,R,3474,6,5
fortune,3,招财进宝,fortune,2,梭哈,R,3624,2,2
fortune,2,梭哈,gambler,2,赌注,R,2514,1,5
candy,1,糖果锤,fortune,2,梭哈,L,2798,6,1
fortune,2,梭哈,line,3,墨水炸弹,R,2792,1,5
lava,2,岩浆涌动,fortune,2,梭哈,L,3658,4,2
fortune,2,梭哈,chest,1,清点财宝,R,3328,2,7
hiding,3,强化随从,fortune,2,梭哈,R,4140,8,1
fortune,3,招财进宝,dice,2,命运骰子,R,3327,2,3
hunter,1,精准射击,fortune,3,招财进宝,R,4157,7,10
fortune,3,招财进宝,candy,3,糖果炸弹,R,2341,2,5
lightning,2,雷暴,fortune,3,招财进宝,R,3338,4,3
fortune,3,招财进宝,cyber,1,能量大炮,R,3051,3,5
chest,3,财宝炮击,fortune,3,招财进宝,R,3121,3,3
fortune,3,招财进宝,headless,2,万千触须,R,3321,2,4
rainbow,2,全色风暴,dice,1,孤注一掷,R,2856,3,5
dice,1,孤注一掷,pirate,1,火炮齐射,R,2489,2,5
bubble,3,泡泡爆破,dice,1,孤注一掷,R,3049,4,5
dice,1,孤注一掷,phoenix,2,烫伤,R,2341,2,4
crystal,1,水晶壁垒,dice,1,孤注一掷,R,3807,4,3
dice,1,孤注一掷,space,3,扭曲空间,L,3494,5,4
shell,2,吸收,dice,1,孤注一掷,L,3044,6,3
dice,2,命运骰子,gambler,3,命运之轮,L,2858,4,3
candy,2,糖衣炮弹,dice,2,命运骰子,L,2355,3,2
dice,2,命运骰子,lightning,1,涌动,R,2793,3,5
lava,3,熔岩爆发,dice,2,命运骰子,L,3121,5,3
dice,2,命运骰子,chest,2,财宝风暴,R,2849,2,6
headless,1,恐吓,dice,2,命运骰子,L,3054,4,3
dice,3,稳定骰子,rainbow,3,反射,L,3143,2,4
pirate,2,朗姆酒,dice,3,稳定骰子,L,3850,5,2
dice,3,稳定骰子,line,1,连笔,R,3146,2,7
phoenix,3,强化涅槃,dice,3,稳定骰子,L,2483,4,2
dice,3,稳定骰子,crystal,2,碎晶爆破,R,3054,2,4
hiding,1,缩头,dice,3,稳定骰子,L,3729,5,2
dice,3,稳定骰子,shell,3,暗影,R,2519,2,3
hunter,3,狩猎弹幕,rainbow,1,棱镜护盾,L,3260,6,9
rainbow,1,棱镜护盾,bubble,2,泡泡束缚,R,3914,4,8
phoenix,1,熔岩盾,rainbow,1,棱镜护盾,L,2531,5,6
rainbow,1,棱镜护盾,cyber,3,智能AI,R,3705,8,6
space,2,星波,rainbow,1,棱镜护盾,L,3736,6,8
rainbow,1,棱镜护盾,shell,1,复制,R,3143,7,5
hunter,2,隐蔽,rainbow,2,全色风暴,L,3911,9,4
rainbow,2,全色风暴,bubble,1,泡泡盾,R,2930,3,5
lightning,3,雷盾,rainbow,2,全色风暴,L,4137,7,6
rainbow,2,全色风暴,cyber,2,侵入,R,2510,3,4
space,1,虫洞,rainbow,2,全色风暴,L,3032,6,4
rainbow,2,全色风暴,headless,3,灵魂打击,R,2910,3,4
hunter,2,隐蔽,rainbow,3,反射,R,3946,8,7
rainbow,3,反射,bubble,1,泡泡盾,R,3544,5,4
lightning,3,雷盾,rainbow,3,反射,R,3793,5,7
rainbow,3,反射,cyber,2,侵入,R,2781,3,4
space,1,虫洞,rainbow,3,反射,L,3740,7,6
rainbow,3,反射,headless,3,灵魂打击,R,3018,3,4
hunter,3,狩猎弹幕,gambler,1,万能牌,L,3828,7,8
gambler,1,万能牌,bubble,2,泡泡束缚,R,3233,5,8
phoenix,1,熔岩盾,gambler,1,万能牌,L,3952,8,8
gambler,1,万能牌,cyber,3,智能AI,R,4120,8,7
space,2,星波,gambler,1,万能牌,L,3484,5,7
gambler,1,万能牌,shell,1,复制,R,3823,7,5
pirate,2,朗姆酒,gambler,2,赌注,R,2611,2,5
gambler,2,赌注,line,1,连笔,L,2624,5,4
phoenix,3,强化涅槃,gambler,2,赌注,L,2844,4,4
gambler,2,赌注,crystal,2,碎晶爆破,L,2592,5,3
hiding,1,缩头,gambler,2,赌注,R,3201,3,6
gambler,2,赌注,shell,3,暗影,R,2631,4,3
candy,2,糖衣炮弹,gambler,3,命运之轮,L,2585,3,3
gambler,3,命运之轮,lightning,1,涌动,L,3506,5,5
lava,3,熔岩爆发,gambler,3,命运之轮,L,3176,6,4
gambler,3,命运之轮,chest,2,财宝风暴,R,2914,4,6
headless,1,恐吓,gambler,3,命运之轮,L,3036,5,3
hunter,1,精准射击,pirate,1,火炮齐射,R,2859,4,6
bubble,3,泡泡爆破,hunter,1,精准射击,R,2693,4,5
hunter,1,精准射击,phoenix,2,烫伤,R,2956,5,6
crystal,1,水晶壁垒,hunter,1,精准射击,R,3687,4,8
hunter,1,精准射击,space,3,扭曲空间,L,3337,7,4
shell,2,吸收,hunter,1,精准射击,R,2950,3,6
hunter,2,隐蔽,candy,3,糖果炸弹,R,2798,5,5
lightning,2,雷暴,hunter,2,隐蔽,R,3670,5,9
hunter,2,隐蔽,cyber,1,能量大炮,R,3693,7,7
chest,3,财宝炮击,hunter,2,隐蔽,R,4245,4,10
hunter,2,隐蔽,headless,2,万千触须,R,3559,6,4
candy,1,糖果锤,hunter,3,狩猎弹幕,L,2654,5,4
hunter,3,狩猎弹幕,line,3,墨水炸弹,L,3181,5,4
lava,2,岩浆涌动,hunter,3,狩猎弹幕,R,3316,3,6
hunter,3,狩猎弹幕,chest,1,清点财宝,L,3428,6,6
hiding,3,强化随从,hunter,3,狩猎弹幕,R,3949,7,7
pirate,1,火炮齐射,pirate,3,海盗船,L,2989,4,3
line,2,画龙点睛,pirate,1,火炮齐射,R,2734,3,5
pirate,1,火炮齐射,lava,1,地裂,L,3073,4,4
crystal,3,水晶球,pirate,1,火炮齐射,R,2485,4,5
pirate,1,火炮齐射,hiding,2,防御,L,3700,7,4
pirate,3,海盗船,pirate,2,朗姆酒,L,5447,4,7
pirate,2,朗姆酒,line,2,画龙点睛,R,4046,3,7
lava,1,地裂,pirate,2,朗姆酒,L,4100,6,5
pirate,2,朗姆酒,crystal,3,水晶球,R,3003,3,6
hiding,2,防御,pirate,2,朗姆酒,L,4871,7,7
pirate,3,海盗船,candy,1,糖果锤,R,3641,4,8
line,3,墨水炸弹,pirate,3,海盗船,R,3270,4,5
pirate,3,海盗船,lava,2,岩浆涌动,L,3494,3,3
chest,1,清点财宝,pirate,3,海盗船,R,3510,5,6
pirate,3,海盗船,hiding,3,强化随从,L,5027,4,10
candy,3,糖果炸弹,candy,1,糖果锤,L,3367,3,4
candy,1,糖果锤,lightning,2,雷暴,L,2778,4,3
cyber,1,能量大炮,candy,1,糖果锤,L,4290,4,6
candy,1,糖果锤,chest,3,财宝炮击,R,2905,4,5
headless,2,万千触须,candy,1,糖果锤,R,3130,2,5
candy,2,糖衣炮弹,bubble,3,泡泡爆破,L,3214,5,5
phoenix,2,烫伤,candy,2,糖衣炮弹,L,2868,5,3
candy,2,糖衣炮弹,crystal,1,水晶壁垒,L,2662,3,4
space,3,扭曲空间,candy,2,糖衣炮弹,R,3083,3,3
candy,2,糖衣炮弹,shell,2,吸收,L,3435,5,6
lightning,1,涌动,candy,3,糖果炸弹,R,2649,3,5
candy,3,糖果炸弹,lava,3,熔岩爆发,L,2883,5,4
chest,2,财宝风暴,candy,3,糖果炸弹,R,2225,2,4
candy,3,糖果炸弹,headless,1,恐吓,R,3307,3,4
line,1,连笔,bubble,1,泡泡盾,R,3590,6,6
bubble,1,泡泡盾,phoenix,3,强化涅槃,R,2942,4,5
crystal,2,碎晶爆破,bubble,1,泡泡盾,R,2951,3,5
bubble,1,泡泡盾,hiding,1,缩头,L,4482,7,6
shell,3,暗影,bubble,1,泡泡盾,L,3132,4,3
bubble,2,泡泡束缚,phoenix,1,熔岩盾,R,2974,6,7
cyber,3,智能AI,bubble,2,泡泡束缚,R,5031,3,11
bubble,2,泡泡束缚,space,2,星波,L,3743,9,5
shell,1,复制,bubble,2,泡泡束缚,L,3436,3,7
bubble,3,泡泡爆破,lightning,3,雷盾,L,4126,6,6
cyber,2,侵入,bubble,3,泡泡爆破,L,3869,6,5
bubble,3,泡泡爆破,space,1,虫洞,R,3478,5,7
headless,3,灵魂打击,bubble,3,泡泡爆破,L,2742,4,4
line,1,连笔,lightning,3,雷盾,L,3307,6,4
cyber,2,侵入,line,1,连笔,L,3804,6,6
line,1,连笔,space,1,虫洞,R,2838,4,6
headless,3,灵魂打击,line,1,连笔,L,3221,4,4
line,2,画龙点睛,phoenix,1,熔岩盾,R,3208,4,7
cyber,3,智能AI,line,2,画龙点睛,L,4909,4,7
line,2,画龙点睛,space,2,星波,R,3288,4,5
shell,1,复制,line,2,画龙点睛,L,3951,5,5
line,3,墨水炸弹,phoenix,3,强化涅槃,R,2964,4,5
crystal,2,碎晶爆破,line,3,墨水炸弹,R,3494,4,6
line,3,墨水炸弹,hiding,1,缩头,R,4113,6,6
shell,3,暗影,line,3,墨水炸弹,L,3207,5,4
lightning,1,涌动,lava,3,熔岩爆发,R,3133,4,6
chest,2,财宝风暴,lightning,1,涌动,R,3788,5,6
lightning,1,涌动,headless,1,恐吓,R,3106,3,5
phoenix,2,烫伤,lightning,2,雷暴,L,2896,5,4
lightning,2,雷暴,crystal,1,水晶壁垒,R,3978,5,5
space,3,扭曲空间,lightning,2,雷暴,L,2843,4,4
lightning,2,雷暴,shell,2,吸收,R,3661,5,8
cyber,1,能量大炮,lightning,3,雷盾,L,3536,6,5
lightning,3,雷盾,chest,3,财宝炮击,R,3372,4,5
headless,2,万千触须,lightning,3,雷盾,L,3656,3,4
phoenix,1,熔岩盾,lava,2,岩浆涌动,L,3612,8,4
chest,1,清点财宝,phoenix,1,熔岩盾,R,2901,3,6
phoenix,1,熔岩盾,hiding,3,强化随从,L,2512,5,5
lava,1,地裂,phoenix,2,烫伤,R,2853,3,5
phoenix,2,烫伤,crystal,3,水晶球,L,2108,4,3
hiding,2,防御,phoenix,2,烫伤,R,2584,2,4
phoenix,3,强化涅槃,lava,1,地裂,L,3550,5,5
crystal,3,水晶球,phoenix,3,强化涅槃,R,2173,3,4
phoenix,3,强化涅槃,hiding,2,防御,L,2787,4,3
lava,2,岩浆涌动,lava,1,地裂,R,3748,4,6
lava,1,地裂,chest,1,清点财宝,R,3914,5,7
hiding,3,强化随从,lava,1,地裂,R,3652,7,5
lava,2,岩浆涌动,cyber,1,能量大炮,R,3249,3,5
chest,3,财宝炮击,lava,2,岩浆涌动,L,3765,3,4
lava,2,岩浆涌动,headless,2,万千触须,R,3585,3,4
crystal,1,水晶壁垒,lava,3,熔岩爆发,R,3541,5,7
lava,3,熔岩爆发,space,3,扭曲空间,R,3123,4,4
shell,2,吸收,lava,3,熔岩爆发,L,3510,7,5
cyber,1,能量大炮,chest,2,财宝风暴,L,4174,4,7
headless,1,恐吓,cyber,1,能量大炮,R,4049,3,4
cyber,2,侵入,crystal,2,碎晶爆破,L,3066,5,3
hiding,1,缩头,cyber,2,侵入,R,3890,5,6
cyber,2,侵入,shell,3,暗影,R,4585,3,7
space,2,星波,cyber,3,智能AI,R,4388,5,4
cyber,3,智能AI,shell,1,复制,R,4631,4,5
space,1,虫洞,crystal,1,水晶壁垒,L,3226,6,4
crystal,1,水晶壁垒,headless,3,灵魂打击,R,2827,3,4
space,1,虫洞,crystal,2,碎晶爆破,L,3512,6,4
crystal,2,碎晶爆破,headless,3,灵魂打击,R,2575,3,4
space,2,星波,crystal,3,水晶球,L,3594,5,5
crystal,3,水晶球,shell,1,复制,R,2903,5,4
hiding,1,缩头,chest,1,清点财宝,R,3964,5,7
chest,1,清点财宝,shell,3,暗影,R,2984,4,4
headless,1,恐吓,chest,2,财宝风暴,R,3449,4,6
chest,3,财宝炮击,space,3,扭曲空间,R,3018,3,4
shell,2,吸收,chest,3,财宝炮击,L,3774,7,5
space,1,虫洞,headless,2,万千触须,L,4097,7,2
hiding,3,强化随从,space,2,星波,R,3396,4,5
space,3,扭曲空间,hiding,2,防御,L,4652,6,6
hiding,2,防御,hiding,1,缩头,L,5270,6,7
hiding,2,防御,hiding,3,强化随从,R,4100,5,10
headless,2,万千触须,hiding,3,强化随从,L,3305,3,5
headless,1,恐吓,shell,2,吸收,R,3297,4,6
