左龟,左技能idx,左技能,右龟,右技能idx,右技能,胜方,帧数,左释放,右释放
bamboo,3,竹刺阵,lava,2,岩浆涌动,R,3432,2,4
chest,1,清点财宝,bamboo,3,竹刺阵,R,2949,3,4
bamboo,3,竹刺阵,hiding,3,强化随从,L,3235,4,6
angel,3,飞升,angel,1,祝福,R,4022,8,10
angel,1,祝福,two_head,2,精神干扰/吸收,R,4029,8,8
fortune,1,骰子,angel,1,祝福,R,4137,8,8
angel,1,祝福,rainbow,3,反射,L,3689,6,4
pirate,2,朗姆酒,angel,1,祝福,R,3292,3,8
angel,1,祝福,line,1,连笔,R,3894,8,8
phoenix,3,强化涅槃,angel,1,祝福,L,3180,5,6
angel,1,祝福,crystal,2,碎晶爆破,L,3734,9,4
hiding,1,缩头,angel,1,祝福,L,3551,5,6
angel,1,祝福,shell,3,暗影,R,3187,5,4
two_head,1,灵能冲击/锤击,angel,2,平等,R,2481,2,6
angel,2,平等,diamond,3,钻石冲撞,L,4057,10,5
rainbow,2,全色风暴,angel,2,平等,R,2723,2,7
angel,2,平等,pirate,1,火炮齐射,R,3107,7,5
bubble,3,泡泡爆破,angel,2,平等,R,2559,3,7
angel,2,平等,phoenix,2,烫伤,R,2431,5,5
crystal,1,水晶壁垒,angel,2,平等,R,2877,4,8
angel,2,平等,space,3,扭曲空间,L,3189,9,4
shell,2,吸收,angel,2,平等,R,2842,2,8
angel,3,飞升,two_head,1,灵能冲击/锤击,R,3374,6,6
diamond,3,钻石冲撞,angel,3,飞升,L,3897,5,8
angel,3,飞升,rainbow,2,全色风暴,L,3316,7,3
pirate,1,火炮齐射,angel,3,飞升,L,2855,5,5
angel,3,飞升,bubble,3,泡泡爆破,R,3557,6,6
phoenix,2,烫伤,angel,3,飞升,L,2460,5,4
angel,3,飞升,crystal,1,水晶壁垒,L,3608,8,5
space,3,扭曲空间,angel,3,飞升,L,3173,4,6
angel,3,飞升,shell,2,吸收,R,2811,5,6
two_head,2,精神干扰/吸收,ice,1,冰霜,L,4769,8,8
ice,1,冰霜,fortune,1,骰子,R,3471,5,9
rainbow,3,反射,ice,1,冰霜,L,3690,2,6
ice,1,冰霜,pirate,2,朗姆酒,R,3802,6,5
line,1,连笔,ice,1,冰霜,L,3935,8,7
ice,1,冰霜,phoenix,3,强化涅槃,R,3126,5,5
crystal,2,碎晶爆破,ice,1,冰霜,L,4350,5,7
ice,1,冰霜,hiding,1,缩头,R,3582,5,5
shell,3,暗影,ice,1,冰霜,L,3164,4,5
ice,2,冰封,ghost,1,幽冥突袭,R,2826,5,5
fortune,3,招财进宝,ice,2,冰封,L,3852,2,7
ice,2,冰封,gambler,2,赌注,R,2519,4,4
candy,1,糖果锤,ice,2,冰封,L,3301,4,6
ice,2,冰封,line,3,墨水炸弹,R,3463,7,5
lava,2,岩浆涌动,ice,2,冰封,L,4888,5,10
ice,2,冰封,chest,1,清点财宝,R,3806,7,6
hiding,3,强化随从,ice,2,冰封,L,4061,8,7
ice,3,团队护盾,ninja,2,炸弹,R,3568,3,6
diamond,1,坚不可摧,ice,3,团队护盾,R,4053,6,7
ice,3,团队护盾,dice,3,稳定骰子,R,2894,4,3
hunter,2,隐蔽,ice,3,团队护盾,L,4941,10,7
ice,3,团队护盾,bubble,1,泡泡盾,R,3487,5,6
lightning,3,雷盾,ice,3,团队护盾,R,3606,4,6
ice,3,团队护盾,cyber,2,侵入,R,3521,4,5
space,1,虫洞,ice,3,团队护盾,L,3923,7,6
ice,3,团队护盾,headless,3,灵魂打击,R,2980,4,4
two_head,3,融合,ninja,1,手里剑,R,2867,3,6
ninja,1,手里剑,fortune,2,梭哈,L,2720,5,1
gambler,1,万能牌,ninja,1,手里剑,R,2705,4,6
ninja,1,手里剑,pirate,3,海盗船,L,3540,7,4
line,2,画龙点睛,ninja,1,手里剑,R,2574,3,5
ninja,1,手里剑,lava,1,地裂,L,3182,6,4
crystal,3,水晶球,ninja,1,手里剑,R,3210,6,3
ninja,1,手里剑,hiding,2,防御,L,3594,4,4
ninja,3,背刺,ninja,2,炸弹,R,2379,2,4
ninja,2,炸弹,diamond,2,钻石滚球,R,3175,1,5
rainbow,1,棱镜护盾,ninja,2,炸弹,R,2511,5,5
ninja,2,炸弹,hunter,3,狩猎弹幕,L,2563,4,3
bubble,2,泡泡束缚,ninja,2,炸弹,L,3302,7,2
ninja,2,炸弹,phoenix,1,熔岩盾,R,2988,3,6
cyber,3,智能AI,ninja,2,炸弹,L,4349,3,7
ninja,2,炸弹,space,2,星波,L,2632,5,3
shell,1,复制,ninja,2,炸弹,R,2629,3,5
ninja,3,背刺,ghost,3,虚化,R,2672,3,4
dice,2,命运骰子,ninja,3,背刺,R,2666,3,5
ninja,3,背刺,hunter,1,精准射击,R,3180,3,6
candy,3,糖果炸弹,ninja,3,背刺,L,2469,4,3
ninja,3,背刺,lightning,2,雷暴,L,2566,4,3
cyber,1,能量大炮,ninja,3,背刺,L,4047,3,4
ninja,3,背刺,chest,3,财宝炮击,R,2957,3,5
headless,2,万千触须,ninja,3,背刺,R,3142,3,4
two_head,1,灵能冲击/锤击,ghost,2,灵魂风暴,R,2486,3,5
dice,1,孤注一掷,two_head,1,灵能冲击/锤击,R,3830,4,6
two_head,1,灵能冲击/锤击,gambler,3,命运之轮,L,3485,6,5
candy,2,糖衣炮弹,two_head,1,灵能冲击/锤击,L,3162,3,5
two_head,1,灵能冲击/锤击,lightning,1,涌动,L,3905,6,5
lava,3,熔岩爆发,two_head,1,灵能冲击/锤击,R,3431,5,6
two_head,1,灵能冲击/锤击,chest,2,财宝风暴,R,3053,4,6
headless,1,恐吓,two_head,1,灵能冲击/锤击,L,3414,5,4
two_head,2,精神干扰/吸收,ghost,2,灵魂风暴,R,2518,3,5
dice,1,孤注一掷,two_head,2,精神干扰/吸收,L,3422,5,5
two_head,2,精神干扰/吸收,gambler,3,命运之轮,L,3432,6,4
candy,2,糖衣炮弹,two_head,2,精神干扰/吸收,L,3241,4,5
two_head,2,精神干扰/吸收,lightning,1,涌动,L,3919,7,5
lava,3,熔岩爆发,two_head,2,精神干扰/吸收,L,4376,7,7
two_head,2,精神干扰/吸收,chest,2,财宝风暴,R,2830,4,6
headless,1,恐吓,two_head,2,精神干扰/吸收,L,3324,5,4
two_head,3,融合,ghost,3,虚化,R,2623,3,4
dice,2,命运骰子,two_head,3,融合,L,3670,5,5
two_head,3,融合,hunter,1,精准射击,R,3087,4,6
candy,3,糖果炸弹,two_head,3,融合,L,2875,5,3
two_head,3,融合,lightning,2,雷暴,L,3727,6,5
cyber,1,能量大炮,two_head,3,融合,L,3970,7,5
two_head,3,融合,chest,3,财宝炮击,R,3214,4,4
headless,2,万千触须,two_head,3,融合,L,3774,3,4
ghost,1,幽冥突袭,diamond,2,钻石滚球,R,3561,5,4
rainbow,1,棱镜护盾,ghost,1,幽冥突袭,R,2508,3,5
ghost,1,幽冥突袭,hunter,3,狩猎弹幕,L,2619,5,4
bubble,2,泡泡束缚,ghost,1,幽冥突袭,R,2705,5,5
ghost,1,幽冥突袭,phoenix,1,熔岩盾,R,3295,5,7
cyber,3,智能AI,ghost,1,幽冥突袭,R,4084,3,8
ghost,1,幽冥突袭,space,2,星波,L,3283,6,4
shell,1,复制,ghost,1,幽冥突袭,L,4168,4,7
ghost,2,灵魂风暴,fortune,2,梭哈,L,2115,4,1
gambler,1,万能牌,ghost,2,灵魂风暴,R,2483,4,5
ghost,2,灵魂风暴,pirate,3,海盗船,L,2806,5,2
line,2,画龙点睛,ghost,2,灵魂风暴,R,2546,3,5
ghost,2,灵魂风暴,lava,1,地裂,L,2543,5,3
crystal,3,水晶球,ghost,2,灵魂风暴,R,2291,2,4
ghost,2,灵魂风暴,hiding,2,防御,L,2536,5,3
diamond,1,坚不可摧,ghost,3,虚化,R,3054,4,5
ghost,3,虚化,dice,3,稳定骰子,L,3023,5,2
hunter,2,隐蔽,ghost,3,虚化,R,3168,5,5
ghost,3,虚化,bubble,1,泡泡盾,R,3322,4,5
lightning,3,雷盾,ghost,3,虚化,R,2587,3,4
ghost,3,虚化,cyber,2,侵入,R,3786,5,6
space,1,虫洞,ghost,3,虚化,R,2699,4,4
ghost,3,虚化,headless,3,灵魂打击,R,3187,4,4
fortune,3,招财进宝,diamond,1,坚不可摧,R,3919,5,7
diamond,1,坚不可摧,gambler,2,赌注,R,2642,3,5
candy,1,糖果锤,diamond,1,坚不可摧,R,4027,7,8
diamond,1,坚不可摧,line,3,墨水炸弹,R,3398,4,6
lava,2,岩浆涌动,diamond,1,坚不可摧,L,4660,6,7
diamond,1,坚不可摧,chest,1,清点财宝,R,4473,6,8
hiding,3,强化随从,diamond,1,坚不可摧,L,4655,10,7
diamond,2,钻石滚球,fortune,1,骰子,L,3704,6,5
rainbow,3,反射,diamond,2,钻石滚球,R,3444,3,5
diamond,2,钻石滚球,pirate,2,朗姆酒,R,3979,5,4
line,1,连笔,diamond,2,钻石滚球,R,2772,4,4
diamond,2,钻石滚球,phoenix,3,强化涅槃,R,3512,2,6
crystal,2,碎晶爆破,diamond,2,钻石滚球,R,2951,4,5
diamond,2,钻石滚球,hiding,1,缩头,R,4506,3,7
shell,3,暗影,diamond,2,钻石滚球,L,2946,4,3
diamond,3,钻石冲撞,rainbow,2,全色风暴,L,3154,6,4
pirate,1,火炮齐射,diamond,3,钻石冲撞,L,2935,5,5
diamond,3,钻石冲撞,bubble,3,泡泡爆破,L,4309,6,7
phoenix,2,烫伤,diamond,3,钻石冲撞,L,2637,5,3
diamond,3,钻石冲撞,crystal,1,水晶壁垒,L,3480,5,5
space,3,扭曲空间,diamond,3,钻石冲撞,R,4283,5,5
diamond,3,钻石冲撞,shell,2,吸收,R,3943,7,8
rainbow,2,全色风暴,fortune,1,骰子,R,3260,4,9
fortune,1,骰子,pirate,1,火炮齐射,R,2503,4,5
bubble,3,泡泡爆破,fortune,1,骰子,L,3514,6,7
fortune,1,骰子,phoenix,2,烫伤,R,2468,2,5
crystal,1,水晶壁垒,fortune,1,骰子,R,3342,4,9
fortune,1,骰子,space,3,扭曲空间,R,2985,5,4
shell,2,吸收,fortune,1,骰子,L,4012,7,9
fortune,2,梭哈,rainbow,3,反射,R,3255,2,4
pirate,2,朗姆酒,fortune,2,梭哈,R,3923,5,2
fortune,2,梭哈,line,1,连笔,R,2766,1,6
phoenix,3,强化涅槃,fortune,2,梭哈,L,2459,4,1
fortune,2,梭哈,crystal,2,碎晶爆破,R,2725,1,4
hiding,1,缩头,fortune,2,梭哈,R,3675,3,2
fortune,2,梭哈,shell,3,暗影,R,3057,1,5
gambler,2,赌注,fortune,3,招财进宝,L,2492,5,2
fortune,3,招财进宝,candy,1,糖果锤,R,2567,2,5
line,3,墨水炸弹,fortune,3,招财进宝,R,3770,5,9
fortune,3,招财进宝,lava,2,岩浆涌动,R,3423,2,4
chest,1,清点财宝,fortune,3,招财进宝,R,3199,4,3
fortune,3,招财进宝,hiding,3,强化随从,R,3309,3,6
dice,3,稳定骰子,dice,1,孤注一掷,R,2560,2,3
dice,1,孤注一掷,hunter,2,隐蔽,L,4101,5,7
bubble,1,泡泡盾,dice,1,孤注一掷,R,3051,4,5
dice,1,孤注一掷,lightning,3,雷盾,L,3200,5,4
cyber,2,侵入,dice,1,孤注一掷,L,3503,5,3
dice,1,孤注一掷,space,1,虫洞,R,3111,3,6
headless,3,灵魂打击,dice,1,孤注一掷,L,2603,4,2
dice,2,命运骰子,gambler,1,万能牌,L,3010,6,5
pirate,3,海盗船,dice,2,命运骰子,L,3720,6,5
dice,2,命运骰子,line,2,画龙点睛,R,3584,3,6
lava,1,地裂,dice,2,命运骰子,R,3321,4,4
dice,2,命运骰子,crystal,3,水晶球,R,2494,2,5
hiding,2,防御,dice,2,命运骰子,L,3453,5,5
dice,3,稳定骰子,rainbow,1,棱镜护盾,L,3242,3,5
hunter,3,狩猎弹幕,dice,3,稳定骰子,L,2885,4,2
dice,3,稳定骰子,bubble,2,泡泡束缚,R,2931,1,6
phoenix,1,熔岩盾,dice,3,稳定骰子,L,2474,5,2
dice,3,稳定骰子,cyber,3,智能AI,R,3961,2,6
space,2,星波,dice,3,稳定骰子,R,3397,4,2
dice,3,稳定骰子,shell,1,复制,R,2762,2,4
hunter,1,精准射击,rainbow,1,棱镜护盾,L,3155,6,8
rainbow,1,棱镜护盾,candy,3,糖果炸弹,R,2292,3,4
lightning,2,雷暴,rainbow,1,棱镜护盾,L,3708,6,9
rainbow,1,棱镜护盾,cyber,1,能量大炮,R,3067,7,5
chest,3,财宝炮击,rainbow,1,棱镜护盾,R,3802,3,6
rainbow,1,棱镜护盾,headless,2,万千触须,R,3281,7,4
gambler,3,命运之轮,rainbow,2,全色风暴,R,3828,5,6
rainbow,2,全色风暴,candy,2,糖衣炮弹,R,2559,2,3
lightning,1,涌动,rainbow,2,全色风暴,L,3915,7,5
rainbow,2,全色风暴,lava,3,熔岩爆发,R,3015,3,6
chest,2,财宝风暴,rainbow,2,全色风暴,R,4381,6,4
rainbow,2,全色风暴,headless,1,恐吓,R,2959,3,5
gambler,3,命运之轮,rainbow,3,反射,R,3311,4,6
rainbow,3,反射,candy,2,糖衣炮弹,R,2827,3,5
lightning,1,涌动,rainbow,3,反射,L,3944,7,4
rainbow,3,反射,lava,3,熔岩爆发,R,3004,2,6
chest,2,财宝风暴,rainbow,3,反射,R,3245,5,6
rainbow,3,反射,headless,1,恐吓,R,2940,3,5
hunter,1,精准射击,gambler,1,万能牌,L,3353,6,6
gambler,1,万能牌,candy,3,糖果炸弹,R,2666,4,5
lightning,2,雷暴,gambler,1,万能牌,R,3430,5,8
gambler,1,万能牌,cyber,1,能量大炮,R,3448,6,7
chest,3,财宝炮击,gambler,1,万能牌,L,4016,5,8
gambler,1,万能牌,headless,2,万千触须,R,3289,5,3
hunter,3,狩猎弹幕,gambler,2,赌注,R,2723,4,5
gambler,2,赌注,bubble,2,泡泡束缚,R,3396,5,8
phoenix,1,熔岩盾,gambler,2,赌注,L,2928,6,4
gambler,2,赌注,cyber,3,智能AI,R,4494,6,4
space,2,星波,gambler,2,赌注,R,2800,4,5
gambler,2,赌注,shell,1,复制,R,3329,5,5
pirate,3,海盗船,gambler,3,命运之轮,L,3450,3,5
gambler,3,命运之轮,line,2,画龙点睛,R,3559,5,6
lava,1,地裂,gambler,3,命运之轮,L,3564,5,5
gambler,3,命运之轮,crystal,3,水晶球,R,2846,4,5
hiding,2,防御,gambler,3,命运之轮,L,3420,5,4
hunter,1,精准射击,hunter,2,隐蔽,L,2925,6,5
bubble,1,泡泡盾,hunter,1,精准射击,R,3185,4,7
hunter,1,精准射击,lightning,3,雷盾,L,2859,6,4
cyber,2,侵入,hunter,1,精准射击,L,3802,6,5
hunter,1,精准射击,space,1,虫洞,L,3377,6,5
headless,3,灵魂打击,hunter,1,精准射击,L,3432,5,6
hunter,2,隐蔽,candy,1,糖果锤,R,3201,5,5
line,3,墨水炸弹,hunter,2,隐蔽,R,4013,6,9
hunter,2,隐蔽,lava,2,岩浆涌动,R,4044,7,5
chest,1,清点财宝,hunter,2,隐蔽,R,4456,7,11
hunter,2,隐蔽,hiding,3,强化随从,R,3981,6,10
pirate,2,朗姆酒,hunter,3,狩猎弹幕,L,3720,4,5
hunter,3,狩猎弹幕,line,1,连笔,L,3101,6,5
phoenix,3,强化涅槃,hunter,3,狩猎弹幕,L,3527,5,6
hunter,3,狩猎弹幕,crystal,2,碎晶爆破,L,2531,5,3
hiding,1,缩头,hunter,3,狩猎弹幕,L,3602,5,5
hunter,3,狩猎弹幕,shell,3,暗影,R,3444,5,4
bubble,3,泡泡爆破,pirate,1,火炮齐射,R,3082,5,6
pirate,1,火炮齐射,phoenix,2,烫伤,R,2443,2,5
crystal,1,水晶壁垒,pirate,1,火炮齐射,R,2545,4,5
pirate,1,火炮齐射,space,3,扭曲空间,L,3330,5,4
shell,2,吸收,pirate,1,火炮齐射,R,2715,4,5
pirate,2,朗姆酒,bubble,3,泡泡爆破,R,4185,5,7
phoenix,2,烫伤,pirate,2,朗姆酒,L,2536,5,3
pirate,2,朗姆酒,crystal,1,水晶壁垒,R,4058,5,7
space,3,扭曲空间,pirate,2,朗姆酒,L,3896,5,3
pirate,2,朗姆酒,shell,2,吸收,R,3260,3,7
line,1,连笔,pirate,3,海盗船,R,3598,6,5
pirate,3,海盗船,phoenix,3,强化涅槃,R,3572,2,5
crystal,2,碎晶爆破,pirate,3,海盗船,R,3464,5,6
pirate,3,海盗船,hiding,1,缩头,L,4561,4,5
shell,3,暗影,pirate,3,海盗船,L,4454,6,4
candy,1,糖果锤,line,3,墨水炸弹,L,2874,4,4
lava,2,岩浆涌动,candy,1,糖果锤,R,3101,3,5
candy,1,糖果锤,chest,1,清点财宝,L,2887,6,3
hiding,3,强化随从,candy,1,糖果锤,R,3228,4,6
candy,2,糖衣炮弹,bubble,1,泡泡盾,L,3309,5,5
lightning,3,雷盾,candy,2,糖衣炮弹,R,2898,4,5
candy,2,糖衣炮弹,cyber,2,侵入,R,3644,3,6
space,1,虫洞,candy,2,糖衣炮弹,L,3472,7,2
candy,2,糖衣炮弹,headless,3,灵魂打击,L,2527,3,2
line,2,画龙点睛,candy,3,糖果炸弹,R,2548,3,5
candy,3,糖果炸弹,lava,1,地裂,L,2687,4,3
crystal,3,水晶球,candy,3,糖果炸弹,R,2817,5,4
candy,3,糖果炸弹,hiding,2,防御,L,3823,6,5
bubble,2,泡泡束缚,bubble,1,泡泡盾,L,3940,10,5
bubble,1,泡泡盾,phoenix,1,熔岩盾,R,2644,3,6
cyber,3,智能AI,bubble,1,泡泡盾,L,4902,4,7
bubble,1,泡泡盾,space,2,星波,R,3437,5,6
shell,1,复制,bubble,1,泡泡盾,R,3618,4,6
bubble,2,泡泡束缚,lightning,2,雷暴,L,3208,9,4
cyber,1,能量大炮,bubble,2,泡泡束缚,L,4339,5,9
bubble,2,泡泡束缚,chest,3,财宝炮击,R,3347,7,5
headless,2,万千触须,bubble,2,泡泡束缚,L,3404,3,6
bubble,3,泡泡爆破,lightning,1,涌动,L,3799,6,5
lava,3,熔岩爆发,bubble,3,泡泡爆破,R,3734,6,6
bubble,3,泡泡爆破,chest,2,财宝风暴,R,2776,4,5
headless,1,恐吓,bubble,3,泡泡爆破,L,3050,5,4
line,1,连笔,lightning,1,涌动,L,2829,6,4
lava,3,熔岩爆发,line,1,连笔,L,3751,6,6
line,1,连笔,chest,2,财宝风暴,R,2777,4,6
headless,1,恐吓,line,1,连笔,L,3402,6,4
line,2,画龙点睛,lightning,2,雷暴,R,3443,5,6
cyber,1,能量大炮,line,2,画龙点睛,L,3534,6,5
line,2,画龙点睛,chest,3,财宝炮击,R,2827,3,3
headless,2,万千触须,line,2,画龙点睛,L,3228,3,4
line,3,墨水炸弹,phoenix,1,熔岩盾,R,2956,4,7
cyber,3,智能AI,line,3,墨水炸弹,L,4527,4,7
line,3,墨水炸弹,space,2,星波,R,3403,5,5
shell,1,复制,line,3,墨水炸弹,L,3661,4,5
lightning,1,涌动,lava,1,地裂,R,3376,4,5
crystal,3,水晶球,lightning,1,涌动,L,3146,5,4
lightning,1,涌动,hiding,2,防御,R,3972,5,6
lightning,3,雷盾,lightning,2,雷暴,R,3165,4,5
lightning,2,雷暴,cyber,2,侵入,R,3173,4,5
space,1,虫洞,lightning,2,雷暴,L,3182,6,4
lightning,2,雷暴,headless,3,灵魂打击,R,2866,4,4
lava,2,岩浆涌动,lightning,3,雷盾,L,4474,5,6
lightning,3,雷盾,chest,1,清点财宝,R,3302,4,7
hiding,3,强化随从,lightning,3,雷盾,R,4869,10,8
phoenix,1,熔岩盾,phoenix,3,强化涅槃,R,3468,6,6
crystal,2,碎晶爆破,phoenix,1,熔岩盾,R,2178,2,5
phoenix,1,熔岩盾,hiding,1,缩头,L,2524,5,3
shell,3,暗影,phoenix,1,熔岩盾,R,3116,3,7
phoenix,2,烫伤,crystal,1,水晶壁垒,L,2260,4,3
space,3,扭曲空间,phoenix,2,烫伤,R,2901,3,5
phoenix,2,烫伤,shell,2,吸收,L,2608,5,4
crystal,1,水晶壁垒,phoenix,3,强化涅槃,R,2486,4,4
phoenix,3,强化涅槃,space,3,扭曲空间,L,3536,5,4
shell,2,吸收,phoenix,3,强化涅槃,R,3656,4,6
lava,1,地裂,crystal,2,碎晶爆破,L,3872,6,5
hiding,1,缩头,lava,1,地裂,R,3773,5,6
lava,1,地裂,shell,3,暗影,R,3388,4,4
chest,1,清点财宝,lava,2,岩浆涌动,R,3316,3,4
lava,2,岩浆涌动,hiding,3,强化随从,R,3471,3,8
cyber,2,侵入,lava,3,熔岩爆发,L,3478,5,5
lava,3,熔岩爆发,space,1,虫洞,R,3096,4,6
headless,3,灵魂打击,lava,3,熔岩爆发,L,3186,4,4
cyber,1,能量大炮,crystal,3,水晶球,L,3551,5,5
hiding,2,防御,cyber,1,能量大炮,R,4162,4,7
cyber,2,侵入,cyber,3,智能AI,L,5107,6,4
space,2,星波,cyber,2,侵入,R,3656,5,4
cyber,2,侵入,shell,1,复制,L,3864,6,4
chest,3,财宝炮击,cyber,3,智能AI,R,4177,3,7
cyber,3,智能AI,headless,2,万千触须,L,4942,4,4
chest,2,财宝风暴,crystal,1,水晶壁垒,R,3700,5,6
crystal,1,水晶壁垒,headless,1,恐吓,R,3357,4,5
chest,2,财宝风暴,crystal,2,碎晶爆破,R,3042,4,5
crystal,2,碎晶爆破,headless,1,恐吓,R,3125,4,5
chest,3,财宝炮击,crystal,3,水晶球,R,2982,3,6
crystal,3,水晶球,headless,2,万千触须,R,3146,5,3
space,2,星波,chest,1,清点财宝,L,3516,5,6
chest,1,清点财宝,shell,1,复制,R,3933,6,6
hiding,2,防御,chest,2,财宝风暴,R,3233,3,6
chest,3,财宝炮击,space,1,虫洞,R,3313,4,6
headless,3,灵魂打击,chest,3,财宝炮击,R,3310,3,5
space,1,虫洞,hiding,3,强化随从,L,3948,7,8
hiding,1,缩头,space,2,星波,R,4318,5,7
space,2,星波,shell,3,暗影,R,2958,3,4
shell,2,吸收,space,3,扭曲空间,L,3783,7,4
hiding,1,缩头,shell,2,吸收,R,3314,4,6
shell,3,暗影,hiding,2,防御,L,3528,5,4
headless,1,恐吓,headless,3,灵魂打击,R,3528,4,5
