左龟,左技能idx,左技能,右龟,右技能idx,右技能,胜方,帧数,左释放,右释放
pirate,1,火炮齐射,phoenix,3,强化涅槃,R,2958,3,5
crystal,2,碎晶爆破,pirate,1,火炮齐射,R,2296,3,5
pirate,1,火炮齐射,hiding,1,缩头,L,3630,7,5
shell,3,暗影,pirate,1,火炮齐射,L,3276,5,4
pirate,2,朗姆酒,line,1,连笔,R,3739,4,8
phoenix,3,强化涅槃,pirate,2,朗姆酒,L,2727,5,3
pirate,2,朗姆酒,crystal,2,碎晶爆破,R,3529,4,5
hiding,1,缩头,pirate,2,朗姆酒,L,4790,6,6
pirate,2,朗姆酒,shell,3,暗影,R,3477,3,5
line,2,画龙点睛,pirate,3,海盗船,R,2918,4,5
pirate,3,海盗船,lava,1,地裂,R,3813,2,6
crystal,3,水晶球,pirate,3,海盗船,R,3333,6,3
pirate,3,海盗船,hiding,2,防御,L,4910,7,6
candy,2,糖衣炮弹,candy,1,糖果锤,L,2736,3,4
candy,1,糖果锤,lightning,1,涌动,L,3005,5,4
lava,3,熔岩爆发,candy,1,糖果锤,R,2742,4,6
candy,1,糖果锤,chest,2,财宝风暴,L,2968,6,3
headless,1,恐吓,candy,1,糖果锤,R,2837,2,5
candy,2,糖衣炮弹,bubble,2,泡泡束缚,R,3582,2,8
phoenix,1,熔岩盾,candy,2,糖衣炮弹,L,2744,6,3
candy,2,糖衣炮弹,cyber,3,智能AI,R,5052,4,4
space,2,星波,candy,2,糖衣炮弹,R,2599,3,4
candy,2,糖衣炮弹,shell,1,复制,R,3188,3,5
line,3,墨水炸弹,candy,3,糖果炸弹,R,2422,3,5
candy,3,糖果炸弹,lava,2,岩浆涌动,L,2715,5,2
chest,1,清点财宝,candy,3,糖果炸弹,R,2511,3,5
candy,3,糖果炸弹,hiding,3,强化随从,L,2837,5,5
bubble,3,泡泡爆破,bubble,1,泡泡盾,R,3701,6,6
bubble,1,泡泡盾,phoenix,2,烫伤,R,2439,3,4
crystal,1,水晶壁垒,bubble,1,泡泡盾,R,3437,4,6
bubble,1,泡泡盾,space,3,扭曲空间,L,3588,6,4
shell,2,吸收,bubble,1,泡泡盾,L,3959,7,6
bubble,2,泡泡束缚,lightning,3,雷盾,L,3265,8,4
cyber,2,侵入,bubble,2,泡泡束缚,L,4654,4,9
bubble,2,泡泡束缚,space,1,虫洞,R,3839,9,6
headless,3,灵魂打击,bubble,2,泡泡束缚,R,3866,3,9
bubble,3,泡泡爆破,lightning,2,雷暴,L,3582,6,5
cyber,1,能量大炮,bubble,3,泡泡爆破,L,3859,6,6
bubble,3,泡泡爆破,chest,3,财宝炮击,R,3240,5,5
headless,2,万千触须,bubble,3,泡泡爆破,L,3215,3,4
line,1,连笔,lightning,2,雷暴,L,3383,6,5
cyber,1,能量大炮,line,1,连笔,L,3509,6,6
line,1,连笔,chest,3,财宝炮击,R,2764,4,3
headless,2,万千触须,line,1,连笔,L,3826,4,6
line,2,画龙点睛,lightning,3,雷盾,L,3205,5,4
cyber,2,侵入,line,2,画龙点睛,L,3167,5,4
line,2,画龙点睛,space,1,虫洞,R,2961,4,6
headless,3,灵魂打击,line,2,画龙点睛,L,2885,4,3
line,3,墨水炸弹,phoenix,2,烫伤,R,2716,3,5
crystal,1,水晶壁垒,line,3,墨水炸弹,R,3290,4,5
line,3,墨水炸弹,space,3,扭曲空间,R,3019,4,4
shell,2,吸收,line,3,墨水炸弹,L,3661,6,5
lightning,1,涌动,lava,2,岩浆涌动,R,3365,4,4
chest,1,清点财宝,lightning,1,涌动,L,3678,7,5
lightning,1,涌动,hiding,3,强化随从,R,3342,4,8
phoenix,1,熔岩盾,lightning,2,雷暴,L,2780,6,3
lightning,2,雷暴,cyber,3,智能AI,R,3749,5,6
space,2,星波,lightning,2,雷暴,L,2707,4,3
lightning,2,雷暴,shell,1,复制,R,3221,4,5
lava,3,熔岩爆发,lightning,3,雷盾,L,2913,6,4
lightning,3,雷盾,chest,2,财宝风暴,R,2883,4,6
headless,1,恐吓,lightning,3,雷盾,L,3486,5,4
phoenix,1,熔岩盾,lava,1,地裂,L,3648,7,5
crystal,3,水晶球,phoenix,1,熔岩盾,R,2189,3,5
phoenix,1,熔岩盾,hiding,2,防御,L,2697,5,3
phoenix,3,强化涅槃,phoenix,2,烫伤,R,3002,4,6
phoenix,2,烫伤,crystal,2,碎晶爆破,L,2168,4,2
hiding,1,缩头,phoenix,2,烫伤,R,2225,2,4
phoenix,2,烫伤,shell,3,暗影,L,3040,6,3
crystal,2,碎晶爆破,phoenix,3,强化涅槃,R,2178,2,4
phoenix,3,强化涅槃,hiding,1,缩头,L,2628,3,3
shell,3,暗影,phoenix,3,强化涅槃,R,3487,3,6
lava,1,地裂,crystal,3,水晶球,L,3621,5,5
hiding,2,防御,lava,1,地裂,R,3976,4,6
lava,2,岩浆涌动,lava,3,熔岩爆发,R,3681,4,7
chest,2,财宝风暴,lava,2,岩浆涌动,R,3704,4,4
lava,2,岩浆涌动,headless,1,恐吓,R,3436,3,6
cyber,3,智能AI,lava,3,熔岩爆发,L,4585,4,7
lava,3,熔岩爆发,space,2,星波,R,3584,5,6
shell,1,复制,lava,3,熔岩爆发,R,3480,4,7
cyber,1,能量大炮,chest,1,清点财宝,L,4569,6,7
hiding,3,强化随从,cyber,1,能量大炮,R,3878,7,7
cyber,2,侵入,crystal,1,水晶壁垒,L,3015,5,4
space,3,扭曲空间,cyber,2,侵入,R,3505,4,5
cyber,2,侵入,shell,2,吸收,R,5145,5,9
space,1,虫洞,cyber,3,智能AI,R,4184,5,4
cyber,3,智能AI,headless,3,灵魂打击,R,4251,4,6
chest,3,财宝炮击,crystal,1,水晶壁垒,L,3956,5,4
crystal,1,水晶壁垒,headless,2,万千触须,R,3209,4,3
chest,3,财宝炮击,crystal,2,碎晶爆破,L,2827,5,3
crystal,2,碎晶爆破,headless,2,万千触须,R,3215,4,3
space,1,虫洞,crystal,3,水晶球,L,3644,6,3
crystal,3,水晶球,headless,3,灵魂打击,R,2496,4,4
space,3,扭曲空间,chest,1,清点财宝,R,4152,5,8
chest,1,清点财宝,shell,2,吸收,R,3326,4,7
hiding,3,强化随从,chest,2,财宝风暴,R,3076,6,6
chest,3,财宝炮击,space,2,星波,R,3860,4,6
shell,1,复制,chest,3,财宝炮击,L,3095,4,4
space,1,虫洞,headless,1,恐吓,L,3678,7,3
hiding,2,防御,space,2,星波,L,3919,3,5
space,3,扭曲空间,hiding,1,缩头,L,3951,5,5
shell,3,暗影,space,3,扭曲空间,L,3177,4,4
hiding,1,缩头,shell,3,暗影,R,4083,5,5
headless,1,恐吓,hiding,3,强化随从,L,3290,5,5
headless,1,恐吓,shell,1,复制,R,3222,4,4
