左龟,左技能idx,左技能,右龟,右技能idx,右技能,胜方,帧数,左释放,右释放
stone,2,磐石之躯,gambler,1,万能牌,L,3763,6,7
pirate,3,海盗船,stone,2,磐石之躯,R,3762,4,8
stone,2,磐石之躯,line,2,画龙点睛,L,3390,6,4
lava,1,地裂,stone,2,磐石之躯,R,3621,4,7
stone,2,磐石之躯,crystal,3,水晶球,R,3349,5,5
hiding,2,防御,stone,2,磐石之躯,R,4336,4,9
stone,3,嘲讽,bamboo,1,自然恢复,L,3318,5,4
ice,3,团队护盾,stone,3,嘲讽,R,3808,5,6
stone,3,嘲讽,ghost,2,灵魂风暴,R,2135,2,4
dice,1,孤注一掷,stone,3,嘲讽,R,2859,2,5
stone,3,嘲讽,gambler,3,命运之轮,L,2650,4,3
candy,2,糖衣炮弹,stone,3,嘲讽,L,3046,4,3
stone,3,嘲讽,lightning,1,涌动,L,3347,5,4
lava,3,熔岩爆发,stone,3,嘲讽,R,3274,4,4
stone,3,嘲讽,chest,2,财宝风暴,L,3611,5,5
headless,1,恐吓,stone,3,嘲讽,R,3569,4,5
bamboo,1,自然恢复,angel,1,祝福,R,4025,6,10
ninja,3,背刺,bamboo,1,自然恢复,L,3387,5,4
bamboo,1,自然恢复,diamond,2,钻石滚球,R,3621,3,6
rainbow,1,棱镜护盾,bamboo,1,自然恢复,R,3888,9,7
bamboo,1,自然恢复,hunter,3,狩猎弹幕,R,2875,2,5
bubble,2,泡泡束缚,bamboo,1,自然恢复,L,3602,8,3
bamboo,1,自然恢复,phoenix,1,熔岩盾,R,2513,2,5
cyber,3,智能AI,bamboo,1,自然恢复,L,4786,4,5
bamboo,1,自然恢复,space,2,星波,R,3911,3,6
shell,1,复制,bamboo,1,自然恢复,L,3980,5,6
bamboo,2,竹击,ice,2,冰封,L,4233,2,9
ghost,1,幽冥突袭,bamboo,2,竹击,L,3247,6,3
bamboo,2,竹击,fortune,3,招财进宝,L,3204,5,2
gambler,2,赌注,bamboo,2,竹击,L,2969,6,2
bamboo,2,竹击,candy,1,糖果锤,R,2554,2,5
line,3,墨水炸弹,bamboo,2,竹击,R,3085,4,5
bamboo,2,竹击,lava,2,岩浆涌动,R,3192,2,4
chest,1,清点财宝,bamboo,2,竹击,R,2911,4,5
bamboo,2,竹击,hiding,3,强化随从,L,3875,5,8
angel,2,平等,bamboo,3,竹刺阵,R,3091,6,4
bamboo,3,竹刺阵,two_head,1,灵能冲击/锤击,R,3782,2,6
diamond,3,钻石冲撞,bamboo,3,竹刺阵,R,3047,4,3
bamboo,3,竹刺阵,rainbow,2,全色风暴,L,3137,4,3
pirate,1,火炮齐射,bamboo,3,竹刺阵,R,2912,3,4
bamboo,3,竹刺阵,bubble,3,泡泡爆破,L,3340,5,5
phoenix,2,烫伤,bamboo,3,竹刺阵,L,2343,4,2
bamboo,3,竹刺阵,crystal,1,水晶壁垒,L,3537,4,4
space,3,扭曲空间,bamboo,3,竹刺阵,R,2556,3,4
bamboo,3,竹刺阵,shell,2,吸收,R,3009,3,6
ninja,2,炸弹,angel,1,祝福,R,3149,3,7
angel,1,祝福,diamond,1,坚不可摧,R,4114,7,8
dice,3,稳定骰子,angel,1,祝福,L,3898,2,7
angel,1,祝福,hunter,2,隐蔽,R,3930,8,9
bubble,1,泡泡盾,angel,1,祝福,L,4129,6,8
angel,1,祝福,lightning,3,雷盾,L,3508,8,5
cyber,2,侵入,angel,1,祝福,L,3906,6,7
angel,1,祝福,space,1,虫洞,R,3325,6,7
headless,3,灵魂打击,angel,1,祝福,L,2820,4,5
angel,2,平等,ninja,1,手里剑,R,2347,3,5
ghost,3,虚化,angel,2,平等,R,3115,4,8
angel,2,平等,dice,2,命运骰子,L,3804,9,2
hunter,1,精准射击,angel,2,平等,R,2947,5,8
angel,2,平等,candy,3,糖果炸弹,R,2555,5,5
lightning,2,雷暴,angel,2,平等,R,2574,3,8
angel,2,平等,cyber,1,能量大炮,R,4043,9,4
chest,3,财宝炮击,angel,2,平等,R,2641,2,8
angel,2,平等,headless,2,万千触须,R,3202,6,3
ninja,1,手里剑,angel,3,飞升,L,2630,4,4
angel,3,飞升,ghost,3,虚化,R,2590,4,4
dice,2,命运骰子,angel,3,飞升,R,2859,2,6
angel,3,飞升,hunter,1,精准射击,R,2530,4,5
candy,3,糖果炸弹,angel,3,飞升,L,2506,4,4
angel,3,飞升,lightning,2,雷暴,L,3165,7,4
cyber,1,能量大炮,angel,3,飞升,L,3484,7,7
angel,3,飞升,chest,3,财宝炮击,R,3009,5,4
headless,2,万千触须,angel,3,飞升,L,3160,3,5
ice,1,冰霜,ninja,2,炸弹,R,2882,3,5
diamond,1,坚不可摧,ice,1,冰霜,R,4224,6,7
ice,1,冰霜,dice,3,稳定骰子,R,3122,5,4
hunter,2,隐蔽,ice,1,冰霜,L,3991,9,7
ice,1,冰霜,bubble,1,泡泡盾,R,3172,5,5
lightning,3,雷盾,ice,1,冰霜,L,4507,6,8
ice,1,冰霜,cyber,2,侵入,R,3337,4,5
space,1,虫洞,ice,1,冰霜,L,3064,5,4
ice,1,冰霜,headless,3,灵魂打击,R,2888,4,4
two_head,1,灵能冲击/锤击,ice,2,冰封,L,3758,6,7
ice,2,冰封,diamond,3,钻石冲撞,R,3476,7,5
rainbow,2,全色风暴,ice,2,冰封,L,4383,2,9
ice,2,冰封,pirate,1,火炮齐射,R,3594,7,3
bubble,3,泡泡爆破,ice,2,冰封,L,4288,7,9
ice,2,冰封,phoenix,2,烫伤,R,3284,6,6
crystal,1,水晶壁垒,ice,2,冰封,R,3760,4,7
ice,2,冰封,space,3,扭曲空间,R,3230,6,4
shell,2,吸收,ice,2,冰封,L,3716,5,7
ice,3,团队护盾,ghost,1,幽冥突袭,R,2874,3,5
fortune,3,招财进宝,ice,3,团队护盾,R,4133,2,7
ice,3,团队护盾,gambler,2,赌注,R,2738,3,5
candy,1,糖果锤,ice,3,团队护盾,L,3026,5,4
ice,3,团队护盾,line,3,墨水炸弹,R,3378,4,5
lava,2,岩浆涌动,ice,3,团队护盾,R,4675,4,8
ice,3,团队护盾,chest,1,清点财宝,R,4308,6,8
hiding,3,强化随从,ice,3,团队护盾,L,3752,9,5
ninja,1,手里剑,ninja,3,背刺,L,2658,4,3
diamond,2,钻石滚球,ninja,1,手里剑,R,3245,4,6
ninja,1,手里剑,rainbow,1,棱镜护盾,L,2737,5,6
hunter,3,狩猎弹幕,ninja,1,手里剑,R,2716,4,6
ninja,1,手里剑,bubble,2,泡泡束缚,L,3086,5,6
phoenix,1,熔岩盾,ninja,1,手里剑,L,2644,5,3
ninja,1,手里剑,cyber,3,智能AI,R,4028,6,3
space,2,星波,ninja,1,手里剑,R,2767,3,6
ninja,1,手里剑,shell,1,复制,L,3378,6,4
ghost,2,灵魂风暴,ninja,2,炸弹,L,2568,5,4
ninja,2,炸弹,dice,1,孤注一掷,L,2543,4,3
gambler,3,命运之轮,ninja,2,炸弹,R,2458,3,5
ninja,2,炸弹,candy,2,糖衣炮弹,R,2756,4,4
lightning,1,涌动,ninja,2,炸弹,R,2464,3,5
ninja,2,炸弹,lava,3,熔岩爆发,L,3183,6,4
chest,2,财宝风暴,ninja,2,炸弹,R,2235,3,4
ninja,2,炸弹,headless,1,恐吓,L,3196,5,4
two_head,3,融合,ninja,3,背刺,R,3011,4,5
ninja,3,背刺,fortune,2,梭哈,L,2672,5,1
gambler,1,万能牌,ninja,3,背刺,R,2728,4,5
ninja,3,背刺,pirate,3,海盗船,R,3723,3,3
line,2,画龙点睛,ninja,3,背刺,R,2604,3,5
ninja,3,背刺,lava,1,地裂,L,2713,3,3
crystal,3,水晶球,ninja,3,背刺,R,3128,6,6
ninja,3,背刺,hiding,2,防御,R,3671,2,5
two_head,2,精神干扰/吸收,two_head,1,灵能冲击/锤击,R,3850,6,7
two_head,1,灵能冲击/锤击,fortune,1,骰子,R,4104,6,11
rainbow,3,反射,two_head,1,灵能冲击/锤击,R,3113,2,6
two_head,1,灵能冲击/锤击,pirate,2,朗姆酒,L,4566,7,6
line,1,连笔,two_head,1,灵能冲击/锤击,L,3604,7,5
two_head,1,灵能冲击/锤击,phoenix,3,强化涅槃,R,2711,3,5
crystal,2,碎晶爆破,two_head,1,灵能冲击/锤击,L,3349,5,5
two_head,1,灵能冲击/锤击,hiding,1,缩头,L,3727,6,5
shell,3,暗影,two_head,1,灵能冲击/锤击,L,3266,4,5
two_head,2,精神干扰/吸收,fortune,1,骰子,R,3412,5,9
rainbow,3,反射,two_head,2,精神干扰/吸收,R,3578,3,7
two_head,2,精神干扰/吸收,pirate,2,朗姆酒,R,3823,5,6
line,1,连笔,two_head,2,精神干扰/吸收,L,4165,8,7
two_head,2,精神干扰/吸收,phoenix,3,强化涅槃,R,2815,3,5
crystal,2,碎晶爆破,two_head,2,精神干扰/吸收,L,3912,6,6
two_head,2,精神干扰/吸收,hiding,1,缩头,R,4385,7,7
shell,3,暗影,two_head,2,精神干扰/吸收,L,3148,4,5
two_head,3,融合,fortune,2,梭哈,L,3443,5,2
gambler,1,万能牌,two_head,3,融合,R,4166,8,7
two_head,3,融合,pirate,3,海盗船,R,3793,5,6
line,2,画龙点睛,two_head,3,融合,R,4198,5,7
two_head,3,融合,lava,1,地裂,R,3959,5,6
crystal,3,水晶球,two_head,3,融合,L,3575,6,4
two_head,3,融合,hiding,2,防御,R,4280,6,6
ghost,2,灵魂风暴,ghost,1,幽冥突袭,L,2709,4,4
ghost,1,幽冥突袭,dice,1,孤注一掷,L,2754,4,2
gambler,3,命运之轮,ghost,1,幽冥突袭,R,2412,3,5
ghost,1,幽冥突袭,candy,2,糖衣炮弹,L,3513,6,4
lightning,1,涌动,ghost,1,幽冥突袭,R,2516,3,5
ghost,1,幽冥突袭,lava,3,熔岩爆发,L,3420,6,5
chest,2,财宝风暴,ghost,1,幽冥突袭,R,2447,2,5
ghost,1,幽冥突袭,headless,1,恐吓,R,3509,5,5
diamond,2,钻石滚球,ghost,2,灵魂风暴,R,2301,1,4
ghost,2,灵魂风暴,rainbow,1,棱镜护盾,L,2274,4,5
hunter,3,狩猎弹幕,ghost,2,灵魂风暴,R,2388,3,5
ghost,2,灵魂风暴,bubble,2,泡泡束缚,L,2608,5,5
phoenix,1,熔岩盾,ghost,2,灵魂风暴,R,2558,4,5
ghost,2,灵魂风暴,cyber,3,智能AI,L,3618,5,3
space,2,星波,ghost,2,灵魂风暴,R,2408,3,5
ghost,2,灵魂风暴,shell,1,复制,L,2225,4,2
fortune,3,招财进宝,ghost,3,虚化,R,2588,2,4
ghost,3,虚化,gambler,2,赌注,L,3126,5,5
candy,1,糖果锤,ghost,3,虚化,R,2788,3,5
ghost,3,虚化,line,3,墨水炸弹,L,2850,4,4
lava,2,岩浆涌动,ghost,3,虚化,R,2892,3,5
ghost,3,虚化,chest,1,清点财宝,R,4011,5,7
hiding,3,强化随从,ghost,3,虚化,R,3401,6,5
diamond,1,坚不可摧,diamond,3,钻石冲撞,R,3964,6,7
rainbow,2,全色风暴,diamond,1,坚不可摧,R,3571,4,7
diamond,1,坚不可摧,pirate,1,火炮齐射,R,3167,5,7
bubble,3,泡泡爆破,diamond,1,坚不可摧,L,5217,10,8
diamond,1,坚不可摧,phoenix,2,烫伤,R,2453,3,5
crystal,1,水晶壁垒,diamond,1,坚不可摧,R,4131,5,8
diamond,1,坚不可摧,space,3,扭曲空间,R,3177,4,5
shell,2,吸收,diamond,1,坚不可摧,L,4232,7,7
diamond,2,钻石滚球,dice,3,稳定骰子,L,3130,4,2
hunter,2,隐蔽,diamond,2,钻石滚球,R,3100,5,4
diamond,2,钻石滚球,bubble,1,泡泡盾,L,3568,4,4
lightning,3,雷盾,diamond,2,钻石滚球,R,2846,3,4
diamond,2,钻石滚球,cyber,2,侵入,R,4269,4,4
space,1,虫洞,diamond,2,钻石滚球,L,3597,6,2
diamond,2,钻石滚球,headless,3,灵魂打击,R,3451,5,3
dice,2,命运骰子,diamond,3,钻石冲撞,R,2578,3,4
diamond,3,钻石冲撞,hunter,1,精准射击,L,3644,6,6
candy,3,糖果炸弹,diamond,3,钻石冲撞,L,3230,6,4
diamond,3,钻石冲撞,lightning,2,雷暴,R,3831,3,6
cyber,1,能量大炮,diamond,3,钻石冲撞,L,4631,6,6
diamond,3,钻石冲撞,chest,3,财宝炮击,R,3420,5,5
headless,2,万千触须,diamond,3,钻石冲撞,R,3209,2,5
fortune,1,骰子,dice,2,命运骰子,R,2950,5,6
hunter,1,精准射击,fortune,1,骰子,R,3578,6,10
fortune,1,骰子,candy,3,糖果炸弹,R,2490,3,5
lightning,2,雷暴,fortune,1,骰子,R,3702,5,10
fortune,1,骰子,cyber,1,能量大炮,R,3292,6,5
chest,3,财宝炮击,fortune,1,骰子,L,3810,4,6
fortune,1,骰子,headless,2,万千触须,R,3156,5,3
dice,3,稳定骰子,fortune,2,梭哈,L,2716,2,2
fortune,2,梭哈,hunter,2,隐蔽,R,3569,1,8
bubble,1,泡泡盾,fortune,2,梭哈,L,3398,6,2
fortune,2,梭哈,lightning,3,雷盾,R,3563,2,6
cyber,2,侵入,fortune,2,梭哈,L,2839,4,2
fortune,2,梭哈,space,1,虫洞,R,2886,1,5
headless,3,灵魂打击,fortune,2,梭哈,L,3486,3,1
fortune,3,招财进宝,rainbow,2,全色风暴,L,3109,3,4
pirate,1,火炮齐射,fortune,3,招财进宝,L,2337,4,2
fortune,3,招财进宝,bubble,3,泡泡爆破,R,3099,3,5
phoenix,2,烫伤,fortune,3,招财进宝,L,2624,5,2
fortune,3,招财进宝,crystal,1,水晶壁垒,R,3886,3,7
space,3,扭曲空间,fortune,3,招财进宝,R,3262,4,3
fortune,3,招财进宝,shell,2,吸收,R,3013,2,6
gambler,2,赌注,dice,1,孤注一掷,L,2570,5,2
dice,1,孤注一掷,candy,1,糖果锤,R,2583,2,5
line,3,墨水炸弹,dice,1,孤注一掷,R,3346,4,4
dice,1,孤注一掷,lava,2,岩浆涌动,R,2920,3,3
chest,1,清点财宝,dice,1,孤注一掷,R,3019,4,5
dice,1,孤注一掷,hiding,3,强化随从,L,3224,5,6
rainbow,1,棱镜护盾,dice,2,命运骰子,R,3027,7,6
dice,2,命运骰子,hunter,3,狩猎弹幕,R,3063,4,6
bubble,2,泡泡束缚,dice,2,命运骰子,R,3048,6,5
dice,2,命运骰子,phoenix,1,熔岩盾,R,2441,2,5
cyber,3,智能AI,dice,2,命运骰子,L,4286,4,4
dice,2,命运骰子,space,2,星波,R,3196,4,5
shell,1,复制,dice,2,命运骰子,L,3058,4,4
dice,3,稳定骰子,gambler,3,命运之轮,L,2700,2,3
candy,2,糖衣炮弹,dice,3,稳定骰子,L,2497,3,2
dice,3,稳定骰子,lightning,1,涌动,L,2766,3,3
lava,3,熔岩爆发,dice,3,稳定骰子,R,3334,4,2
dice,3,稳定骰子,chest,2,财宝风暴,R,3029,2,6
headless,1,恐吓,dice,3,稳定骰子,L,2890,5,2
rainbow,1,棱镜护盾,gambler,1,万能牌,R,3445,6,8
pirate,3,海盗船,rainbow,1,棱镜护盾,L,3743,6,8
rainbow,1,棱镜护盾,line,2,画龙点睛,R,3192,5,5
lava,1,地裂,rainbow,1,棱镜护盾,L,4727,6,15
rainbow,1,棱镜护盾,crystal,3,水晶球,R,2825,5,6
hiding,2,防御,rainbow,1,棱镜护盾,L,3666,5,8
rainbow,2,全色风暴,rainbow,3,反射,R,2836,3,5
pirate,2,朗姆酒,rainbow,2,全色风暴,R,4072,5,4
rainbow,2,全色风暴,line,1,连笔,R,2758,2,6
phoenix,3,强化涅槃,rainbow,2,全色风暴,L,2443,4,3
rainbow,2,全色风暴,crystal,2,碎晶爆破,R,2760,3,4
hiding,1,缩头,rainbow,2,全色风暴,R,4116,5,3
rainbow,2,全色风暴,shell,3,暗影,R,2838,3,4
pirate,2,朗姆酒,rainbow,3,反射,L,3781,6,5
rainbow,3,反射,line,1,连笔,R,2765,2,5
phoenix,3,强化涅槃,rainbow,3,反射,L,2555,4,3
rainbow,3,反射,crystal,2,碎晶爆破,R,2955,3,4
hiding,1,缩头,rainbow,3,反射,L,3652,6,5
rainbow,3,反射,shell,3,暗影,R,3298,3,5
pirate,3,海盗船,gambler,1,万能牌,L,3749,6,7
gambler,1,万能牌,line,2,画龙点睛,R,3944,8,7
lava,1,地裂,gambler,1,万能牌,R,3835,4,8
gambler,1,万能牌,crystal,3,水晶球,R,3750,7,7
hiding,2,防御,gambler,1,万能牌,L,3642,5,7
gambler,2,赌注,gambler,3,命运之轮,L,2529,5,3
candy,2,糖衣炮弹,gambler,2,赌注,L,2559,2,3
gambler,2,赌注,lightning,1,涌动,L,2596,5,3
lava,3,熔岩爆发,gambler,2,赌注,R,2700,4,5
gambler,2,赌注,chest,2,财宝风暴,L,3847,7,4
headless,1,恐吓,gambler,2,赌注,R,3683,2,7
gambler,3,命运之轮,hunter,3,狩猎弹幕,R,2550,3,5
bubble,2,泡泡束缚,gambler,3,命运之轮,L,3293,9,4
gambler,3,命运之轮,phoenix,1,熔岩盾,R,2741,3,6
cyber,3,智能AI,gambler,3,命运之轮,L,4449,4,6
gambler,3,命运之轮,space,2,星波,R,2845,4,5
shell,1,复制,gambler,3,命运之轮,L,3361,4,4
hunter,1,精准射击,candy,1,糖果锤,R,2902,5,4
line,3,墨水炸弹,hunter,1,精准射击,R,2520,3,5
hunter,1,精准射击,lava,2,岩浆涌动,L,3321,7,3
chest,1,清点财宝,hunter,1,精准射击,R,3123,3,6
hunter,1,精准射击,hiding,3,强化随从,L,3425,6,7
pirate,1,火炮齐射,hunter,2,隐蔽,L,3644,8,6
hunter,2,隐蔽,bubble,3,泡泡爆破,L,4064,9,7
phoenix,2,烫伤,hunter,2,隐蔽,L,3012,6,5
hunter,2,隐蔽,crystal,1,水晶壁垒,L,4264,10,6
space,3,扭曲空间,hunter,2,隐蔽,R,3942,4,9
hunter,2,隐蔽,shell,2,吸收,R,4304,8,10
bubble,1,泡泡盾,hunter,3,狩猎弹幕,R,3114,4,6
hunter,3,狩猎弹幕,lightning,3,雷盾,L,3193,5,4
cyber,2,侵入,hunter,3,狩猎弹幕,L,3989,3,7
hunter,3,狩猎弹幕,space,1,虫洞,R,3318,5,7
headless,3,灵魂打击,hunter,3,狩猎弹幕,L,3421,5,5
pirate,1,火炮齐射,candy,3,糖果炸弹,R,2552,3,5
lightning,2,雷暴,pirate,1,火炮齐射,R,3030,4,6
pirate,1,火炮齐射,cyber,1,能量大炮,R,3771,6,4
chest,3,财宝炮击,pirate,1,火炮齐射,R,2736,3,5
pirate,1,火炮齐射,headless,2,万千触须,L,3010,5,3
candy,3,糖果炸弹,pirate,2,朗姆酒,L,3818,5,5
pirate,2,朗姆酒,lightning,2,雷暴,L,3804,5,5
cyber,1,能量大炮,pirate,2,朗姆酒,L,3544,6,4
pirate,2,朗姆酒,chest,3,财宝炮击,R,3632,4,5
headless,2,万千触须,pirate,2,朗姆酒,L,3728,3,4
pirate,3,海盗船,bubble,1,泡泡盾,L,3307,4,5
lightning,3,雷盾,pirate,3,海盗船,R,3250,4,5
pirate,3,海盗船,cyber,2,侵入,R,4056,4,6
space,1,虫洞,pirate,3,海盗船,R,3962,6,3
pirate,3,海盗船,headless,3,灵魂打击,R,3554,5,5
bubble,3,泡泡爆破,candy,1,糖果锤,R,2810,4,6
candy,1,糖果锤,phoenix,2,烫伤,R,2981,2,6
crystal,1,水晶壁垒,candy,1,糖果锤,R,2681,3,5
candy,1,糖果锤,space,3,扭曲空间,R,3745,4,5
shell,2,吸收,candy,1,糖果锤,L,2977,6,5
candy,2,糖衣炮弹,line,3,墨水炸弹,L,2721,4,3
lava,2,岩浆涌动,candy,2,糖衣炮弹,R,2805,3,4
candy,2,糖衣炮弹,chest,1,清点财宝,L,2614,3,3
hiding,3,强化随从,candy,2,糖衣炮弹,R,2995,4,4
candy,3,糖果炸弹,bubble,2,泡泡束缚,L,3494,5,8
phoenix,1,熔岩盾,candy,3,糖果炸弹,R,2810,4,6
candy,3,糖果炸弹,cyber,3,智能AI,L,4851,7,4
space,2,星波,candy,3,糖果炸弹,R,2685,3,5
candy,3,糖果炸弹,shell,1,复制,R,3313,4,5
lightning,1,涌动,bubble,1,泡泡盾,R,3162,4,6
bubble,1,泡泡盾,lava,3,熔岩爆发,R,3665,5,7
chest,2,财宝风暴,bubble,1,泡泡盾,R,3353,4,6
bubble,1,泡泡盾,headless,1,恐吓,R,3366,4,6
line,2,画龙点睛,bubble,2,泡泡束缚,R,3514,4,8
bubble,2,泡泡束缚,lava,1,地裂,L,4010,9,4
crystal,3,水晶球,bubble,2,泡泡束缚,R,4020,4,11
bubble,2,泡泡束缚,hiding,2,防御,R,3535,7,5
line,1,连笔,bubble,3,泡泡爆破,R,3485,6,6
bubble,3,泡泡爆破,phoenix,3,强化涅槃,R,2704,4,5
crystal,2,碎晶爆破,bubble,3,泡泡爆破,R,3499,3,6
bubble,3,泡泡爆破,hiding,1,缩头,R,4446,7,7
shell,3,暗影,bubble,3,泡泡爆破,L,3125,4,4
line,1,连笔,phoenix,3,强化涅槃,R,2952,5,5
crystal,2,碎晶爆破,line,1,连笔,R,3252,4,7
line,1,连笔,hiding,1,缩头,L,3506,7,4
shell,3,暗影,line,1,连笔,L,3115,4,5
line,2,画龙点睛,lava,1,地裂,R,3444,4,5
crystal,3,水晶球,line,2,画龙点睛,L,3650,5,5
line,2,画龙点睛,hiding,2,防御,R,3425,4,5
lightning,1,涌动,line,3,墨水炸弹,R,2836,4,5
line,3,墨水炸弹,lava,3,熔岩爆发,R,3337,5,7
chest,2,财宝风暴,line,3,墨水炸弹,L,3143,6,4
line,3,墨水炸弹,headless,1,恐吓,R,2920,3,5
phoenix,1,熔岩盾,lightning,1,涌动,L,3332,7,5
lightning,1,涌动,cyber,3,智能AI,R,3768,5,6
space,2,星波,lightning,1,涌动,L,2735,5,3
lightning,1,涌动,shell,1,复制,R,3890,5,5
lava,2,岩浆涌动,lightning,2,雷暴,R,3446,3,6
lightning,2,雷暴,chest,1,清点财宝,R,3533,5,7
hiding,3,强化随从,lightning,2,雷暴,L,3499,9,4
lightning,3,雷盾,phoenix,2,烫伤,R,3004,4,6
crystal,1,水晶壁垒,lightning,3,雷盾,R,3422,4,6
lightning,3,雷盾,space,3,扭曲空间,R,2929,4,4
shell,2,吸收,lightning,3,雷盾,L,3716,7,5
phoenix,1,熔岩盾,cyber,2,侵入,R,4564,8,4
space,1,虫洞,phoenix,1,熔岩盾,R,3120,5,7
phoenix,1,熔岩盾,headless,3,灵魂打击,L,3226,7,4
cyber,1,能量大炮,phoenix,2,烫伤,R,3698,3,7
phoenix,2,烫伤,chest,3,财宝炮击,L,2765,5,3
headless,2,万千触须,phoenix,2,烫伤,R,2544,1,5
phoenix,3,强化涅槃,cyber,1,能量大炮,R,4406,5,5
chest,3,财宝炮击,phoenix,3,强化涅槃,R,3623,3,5
phoenix,3,强化涅槃,headless,2,万千触须,L,3540,4,3
cyber,2,侵入,lava,1,地裂,L,3774,5,5
lava,1,地裂,space,1,虫洞,R,3335,3,6
headless,3,灵魂打击,lava,1,地裂,L,2745,4,3
lava,2,岩浆涌动,crystal,1,水晶壁垒,R,4160,4,7
space,3,扭曲空间,lava,2,岩浆涌动,L,3339,4,3
lava,2,岩浆涌动,shell,2,吸收,R,3624,3,7
chest,1,清点财宝,lava,3,熔岩爆发,R,4035,3,8
lava,3,熔岩爆发,hiding,3,强化随从,L,3972,7,8
cyber,3,智能AI,cyber,1,能量大炮,R,4992,4,7
cyber,1,能量大炮,space,2,星波,L,3641,5,5
shell,1,复制,cyber,1,能量大炮,R,3339,3,5
cyber,2,侵入,chest,2,财宝风暴,L,3376,5,5
headless,1,恐吓,cyber,2,侵入,R,3446,4,5
cyber,3,智能AI,crystal,3,水晶球,L,4325,5,4
hiding,2,防御,cyber,3,智能AI,R,5263,6,5
crystal,1,水晶壁垒,crystal,2,碎晶爆破,R,4122,6,4
hiding,1,缩头,crystal,1,水晶壁垒,L,3680,5,5
crystal,1,水晶壁垒,shell,3,暗影,R,2967,4,4
hiding,1,缩头,crystal,2,碎晶爆破,L,3712,5,5
crystal,2,碎晶爆破,shell,3,暗影,R,3148,4,5
hiding,2,防御,crystal,3,水晶球,L,3646,3,7
chest,1,清点财宝,chest,2,财宝风暴,R,3156,5,6
headless,1,恐吓,chest,1,清点财宝,L,3463,6,4
chest,2,财宝风暴,space,2,星波,L,3297,5,4
shell,1,复制,chest,2,财宝风暴,L,2993,4,4
chest,3,财宝炮击,hiding,3,强化随从,L,3238,4,6
space,3,扭曲空间,space,1,虫洞,L,3210,4,5
space,1,虫洞,shell,2,吸收,R,4057,6,8
headless,3,灵魂打击,space,2,星波,L,3030,4,4
space,3,扭曲空间,headless,2,万千触须,R,3293,3,3
headless,2,万千触须,hiding,1,缩头,L,3738,3,5
hiding,2,防御,headless,3,灵魂打击,R,3146,3,4
shell,2,吸收,hiding,3,强化随从,L,3461,7,7
