左龟,左技能idx,左技能,右龟,右技能idx,右技能,胜方,帧数,左释放,右释放
bamboo,2,竹击,ninja,1,手里剑,R,2917,3,6
ghost,3,虚化,bamboo,2,竹击,R,3226,4,5
bamboo,2,竹击,dice,2,命运骰子,L,3848,3,4
hunter,1,精准射击,bamboo,2,竹击,R,2835,4,5
bamboo,2,竹击,candy,3,糖果炸弹,R,3003,3,6
lightning,2,雷暴,bamboo,2,竹击,R,3069,3,5
bamboo,2,竹击,cyber,1,能量大炮,R,3616,4,5
chest,3,财宝炮击,bamboo,2,竹击,R,2892,3,3
bamboo,2,竹击,headless,2,万千触须,L,3885,4,3
ice,1,冰霜,bamboo,3,竹刺阵,R,2987,4,4
bamboo,3,竹刺阵,two_head,3,融合,L,3218,5,4
fortune,2,梭哈,bamboo,3,竹刺阵,R,2475,1,4
bamboo,3,竹刺阵,gambler,1,万能牌,L,3314,3,6
pirate,3,海盗船,bamboo,3,竹刺阵,R,3182,3,5
bamboo,3,竹刺阵,line,2,画龙点睛,L,3234,3,4
lava,1,地裂,bamboo,3,竹刺阵,R,3066,4,5
bamboo,3,竹刺阵,crystal,3,水晶球,L,3281,5,4
hiding,2,防御,bamboo,3,竹刺阵,R,3637,4,5
angel,1,祝福,angel,2,平等,R,2808,5,8
two_head,1,灵能冲击/锤击,angel,1,祝福,L,3734,6,7
angel,1,祝福,diamond,3,钻石冲撞,R,3110,6,6
rainbow,2,全色风暴,angel,1,祝福,L,2502,3,4
angel,1,祝福,pirate,1,火炮齐射,R,2992,5,6
bubble,3,泡泡爆破,angel,1,祝福,L,4146,7,9
angel,1,祝福,phoenix,2,烫伤,R,2728,5,5
crystal,1,水晶壁垒,angel,1,祝福,R,4075,5,10
angel,1,祝福,space,3,扭曲空间,R,3246,6,5
shell,2,吸收,angel,1,祝福,L,3526,6,7
angel,2,平等,ninja,3,背刺,L,2614,7,2
diamond,2,钻石滚球,angel,2,平等,L,3061,2,6
angel,2,平等,rainbow,1,棱镜护盾,R,2746,6,10
hunter,3,狩猎弹幕,angel,2,平等,R,2515,3,7
angel,2,平等,bubble,2,泡泡束缚,R,3833,8,9
phoenix,1,熔岩盾,angel,2,平等,L,2952,6,7
angel,2,平等,cyber,3,智能AI,R,4516,10,4
space,2,星波,angel,2,平等,R,2616,3,7
angel,2,平等,shell,1,复制,R,3250,7,4
ninja,3,背刺,angel,3,飞升,L,3434,4,6
angel,3,飞升,diamond,2,钻石滚球,R,3011,5,4
rainbow,1,棱镜护盾,angel,3,飞升,L,2827,8,4
angel,3,飞升,hunter,3,狩猎弹幕,R,3004,6,6
bubble,2,泡泡束缚,angel,3,飞升,L,3673,9,6
angel,3,飞升,phoenix,1,熔岩盾,R,2924,5,7
cyber,3,智能AI,angel,3,飞升,L,4625,5,8
angel,3,飞升,space,2,星波,R,3303,6,5
shell,1,复制,angel,3,飞升,L,3409,3,6
ice,1,冰霜,two_head,1,灵能冲击/锤击,R,3388,5,6
diamond,3,钻石冲撞,ice,1,冰霜,L,3583,5,6
ice,1,冰霜,rainbow,2,全色风暴,R,2966,4,5
pirate,1,火炮齐射,ice,1,冰霜,L,2894,4,4
ice,1,冰霜,bubble,3,泡泡爆破,R,3578,6,6
phoenix,2,烫伤,ice,1,冰霜,L,3115,5,5
ice,1,冰霜,crystal,1,水晶壁垒,R,3697,5,6
space,3,扭曲空间,ice,1,冰霜,L,3285,4,5
ice,1,冰霜,shell,2,吸收,R,3401,5,7
two_head,3,融合,ice,2,冰封,R,3435,3,7
ice,2,冰封,fortune,2,梭哈,R,4121,8,1
gambler,1,万能牌,ice,2,冰封,L,3736,7,7
ice,2,冰封,pirate,3,海盗船,R,4026,8,2
line,2,画龙点睛,ice,2,冰封,R,3253,4,7
ice,2,冰封,lava,1,地裂,R,3540,6,4
crystal,3,水晶球,ice,2,冰封,L,3213,5,6
ice,2,冰封,hiding,2,防御,R,3673,7,5
ninja,1,手里剑,ice,3,团队护盾,L,3076,6,4
ice,3,团队护盾,ghost,3,虚化,R,2865,4,5
dice,2,命运骰子,ice,3,团队护盾,R,2916,4,5
ice,3,团队护盾,hunter,1,精准射击,R,3164,4,6
candy,3,糖果炸弹,ice,3,团队护盾,R,3280,4,6
ice,3,团队护盾,lightning,2,雷暴,L,3386,6,4
cyber,1,能量大炮,ice,3,团队护盾,L,4660,5,7
ice,3,团队护盾,chest,3,财宝炮击,R,3512,5,5
headless,2,万千触须,ice,3,团队护盾,L,4434,4,6
ninja,1,手里剑,two_head,2,精神干扰/吸收,L,2556,5,3
fortune,1,骰子,ninja,1,手里剑,R,2752,4,5
ninja,1,手里剑,rainbow,3,反射,R,2748,4,4
pirate,2,朗姆酒,ninja,1,手里剑,R,2567,2,5
ninja,1,手里剑,line,1,连笔,L,2607,5,4
phoenix,3,强化涅槃,ninja,1,手里剑,L,2499,4,3
ninja,1,手里剑,crystal,2,碎晶爆破,L,2651,5,3
hiding,1,缩头,ninja,1,手里剑,R,3221,3,6
ninja,1,手里剑,shell,3,暗影,R,3781,5,5
diamond,1,坚不可摧,ninja,2,炸弹,R,3240,4,6
ninja,2,炸弹,dice,3,稳定骰子,L,2344,4,2
hunter,2,隐蔽,ninja,2,炸弹,R,2971,5,6
ninja,2,炸弹,bubble,1,泡泡盾,L,2630,5,4
lightning,3,雷盾,ninja,2,炸弹,R,2545,3,5
ninja,2,炸弹,cyber,2,侵入,R,3231,5,5
space,1,虫洞,ninja,2,炸弹,R,2770,3,5
ninja,2,炸弹,headless,3,灵魂打击,L,2815,4,3
ghost,2,灵魂风暴,ninja,3,背刺,L,2467,4,3
ninja,3,背刺,dice,1,孤注一掷,L,2691,4,3
gambler,3,命运之轮,ninja,3,背刺,R,2268,3,4
ninja,3,背刺,candy,2,糖衣炮弹,R,3620,3,4
lightning,1,涌动,ninja,3,背刺,R,2539,3,5
ninja,3,背刺,lava,3,熔岩爆发,L,2902,5,4
chest,2,财宝风暴,ninja,3,背刺,R,2622,3,5
ninja,3,背刺,headless,1,恐吓,L,3546,4,4
ghost,1,幽冥突袭,two_head,1,灵能冲击/锤击,L,3650,6,5
two_head,1,灵能冲击/锤击,fortune,3,招财进宝,R,3516,3,7
gambler,2,赌注,two_head,1,灵能冲击/锤击,L,2546,5,3
two_head,1,灵能冲击/锤击,candy,1,糖果锤,R,2990,3,4
line,3,墨水炸弹,two_head,1,灵能冲击/锤击,R,3293,4,6
two_head,1,灵能冲击/锤击,lava,2,岩浆涌动,R,3610,3,4
chest,1,清点财宝,two_head,1,灵能冲击/锤击,R,3134,3,5
two_head,1,灵能冲击/锤击,hiding,3,强化随从,R,3228,4,8
ghost,1,幽冥突袭,two_head,2,精神干扰/吸收,L,3002,6,4
two_head,2,精神干扰/吸收,fortune,3,招财进宝,R,4166,6,9
gambler,2,赌注,two_head,2,精神干扰/吸收,L,3025,6,5
two_head,2,精神干扰/吸收,candy,1,糖果锤,R,3300,4,6
line,3,墨水炸弹,two_head,2,精神干扰/吸收,L,3842,6,5
two_head,2,精神干扰/吸收,lava,2,岩浆涌动,R,3435,4,4
chest,1,清点财宝,two_head,2,精神干扰/吸收,R,3411,5,7
two_head,2,精神干扰/吸收,hiding,3,强化随从,R,3036,4,7
ghost,2,灵魂风暴,two_head,3,融合,L,2512,5,3
two_head,3,融合,dice,1,孤注一掷,R,3393,4,5
gambler,3,命运之轮,two_head,3,融合,R,3426,5,6
two_head,3,融合,candy,2,糖衣炮弹,R,3211,4,5
lightning,1,涌动,two_head,3,融合,R,3120,4,5
two_head,3,融合,lava,3,熔岩爆发,R,2945,3,5
chest,2,财宝风暴,two_head,3,融合,R,3284,4,5
two_head,3,融合,headless,1,恐吓,R,3197,4,6
diamond,1,坚不可摧,ghost,1,幽冥突袭,R,3200,3,5
ghost,1,幽冥突袭,dice,3,稳定骰子,L,2836,6,2
hunter,2,隐蔽,ghost,1,幽冥突袭,R,3151,5,6
ghost,1,幽冥突袭,bubble,1,泡泡盾,L,2778,5,4
lightning,3,雷盾,ghost,1,幽冥突袭,R,2492,3,5
ghost,1,幽冥突袭,cyber,2,侵入,R,4270,7,3
space,1,虫洞,ghost,1,幽冥突袭,R,2636,4,5
ghost,1,幽冥突袭,headless,3,灵魂打击,R,3102,4,3
fortune,1,骰子,ghost,2,灵魂风暴,R,2225,2,4
ghost,2,灵魂风暴,rainbow,3,反射,L,2668,5,4
pirate,2,朗姆酒,ghost,2,灵魂风暴,R,2412,2,5
ghost,2,灵魂风暴,line,1,连笔,L,2401,4,4
phoenix,3,强化涅槃,ghost,2,灵魂风暴,R,2643,3,4
ghost,2,灵魂风暴,crystal,2,碎晶爆破,L,2347,4,3
hiding,1,缩头,ghost,2,灵魂风暴,R,2347,2,4
ghost,2,灵魂风暴,shell,3,暗影,R,3636,4,4
dice,2,命运骰子,ghost,3,虚化,R,2487,2,4
ghost,3,虚化,hunter,1,精准射击,R,3225,4,6
candy,3,糖果炸弹,ghost,3,虚化,R,3345,3,5
ghost,3,虚化,lightning,2,雷暴,L,2581,4,3
cyber,1,能量大炮,ghost,3,虚化,R,4187,4,7
ghost,3,虚化,chest,3,财宝炮击,R,3315,4,4
headless,2,万千触须,ghost,3,虚化,R,3273,2,5
diamond,1,坚不可摧,fortune,2,梭哈,L,3845,7,2
gambler,1,万能牌,diamond,1,坚不可摧,R,4047,6,7
diamond,1,坚不可摧,pirate,3,海盗船,R,4155,6,7
line,2,画龙点睛,diamond,1,坚不可摧,L,4252,6,7
diamond,1,坚不可摧,lava,1,地裂,R,3944,5,6
crystal,3,水晶球,diamond,1,坚不可摧,R,3737,6,7
diamond,1,坚不可摧,hiding,2,防御,R,3509,5,5
diamond,3,钻石冲撞,diamond,2,钻石滚球,L,3647,7,5
diamond,2,钻石滚球,rainbow,2,全色风暴,R,2599,2,4
pirate,1,火炮齐射,diamond,2,钻石滚球,L,3011,6,4
diamond,2,钻石滚球,bubble,3,泡泡爆破,L,3470,4,5
phoenix,2,烫伤,diamond,2,钻石滚球,L,2839,4,3
diamond,2,钻石滚球,crystal,1,水晶壁垒,L,3896,6,4
space,3,扭曲空间,diamond,2,钻石滚球,R,3206,3,5
diamond,2,钻石滚球,shell,2,吸收,R,3404,4,7
rainbow,1,棱镜护盾,diamond,3,钻石冲撞,L,3648,13,7
diamond,3,钻石冲撞,hunter,3,狩猎弹幕,L,2822,6,4
bubble,2,泡泡束缚,diamond,3,钻石冲撞,R,3536,7,5
diamond,3,钻石冲撞,phoenix,1,熔岩盾,R,3548,5,8
cyber,3,智能AI,diamond,3,钻石冲撞,R,4892,4,8
diamond,3,钻石冲撞,space,2,星波,L,3039,6,4
shell,1,复制,diamond,3,钻石冲撞,R,3260,4,7
fortune,1,骰子,rainbow,1,棱镜护盾,R,2522,3,9
hunter,3,狩猎弹幕,fortune,1,骰子,L,2847,5,5
fortune,1,骰子,bubble,2,泡泡束缚,R,3537,4,10
phoenix,1,熔岩盾,fortune,1,骰子,L,2746,6,5
fortune,1,骰子,cyber,3,智能AI,R,4006,8,7
space,2,星波,fortune,1,骰子,L,3365,4,6
fortune,1,骰子,shell,1,复制,R,3350,5,4
rainbow,2,全色风暴,fortune,2,梭哈,L,2270,4,1
fortune,2,梭哈,pirate,1,火炮齐射,R,2300,1,5
bubble,3,泡泡爆破,fortune,2,梭哈,L,3003,6,2
fortune,2,梭哈,phoenix,2,烫伤,R,2473,1,5
crystal,1,水晶壁垒,fortune,2,梭哈,L,3806,6,2
fortune,2,梭哈,space,3,扭曲空间,R,2971,1,4
shell,2,吸收,fortune,2,梭哈,L,3028,6,2
fortune,3,招财进宝,gambler,1,万能牌,L,3478,6,6
pirate,3,海盗船,fortune,3,招财进宝,L,3396,5,3
fortune,3,招财进宝,line,2,画龙点睛,L,3388,6,5
lava,1,地裂,fortune,3,招财进宝,R,4038,5,9
fortune,3,招财进宝,crystal,3,水晶球,R,2892,3,7
hiding,2,防御,fortune,3,招财进宝,R,3354,3,4
dice,1,孤注一掷,dice,2,命运骰子,R,3121,2,4
hunter,1,精准射击,dice,1,孤注一掷,L,2839,5,2
dice,1,孤注一掷,candy,3,糖果炸弹,R,2502,2,5
lightning,2,雷暴,dice,1,孤注一掷,L,2921,4,3
dice,1,孤注一掷,cyber,1,能量大炮,R,3298,3,5
chest,3,财宝炮击,dice,1,孤注一掷,L,3334,5,3
dice,1,孤注一掷,headless,2,万千触须,R,2941,2,3
rainbow,3,反射,dice,2,命运骰子,L,2172,4,2
dice,2,命运骰子,pirate,2,朗姆酒,R,3307,4,5
line,1,连笔,dice,2,命运骰子,R,3180,5,3
dice,2,命运骰子,phoenix,3,强化涅槃,R,2210,2,4
crystal,2,碎晶爆破,dice,2,命运骰子,L,3056,5,4
dice,2,命运骰子,hiding,1,缩头,R,2673,3,4
shell,3,暗影,dice,2,命运骰子,L,3240,4,3
dice,3,稳定骰子,hunter,2,隐蔽,R,3097,2,7
bubble,1,泡泡盾,dice,3,稳定骰子,L,2891,5,2
dice,3,稳定骰子,lightning,3,雷盾,L,2421,3,3
cyber,2,侵入,dice,3,稳定骰子,L,3182,5,3
dice,3,稳定骰子,space,1,虫洞,R,2843,2,5
headless,3,灵魂打击,dice,3,稳定骰子,L,2600,4,2
rainbow,1,棱镜护盾,gambler,3,命运之轮,L,2623,7,3
candy,2,糖衣炮弹,rainbow,1,棱镜护盾,R,2876,2,10
rainbow,1,棱镜护盾,lightning,1,涌动,L,2556,7,3
lava,3,熔岩爆发,rainbow,1,棱镜护盾,R,3093,4,10
rainbow,1,棱镜护盾,chest,2,财宝风暴,L,3051,10,4
headless,1,恐吓,rainbow,1,棱镜护盾,R,2758,2,9
rainbow,2,全色风暴,gambler,2,赌注,L,2542,2,3
candy,1,糖果锤,rainbow,2,全色风暴,R,2628,4,4
rainbow,2,全色风暴,line,3,墨水炸弹,L,2372,3,3
lava,2,岩浆涌动,rainbow,2,全色风暴,R,3066,3,5
rainbow,2,全色风暴,chest,1,清点财宝,L,2348,4,3
hiding,3,强化随从,rainbow,2,全色风暴,R,2440,3,4
rainbow,3,反射,gambler,2,赌注,L,3811,2,6
candy,1,糖果锤,rainbow,3,反射,R,2606,3,5
rainbow,3,反射,line,3,墨水炸弹,L,2380,4,3
lava,2,岩浆涌动,rainbow,3,反射,R,2551,2,4
rainbow,3,反射,chest,1,清点财宝,L,2148,4,2
hiding,3,强化随从,rainbow,3,反射,R,2525,4,4
gambler,1,万能牌,gambler,3,命运之轮,L,3783,9,5
candy,2,糖衣炮弹,gambler,1,万能牌,L,3357,5,6
gambler,1,万能牌,lightning,1,涌动,L,3802,8,5
lava,3,熔岩爆发,gambler,1,万能牌,L,3135,6,6
gambler,1,万能牌,chest,2,财宝风暴,R,3166,6,6
headless,1,恐吓,gambler,1,万能牌,L,3226,5,5
gambler,2,赌注,hunter,2,隐蔽,L,3442,6,6
bubble,1,泡泡盾,gambler,2,赌注,R,3005,4,6
gambler,2,赌注,lightning,3,雷盾,L,3124,6,4
cyber,2,侵入,gambler,2,赌注,L,4012,3,6
gambler,2,赌注,space,1,虫洞,L,2761,5,4
headless,3,灵魂打击,gambler,2,赌注,R,3466,2,7
gambler,3,命运之轮,pirate,2,朗姆酒,R,3279,3,5
line,1,连笔,gambler,3,命运之轮,L,3106,6,4
gambler,3,命运之轮,phoenix,3,强化涅槃,R,2412,3,4
crystal,2,碎晶爆破,gambler,3,命运之轮,L,3534,5,4
gambler,3,命运之轮,hiding,1,缩头,R,3445,4,5
shell,3,暗影,gambler,3,命运之轮,L,3244,5,3
hunter,1,精准射击,candy,3,糖果炸弹,L,3030,6,4
lightning,2,雷暴,hunter,1,精准射击,R,2638,3,4
hunter,1,精准射击,cyber,1,能量大炮,R,4433,8,5
chest,3,财宝炮击,hunter,1,精准射击,R,3046,3,5
hunter,1,精准射击,headless,2,万千触须,R,3378,5,3
pirate,3,海盗船,hunter,2,隐蔽,L,4087,4,8
hunter,2,隐蔽,line,2,画龙点睛,L,4175,10,6
lava,1,地裂,hunter,2,隐蔽,R,4041,5,9
hunter,2,隐蔽,crystal,3,水晶球,R,3741,7,4
hiding,2,防御,hunter,2,隐蔽,L,4008,6,7
hunter,3,狩猎弹幕,pirate,1,火炮齐射,R,2492,3,5
bubble,3,泡泡爆破,hunter,3,狩猎弹幕,R,3071,5,6
hunter,3,狩猎弹幕,phoenix,2,烫伤,R,2824,4,5
crystal,1,水晶壁垒,hunter,3,狩猎弹幕,R,3036,3,5
hunter,3,狩猎弹幕,space,3,扭曲空间,L,3075,6,4
shell,2,吸收,hunter,3,狩猎弹幕,R,3312,5,6
pirate,1,火炮齐射,bubble,2,泡泡束缚,L,3331,4,7
phoenix,1,熔岩盾,pirate,1,火炮齐射,L,2706,6,4
pirate,1,火炮齐射,cyber,3,智能AI,R,4449,8,4
space,2,星波,pirate,1,火炮齐射,R,2519,3,5
pirate,1,火炮齐射,shell,1,复制,L,2564,5,3
bubble,2,泡泡束缚,pirate,2,朗姆酒,L,4022,10,4
pirate,2,朗姆酒,phoenix,1,熔岩盾,R,2908,3,6
cyber,3,智能AI,pirate,2,朗姆酒,L,4554,4,5
pirate,2,朗姆酒,space,2,星波,L,3486,3,5
shell,1,复制,pirate,2,朗姆酒,R,3529,4,5
pirate,3,海盗船,bubble,3,泡泡爆破,L,3151,4,5
phoenix,2,烫伤,pirate,3,海盗船,L,2911,5,2
pirate,3,海盗船,crystal,1,水晶壁垒,L,3512,5,4
space,3,扭曲空间,pirate,3,海盗船,R,3114,4,5
pirate,3,海盗船,shell,2,吸收,R,3984,5,7
line,2,画龙点睛,candy,1,糖果锤,R,2745,3,5
candy,1,糖果锤,lava,1,地裂,R,3049,4,5
crystal,3,水晶球,candy,1,糖果锤,R,2891,4,6
candy,1,糖果锤,hiding,2,防御,R,3140,4,5
candy,3,糖果炸弹,candy,2,糖衣炮弹,R,2931,3,5
candy,2,糖衣炮弹,lightning,2,雷暴,L,2771,4,4
cyber,1,能量大炮,candy,2,糖衣炮弹,R,3846,3,5
candy,2,糖衣炮弹,chest,3,财宝炮击,L,3415,4,4
headless,2,万千触须,candy,2,糖衣炮弹,R,3089,2,4
candy,3,糖果炸弹,line,1,连笔,L,3040,6,5
phoenix,3,强化涅槃,candy,3,糖果炸弹,L,3255,4,5
candy,3,糖果炸弹,crystal,2,碎晶爆破,L,2923,5,3
hiding,1,缩头,candy,3,糖果炸弹,L,3358,5,5
candy,3,糖果炸弹,shell,3,暗影,R,3501,4,5
lightning,3,雷盾,bubble,1,泡泡盾,R,3504,5,6
bubble,1,泡泡盾,cyber,2,侵入,R,3218,4,5
space,1,虫洞,bubble,1,泡泡盾,R,3749,6,6
bubble,1,泡泡盾,headless,3,灵魂打击,R,2587,3,4
lightning,1,涌动,bubble,2,泡泡束缚,R,2988,4,6
bubble,2,泡泡束缚,lava,3,熔岩爆发,R,3808,7,7
chest,2,财宝风暴,bubble,2,泡泡束缚,R,3693,2,8
bubble,2,泡泡束缚,headless,1,恐吓,L,3897,8,4
line,3,墨水炸弹,bubble,3,泡泡爆破,R,3641,5,6
bubble,3,泡泡爆破,lava,2,岩浆涌动,R,3007,4,4
chest,1,清点财宝,bubble,3,泡泡爆破,L,3651,6,6
bubble,3,泡泡爆破,hiding,3,强化随从,R,3261,5,8
line,3,墨水炸弹,line,1,连笔,R,3238,4,7
line,1,连笔,lava,2,岩浆涌动,R,3970,6,5
chest,1,清点财宝,line,1,连笔,R,3353,4,6
line,1,连笔,hiding,3,强化随从,R,3025,4,7
lightning,1,涌动,line,2,画龙点睛,R,3331,4,5
line,2,画龙点睛,lava,3,熔岩爆发,R,2901,4,6
chest,2,财宝风暴,line,2,画龙点睛,L,3663,4,5
line,2,画龙点睛,headless,1,恐吓,R,3018,4,5
lightning,3,雷盾,line,3,墨水炸弹,R,2702,3,5
line,3,墨水炸弹,cyber,2,侵入,R,3441,5,5
space,1,虫洞,line,3,墨水炸弹,L,3258,6,4
line,3,墨水炸弹,headless,3,灵魂打击,R,2547,3,4
phoenix,3,强化涅槃,lightning,1,涌动,L,2930,5,4
lightning,1,涌动,crystal,2,碎晶爆破,R,3058,4,4
hiding,1,缩头,lightning,1,涌动,L,3435,5,4
lightning,1,涌动,shell,3,暗影,R,3570,4,5
cyber,1,能量大炮,lightning,2,雷暴,L,3265,6,4
lightning,2,雷暴,chest,3,财宝炮击,R,2756,3,5
headless,2,万千触须,lightning,2,雷暴,L,3797,3,5
lightning,3,雷盾,lava,1,地裂,R,2781,3,4
crystal,3,水晶球,lightning,3,雷盾,L,3519,7,5
lightning,3,雷盾,hiding,2,防御,R,3155,4,5
phoenix,2,烫伤,phoenix,1,熔岩盾,R,3112,5,7
phoenix,1,熔岩盾,crystal,1,水晶壁垒,L,2696,6,3
space,3,扭曲空间,phoenix,1,熔岩盾,R,2920,3,6
phoenix,1,熔岩盾,shell,2,吸收,L,2635,6,4
cyber,3,智能AI,phoenix,2,烫伤,R,3793,3,6
phoenix,2,烫伤,space,2,星波,L,2912,5,4
shell,1,复制,phoenix,2,烫伤,R,2588,2,5
phoenix,3,强化涅槃,cyber,3,智能AI,R,4793,6,4
space,2,星波,phoenix,3,强化涅槃,R,2829,4,5
phoenix,3,强化涅槃,shell,1,复制,L,2596,4,2
crystal,1,水晶壁垒,lava,1,地裂,R,3563,4,6
lava,1,地裂,space,3,扭曲空间,R,3343,3,4
shell,2,吸收,lava,1,地裂,R,3336,4,5
lava,2,岩浆涌动,crystal,3,水晶球,R,3464,3,7
hiding,2,防御,lava,2,岩浆涌动,L,3699,3,3
lava,3,熔岩爆发,cyber,1,能量大炮,R,3598,5,6
chest,3,财宝炮击,lava,3,熔岩爆发,R,2972,3,5
lava,3,熔岩爆发,headless,2,万千触须,R,3539,4,2
crystal,2,碎晶爆破,cyber,1,能量大炮,R,2940,4,4
cyber,1,能量大炮,hiding,1,缩头,L,4759,5,6
shell,3,暗影,cyber,1,能量大炮,R,4217,4,4
cyber,2,侵入,space,1,虫洞,L,3472,5,5
headless,3,灵魂打击,cyber,2,侵入,R,3034,3,5
cyber,3,智能AI,chest,2,财宝风暴,R,4041,3,7
headless,1,恐吓,cyber,3,智能AI,R,4777,4,5
crystal,1,水晶壁垒,chest,1,清点财宝,R,3462,4,7
hiding,3,强化随从,crystal,1,水晶壁垒,L,3474,8,4
crystal,2,碎晶爆破,chest,1,清点财宝,R,3758,5,7
hiding,3,强化随从,crystal,2,碎晶爆破,L,3179,7,4
crystal,3,水晶球,chest,2,财宝风暴,R,2899,5,5
headless,1,恐吓,crystal,3,水晶球,R,3114,3,4
chest,1,清点财宝,space,1,虫洞,R,3748,5,7
headless,3,灵魂打击,chest,1,清点财宝,L,3089,5,3
chest,2,财宝风暴,hiding,1,缩头,R,3264,5,5
shell,3,暗影,chest,2,财宝风暴,R,3088,3,6
chest,3,财宝炮击,headless,2,万千触须,L,3041,5,2
hiding,2,防御,space,1,虫洞,L,4025,6,6
space,2,星波,space,3,扭曲空间,L,3232,5,4
shell,2,吸收,space,2,星波,R,3350,5,5
space,3,扭曲空间,shell,1,复制,L,3400,5,4
shell,1,复制,hiding,1,缩头,R,3225,3,5
hiding,2,防御,shell,2,吸收,L,3565,5,6
headless,2,万千触须,headless,1,恐吓,R,3479,2,6
