左龟,左技能idx,左技能,右龟,右技能idx,右技能,胜方,帧数,左释放,右释放
lava,1,地裂,stone,2,磐石之躯,R,3864,5,6
stone,2,磐石之躯,crystal,3,水晶球,L,3093,6,4
hiding,2,防御,stone,2,磐石之躯,L,3584,5,7
stone,3,嘲讽,bamboo,1,自然恢复,R,3960,4,7
ice,3,团队护盾,stone,3,嘲讽,R,3457,4,5
stone,3,嘲讽,ghost,2,灵魂风暴,R,2227,2,3
dice,1,孤注一掷,stone,3,嘲讽,R,2674,3,4
stone,3,嘲讽,gambler,3,命运之轮,L,2644,4,3
candy,2,糖衣炮弹,stone,3,嘲讽,L,2816,3,4
stone,3,嘲讽,lightning,1,涌动,L,2812,5,3
lava,3,熔岩爆发,stone,3,嘲讽,R,3590,5,6
stone,3,嘲讽,chest,2,财宝风暴,R,2970,4,5
headless,1,恐吓,stone,3,嘲讽,R,2919,3,4
bamboo,1,自然恢复,angel,1,祝福,L,3882,6,8
ninja,3,背刺,bamboo,1,自然恢复,R,3882,4,6
bamboo,1,自然恢复,diamond,2,钻石滚球,L,3976,6,6
rainbow,1,棱镜护盾,bamboo,1,自然恢复,L,2712,9,2
bamboo,1,自然恢复,hunter,3,狩猎弹幕,L,3369,6,5
bubble,2,泡泡束缚,bamboo,1,自然恢复,L,3489,8,3
bamboo,1,自然恢复,phoenix,1,熔岩盾,R,2988,3,7
cyber,3,智能AI,bamboo,1,自然恢复,L,4942,4,6
bamboo,1,自然恢复,space,2,星波,R,3130,3,4
shell,1,复制,bamboo,1,自然恢复,R,3686,4,6
bamboo,2,竹击,ice,2,冰封,L,3301,4,6
ghost,1,幽冥突袭,bamboo,2,竹击,R,3158,4,4
bamboo,2,竹击,fortune,3,招财进宝,L,3289,4,2
gambler,2,赌注,bamboo,2,竹击,L,2569,5,2
bamboo,2,竹击,candy,1,糖果锤,R,2778,3,5
line,3,墨水炸弹,bamboo,2,竹击,R,2854,3,4
bamboo,2,竹击,lava,2,岩浆涌动,R,3345,3,4
chest,1,清点财宝,bamboo,2,竹击,R,3054,4,5
bamboo,2,竹击,hiding,3,强化随从,R,3158,4,8
angel,2,平等,bamboo,3,竹刺阵,R,2804,6,4
bamboo,3,竹刺阵,two_head,1,灵能冲击/锤击,L,3205,4,4
diamond,3,钻石冲撞,bamboo,3,竹刺阵,R,3269,5,5
bamboo,3,竹刺阵,rainbow,2,全色风暴,R,2233,2,4
pirate,1,火炮齐射,bamboo,3,竹刺阵,L,2670,5,3
bamboo,3,竹刺阵,bubble,3,泡泡爆破,L,3200,5,5
phoenix,2,烫伤,bamboo,3,竹刺阵,L,2684,5,3
bamboo,3,竹刺阵,crystal,1,水晶壁垒,L,3065,4,4
space,3,扭曲空间,bamboo,3,竹刺阵,R,2830,3,4
bamboo,3,竹刺阵,shell,2,吸收,R,3323,3,7
ninja,2,炸弹,angel,1,祝福,L,2602,5,4
angel,1,祝福,diamond,1,坚不可摧,R,3895,6,7
dice,3,稳定骰子,angel,1,祝福,R,3941,2,9
angel,1,祝福,hunter,2,隐蔽,R,4162,8,10
bubble,1,泡泡盾,angel,1,祝福,L,3741,6,7
angel,1,祝福,lightning,3,雷盾,L,3800,9,5
cyber,2,侵入,angel,1,祝福,L,3276,5,5
angel,1,祝福,space,1,虫洞,R,3316,6,6
headless,3,灵魂打击,angel,1,祝福,L,2781,4,5
angel,2,平等,ninja,1,手里剑,R,2809,5,6
ghost,3,虚化,angel,2,平等,R,3218,4,8
angel,2,平等,dice,2,命运骰子,L,2678,7,2
hunter,1,精准射击,angel,2,平等,R,3152,5,9
angel,2,平等,candy,3,糖果炸弹,L,2991,7,4
lightning,2,雷暴,angel,2,平等,R,2566,3,7
angel,2,平等,cyber,1,能量大炮,R,4394,9,4
chest,3,财宝炮击,angel,2,平等,R,2582,2,7
angel,2,平等,headless,2,万千触须,R,2873,6,3
ninja,1,手里剑,angel,3,飞升,L,2660,5,4
angel,3,飞升,ghost,3,虚化,R,2483,4,4
dice,2,命运骰子,angel,3,飞升,R,3435,3,6
angel,3,飞升,hunter,1,精准射击,R,2502,4,5
candy,3,糖果炸弹,angel,3,飞升,L,2980,5,6
angel,3,飞升,lightning,2,雷暴,R,3161,6,5
cyber,1,能量大炮,angel,3,飞升,L,4024,4,8
angel,3,飞升,chest,3,财宝炮击,R,3417,6,4
headless,2,万千触须,angel,3,飞升,L,3505,3,6
ice,1,冰霜,ninja,2,炸弹,R,2771,3,5
diamond,1,坚不可摧,ice,1,冰霜,R,4354,6,8
ice,1,冰霜,dice,3,稳定骰子,R,3222,5,2
hunter,2,隐蔽,ice,1,冰霜,R,4314,7,7
ice,1,冰霜,bubble,1,泡泡盾,R,3392,6,6
lightning,3,雷盾,ice,1,冰霜,R,3264,4,6
ice,1,冰霜,cyber,2,侵入,R,3154,5,5
space,1,虫洞,ice,1,冰霜,R,4195,6,6
ice,1,冰霜,headless,3,灵魂打击,R,2977,4,4
two_head,1,灵能冲击/锤击,ice,2,冰封,R,4285,5,9
ice,2,冰封,diamond,3,钻石冲撞,R,3597,7,5
rainbow,2,全色风暴,ice,2,冰封,L,3643,4,7
ice,2,冰封,pirate,1,火炮齐射,R,3706,7,3
bubble,3,泡泡爆破,ice,2,冰封,R,3435,4,7
ice,2,冰封,phoenix,2,烫伤,R,3023,5,5
crystal,1,水晶壁垒,ice,2,冰封,R,3447,3,7
ice,2,冰封,space,3,扭曲空间,R,3309,6,3
shell,2,吸收,ice,2,冰封,R,3800,4,9
ice,3,团队护盾,ghost,1,幽冥突袭,R,2918,4,5
fortune,3,招财进宝,ice,3,团队护盾,L,4359,6,6
ice,3,团队护盾,gambler,2,赌注,R,2734,3,5
candy,1,糖果锤,ice,3,团队护盾,L,3362,7,4
ice,3,团队护盾,line,3,墨水炸弹,L,3773,6,5
lava,2,岩浆涌动,ice,3,团队护盾,R,3796,3,6
ice,3,团队护盾,chest,1,清点财宝,R,4058,6,8
hiding,3,强化随从,ice,3,团队护盾,L,3674,7,5
ninja,1,手里剑,ninja,3,背刺,R,2977,3,3
diamond,2,钻石滚球,ninja,1,手里剑,R,3902,5,3
ninja,1,手里剑,rainbow,1,棱镜护盾,R,3271,4,11
hunter,3,狩猎弹幕,ninja,1,手里剑,R,2588,3,5
ninja,1,手里剑,bubble,2,泡泡束缚,L,3298,6,7
phoenix,1,熔岩盾,ninja,1,手里剑,R,3026,4,5
ninja,1,手里剑,cyber,3,智能AI,L,4392,8,3
space,2,星波,ninja,1,手里剑,R,2550,3,5
ninja,1,手里剑,shell,1,复制,L,2883,5,3
ghost,2,灵魂风暴,ninja,2,炸弹,L,2393,4,3
ninja,2,炸弹,dice,1,孤注一掷,L,2519,4,3
gambler,3,命运之轮,ninja,2,炸弹,R,2485,3,5
ninja,2,炸弹,candy,2,糖衣炮弹,L,2949,5,3
lightning,1,涌动,ninja,2,炸弹,R,2460,3,5
ninja,2,炸弹,lava,3,熔岩爆发,R,2943,3,4
chest,2,财宝风暴,ninja,2,炸弹,R,2359,3,4
ninja,2,炸弹,headless,1,恐吓,L,3049,4,3
two_head,3,融合,ninja,3,背刺,R,2732,3,5
ninja,3,背刺,fortune,2,梭哈,L,2540,4,1
gambler,1,万能牌,ninja,3,背刺,R,2581,4,4
ninja,3,背刺,pirate,3,海盗船,R,3409,3,4
line,2,画龙点睛,ninja,3,背刺,R,2386,3,4
ninja,3,背刺,lava,1,地裂,L,2902,4,3
crystal,3,水晶球,ninja,3,背刺,R,2935,4,5
ninja,3,背刺,hiding,2,防御,R,3490,4,5
two_head,2,精神干扰/吸收,two_head,1,灵能冲击/锤击,R,3831,5,6
two_head,1,灵能冲击/锤击,fortune,1,骰子,R,3400,3,9
rainbow,3,反射,two_head,1,灵能冲击/锤击,L,2359,3,3
two_head,1,灵能冲击/锤击,pirate,2,朗姆酒,R,4236,6,7
line,1,连笔,two_head,1,灵能冲击/锤击,R,3851,6,4
two_head,1,灵能冲击/锤击,phoenix,3,强化涅槃,R,2901,4,5
crystal,2,碎晶爆破,two_head,1,灵能冲击/锤击,R,3947,3,6
two_head,1,灵能冲击/锤击,hiding,1,缩头,R,3368,4,5
shell,3,暗影,two_head,1,灵能冲击/锤击,L,3533,4,4
two_head,2,精神干扰/吸收,fortune,1,骰子,L,3628,6,7
rainbow,3,反射,two_head,2,精神干扰/吸收,L,2808,5,4
two_head,2,精神干扰/吸收,pirate,2,朗姆酒,R,4240,7,7
line,1,连笔,two_head,2,精神干扰/吸收,R,3560,6,6
two_head,2,精神干扰/吸收,phoenix,3,强化涅槃,R,2312,3,3
crystal,2,碎晶爆破,two_head,2,精神干扰/吸收,L,3642,5,4
two_head,2,精神干扰/吸收,hiding,1,缩头,R,3903,6,6
shell,3,暗影,two_head,2,精神干扰/吸收,L,3641,5,4
two_head,3,融合,fortune,2,梭哈,L,3419,5,2
gambler,1,万能牌,two_head,3,融合,R,4053,8,7
two_head,3,融合,pirate,3,海盗船,R,3500,4,6
line,2,画龙点睛,two_head,3,融合,R,3759,5,6
two_head,3,融合,lava,1,地裂,L,4104,6,6
crystal,3,水晶球,two_head,3,融合,L,3635,4,5
two_head,3,融合,hiding,2,防御,R,3675,5,5
ghost,2,灵魂风暴,ghost,1,幽冥突袭,L,2229,4,3
ghost,1,幽冥突袭,dice,1,孤注一掷,L,2897,6,2
gambler,3,命运之轮,ghost,1,幽冥突袭,R,2352,3,5
ghost,1,幽冥突袭,candy,2,糖衣炮弹,L,2844,5,3
lightning,1,涌动,ghost,1,幽冥突袭,R,2441,3,5
ghost,1,幽冥突袭,lava,3,熔岩爆发,L,3357,6,4
chest,2,财宝风暴,ghost,1,幽冥突袭,R,2345,2,4
ghost,1,幽冥突袭,headless,1,恐吓,R,3461,4,4
diamond,2,钻石滚球,ghost,2,灵魂风暴,R,2440,1,5
ghost,2,灵魂风暴,rainbow,1,棱镜护盾,R,2981,4,10
hunter,3,狩猎弹幕,ghost,2,灵魂风暴,R,2221,3,4
ghost,2,灵魂风暴,bubble,2,泡泡束缚,L,2395,4,4
phoenix,1,熔岩盾,ghost,2,灵魂风暴,L,2724,5,4
ghost,2,灵魂风暴,cyber,3,智能AI,L,3697,7,3
space,2,星波,ghost,2,灵魂风暴,R,2215,3,4
ghost,2,灵魂风暴,shell,1,复制,L,2458,5,3
fortune,3,招财进宝,ghost,3,虚化,R,3217,5,4
ghost,3,虚化,gambler,2,赌注,L,3370,5,5
candy,1,糖果锤,ghost,3,虚化,R,3036,4,5
ghost,3,虚化,line,3,墨水炸弹,L,2846,5,4
lava,2,岩浆涌动,ghost,3,虚化,R,2908,3,4
ghost,3,虚化,chest,1,清点财宝,L,3362,6,5
hiding,3,强化随从,ghost,3,虚化,R,3415,4,5
diamond,1,坚不可摧,diamond,3,钻石冲撞,R,3859,6,9
rainbow,2,全色风暴,diamond,1,坚不可摧,L,2866,5,4
diamond,1,坚不可摧,pirate,1,火炮齐射,R,3132,5,7
bubble,3,泡泡爆破,diamond,1,坚不可摧,L,3961,7,6
diamond,1,坚不可摧,phoenix,2,烫伤,R,3406,4,6
crystal,1,水晶壁垒,diamond,1,坚不可摧,R,4197,4,7
diamond,1,坚不可摧,space,3,扭曲空间,R,3860,5,5
shell,2,吸收,diamond,1,坚不可摧,L,4494,8,7
diamond,2,钻石滚球,dice,3,稳定骰子,L,2583,2,2
hunter,2,隐蔽,diamond,2,钻石滚球,R,3378,5,6
diamond,2,钻石滚球,bubble,1,泡泡盾,L,3310,4,4
lightning,3,雷盾,diamond,2,钻石滚球,R,2783,3,4
diamond,2,钻石滚球,cyber,2,侵入,R,4072,4,4
space,1,虫洞,diamond,2,钻石滚球,L,4050,6,3
diamond,2,钻石滚球,headless,3,灵魂打击,R,2856,2,4
dice,2,命运骰子,diamond,3,钻石冲撞,R,2753,3,6
diamond,3,钻石冲撞,hunter,1,精准射击,L,3039,6,5
candy,3,糖果炸弹,diamond,3,钻石冲撞,R,3345,4,7
diamond,3,钻石冲撞,lightning,2,雷暴,L,2788,5,3
cyber,1,能量大炮,diamond,3,钻石冲撞,L,4264,5,6
diamond,3,钻石冲撞,chest,3,财宝炮击,R,3300,3,4
headless,2,万千触须,diamond,3,钻石冲撞,L,4032,4,7
fortune,1,骰子,dice,2,命运骰子,R,3246,5,6
hunter,1,精准射击,fortune,1,骰子,L,2864,6,5
fortune,1,骰子,candy,3,糖果炸弹,R,2884,5,6
lightning,2,雷暴,fortune,1,骰子,L,3472,5,7
fortune,1,骰子,cyber,1,能量大炮,R,3170,5,5
chest,3,财宝炮击,fortune,1,骰子,R,3362,3,9
fortune,1,骰子,headless,2,万千触须,R,3170,5,3
dice,3,稳定骰子,fortune,2,梭哈,L,2875,3,1
fortune,2,梭哈,hunter,2,隐蔽,R,3454,2,8
bubble,1,泡泡盾,fortune,2,梭哈,L,2979,5,2
fortune,2,梭哈,lightning,3,雷盾,R,3366,2,6
cyber,2,侵入,fortune,2,梭哈,L,2715,4,1
fortune,2,梭哈,space,1,虫洞,R,2731,1,4
headless,3,灵魂打击,fortune,2,梭哈,L,2751,4,1
fortune,3,招财进宝,rainbow,2,全色风暴,R,2390,2,4
pirate,1,火炮齐射,fortune,3,招财进宝,L,2604,5,3
fortune,3,招财进宝,bubble,3,泡泡爆破,R,3745,3,6
phoenix,2,烫伤,fortune,3,招财进宝,L,2616,5,3
fortune,3,招财进宝,crystal,1,水晶壁垒,R,3559,3,6
space,3,扭曲空间,fortune,3,招财进宝,L,3698,4,5
fortune,3,招财进宝,shell,2,吸收,R,3485,2,7
gambler,2,赌注,dice,1,孤注一掷,L,2566,5,2
dice,1,孤注一掷,candy,1,糖果锤,R,2730,2,6
line,3,墨水炸弹,dice,1,孤注一掷,L,2978,5,2
dice,1,孤注一掷,lava,2,岩浆涌动,R,2732,3,3
chest,1,清点财宝,dice,1,孤注一掷,R,3787,5,3
dice,1,孤注一掷,hiding,3,强化随从,R,2761,2,7
rainbow,1,棱镜护盾,dice,2,命运骰子,L,2493,9,2
dice,2,命运骰子,hunter,3,狩猎弹幕,R,2792,2,4
bubble,2,泡泡束缚,dice,2,命运骰子,L,3822,8,2
dice,2,命运骰子,phoenix,1,熔岩盾,R,2216,2,5
cyber,3,智能AI,dice,2,命运骰子,L,4382,3,6
dice,2,命运骰子,space,2,星波,R,3111,3,4
shell,1,复制,dice,2,命运骰子,L,2984,4,4
dice,3,稳定骰子,gambler,3,命运之轮,L,3568,2,5
candy,2,糖衣炮弹,dice,3,稳定骰子,L,2003,3,2
dice,3,稳定骰子,lightning,1,涌动,R,3489,2,6
lava,3,熔岩爆发,dice,3,稳定骰子,L,2682,5,2
dice,3,稳定骰子,chest,2,财宝风暴,R,2839,2,5
headless,1,恐吓,dice,3,稳定骰子,L,2892,4,2
rainbow,1,棱镜护盾,gambler,1,万能牌,L,2879,9,5
pirate,3,海盗船,rainbow,1,棱镜护盾,R,3471,4,12
rainbow,1,棱镜护盾,line,2,画龙点睛,L,2937,10,3
lava,1,地裂,rainbow,1,棱镜护盾,R,3084,3,11
rainbow,1,棱镜护盾,crystal,3,水晶球,L,2911,9,4
hiding,2,防御,rainbow,1,棱镜护盾,R,3175,3,11
rainbow,2,全色风暴,rainbow,3,反射,R,2262,2,4
pirate,2,朗姆酒,rainbow,2,全色风暴,R,2452,2,4
rainbow,2,全色风暴,line,1,连笔,L,2440,3,4
phoenix,3,强化涅槃,rainbow,2,全色风暴,R,2823,4,5
rainbow,2,全色风暴,crystal,2,碎晶爆破,L,2270,4,2
hiding,1,缩头,rainbow,2,全色风暴,R,2897,3,5
rainbow,2,全色风暴,shell,3,暗影,L,2875,4,3
pirate,2,朗姆酒,rainbow,3,反射,R,2579,2,4
rainbow,3,反射,line,1,连笔,L,2472,4,4
phoenix,3,强化涅槃,rainbow,3,反射,R,2715,3,5
rainbow,3,反射,crystal,2,碎晶爆破,L,2078,4,2
hiding,1,缩头,rainbow,3,反射,R,2574,3,4
rainbow,3,反射,shell,3,暗影,L,2555,4,3
pirate,3,海盗船,gambler,1,万能牌,L,3392,3,6
gambler,1,万能牌,line,2,画龙点睛,L,4006,8,6
lava,1,地裂,gambler,1,万能牌,L,3706,5,7
gambler,1,万能牌,crystal,3,水晶球,R,3151,6,5
hiding,2,防御,gambler,1,万能牌,L,3233,4,6
gambler,2,赌注,gambler,3,命运之轮,L,2561,5,3
candy,2,糖衣炮弹,gambler,2,赌注,L,2907,4,4
gambler,2,赌注,lightning,1,涌动,L,2608,5,3
lava,3,熔岩爆发,gambler,2,赌注,L,3250,6,3
gambler,2,赌注,chest,2,财宝风暴,L,3091,6,5
headless,1,恐吓,gambler,2,赌注,R,2783,2,5
gambler,3,命运之轮,hunter,3,狩猎弹幕,R,2603,3,5
bubble,2,泡泡束缚,gambler,3,命运之轮,L,3292,7,4
gambler,3,命运之轮,phoenix,1,熔岩盾,R,2462,3,5
cyber,3,智能AI,gambler,3,命运之轮,L,4222,5,6
gambler,3,命运之轮,space,2,星波,R,2800,3,4
shell,1,复制,gambler,3,命运之轮,L,3365,4,4
hunter,1,精准射击,candy,1,糖果锤,L,2928,6,4
line,3,墨水炸弹,hunter,1,精准射击,R,2560,3,4
hunter,1,精准射击,lava,2,岩浆涌动,L,3422,7,3
chest,1,清点财宝,hunter,1,精准射击,R,3410,3,5
hunter,1,精准射击,hiding,3,强化随从,L,3705,6,8
pirate,1,火炮齐射,hunter,2,隐蔽,L,3416,6,6
hunter,2,隐蔽,bubble,3,泡泡爆破,L,4466,11,8
phoenix,2,烫伤,hunter,2,隐蔽,L,3576,6,7
hunter,2,隐蔽,crystal,1,水晶壁垒,R,3744,7,6
space,3,扭曲空间,hunter,2,隐蔽,R,4020,5,9
hunter,2,隐蔽,shell,2,吸收,L,4548,10,8
bubble,1,泡泡盾,hunter,3,狩猎弹幕,R,2683,4,5
hunter,3,狩猎弹幕,lightning,3,雷盾,L,2909,5,4
cyber,2,侵入,hunter,3,狩猎弹幕,L,3294,5,4
hunter,3,狩猎弹幕,space,1,虫洞,L,3751,5,6
headless,3,灵魂打击,hunter,3,狩猎弹幕,L,2582,3,4
pirate,1,火炮齐射,candy,3,糖果炸弹,R,3540,4,7
lightning,2,雷暴,pirate,1,火炮齐射,R,2667,3,5
pirate,1,火炮齐射,cyber,1,能量大炮,R,3994,6,4
chest,3,财宝炮击,pirate,1,火炮齐射,R,2505,3,5
pirate,1,火炮齐射,headless,2,万千触须,L,3009,6,3
candy,3,糖果炸弹,pirate,2,朗姆酒,L,3795,7,5
pirate,2,朗姆酒,lightning,2,雷暴,R,3165,3,4
cyber,1,能量大炮,pirate,2,朗姆酒,L,3542,6,5
pirate,2,朗姆酒,chest,3,财宝炮击,R,3413,4,6
headless,2,万千触须,pirate,2,朗姆酒,L,4090,4,5
pirate,3,海盗船,bubble,1,泡泡盾,L,3359,4,5
lightning,3,雷盾,pirate,3,海盗船,R,3282,4,5
pirate,3,海盗船,cyber,2,侵入,R,3452,4,5
space,1,虫洞,pirate,3,海盗船,L,4104,7,4
pirate,3,海盗船,headless,3,灵魂打击,R,3294,2,5
bubble,3,泡泡爆破,candy,1,糖果锤,R,3069,5,6
candy,1,糖果锤,phoenix,2,烫伤,R,2834,3,5
crystal,1,水晶壁垒,candy,1,糖果锤,R,3197,4,7
candy,1,糖果锤,space,3,扭曲空间,L,3204,6,4
shell,2,吸收,candy,1,糖果锤,R,3211,4,7
candy,2,糖衣炮弹,line,3,墨水炸弹,L,2865,4,4
lava,2,岩浆涌动,candy,2,糖衣炮弹,R,3579,3,4
candy,2,糖衣炮弹,chest,1,清点财宝,L,2560,4,4
hiding,3,强化随从,candy,2,糖衣炮弹,L,3407,5,4
candy,3,糖果炸弹,bubble,2,泡泡束缚,L,3781,6,8
phoenix,1,熔岩盾,candy,3,糖果炸弹,L,2926,6,4
candy,3,糖果炸弹,cyber,3,智能AI,R,4468,7,4
space,2,星波,candy,3,糖果炸弹,L,2995,5,4
candy,3,糖果炸弹,shell,1,复制,R,3215,4,5
lightning,1,涌动,bubble,1,泡泡盾,R,2893,3,5
bubble,1,泡泡盾,lava,3,熔岩爆发,R,3289,4,6
chest,2,财宝风暴,bubble,1,泡泡盾,R,3464,5,6
bubble,1,泡泡盾,headless,1,恐吓,R,3425,4,6
line,2,画龙点睛,bubble,2,泡泡束缚,R,3267,4,7
bubble,2,泡泡束缚,lava,1,地裂,R,4264,9,6
crystal,3,水晶球,bubble,2,泡泡束缚,L,3468,5,7
bubble,2,泡泡束缚,hiding,2,防御,R,3613,7,5
line,1,连笔,bubble,3,泡泡爆破,L,3735,8,6
bubble,3,泡泡爆破,phoenix,3,强化涅槃,R,2664,4,4
crystal,2,碎晶爆破,bubble,3,泡泡爆破,R,3532,4,6
bubble,3,泡泡爆破,hiding,1,缩头,R,3612,6,6
shell,3,暗影,bubble,3,泡泡爆破,R,3765,4,6
line,1,连笔,phoenix,3,强化涅槃,R,2888,5,5
crystal,2,碎晶爆破,line,1,连笔,R,3470,5,5
line,1,连笔,hiding,1,缩头,R,3070,5,5
shell,3,暗影,line,1,连笔,L,3724,4,6
line,2,画龙点睛,lava,1,地裂,R,3826,5,6
crystal,3,水晶球,line,2,画龙点睛,L,3185,4,4
line,2,画龙点睛,hiding,2,防御,R,3325,4,5
lightning,1,涌动,line,3,墨水炸弹,R,2790,4,5
line,3,墨水炸弹,lava,3,熔岩爆发,R,2991,4,6
chest,2,财宝风暴,line,3,墨水炸弹,L,3226,6,4
line,3,墨水炸弹,headless,1,恐吓,R,2933,3,5
phoenix,1,熔岩盾,lightning,1,涌动,L,2832,6,4
lightning,1,涌动,cyber,3,智能AI,R,3467,5,6
space,2,星波,lightning,1,涌动,L,3288,5,4
lightning,1,涌动,shell,1,复制,R,3260,4,5
lava,2,岩浆涌动,lightning,2,雷暴,R,3592,3,6
lightning,2,雷暴,chest,1,清点财宝,R,3059,4,6
hiding,3,强化随从,lightning,2,雷暴,L,3374,7,4
lightning,3,雷盾,phoenix,2,烫伤,R,2438,3,5
crystal,1,水晶壁垒,lightning,3,雷盾,R,4157,5,7
lightning,3,雷盾,space,3,扭曲空间,R,2701,3,3
shell,2,吸收,lightning,3,雷盾,R,4225,6,7
phoenix,1,熔岩盾,cyber,2,侵入,R,4359,7,4
space,1,虫洞,phoenix,1,熔岩盾,R,2736,4,6
phoenix,1,熔岩盾,headless,3,灵魂打击,R,2816,4,3
cyber,1,能量大炮,phoenix,2,烫伤,R,4029,4,6
phoenix,2,烫伤,chest,3,财宝炮击,L,3068,5,4
headless,2,万千触须,phoenix,2,烫伤,R,2484,1,5
phoenix,3,强化涅槃,cyber,1,能量大炮,R,4473,5,5
chest,3,财宝炮击,phoenix,3,强化涅槃,R,3540,3,6
phoenix,3,强化涅槃,headless,2,万千触须,L,3528,4,3
cyber,2,侵入,lava,1,地裂,L,3907,4,5
lava,1,地裂,space,1,虫洞,R,3095,3,5
headless,3,灵魂打击,lava,1,地裂,L,3012,4,4
lava,2,岩浆涌动,crystal,1,水晶壁垒,L,3546,4,4
space,3,扭曲空间,lava,2,岩浆涌动,R,3416,4,4
lava,2,岩浆涌动,shell,2,吸收,L,4368,5,7
chest,1,清点财宝,lava,3,熔岩爆发,R,3492,4,6
lava,3,熔岩爆发,hiding,3,强化随从,R,3500,5,8
cyber,3,智能AI,cyber,1,能量大炮,R,4863,4,8
cyber,1,能量大炮,space,2,星波,L,3622,6,5
shell,1,复制,cyber,1,能量大炮,R,3144,3,5
cyber,2,侵入,chest,2,财宝风暴,L,4217,4,7
headless,1,恐吓,cyber,2,侵入,R,4114,4,6
cyber,3,智能AI,crystal,3,水晶球,R,4339,3,8
hiding,2,防御,cyber,3,智能AI,R,5066,6,4
crystal,1,水晶壁垒,crystal,2,碎晶爆破,R,3660,5,4
hiding,1,缩头,crystal,1,水晶壁垒,L,3480,5,4
crystal,1,水晶壁垒,shell,3,暗影,R,3991,4,6
hiding,1,缩头,crystal,2,碎晶爆破,L,3247,5,5
crystal,2,碎晶爆破,shell,3,暗影,R,3708,5,5
hiding,2,防御,crystal,3,水晶球,L,3430,3,7
chest,1,清点财宝,chest,2,财宝风暴,R,3441,5,6
headless,1,恐吓,chest,1,清点财宝,R,3592,5,6
chest,2,财宝风暴,space,2,星波,L,3496,4,5
shell,1,复制,chest,2,财宝风暴,R,3023,3,6
chest,3,财宝炮击,hiding,3,强化随从,L,3217,4,5
space,3,扭曲空间,space,1,虫洞,R,3533,4,6
space,1,虫洞,shell,2,吸收,L,3356,6,5
headless,3,灵魂打击,space,2,星波,L,2580,3,3
space,3,扭曲空间,headless,2,万千触须,R,3300,4,3
headless,2,万千触须,hiding,1,缩头,R,3754,3,6
hiding,2,防御,headless,3,灵魂打击,R,3603,3,5
shell,2,吸收,hiding,3,强化随从,R,3380,4,8
