左龟,左技能idx,左技能,右龟,右技能idx,右技能,胜方,帧数,左释放,右释放
chest,2,财宝风暴,ice,1,冰霜,R,2894,4,6
ice,1,冰霜,headless,1,恐吓,R,3171,4,5
ninja,2,炸弹,ice,2,冰封,L,3187,6,6
ice,2,冰封,diamond,1,坚不可摧,R,3941,8,7
dice,3,稳定骰子,ice,2,冰封,L,3066,3,5
ice,2,冰封,hunter,2,隐蔽,R,4337,8,9
bubble,1,泡泡盾,ice,2,冰封,L,4019,7,8
ice,2,冰封,lightning,3,雷盾,R,3261,5,4
cyber,2,侵入,ice,2,冰封,L,3198,5,5
ice,2,冰封,space,1,虫洞,R,3724,7,5
headless,3,灵魂打击,ice,2,冰封,L,3682,3,7
ice,3,团队护盾,two_head,2,精神干扰/吸收,R,3544,4,7
fortune,1,骰子,ice,3,团队护盾,R,3852,7,7
ice,3,团队护盾,rainbow,3,反射,R,3017,4,5
pirate,2,朗姆酒,ice,3,团队护盾,R,3481,3,6
ice,3,团队护盾,line,1,连笔,R,3344,4,7
phoenix,3,强化涅槃,ice,3,团队护盾,R,4543,5,8
ice,3,团队护盾,crystal,2,碎晶爆破,R,3550,5,4
hiding,1,缩头,ice,3,团队护盾,L,3707,4,5
ice,3,团队护盾,shell,3,暗影,R,3472,4,3
ghost,3,虚化,ninja,1,手里剑,R,3016,4,6
ninja,1,手里剑,dice,2,命运骰子,L,2537,5,3
hunter,1,精准射击,ninja,1,手里剑,R,2669,3,5
ninja,1,手里剑,candy,3,糖果炸弹,L,3402,6,5
lightning,2,雷暴,ninja,1,手里剑,R,2504,3,5
ninja,1,手里剑,cyber,1,能量大炮,L,4165,5,3
chest,3,财宝炮击,ninja,1,手里剑,R,2521,2,5
ninja,1,手里剑,headless,2,万千触须,L,3107,5,2
two_head,3,融合,ninja,2,炸弹,R,2699,3,5
ninja,2,炸弹,fortune,2,梭哈,L,2517,4,1
gambler,1,万能牌,ninja,2,炸弹,R,2936,5,6
ninja,2,炸弹,pirate,3,海盗船,L,3716,6,3
line,2,画龙点睛,ninja,2,炸弹,R,2311,3,4
ninja,2,炸弹,lava,1,地裂,L,2929,5,3
crystal,3,水晶球,ninja,2,炸弹,R,2462,3,4
ninja,2,炸弹,hiding,2,防御,L,4433,7,5
two_head,1,灵能冲击/锤击,ninja,3,背刺,R,2577,3,4
ninja,3,背刺,diamond,3,钻石冲撞,R,3393,4,5
rainbow,2,全色风暴,ninja,3,背刺,L,2941,4,3
ninja,3,背刺,pirate,1,火炮齐射,R,3002,3,6
bubble,3,泡泡爆破,ninja,3,背刺,R,2615,3,5
ninja,3,背刺,phoenix,2,烫伤,R,2616,2,4
crystal,1,水晶壁垒,ninja,3,背刺,R,2665,3,5
ninja,3,背刺,space,3,扭曲空间,L,2836,4,3
shell,2,吸收,ninja,3,背刺,R,3433,5,4
two_head,1,灵能冲击/锤击,diamond,2,钻石滚球,R,3353,4,5
rainbow,1,棱镜护盾,two_head,1,灵能冲击/锤击,L,3125,10,4
two_head,1,灵能冲击/锤击,hunter,3,狩猎弹幕,R,3552,5,6
bubble,2,泡泡束缚,two_head,1,灵能冲击/锤击,L,3894,10,5
two_head,1,灵能冲击/锤击,phoenix,1,熔岩盾,R,2457,3,5
cyber,3,智能AI,two_head,1,灵能冲击/锤击,L,4937,4,6
two_head,1,灵能冲击/锤击,space,2,星波,R,3149,3,4
shell,1,复制,two_head,1,灵能冲击/锤击,L,3599,4,5
two_head,2,精神干扰/吸收,diamond,2,钻石滚球,R,3300,5,5
rainbow,1,棱镜护盾,two_head,2,精神干扰/吸收,L,3204,10,4
two_head,2,精神干扰/吸收,hunter,3,狩猎弹幕,R,3105,4,5
bubble,2,泡泡束缚,two_head,2,精神干扰/吸收,L,4010,9,5
two_head,2,精神干扰/吸收,phoenix,1,熔岩盾,R,2449,3,5
cyber,3,智能AI,two_head,2,精神干扰/吸收,L,4664,5,7
two_head,2,精神干扰/吸收,space,2,星波,R,2829,3,4
shell,1,复制,two_head,2,精神干扰/吸收,R,3543,4,7
two_head,3,融合,diamond,3,钻石冲撞,R,3415,4,6
rainbow,2,全色风暴,two_head,3,融合,L,2523,3,3
two_head,3,融合,pirate,1,火炮齐射,R,3095,4,6
bubble,3,泡泡爆破,two_head,3,融合,R,3501,6,6
two_head,3,融合,phoenix,2,烫伤,R,3076,4,5
crystal,1,水晶壁垒,two_head,3,融合,R,4003,4,5
two_head,3,融合,space,3,扭曲空间,R,3180,4,4
shell,2,吸收,two_head,3,融合,L,3920,8,5
ghost,1,幽冥突袭,fortune,2,梭哈,L,2472,5,1
gambler,1,万能牌,ghost,1,幽冥突袭,R,2552,4,5
ghost,1,幽冥突袭,pirate,3,海盗船,L,3975,7,2
line,2,画龙点睛,ghost,1,幽冥突袭,R,2660,3,4
ghost,1,幽冥突袭,lava,1,地裂,L,2812,5,3
crystal,3,水晶球,ghost,1,幽冥突袭,R,2370,2,4
ghost,1,幽冥突袭,hiding,2,防御,R,3851,6,5
ghost,3,虚化,ghost,2,灵魂风暴,R,2584,3,5
ghost,2,灵魂风暴,dice,2,命运骰子,L,2461,5,2
hunter,1,精准射击,ghost,2,灵魂风暴,R,2179,3,4
ghost,2,灵魂风暴,candy,3,糖果炸弹,L,2615,5,4
lightning,2,雷暴,ghost,2,灵魂风暴,R,2211,3,4
ghost,2,灵魂风暴,cyber,1,能量大炮,L,3664,7,3
chest,3,财宝炮击,ghost,2,灵魂风暴,R,2212,2,4
ghost,2,灵魂风暴,headless,2,万千触须,L,2686,5,2
fortune,1,骰子,ghost,3,虚化,R,2703,3,5
ghost,3,虚化,rainbow,3,反射,R,2684,3,5
pirate,2,朗姆酒,ghost,3,虚化,R,3030,3,4
ghost,3,虚化,line,1,连笔,L,2776,5,5
phoenix,3,强化涅槃,ghost,3,虚化,L,2944,4,4
ghost,3,虚化,crystal,2,碎晶爆破,L,2587,4,3
hiding,1,缩头,ghost,3,虚化,R,3240,2,5
ghost,3,虚化,shell,3,暗影,R,3865,4,5
dice,3,稳定骰子,diamond,1,坚不可摧,R,3229,2,6
diamond,1,坚不可摧,hunter,2,隐蔽,R,5288,8,12
bubble,1,泡泡盾,diamond,1,坚不可摧,L,4408,8,7
diamond,1,坚不可摧,lightning,3,雷盾,L,4752,8,7
cyber,2,侵入,diamond,1,坚不可摧,L,3561,5,5
diamond,1,坚不可摧,space,1,虫洞,R,4150,6,7
headless,3,灵魂打击,diamond,1,坚不可摧,L,3839,5,4
diamond,2,钻石滚球,dice,1,孤注一掷,L,3927,6,3
gambler,3,命运之轮,diamond,2,钻石滚球,R,2729,3,4
diamond,2,钻石滚球,candy,2,糖衣炮弹,R,3306,4,4
lightning,1,涌动,diamond,2,钻石滚球,R,2926,3,4
diamond,2,钻石滚球,lava,3,熔岩爆发,L,3419,4,5
chest,2,财宝风暴,diamond,2,钻石滚球,R,3288,3,6
diamond,2,钻石滚球,headless,1,恐吓,R,3292,3,5
fortune,3,招财进宝,diamond,3,钻石冲撞,R,2894,2,6
diamond,3,钻石冲撞,gambler,2,赌注,L,3363,3,5
candy,1,糖果锤,diamond,3,钻石冲撞,R,3213,5,7
diamond,3,钻石冲撞,line,3,墨水炸弹,L,2828,5,4
lava,2,岩浆涌动,diamond,3,钻石冲撞,R,4132,4,7
diamond,3,钻石冲撞,chest,1,清点财宝,L,4273,7,7
hiding,3,强化随从,diamond,3,钻石冲撞,R,3936,7,8
fortune,1,骰子,fortune,3,招财进宝,R,3104,5,3
gambler,2,赌注,fortune,1,骰子,L,2637,5,5
fortune,1,骰子,candy,1,糖果锤,R,3041,4,6
line,3,墨水炸弹,fortune,1,骰子,L,3543,4,5
fortune,1,骰子,lava,2,岩浆涌动,R,2981,5,4
chest,1,清点财宝,fortune,1,骰子,R,3613,6,10
fortune,1,骰子,hiding,3,强化随从,R,2935,5,7
dice,1,孤注一掷,fortune,2,梭哈,R,3810,4,1
fortune,2,梭哈,gambler,3,命运之轮,L,3070,2,4
candy,2,糖衣炮弹,fortune,2,梭哈,L,2478,4,1
fortune,2,梭哈,lightning,1,涌动,R,3457,2,4
lava,3,熔岩爆发,fortune,2,梭哈,L,2842,5,1
fortune,2,梭哈,chest,2,财宝风暴,R,3189,2,6
headless,1,恐吓,fortune,2,梭哈,L,3618,5,1
fortune,3,招财进宝,dice,3,稳定骰子,R,2888,2,3
hunter,2,隐蔽,fortune,3,招财进宝,R,5402,11,13
fortune,3,招财进宝,bubble,1,泡泡盾,R,3127,3,5
lightning,3,雷盾,fortune,3,招财进宝,R,3473,4,5
fortune,3,招财进宝,cyber,2,侵入,R,2991,3,5
space,1,虫洞,fortune,3,招财进宝,L,4535,7,8
fortune,3,招财进宝,headless,3,灵魂打击,R,2733,2,4
rainbow,3,反射,dice,1,孤注一掷,L,2172,4,2
dice,1,孤注一掷,pirate,2,朗姆酒,R,3158,3,5
line,1,连笔,dice,1,孤注一掷,L,2873,5,2
dice,1,孤注一掷,phoenix,3,强化涅槃,R,2216,2,3
crystal,2,碎晶爆破,dice,1,孤注一掷,L,2725,4,3
dice,1,孤注一掷,hiding,1,缩头,R,2725,3,4
shell,3,暗影,dice,1,孤注一掷,L,3615,4,3
dice,2,命运骰子,hunter,1,精准射击,R,2551,2,5
candy,3,糖果炸弹,dice,2,命运骰子,L,2931,4,4
dice,2,命运骰子,lightning,2,雷暴,R,2932,3,5
cyber,1,能量大炮,dice,2,命运骰子,L,3905,5,3
dice,2,命运骰子,chest,3,财宝炮击,R,2635,4,4
headless,2,万千触须,dice,2,命运骰子,L,2885,3,3
dice,3,稳定骰子,gambler,1,万能牌,R,3722,2,7
pirate,3,海盗船,dice,3,稳定骰子,L,2844,3,2
dice,3,稳定骰子,line,2,画龙点睛,R,3312,2,6
lava,1,地裂,dice,3,稳定骰子,R,2755,3,3
dice,3,稳定骰子,crystal,3,水晶球,R,2742,3,6
hiding,2,防御,dice,3,稳定骰子,R,3154,3,3
rainbow,1,棱镜护盾,rainbow,2,全色风暴,R,2944,5,5
pirate,1,火炮齐射,rainbow,1,棱镜护盾,R,2477,3,9
rainbow,1,棱镜护盾,bubble,3,泡泡爆破,L,3151,9,5
phoenix,2,烫伤,rainbow,1,棱镜护盾,R,3117,5,11
rainbow,1,棱镜护盾,crystal,1,水晶壁垒,L,2925,10,4
space,3,扭曲空间,rainbow,1,棱镜护盾,R,2919,3,10
rainbow,1,棱镜护盾,shell,2,吸收,L,3376,11,5
hunter,3,狩猎弹幕,rainbow,2,全色风暴,R,2573,4,4
rainbow,2,全色风暴,bubble,2,泡泡束缚,L,3241,4,7
phoenix,1,熔岩盾,rainbow,2,全色风暴,R,2795,4,5
rainbow,2,全色风暴,cyber,3,智能AI,L,3949,5,3
space,2,星波,rainbow,2,全色风暴,R,2570,3,4
rainbow,2,全色风暴,shell,1,复制,L,2294,4,2
hunter,3,狩猎弹幕,rainbow,3,反射,R,2498,3,4
rainbow,3,反射,bubble,2,泡泡束缚,L,2431,3,4
phoenix,1,熔岩盾,rainbow,3,反射,R,2589,4,5
rainbow,3,反射,cyber,3,智能AI,L,3951,6,3
space,2,星波,rainbow,3,反射,R,2224,3,4
rainbow,3,反射,shell,1,复制,L,2266,4,2
pirate,1,火炮齐射,gambler,1,万能牌,L,2690,6,5
gambler,1,万能牌,bubble,3,泡泡爆破,R,4034,8,7
phoenix,2,烫伤,gambler,1,万能牌,L,2856,5,5
gambler,1,万能牌,crystal,1,水晶壁垒,L,3787,7,5
space,3,扭曲空间,gambler,1,万能牌,L,4000,6,8
gambler,1,万能牌,shell,2,吸收,R,3338,6,7
pirate,3,海盗船,gambler,2,赌注,R,3709,2,7
gambler,2,赌注,line,2,画龙点睛,L,2729,5,3
lava,1,地裂,gambler,2,赌注,R,2628,3,5
gambler,2,赌注,crystal,3,水晶球,L,2594,5,4
hiding,2,防御,gambler,2,赌注,L,3557,2,5
gambler,3,命运之轮,hunter,1,精准射击,R,2517,3,5
candy,3,糖果炸弹,gambler,3,命运之轮,L,2712,5,3
gambler,3,命运之轮,lightning,2,雷暴,R,3395,4,5
cyber,1,能量大炮,gambler,3,命运之轮,L,3326,6,4
gambler,3,命运之轮,chest,3,财宝炮击,R,2743,3,4
headless,2,万千触须,gambler,3,命运之轮,L,3200,3,4
hunter,1,精准射击,pirate,2,朗姆酒,R,3755,7,5
line,1,连笔,hunter,1,精准射击,R,2677,4,5
hunter,1,精准射击,phoenix,3,强化涅槃,R,2900,5,5
crystal,2,碎晶爆破,hunter,1,精准射击,R,2971,3,6
hunter,1,精准射击,hiding,1,缩头,L,3822,7,5
shell,3,暗影,hunter,1,精准射击,L,3720,5,4
hunter,2,隐蔽,bubble,1,泡泡盾,L,4489,11,7
lightning,3,雷盾,hunter,2,隐蔽,R,4054,6,10
hunter,2,隐蔽,cyber,2,侵入,R,4024,7,6
space,1,虫洞,hunter,2,隐蔽,L,3950,7,7
hunter,2,隐蔽,headless,3,灵魂打击,R,2809,4,4
candy,2,糖衣炮弹,hunter,3,狩猎弹幕,L,3057,5,5
hunter,3,狩猎弹幕,lightning,1,涌动,L,3303,6,5
lava,3,熔岩爆发,hunter,3,狩猎弹幕,R,3755,6,6
hunter,3,狩猎弹幕,chest,2,财宝风暴,L,3100,5,5
headless,1,恐吓,hunter,3,狩猎弹幕,R,3563,4,6
pirate,1,火炮齐射,candy,1,糖果锤,R,2840,3,6
line,3,墨水炸弹,pirate,1,火炮齐射,R,2538,3,5
pirate,1,火炮齐射,lava,2,岩浆涌动,L,3078,5,3
chest,1,清点财宝,pirate,1,火炮齐射,R,2439,3,4
pirate,1,火炮齐射,hiding,3,强化随从,L,3612,4,7
candy,1,糖果锤,pirate,2,朗姆酒,L,4099,7,6
pirate,2,朗姆酒,line,3,墨水炸弹,R,3914,5,6
lava,2,岩浆涌动,pirate,2,朗姆酒,L,4052,4,5
pirate,2,朗姆酒,chest,1,清点财宝,R,4086,5,7
hiding,3,强化随从,pirate,2,朗姆酒,L,3997,8,5
pirate,3,海盗船,candy,2,糖衣炮弹,R,3283,3,5
lightning,1,涌动,pirate,3,海盗船,R,3304,4,3
pirate,3,海盗船,lava,3,熔岩爆发,L,3442,3,5
chest,2,财宝风暴,pirate,3,海盗船,R,4049,5,4
pirate,3,海盗船,headless,1,恐吓,L,3891,4,5
bubble,1,泡泡盾,candy,1,糖果锤,R,3335,5,5
candy,1,糖果锤,lightning,3,雷盾,L,3211,6,4
cyber,2,侵入,candy,1,糖果锤,L,3272,5,5
candy,1,糖果锤,space,1,虫洞,R,3453,4,6
headless,3,灵魂打击,candy,1,糖果锤,L,2886,4,4
candy,2,糖衣炮弹,line,1,连笔,L,2487,3,4
phoenix,3,强化涅槃,candy,2,糖衣炮弹,L,2747,3,3
candy,2,糖衣炮弹,crystal,2,碎晶爆破,L,2861,4,3
hiding,1,缩头,candy,2,糖衣炮弹,L,3414,5,4
candy,2,糖衣炮弹,shell,3,暗影,L,3579,5,4
lightning,2,雷暴,candy,3,糖果炸弹,R,2884,3,5
candy,3,糖果炸弹,cyber,1,能量大炮,R,4299,6,4
chest,3,财宝炮击,candy,3,糖果炸弹,R,3195,3,6
candy,3,糖果炸弹,headless,2,万千触须,R,3187,4,3
line,2,画龙点睛,bubble,1,泡泡盾,R,3790,5,7
bubble,1,泡泡盾,lava,1,地裂,R,3502,5,5
crystal,3,水晶球,bubble,1,泡泡盾,R,3384,5,6
bubble,1,泡泡盾,hiding,2,防御,R,3308,4,5
bubble,3,泡泡爆破,bubble,2,泡泡束缚,R,3790,6,8
bubble,2,泡泡束缚,phoenix,2,烫伤,R,2528,5,5
crystal,1,水晶壁垒,bubble,2,泡泡束缚,R,3874,4,11
bubble,2,泡泡束缚,space,3,扭曲空间,L,3651,9,4
shell,2,吸收,bubble,2,泡泡束缚,L,4326,3,10
bubble,3,泡泡爆破,phoenix,1,熔岩盾,R,2580,4,6
cyber,3,智能AI,bubble,3,泡泡爆破,L,4654,4,7
bubble,3,泡泡爆破,space,2,星波,R,2843,4,5
shell,1,复制,bubble,3,泡泡爆破,L,3501,4,6
line,1,连笔,phoenix,1,熔岩盾,R,2964,5,7
cyber,3,智能AI,line,1,连笔,L,4478,4,7
line,1,连笔,space,2,星波,R,3310,6,5
shell,1,复制,line,1,连笔,R,3309,3,7
line,2,画龙点睛,phoenix,2,烫伤,R,2660,3,5
crystal,1,水晶壁垒,line,2,画龙点睛,R,3728,4,4
line,2,画龙点睛,space,3,扭曲空间,R,3076,4,4
shell,2,吸收,line,2,画龙点睛,L,3449,6,5
line,3,墨水炸弹,lava,1,地裂,R,3583,5,6
crystal,3,水晶球,line,3,墨水炸弹,L,2864,7,4
line,3,墨水炸弹,hiding,2,防御,R,3294,4,5
lightning,2,雷暴,lightning,1,涌动,L,2944,4,4
lightning,1,涌动,cyber,1,能量大炮,R,3415,5,6
chest,3,财宝炮击,lightning,1,涌动,L,3343,4,4
lightning,1,涌动,headless,2,万千触须,R,2943,3,3
phoenix,3,强化涅槃,lightning,2,雷暴,L,2644,5,3
lightning,2,雷暴,crystal,2,碎晶爆破,L,3030,5,4
hiding,1,缩头,lightning,2,雷暴,L,3614,5,5
lightning,2,雷暴,shell,3,暗影,R,3446,3,4
cyber,2,侵入,lightning,3,雷盾,L,3218,5,4
lightning,3,雷盾,space,1,虫洞,R,2982,4,5
headless,3,灵魂打击,lightning,3,雷盾,L,2738,4,3
phoenix,1,熔岩盾,lava,3,熔岩爆发,L,3344,7,5
chest,2,财宝风暴,phoenix,1,熔岩盾,R,2913,3,6
phoenix,1,熔岩盾,headless,1,恐吓,L,2347,5,3
lava,2,岩浆涌动,phoenix,2,烫伤,R,2762,3,5
phoenix,2,烫伤,chest,1,清点财宝,L,2908,4,4
hiding,3,强化随从,phoenix,2,烫伤,R,2321,3,3
phoenix,3,强化涅槃,lava,2,岩浆涌动,L,3062,4,3
chest,1,清点财宝,phoenix,3,强化涅槃,R,2842,3,4
phoenix,3,强化涅槃,hiding,3,强化随从,L,2424,3,4
lava,3,熔岩爆发,lava,1,地裂,R,3473,5,5
lava,1,地裂,chest,2,财宝风暴,L,3516,5,5
headless,1,恐吓,lava,1,地裂,L,3222,5,4
lava,2,岩浆涌动,cyber,2,侵入,R,3065,3,5
space,1,虫洞,lava,2,岩浆涌动,L,3810,6,4
lava,2,岩浆涌动,headless,3,灵魂打击,R,3071,3,4
crystal,2,碎晶爆破,lava,3,熔岩爆发,R,2667,3,5
lava,3,熔岩爆发,hiding,1,缩头,R,3865,6,6
shell,3,暗影,lava,3,熔岩爆发,L,3669,4,4
cyber,1,能量大炮,chest,3,财宝炮击,R,4033,4,6
headless,2,万千触须,cyber,1,能量大炮,R,4237,3,5
cyber,2,侵入,crystal,3,水晶球,L,3147,5,4
hiding,2,防御,cyber,2,侵入,R,4016,4,6
cyber,3,智能AI,crystal,1,水晶壁垒,L,4378,4,5
space,3,扭曲空间,cyber,3,智能AI,R,4217,4,7
cyber,3,智能AI,shell,2,吸收,L,4710,4,8
space,2,星波,crystal,1,水晶壁垒,L,2947,5,4
crystal,1,水晶壁垒,shell,1,复制,R,3481,4,5
space,2,星波,crystal,2,碎晶爆破,L,2943,4,4
crystal,2,碎晶爆破,shell,1,复制,R,2856,3,3
space,3,扭曲空间,crystal,3,水晶球,L,3049,4,5
crystal,3,水晶球,shell,2,吸收,R,3716,6,8
hiding,2,防御,chest,1,清点财宝,L,3804,5,6
chest,2,财宝风暴,chest,3,财宝炮击,R,3053,3,5
headless,2,万千触须,chest,2,财宝风暴,R,3580,3,6
chest,3,财宝炮击,hiding,1,缩头,L,4679,6,6
shell,3,暗影,chest,3,财宝炮击,R,3675,3,5
space,1,虫洞,headless,3,灵魂打击,R,4270,5,6
headless,1,恐吓,space,2,星波,R,3709,3,5
space,3,扭曲空间,hiding,3,强化随从,R,3253,3,8
hiding,3,强化随从,hiding,1,缩头,L,4367,10,6
hiding,2,防御,headless,1,恐吓,L,3455,3,5
headless,3,灵魂打击,hiding,3,强化随从,R,3778,4,9
headless,1,恐吓,shell,3,暗影,R,3968,3,5
