左龟,左技能idx,左技能,右龟,右技能idx,右技能,胜方,帧数,左释放,右释放
gambler,2,赌注,bamboo,3,竹刺阵,L,2633,5,2
bamboo,3,竹刺阵,candy,1,糖果锤,R,2993,2,6
line,3,墨水炸弹,bamboo,3,竹刺阵,R,2800,4,4
bamboo,3,竹刺阵,lava,2,岩浆涌动,L,3132,4,3
chest,1,清点财宝,bamboo,3,竹刺阵,R,2470,3,4
bamboo,3,竹刺阵,hiding,3,强化随从,R,3087,3,7
angel,3,飞升,angel,1,祝福,L,3786,8,7
angel,1,祝福,two_head,2,精神干扰/吸收,R,3703,7,6
fortune,1,骰子,angel,1,祝福,L,3818,8,8
angel,1,祝福,rainbow,3,反射,R,2267,3,4
pirate,2,朗姆酒,angel,1,祝福,R,3485,4,9
angel,1,祝福,line,1,连笔,R,3491,7,7
phoenix,3,强化涅槃,angel,1,祝福,L,3340,5,6
angel,1,祝福,crystal,2,碎晶爆破,L,3400,8,3
hiding,1,缩头,angel,1,祝福,L,3601,5,6
angel,1,祝福,shell,3,暗影,R,3505,7,5
two_head,1,灵能冲击/锤击,angel,2,平等,R,3368,5,9
angel,2,平等,diamond,3,钻石冲撞,R,3670,9,7
rainbow,2,全色风暴,angel,2,平等,L,3381,2,8
angel,2,平等,pirate,1,火炮齐射,L,2853,7,3
bubble,3,泡泡爆破,angel,2,平等,R,2820,4,8
angel,2,平等,phoenix,2,烫伤,R,2477,6,5
crystal,1,水晶壁垒,angel,2,平等,R,2945,2,7
angel,2,平等,space,3,扭曲空间,L,2988,7,4
shell,2,吸收,angel,2,平等,R,3050,2,7
angel,3,飞升,two_head,1,灵能冲击/锤击,R,3264,6,6
diamond,3,钻石冲撞,angel,3,飞升,L,2966,6,5
angel,3,飞升,rainbow,2,全色风暴,R,2532,4,4
pirate,1,火炮齐射,angel,3,飞升,L,2614,5,4
angel,3,飞升,bubble,3,泡泡爆破,R,3757,8,7
phoenix,2,烫伤,angel,3,飞升,L,2648,5,5
angel,3,飞升,crystal,1,水晶壁垒,L,3748,8,5
space,3,扭曲空间,angel,3,飞升,L,3712,5,7
angel,3,飞升,shell,2,吸收,R,2853,5,6
two_head,2,精神干扰/吸收,ice,1,冰霜,R,3387,5,6
ice,1,冰霜,fortune,1,骰子,R,4062,7,4
rainbow,3,反射,ice,1,冰霜,L,2550,3,3
ice,1,冰霜,pirate,2,朗姆酒,R,3758,6,6
line,1,连笔,ice,1,冰霜,R,3732,6,6
ice,1,冰霜,phoenix,3,强化涅槃,R,3183,5,5
crystal,2,碎晶爆破,ice,1,冰霜,R,3247,4,5
ice,1,冰霜,hiding,1,缩头,R,3229,5,5
shell,3,暗影,ice,1,冰霜,L,4094,5,7
ice,2,冰封,ghost,1,幽冥突袭,R,2854,5,4
fortune,3,招财进宝,ice,2,冰封,R,3514,2,7
ice,2,冰封,gambler,2,赌注,R,3224,5,5
candy,1,糖果锤,ice,2,冰封,L,3652,4,7
ice,2,冰封,line,3,墨水炸弹,R,3110,5,4
lava,2,岩浆涌动,ice,2,冰封,R,3708,3,8
ice,2,冰封,chest,1,清点财宝,R,4302,9,3
hiding,3,强化随从,ice,2,冰封,L,3750,8,6
ice,3,团队护盾,ninja,2,炸弹,R,3031,4,6
diamond,1,坚不可摧,ice,3,团队护盾,R,4381,6,7
ice,3,团队护盾,dice,3,稳定骰子,R,3575,5,2
hunter,2,隐蔽,ice,3,团队护盾,L,4962,11,7
ice,3,团队护盾,bubble,1,泡泡盾,R,3731,5,7
lightning,3,雷盾,ice,3,团队护盾,R,3325,4,6
ice,3,团队护盾,cyber,2,侵入,R,3920,5,6
space,1,虫洞,ice,3,团队护盾,R,4747,6,7
ice,3,团队护盾,headless,3,灵魂打击,R,3045,4,4
two_head,3,融合,ninja,1,手里剑,R,2756,3,6
ninja,1,手里剑,fortune,2,梭哈,L,2709,5,1
gambler,1,万能牌,ninja,1,手里剑,R,2781,5,6
ninja,1,手里剑,pirate,3,海盗船,L,3473,6,4
line,2,画龙点睛,ninja,1,手里剑,R,2492,3,5
ninja,1,手里剑,lava,1,地裂,L,3075,6,4
crystal,3,水晶球,ninja,1,手里剑,R,2621,4,5
ninja,1,手里剑,hiding,2,防御,L,4942,8,6
ninja,3,背刺,ninja,2,炸弹,R,2300,2,4
ninja,2,炸弹,diamond,2,钻石滚球,L,3204,5,4
rainbow,1,棱镜护盾,ninja,2,炸弹,L,3104,9,4
ninja,2,炸弹,hunter,3,狩猎弹幕,L,2572,4,3
bubble,2,泡泡束缚,ninja,2,炸弹,R,3044,5,6
ninja,2,炸弹,phoenix,1,熔岩盾,R,2906,4,6
cyber,3,智能AI,ninja,2,炸弹,L,4441,4,7
ninja,2,炸弹,space,2,星波,L,2754,4,3
shell,1,复制,ninja,2,炸弹,R,2662,3,5
ninja,3,背刺,ghost,3,虚化,R,2555,2,4
dice,2,命运骰子,ninja,3,背刺,R,2393,2,4
ninja,3,背刺,hunter,1,精准射击,L,2945,3,5
candy,3,糖果炸弹,ninja,3,背刺,R,3302,4,6
ninja,3,背刺,lightning,2,雷暴,R,2988,3,5
cyber,1,能量大炮,ninja,3,背刺,R,3895,3,6
ninja,3,背刺,chest,3,财宝炮击,R,3828,4,6
headless,2,万千触须,ninja,3,背刺,R,3124,2,5
two_head,1,灵能冲击/锤击,ghost,2,灵魂风暴,R,2301,2,4
dice,1,孤注一掷,two_head,1,灵能冲击/锤击,R,3009,3,5
two_head,1,灵能冲击/锤击,gambler,3,命运之轮,L,3302,5,4
candy,2,糖衣炮弹,two_head,1,灵能冲击/锤击,L,2488,3,3
two_head,1,灵能冲击/锤击,lightning,1,涌动,R,3712,5,6
lava,3,熔岩爆发,two_head,1,灵能冲击/锤击,L,3132,6,4
two_head,1,灵能冲击/锤击,chest,2,财宝风暴,R,3358,3,6
headless,1,恐吓,two_head,1,灵能冲击/锤击,L,3414,4,5
two_head,2,精神干扰/吸收,ghost,2,灵魂风暴,R,2339,3,5
dice,1,孤注一掷,two_head,2,精神干扰/吸收,R,3347,3,7
two_head,2,精神干扰/吸收,gambler,3,命运之轮,L,3770,6,4
candy,2,糖衣炮弹,two_head,2,精神干扰/吸收,L,3249,3,5
two_head,2,精神干扰/吸收,lightning,1,涌动,R,3466,5,6
lava,3,熔岩爆发,two_head,2,精神干扰/吸收,L,3685,7,5
two_head,2,精神干扰/吸收,chest,2,财宝风暴,R,2836,4,5
headless,1,恐吓,two_head,2,精神干扰/吸收,L,3442,4,5
two_head,3,融合,ghost,3,虚化,R,2800,3,5
dice,2,命运骰子,two_head,3,融合,R,3255,4,4
two_head,3,融合,hunter,1,精准射击,R,3369,4,6
candy,3,糖果炸弹,two_head,3,融合,L,3326,6,4
two_head,3,融合,lightning,2,雷暴,L,3506,5,5
cyber,1,能量大炮,two_head,3,融合,L,3812,7,5
two_head,3,融合,chest,3,财宝炮击,R,3367,4,4
headless,2,万千触须,two_head,3,融合,L,3646,3,4
ghost,1,幽冥突袭,diamond,2,钻石滚球,R,3590,6,2
rainbow,1,棱镜护盾,ghost,1,幽冥突袭,L,3437,11,4
ghost,1,幽冥突袭,hunter,3,狩猎弹幕,L,2540,5,3
bubble,2,泡泡束缚,ghost,1,幽冥突袭,R,2929,6,6
ghost,1,幽冥突袭,phoenix,1,熔岩盾,R,2912,5,6
cyber,3,智能AI,ghost,1,幽冥突袭,R,3876,3,7
ghost,1,幽冥突袭,space,2,星波,L,2676,5,3
shell,1,复制,ghost,1,幽冥突袭,R,2569,1,4
ghost,2,灵魂风暴,fortune,2,梭哈,L,2355,4,1
gambler,1,万能牌,ghost,2,灵魂风暴,R,2486,4,5
ghost,2,灵魂风暴,pirate,3,海盗船,L,2832,5,2
line,2,画龙点睛,ghost,2,灵魂风暴,R,2199,3,4
ghost,2,灵魂风暴,lava,1,地裂,L,2567,5,3
crystal,3,水晶球,ghost,2,灵魂风暴,R,2260,2,4
ghost,2,灵魂风暴,hiding,2,防御,L,2658,4,3
diamond,1,坚不可摧,ghost,3,虚化,R,3591,4,5
ghost,3,虚化,dice,3,稳定骰子,L,2770,4,2
hunter,2,隐蔽,ghost,3,虚化,R,2929,5,5
ghost,3,虚化,bubble,1,泡泡盾,L,2933,5,4
lightning,3,雷盾,ghost,3,虚化,R,2575,3,4
ghost,3,虚化,cyber,2,侵入,R,3812,5,6
space,1,虫洞,ghost,3,虚化,R,2640,4,4
ghost,3,虚化,headless,3,灵魂打击,R,2563,3,4
fortune,3,招财进宝,diamond,1,坚不可摧,L,3904,3,6
diamond,1,坚不可摧,gambler,2,赌注,R,3151,2,6
candy,1,糖果锤,diamond,1,坚不可摧,L,3986,6,6
diamond,1,坚不可摧,line,3,墨水炸弹,R,3520,5,6
lava,2,岩浆涌动,diamond,1,坚不可摧,R,4250,4,7
diamond,1,坚不可摧,chest,1,清点财宝,R,4075,6,8
hiding,3,强化随从,diamond,1,坚不可摧,L,4321,11,7
diamond,2,钻石滚球,fortune,1,骰子,R,3841,5,10
rainbow,3,反射,diamond,2,钻石滚球,L,2804,4,2
diamond,2,钻石滚球,pirate,2,朗姆酒,R,3880,5,6
line,1,连笔,diamond,2,钻石滚球,R,2835,4,4
diamond,2,钻石滚球,phoenix,3,强化涅槃,R,2964,2,4
crystal,2,碎晶爆破,diamond,2,钻石滚球,R,3360,3,6
diamond,2,钻石滚球,hiding,1,缩头,R,3834,2,6
shell,3,暗影,diamond,2,钻石滚球,L,3753,4,3
diamond,3,钻石冲撞,rainbow,2,全色风暴,R,2603,3,4
pirate,1,火炮齐射,diamond,3,钻石冲撞,L,2611,4,4
diamond,3,钻石冲撞,bubble,3,泡泡爆破,L,3227,5,5
phoenix,2,烫伤,diamond,3,钻石冲撞,L,2872,5,4
diamond,3,钻石冲撞,crystal,1,水晶壁垒,R,4172,6,7
space,3,扭曲空间,diamond,3,钻石冲撞,R,3325,4,6
diamond,3,钻石冲撞,shell,2,吸收,R,4012,7,9
rainbow,2,全色风暴,fortune,1,骰子,L,2426,4,4
fortune,1,骰子,pirate,1,火炮齐射,R,2501,5,5
bubble,3,泡泡爆破,fortune,1,骰子,L,3361,6,7
fortune,1,骰子,phoenix,2,烫伤,R,2528,3,5
crystal,1,水晶壁垒,fortune,1,骰子,R,3576,4,9
fortune,1,骰子,space,3,扭曲空间,R,3013,4,4
shell,2,吸收,fortune,1,骰子,L,3469,7,7
fortune,2,梭哈,rainbow,3,反射,R,2307,1,4
pirate,2,朗姆酒,fortune,2,梭哈,L,3414,4,2
fortune,2,梭哈,line,1,连笔,R,2976,1,5
phoenix,3,强化涅槃,fortune,2,梭哈,L,2574,4,1
fortune,2,梭哈,crystal,2,碎晶爆破,R,2749,1,5
hiding,1,缩头,fortune,2,梭哈,L,3320,5,2
fortune,2,梭哈,shell,3,暗影,R,2884,1,4
gambler,2,赌注,fortune,3,招财进宝,L,2610,5,3
fortune,3,招财进宝,candy,1,糖果锤,R,2820,2,6
line,3,墨水炸弹,fortune,3,招财进宝,R,3328,4,7
fortune,3,招财进宝,lava,2,岩浆涌动,R,3341,4,4
chest,1,清点财宝,fortune,3,招财进宝,R,3131,4,4
fortune,3,招财进宝,hiding,3,强化随从,R,2745,2,7
dice,3,稳定骰子,dice,1,孤注一掷,R,2605,2,4
dice,1,孤注一掷,hunter,2,隐蔽,R,4222,2,9
bubble,1,泡泡盾,dice,1,孤注一掷,L,3444,6,3
dice,1,孤注一掷,lightning,3,雷盾,R,3298,2,5
cyber,2,侵入,dice,1,孤注一掷,L,3125,5,3
dice,1,孤注一掷,space,1,虫洞,R,2860,2,4
headless,3,灵魂打击,dice,1,孤注一掷,L,2646,4,2
dice,2,命运骰子,gambler,1,万能牌,R,3562,3,8
pirate,3,海盗船,dice,2,命运骰子,L,3138,5,4
dice,2,命运骰子,line,2,画龙点睛,R,2977,2,4
lava,1,地裂,dice,2,命运骰子,L,3316,4,4
dice,2,命运骰子,crystal,3,水晶球,R,2804,2,6
hiding,2,防御,dice,2,命运骰子,L,3067,4,4
dice,3,稳定骰子,rainbow,1,棱镜护盾,R,2381,2,8
hunter,3,狩猎弹幕,dice,3,稳定骰子,L,2621,4,2
dice,3,稳定骰子,bubble,2,泡泡束缚,R,2979,1,6
phoenix,1,熔岩盾,dice,3,稳定骰子,L,2392,5,2
dice,3,稳定骰子,cyber,3,智能AI,R,4227,3,4
space,2,星波,dice,3,稳定骰子,L,2662,4,2
dice,3,稳定骰子,shell,1,复制,R,2994,3,3
hunter,1,精准射击,rainbow,1,棱镜护盾,R,2863,5,10
rainbow,1,棱镜护盾,candy,3,糖果炸弹,L,3738,12,4
lightning,2,雷暴,rainbow,1,棱镜护盾,R,3063,4,11
rainbow,1,棱镜护盾,cyber,1,能量大炮,L,4488,13,5
chest,3,财宝炮击,rainbow,1,棱镜护盾,R,2518,2,8
rainbow,1,棱镜护盾,headless,2,万千触须,L,3111,9,2
gambler,3,命运之轮,rainbow,2,全色风暴,R,2497,3,4
rainbow,2,全色风暴,candy,2,糖衣炮弹,L,2878,5,3
lightning,1,涌动,rainbow,2,全色风暴,R,2499,3,4
rainbow,2,全色风暴,lava,3,熔岩爆发,L,2719,4,4
chest,2,财宝风暴,rainbow,2,全色风暴,R,2242,2,4
rainbow,2,全色风暴,headless,1,恐吓,L,3095,2,3
gambler,3,命运之轮,rainbow,3,反射,R,2281,3,4
rainbow,3,反射,candy,2,糖衣炮弹,L,2315,4,2
lightning,1,涌动,rainbow,3,反射,R,2245,3,4
rainbow,3,反射,lava,3,熔岩爆发,L,2855,5,4
chest,2,财宝风暴,rainbow,3,反射,R,2345,3,4
rainbow,3,反射,headless,1,恐吓,L,2541,4,3
hunter,1,精准射击,gambler,1,万能牌,L,2840,6,5
gambler,1,万能牌,candy,3,糖果炸弹,R,2958,5,6
lightning,2,雷暴,gambler,1,万能牌,R,3601,5,8
gambler,1,万能牌,cyber,1,能量大炮,R,3963,8,8
chest,3,财宝炮击,gambler,1,万能牌,L,3388,5,6
gambler,1,万能牌,headless,2,万千触须,R,3100,5,3
hunter,3,狩猎弹幕,gambler,2,赌注,L,3085,5,5
gambler,2,赌注,bubble,2,泡泡束缚,R,3739,6,8
phoenix,1,熔岩盾,gambler,2,赌注,L,2572,6,4
gambler,2,赌注,cyber,3,智能AI,R,4517,7,3
space,2,星波,gambler,2,赌注,R,2817,4,6
gambler,2,赌注,shell,1,复制,L,2618,5,3
pirate,3,海盗船,gambler,3,命运之轮,L,3075,3,4
gambler,3,命运之轮,line,2,画龙点睛,R,3573,5,6
lava,1,地裂,gambler,3,命运之轮,L,3185,5,4
gambler,3,命运之轮,crystal,3,水晶球,R,3212,4,5
hiding,2,防御,gambler,3,命运之轮,L,2866,4,3
hunter,1,精准射击,hunter,2,隐蔽,L,3500,6,6
bubble,1,泡泡盾,hunter,1,精准射击,R,2883,4,6
hunter,1,精准射击,lightning,3,雷盾,L,2662,5,3
cyber,2,侵入,hunter,1,精准射击,R,4780,4,8
hunter,1,精准射击,space,1,虫洞,L,3495,6,5
headless,3,灵魂打击,hunter,1,精准射击,L,3291,3,5
hunter,2,隐蔽,candy,1,糖果锤,R,3889,7,7
line,3,墨水炸弹,hunter,2,隐蔽,R,4015,6,10
hunter,2,隐蔽,lava,2,岩浆涌动,R,3568,6,4
chest,1,清点财宝,hunter,2,隐蔽,L,3974,7,8
hunter,2,隐蔽,hiding,3,强化随从,R,3581,6,9
pirate,2,朗姆酒,hunter,3,狩猎弹幕,R,3333,4,5
hunter,3,狩猎弹幕,line,1,连笔,L,3095,5,5
phoenix,3,强化涅槃,hunter,3,狩猎弹幕,L,3276,5,5
hunter,3,狩猎弹幕,crystal,2,碎晶爆破,L,2643,5,3
hiding,1,缩头,hunter,3,狩猎弹幕,R,3826,3,7
hunter,3,狩猎弹幕,shell,3,暗影,R,3914,4,6
bubble,3,泡泡爆破,pirate,1,火炮齐射,R,2727,4,6
pirate,1,火炮齐射,phoenix,2,烫伤,R,2665,2,5
crystal,1,水晶壁垒,pirate,1,火炮齐射,R,2671,3,4
pirate,1,火炮齐射,space,3,扭曲空间,L,3043,6,3
shell,2,吸收,pirate,1,火炮齐射,R,2491,4,5
pirate,2,朗姆酒,bubble,3,泡泡爆破,L,3856,5,6
phoenix,2,烫伤,pirate,2,朗姆酒,L,2592,4,3
pirate,2,朗姆酒,crystal,1,水晶壁垒,R,4119,5,7
space,3,扭曲空间,pirate,2,朗姆酒,L,3748,4,5
pirate,2,朗姆酒,shell,2,吸收,R,3390,4,7
line,1,连笔,pirate,3,海盗船,R,3029,5,5
pirate,3,海盗船,phoenix,3,强化涅槃,R,3419,2,5
crystal,2,碎晶爆破,pirate,3,海盗船,R,3146,4,4
pirate,3,海盗船,hiding,1,缩头,R,4444,4,5
shell,3,暗影,pirate,3,海盗船,R,3197,3,5
candy,1,糖果锤,line,3,墨水炸弹,L,3170,5,3
lava,2,岩浆涌动,candy,1,糖果锤,R,3220,3,6
candy,1,糖果锤,chest,1,清点财宝,L,3642,7,3
hiding,3,强化随从,candy,1,糖果锤,R,3149,4,7
candy,2,糖衣炮弹,bubble,1,泡泡盾,L,3311,5,5
lightning,3,雷盾,candy,2,糖衣炮弹,R,2992,4,5
candy,2,糖衣炮弹,cyber,2,侵入,R,3472,4,5
space,1,虫洞,candy,2,糖衣炮弹,R,3549,4,4
candy,2,糖衣炮弹,headless,3,灵魂打击,L,2767,3,3
line,2,画龙点睛,candy,3,糖果炸弹,R,2971,4,5
candy,3,糖果炸弹,lava,1,地裂,R,3200,4,3
crystal,3,水晶球,candy,3,糖果炸弹,R,2930,4,6
candy,3,糖果炸弹,hiding,2,防御,R,3119,5,5
bubble,2,泡泡束缚,bubble,1,泡泡盾,L,3956,10,5
bubble,1,泡泡盾,phoenix,1,熔岩盾,R,3312,5,7
cyber,3,智能AI,bubble,1,泡泡盾,L,4900,4,7
bubble,1,泡泡盾,space,2,星波,R,3056,5,5
shell,1,复制,bubble,1,泡泡盾,R,3362,4,6
bubble,2,泡泡束缚,lightning,2,雷暴,L,3112,8,4
cyber,1,能量大炮,bubble,2,泡泡束缚,R,4782,4,9
bubble,2,泡泡束缚,chest,3,财宝炮击,L,4018,11,4
headless,2,万千触须,bubble,2,泡泡束缚,L,3964,3,8
bubble,3,泡泡爆破,lightning,1,涌动,L,3686,7,5
lava,3,熔岩爆发,bubble,3,泡泡爆破,L,3501,6,5
bubble,3,泡泡爆破,chest,2,财宝风暴,R,3388,5,6
headless,1,恐吓,bubble,3,泡泡爆破,L,3323,5,5
line,1,连笔,lightning,1,涌动,L,2760,6,3
lava,3,熔岩爆发,line,1,连笔,L,3130,6,5
line,1,连笔,chest,2,财宝风暴,R,2644,4,5
headless,1,恐吓,line,1,连笔,L,3056,4,5
line,2,画龙点睛,lightning,2,雷暴,R,3498,5,5
cyber,1,能量大炮,line,2,画龙点睛,L,3551,6,5
line,2,画龙点睛,chest,3,财宝炮击,R,2897,4,5
headless,2,万千触须,line,2,画龙点睛,L,3443,2,4
line,3,墨水炸弹,phoenix,1,熔岩盾,R,2900,4,6
cyber,3,智能AI,line,3,墨水炸弹,L,4671,5,6
line,3,墨水炸弹,space,2,星波,R,3233,4,5
shell,1,复制,line,3,墨水炸弹,R,3286,4,6
lightning,1,涌动,lava,1,地裂,R,3323,4,5
crystal,3,水晶球,lightning,1,涌动,L,3254,6,4
lightning,1,涌动,hiding,2,防御,R,3109,4,5
lightning,3,雷盾,lightning,2,雷暴,R,3006,4,5
lightning,2,雷暴,cyber,2,侵入,R,3379,5,5
space,1,虫洞,lightning,2,雷暴,L,3134,6,4
lightning,2,雷暴,headless,3,灵魂打击,R,2555,3,4
lava,2,岩浆涌动,lightning,3,雷盾,L,4016,4,5
lightning,3,雷盾,chest,1,清点财宝,R,3308,4,6
hiding,3,强化随从,lightning,3,雷盾,L,3375,8,4
phoenix,1,熔岩盾,phoenix,3,强化涅槃,R,3528,6,5
crystal,2,碎晶爆破,phoenix,1,熔岩盾,R,2900,3,6
phoenix,1,熔岩盾,hiding,1,缩头,L,2399,5,3
shell,3,暗影,phoenix,1,熔岩盾,R,4364,5,8
phoenix,2,烫伤,crystal,1,水晶壁垒,L,2530,5,3
space,3,扭曲空间,phoenix,2,烫伤,R,2848,3,5
phoenix,2,烫伤,shell,2,吸收,L,2521,5,4
crystal,1,水晶壁垒,phoenix,3,强化涅槃,R,2921,3,5
phoenix,3,强化涅槃,space,3,扭曲空间,L,3133,5,4
shell,2,吸收,phoenix,3,强化涅槃,R,2952,4,5
lava,1,地裂,crystal,2,碎晶爆破,R,3488,5,6
hiding,1,缩头,lava,1,地裂,L,3810,3,5
lava,1,地裂,shell,3,暗影,L,3844,6,4
chest,1,清点财宝,lava,2,岩浆涌动,R,3370,4,4
lava,2,岩浆涌动,hiding,3,强化随从,R,3511,3,8
cyber,2,侵入,lava,3,熔岩爆发,L,3617,5,5
lava,3,熔岩爆发,space,1,虫洞,R,3483,5,5
headless,3,灵魂打击,lava,3,熔岩爆发,L,2835,3,4
cyber,1,能量大炮,crystal,3,水晶球,L,3393,5,5
hiding,2,防御,cyber,1,能量大炮,R,4584,5,5
cyber,2,侵入,cyber,3,智能AI,R,4888,4,4
space,2,星波,cyber,2,侵入,R,2963,4,4
cyber,2,侵入,shell,1,复制,L,3264,5,4
chest,3,财宝炮击,cyber,3,智能AI,R,4721,5,4
cyber,3,智能AI,headless,2,万千触须,L,4650,4,4
chest,2,财宝风暴,crystal,1,水晶壁垒,L,3302,6,5
crystal,1,水晶壁垒,headless,1,恐吓,R,3594,4,6
chest,2,财宝风暴,crystal,2,碎晶爆破,L,2528,5,3
crystal,2,碎晶爆破,headless,1,恐吓,R,3303,3,6
chest,3,财宝炮击,crystal,3,水晶球,R,3237,3,5
crystal,3,水晶球,headless,2,万千触须,R,2825,5,3
space,2,星波,chest,1,清点财宝,R,3077,4,6
chest,1,清点财宝,shell,1,复制,L,3349,6,4
hiding,2,防御,chest,2,财宝风暴,L,3824,5,6
chest,3,财宝炮击,space,1,虫洞,R,3779,2,7
headless,3,灵魂打击,chest,3,财宝炮击,R,3298,4,4
space,1,虫洞,hiding,3,强化随从,L,4519,7,9
hiding,1,缩头,space,2,星波,L,3508,5,4
space,2,星波,shell,3,暗影,R,3380,4,5
shell,2,吸收,space,3,扭曲空间,L,4089,7,5
hiding,1,缩头,shell,2,吸收,R,3936,4,8
shell,3,暗影,hiding,2,防御,L,4300,5,5
headless,1,恐吓,headless,3,灵魂打击,R,3491,4,3
