左龟,左技能idx,左技能,右龟,右技能idx,右技能,胜方,帧数,左释放,右释放
angel,3,飞升,crystal,2,碎晶爆破,L,3169,7,4
hiding,1,缩头,angel,3,飞升,L,3112,4,5
angel,3,飞升,shell,3,暗影,R,3584,5,5
two_head,3,融合,ice,1,冰霜,R,3263,3,6
ice,1,冰霜,fortune,2,梭哈,R,3913,5,1
gambler,1,万能牌,ice,1,冰霜,R,3423,6,6
ice,1,冰霜,pirate,3,海盗船,R,3087,5,3
line,2,画龙点睛,ice,1,冰霜,R,3601,5,6
ice,1,冰霜,lava,1,地裂,R,3460,5,5
crystal,3,水晶球,ice,1,冰霜,L,3403,7,6
ice,1,冰霜,hiding,2,防御,R,3123,4,4
ice,3,团队护盾,ice,2,冰封,R,3905,5,8
ice,2,冰封,ghost,2,灵魂风暴,R,2706,5,4
dice,1,孤注一掷,ice,2,冰封,L,3479,4,6
ice,2,冰封,gambler,3,命运之轮,R,3793,7,5
candy,2,糖衣炮弹,ice,2,冰封,L,3580,4,7
ice,2,冰封,lightning,1,涌动,R,3384,6,5
lava,3,熔岩爆发,ice,2,冰封,L,3516,5,6
ice,2,冰封,chest,2,财宝风暴,R,3790,8,6
headless,1,恐吓,ice,2,冰封,L,4296,5,9
ice,3,团队护盾,ninja,3,背刺,R,2853,3,5
diamond,2,钻石滚球,ice,3,团队护盾,R,4231,2,7
ice,3,团队护盾,rainbow,1,棱镜护盾,R,3435,4,12
hunter,3,狩猎弹幕,ice,3,团队护盾,R,3313,5,6
ice,3,团队护盾,bubble,2,泡泡束缚,R,3455,3,7
phoenix,1,熔岩盾,ice,3,团队护盾,L,3521,7,5
ice,3,团队护盾,cyber,3,智能AI,R,4881,6,4
space,2,星波,ice,3,团队护盾,L,3517,5,5
ice,3,团队护盾,shell,1,复制,R,4285,6,3
ghost,1,幽冥突袭,ninja,1,手里剑,R,2875,4,6
ninja,1,手里剑,fortune,3,招财进宝,L,2731,5,2
gambler,2,赌注,ninja,1,手里剑,L,3712,7,3
ninja,1,手里剑,candy,1,糖果锤,R,3356,4,6
line,3,墨水炸弹,ninja,1,手里剑,R,2563,3,5
ninja,1,手里剑,lava,2,岩浆涌动,L,3214,6,3
chest,1,清点财宝,ninja,1,手里剑,R,2533,3,5
ninja,1,手里剑,hiding,3,强化随从,L,3602,7,6
two_head,1,灵能冲击/锤击,ninja,2,炸弹,R,2555,3,5
ninja,2,炸弹,diamond,3,钻石冲撞,L,3610,5,6
rainbow,2,全色风暴,ninja,2,炸弹,L,2785,4,4
ninja,2,炸弹,pirate,1,火炮齐射,R,2717,3,4
bubble,3,泡泡爆破,ninja,2,炸弹,R,2565,3,5
ninja,2,炸弹,phoenix,2,烫伤,R,2582,2,3
crystal,1,水晶壁垒,ninja,2,炸弹,R,2810,4,5
ninja,2,炸弹,space,3,扭曲空间,L,2706,4,3
shell,2,吸收,ninja,2,炸弹,R,2947,4,6
ninja,3,背刺,diamond,1,坚不可摧,L,3520,6,5
dice,3,稳定骰子,ninja,3,背刺,R,2620,3,3
ninja,3,背刺,hunter,2,隐蔽,L,3264,5,6
bubble,1,泡泡盾,ninja,3,背刺,R,2705,4,5
ninja,3,背刺,lightning,3,雷盾,L,2925,5,4
cyber,2,侵入,ninja,3,背刺,L,3969,3,5
ninja,3,背刺,space,1,虫洞,R,2879,3,4
headless,3,灵魂打击,ninja,3,背刺,R,2870,3,5
two_head,1,灵能冲击/锤击,ghost,3,虚化,R,2629,3,4
dice,2,命运骰子,two_head,1,灵能冲击/锤击,R,3327,4,6
two_head,1,灵能冲击/锤击,hunter,1,精准射击,R,2878,3,5
candy,3,糖果炸弹,two_head,1,灵能冲击/锤击,L,3524,6,5
two_head,1,灵能冲击/锤击,lightning,2,雷暴,R,3683,5,5
cyber,1,能量大炮,two_head,1,灵能冲击/锤击,L,3556,6,5
two_head,1,灵能冲击/锤击,chest,3,财宝炮击,R,3427,5,5
headless,2,万千触须,two_head,1,灵能冲击/锤击,L,3743,3,5
two_head,2,精神干扰/吸收,ghost,3,虚化,R,3208,5,4
dice,2,命运骰子,two_head,2,精神干扰/吸收,R,2975,3,6
two_head,2,精神干扰/吸收,hunter,1,精准射击,R,3066,4,5
candy,3,糖果炸弹,two_head,2,精神干扰/吸收,L,4211,3,7
two_head,2,精神干扰/吸收,lightning,2,雷暴,R,3385,5,6
cyber,1,能量大炮,two_head,2,精神干扰/吸收,L,3863,7,6
two_head,2,精神干扰/吸收,chest,3,财宝炮击,R,3501,5,5
headless,2,万千触须,two_head,2,精神干扰/吸收,L,3623,3,5
two_head,3,融合,diamond,1,坚不可摧,R,4057,4,7
dice,3,稳定骰子,two_head,3,融合,L,3061,4,4
two_head,3,融合,hunter,2,隐蔽,R,4462,5,10
bubble,1,泡泡盾,two_head,3,融合,R,4114,6,6
two_head,3,融合,lightning,3,雷盾,L,3437,5,5
cyber,2,侵入,two_head,3,融合,L,4077,6,5
two_head,3,融合,space,1,虫洞,R,3521,4,7
headless,3,灵魂打击,two_head,3,融合,L,2731,4,3
ghost,1,幽冥突袭,diamond,3,钻石冲撞,L,3302,5,4
rainbow,2,全色风暴,ghost,1,幽冥突袭,L,2428,4,3
ghost,1,幽冥突袭,pirate,1,火炮齐射,L,3182,5,3
bubble,3,泡泡爆破,ghost,1,幽冥突袭,R,2479,3,5
ghost,1,幽冥突袭,phoenix,2,烫伤,R,2600,4,5
crystal,1,水晶壁垒,ghost,1,幽冥突袭,R,2566,2,5
ghost,1,幽冥突袭,space,3,扭曲空间,L,2758,5,3
shell,2,吸收,ghost,1,幽冥突袭,R,2792,2,5
ghost,2,灵魂风暴,fortune,3,招财进宝,L,2580,5,3
gambler,2,赌注,ghost,2,灵魂风暴,R,2364,3,5
ghost,2,灵魂风暴,candy,1,糖果锤,L,2531,5,3
line,3,墨水炸弹,ghost,2,灵魂风暴,R,2219,3,4
ghost,2,灵魂风暴,lava,2,岩浆涌动,L,2599,5,2
chest,1,清点财宝,ghost,2,灵魂风暴,R,2226,2,4
ghost,2,灵魂风暴,hiding,3,强化随从,L,2666,4,3
diamond,2,钻石滚球,ghost,3,虚化,R,3247,1,5
ghost,3,虚化,rainbow,1,棱镜护盾,R,3021,4,11
hunter,3,狩猎弹幕,ghost,3,虚化,R,2474,3,4
ghost,3,虚化,bubble,2,泡泡束缚,R,3879,4,9
phoenix,1,熔岩盾,ghost,3,虚化,L,2890,6,4
ghost,3,虚化,cyber,3,智能AI,L,4378,7,3
space,2,星波,ghost,3,虚化,R,2523,3,4
ghost,3,虚化,shell,1,复制,L,2614,4,3
dice,1,孤注一掷,diamond,1,坚不可摧,R,3561,3,7
diamond,1,坚不可摧,gambler,3,命运之轮,L,3332,6,4
candy,2,糖衣炮弹,diamond,1,坚不可摧,L,3234,5,5
diamond,1,坚不可摧,lightning,1,涌动,L,3510,6,5
lava,3,熔岩爆发,diamond,1,坚不可摧,L,3468,6,5
diamond,1,坚不可摧,chest,2,财宝风暴,R,3298,5,6
headless,1,恐吓,diamond,1,坚不可摧,R,3982,5,7
diamond,2,钻石滚球,fortune,2,梭哈,L,3763,6,1
gambler,1,万能牌,diamond,2,钻石滚球,R,3326,6,5
diamond,2,钻石滚球,pirate,3,海盗船,R,3546,3,4
line,2,画龙点睛,diamond,2,钻石滚球,R,2697,3,4
diamond,2,钻石滚球,lava,1,地裂,L,3267,3,4
crystal,3,水晶球,diamond,2,钻石滚球,R,3309,4,5
diamond,2,钻石滚球,hiding,2,防御,R,3414,4,5
fortune,1,骰子,diamond,3,钻石冲撞,R,3047,5,7
diamond,3,钻石冲撞,rainbow,3,反射,R,2380,2,4
pirate,2,朗姆酒,diamond,3,钻石冲撞,R,3383,4,8
diamond,3,钻石冲撞,line,1,连笔,L,2897,5,5
phoenix,3,强化涅槃,diamond,3,钻石冲撞,L,3676,5,6
diamond,3,钻石冲撞,crystal,2,碎晶爆破,L,3220,7,4
hiding,1,缩头,diamond,3,钻石冲撞,R,3489,4,6
diamond,3,钻石冲撞,shell,3,暗影,R,3294,3,4
rainbow,3,反射,fortune,1,骰子,L,2278,3,2
fortune,1,骰子,pirate,2,朗姆酒,R,4105,7,7
line,1,连笔,fortune,1,骰子,L,3383,5,5
fortune,1,骰子,phoenix,3,强化涅槃,R,2968,4,5
crystal,2,碎晶爆破,fortune,1,骰子,L,3478,4,7
fortune,1,骰子,hiding,1,缩头,R,3249,6,5
shell,3,暗影,fortune,1,骰子,L,3164,4,6
fortune,2,梭哈,gambler,1,万能牌,R,3434,2,7
pirate,3,海盗船,fortune,2,梭哈,L,3233,5,1
fortune,2,梭哈,line,2,画龙点睛,R,3405,1,5
lava,1,地裂,fortune,2,梭哈,L,3148,5,1
fortune,2,梭哈,crystal,3,水晶球,R,2825,1,6
hiding,2,防御,fortune,2,梭哈,L,3153,5,2
fortune,3,招财进宝,dice,1,孤注一掷,L,3450,2,3
gambler,3,命运之轮,fortune,3,招财进宝,R,3207,3,6
fortune,3,招财进宝,candy,2,糖衣炮弹,R,2860,2,5
lightning,1,涌动,fortune,3,招财进宝,R,3383,4,5
fortune,3,招财进宝,lava,3,熔岩爆发,R,3323,3,6
chest,2,财宝风暴,fortune,3,招财进宝,R,3132,4,3
fortune,3,招财进宝,headless,1,恐吓,R,3272,2,5
rainbow,1,棱镜护盾,dice,1,孤注一掷,L,2489,8,2
dice,1,孤注一掷,hunter,3,狩猎弹幕,R,2822,2,4
bubble,2,泡泡束缚,dice,1,孤注一掷,L,3404,8,2
dice,1,孤注一掷,phoenix,1,熔岩盾,R,2326,2,5
cyber,3,智能AI,dice,1,孤注一掷,L,4251,3,5
dice,1,孤注一掷,space,2,星波,R,2849,2,4
shell,1,复制,dice,1,孤注一掷,L,3641,4,3
dice,2,命运骰子,gambler,2,赌注,R,2539,2,5
candy,1,糖果锤,dice,2,命运骰子,L,2634,5,2
dice,2,命运骰子,line,3,墨水炸弹,R,2952,2,5
lava,2,岩浆涌动,dice,2,命运骰子,R,3518,3,6
dice,2,命运骰子,chest,1,清点财宝,R,2777,4,5
hiding,3,强化随从,dice,2,命运骰子,L,3297,8,4
dice,3,稳定骰子,rainbow,2,全色风暴,R,2242,2,4
pirate,1,火炮齐射,dice,3,稳定骰子,L,2245,3,2
dice,3,稳定骰子,bubble,3,泡泡爆破,R,3163,2,6
phoenix,2,烫伤,dice,3,稳定骰子,L,2179,4,2
dice,3,稳定骰子,crystal,1,水晶壁垒,R,3069,3,5
space,3,扭曲空间,dice,3,稳定骰子,L,2767,3,2
dice,3,稳定骰子,shell,2,吸收,R,3180,2,4
hunter,2,隐蔽,rainbow,1,棱镜护盾,R,3477,6,13
rainbow,1,棱镜护盾,bubble,1,泡泡盾,L,3329,10,5
lightning,3,雷盾,rainbow,1,棱镜护盾,R,2884,4,10
rainbow,1,棱镜护盾,cyber,2,侵入,L,5008,15,4
space,1,虫洞,rainbow,1,棱镜护盾,R,3434,4,12
rainbow,1,棱镜护盾,headless,3,灵魂打击,L,3053,10,4
hunter,1,精准射击,rainbow,2,全色风暴,R,2758,4,5
rainbow,2,全色风暴,candy,3,糖果炸弹,L,2895,5,3
lightning,2,雷暴,rainbow,2,全色风暴,R,2534,3,4
rainbow,2,全色风暴,cyber,1,能量大炮,L,3621,5,3
chest,3,财宝炮击,rainbow,2,全色风暴,R,2268,2,4
rainbow,2,全色风暴,headless,2,万千触须,L,2672,4,2
hunter,1,精准射击,rainbow,3,反射,R,2680,4,5
rainbow,3,反射,candy,3,糖果炸弹,L,2833,4,3
lightning,2,雷暴,rainbow,3,反射,R,2491,3,5
rainbow,3,反射,cyber,1,能量大炮,L,3684,5,3
chest,3,财宝炮击,rainbow,3,反射,R,2075,1,4
rainbow,3,反射,headless,2,万千触须,L,2281,3,2
hunter,2,隐蔽,gambler,1,万能牌,R,3501,6,7
gambler,1,万能牌,bubble,1,泡泡盾,R,3894,8,7
lightning,3,雷盾,gambler,1,万能牌,R,3491,5,8
gambler,1,万能牌,cyber,2,侵入,R,3905,7,6
space,1,虫洞,gambler,1,万能牌,L,3456,6,6
gambler,1,万能牌,headless,3,灵魂打击,R,2568,4,4
pirate,1,火炮齐射,gambler,2,赌注,L,2477,2,3
gambler,2,赌注,bubble,3,泡泡爆破,L,2923,6,4
phoenix,2,烫伤,gambler,2,赌注,L,2569,5,4
gambler,2,赌注,crystal,1,水晶壁垒,L,2614,5,3
space,3,扭曲空间,gambler,2,赌注,L,3035,4,5
gambler,2,赌注,shell,2,吸收,L,2617,5,4
candy,1,糖果锤,gambler,3,命运之轮,L,2774,4,3
gambler,3,命运之轮,line,3,墨水炸弹,R,3093,4,5
lava,2,岩浆涌动,gambler,3,命运之轮,L,3327,4,4
gambler,3,命运之轮,chest,1,清点财宝,R,3751,4,7
hiding,3,强化随从,gambler,3,命运之轮,L,2829,6,3
hunter,1,精准射击,hunter,3,狩猎弹幕,R,3210,5,5
bubble,2,泡泡束缚,hunter,1,精准射击,R,3775,8,6
hunter,1,精准射击,phoenix,1,熔岩盾,R,2968,5,7
cyber,3,智能AI,hunter,1,精准射击,R,4470,4,9
hunter,1,精准射击,space,2,星波,L,3357,7,5
shell,1,复制,hunter,1,精准射击,R,3473,3,6
hunter,2,隐蔽,candy,2,糖衣炮弹,R,4065,8,6
lightning,1,涌动,hunter,2,隐蔽,R,3703,5,9
hunter,2,隐蔽,lava,3,熔岩爆发,R,3072,5,6
chest,2,财宝风暴,hunter,2,隐蔽,R,4124,6,9
hunter,2,隐蔽,headless,1,恐吓,R,3334,5,6
pirate,3,海盗船,hunter,3,狩猎弹幕,L,3427,4,5
hunter,3,狩猎弹幕,line,2,画龙点睛,L,3117,6,4
lava,1,地裂,hunter,3,狩猎弹幕,R,3075,3,5
hunter,3,狩猎弹幕,crystal,3,水晶球,L,3040,5,4
hiding,2,防御,hunter,3,狩猎弹幕,L,3223,4,5
pirate,1,火炮齐射,pirate,2,朗姆酒,L,2812,6,4
line,1,连笔,pirate,1,火炮齐射,R,2653,4,5
pirate,1,火炮齐射,phoenix,3,强化涅槃,R,3024,3,5
crystal,2,碎晶爆破,pirate,1,火炮齐射,R,2379,3,4
pirate,1,火炮齐射,hiding,1,缩头,L,3511,4,4
shell,3,暗影,pirate,1,火炮齐射,R,2506,2,5
pirate,2,朗姆酒,line,1,连笔,R,3770,5,7
phoenix,3,强化涅槃,pirate,2,朗姆酒,L,3495,5,5
pirate,2,朗姆酒,crystal,2,碎晶爆破,R,3513,4,6
hiding,1,缩头,pirate,2,朗姆酒,L,4391,7,6
pirate,2,朗姆酒,shell,3,暗影,R,3875,3,5
line,2,画龙点睛,pirate,3,海盗船,R,3270,4,3
pirate,3,海盗船,lava,1,地裂,R,3432,2,5
crystal,3,水晶球,pirate,3,海盗船,R,3292,6,4
pirate,3,海盗船,hiding,2,防御,R,4001,5,6
candy,2,糖衣炮弹,candy,1,糖果锤,L,2875,4,5
candy,1,糖果锤,lightning,1,涌动,L,2911,5,3
lava,3,熔岩爆发,candy,1,糖果锤,L,3634,4,3
candy,1,糖果锤,chest,2,财宝风暴,R,2994,4,6
headless,1,恐吓,candy,1,糖果锤,R,3120,3,5
candy,2,糖衣炮弹,bubble,2,泡泡束缚,R,3528,2,8
phoenix,1,熔岩盾,candy,2,糖衣炮弹,R,3359,6,4
candy,2,糖衣炮弹,cyber,3,智能AI,R,4971,4,4
space,2,星波,candy,2,糖衣炮弹,R,2830,3,4
candy,2,糖衣炮弹,shell,1,复制,R,3179,3,5
line,3,墨水炸弹,candy,3,糖果炸弹,R,2560,3,5
candy,3,糖果炸弹,lava,2,岩浆涌动,R,2996,4,4
chest,1,清点财宝,candy,3,糖果炸弹,R,3078,4,6
candy,3,糖果炸弹,hiding,3,强化随从,R,2893,4,7
bubble,3,泡泡爆破,bubble,1,泡泡盾,R,3615,6,6
bubble,1,泡泡盾,phoenix,2,烫伤,R,2581,3,5
crystal,1,水晶壁垒,bubble,1,泡泡盾,R,3399,4,6
bubble,1,泡泡盾,space,3,扭曲空间,L,3741,7,4
shell,2,吸收,bubble,1,泡泡盾,R,3503,5,6
bubble,2,泡泡束缚,lightning,3,雷盾,L,3357,8,4
cyber,2,侵入,bubble,2,泡泡束缚,L,4572,4,9
bubble,2,泡泡束缚,space,1,虫洞,L,3715,8,5
headless,3,灵魂打击,bubble,2,泡泡束缚,L,3650,4,7
bubble,3,泡泡爆破,lightning,2,雷暴,R,3318,5,5
cyber,1,能量大炮,bubble,3,泡泡爆破,L,3671,7,6
bubble,3,泡泡爆破,chest,3,财宝炮击,R,3090,5,5
headless,2,万千触须,bubble,3,泡泡爆破,L,3470,3,5
line,1,连笔,lightning,2,雷暴,R,3465,6,5
cyber,1,能量大炮,line,1,连笔,L,4160,5,7
line,1,连笔,chest,3,财宝炮击,R,2919,5,4
headless,2,万千触须,line,1,连笔,L,3442,3,5
line,2,画龙点睛,lightning,3,雷盾,R,4025,5,7
cyber,2,侵入,line,2,画龙点睛,L,3550,5,5
line,2,画龙点睛,space,1,虫洞,R,3295,4,6
headless,3,灵魂打击,line,2,画龙点睛,L,2574,3,3
line,3,墨水炸弹,phoenix,2,烫伤,R,2818,4,5
crystal,1,水晶壁垒,line,3,墨水炸弹,R,3377,4,6
line,3,墨水炸弹,space,3,扭曲空间,R,3090,4,4
shell,2,吸收,line,3,墨水炸弹,R,3381,5,6
lightning,1,涌动,lava,2,岩浆涌动,R,2860,3,3
chest,1,清点财宝,lightning,1,涌动,R,4217,6,7
lightning,1,涌动,hiding,3,强化随从,R,3000,3,7
phoenix,1,熔岩盾,lightning,2,雷暴,L,2617,6,3
lightning,2,雷暴,cyber,3,智能AI,R,3797,5,5
space,2,星波,lightning,2,雷暴,L,3440,5,5
lightning,2,雷暴,shell,1,复制,R,2750,3,4
lava,3,熔岩爆发,lightning,3,雷盾,L,3436,7,4
lightning,3,雷盾,chest,2,财宝风暴,R,2904,4,6
headless,1,恐吓,lightning,3,雷盾,L,3455,6,4
phoenix,1,熔岩盾,lava,1,地裂,L,3702,7,5
crystal,3,水晶球,phoenix,1,熔岩盾,R,2528,3,6
phoenix,1,熔岩盾,hiding,2,防御,L,3168,7,4
phoenix,3,强化涅槃,phoenix,2,烫伤,R,3112,4,6
phoenix,2,烫伤,crystal,2,碎晶爆破,L,2400,5,3
hiding,1,缩头,phoenix,2,烫伤,R,2264,2,3
phoenix,2,烫伤,shell,3,暗影,L,2745,5,3
crystal,2,碎晶爆破,phoenix,3,强化涅槃,R,2928,3,5
phoenix,3,强化涅槃,hiding,1,缩头,L,2508,3,3
shell,3,暗影,phoenix,3,强化涅槃,L,4192,6,4
lava,1,地裂,crystal,3,水晶球,R,3086,4,6
hiding,2,防御,lava,1,地裂,L,3617,4,4
lava,2,岩浆涌动,lava,3,熔岩爆发,R,3140,3,6
chest,2,财宝风暴,lava,2,岩浆涌动,R,2988,4,4
lava,2,岩浆涌动,headless,1,恐吓,R,3449,3,5
cyber,3,智能AI,lava,3,熔岩爆发,L,4880,4,7
lava,3,熔岩爆发,space,2,星波,L,3254,6,4
shell,1,复制,lava,3,熔岩爆发,R,2916,3,5
cyber,1,能量大炮,chest,1,清点财宝,L,3978,5,6
hiding,3,强化随从,cyber,1,能量大炮,R,4166,7,4
cyber,2,侵入,crystal,1,水晶壁垒,L,3225,5,4
space,3,扭曲空间,cyber,2,侵入,R,3504,4,5
cyber,2,侵入,shell,2,吸收,L,3544,5,6
space,1,虫洞,cyber,3,智能AI,R,4566,6,5
cyber,3,智能AI,headless,3,灵魂打击,R,4641,4,6
chest,3,财宝炮击,crystal,1,水晶壁垒,R,3834,4,6
crystal,1,水晶壁垒,headless,2,万千触须,R,3253,3,3
chest,3,财宝炮击,crystal,2,碎晶爆破,R,2995,3,4
crystal,2,碎晶爆破,headless,2,万千触须,R,3116,3,3
space,1,虫洞,crystal,3,水晶球,L,3829,6,4
crystal,3,水晶球,headless,3,灵魂打击,R,2636,3,4
space,3,扭曲空间,chest,1,清点财宝,L,3781,5,6
chest,1,清点财宝,shell,2,吸收,R,3371,4,7
hiding,3,强化随从,chest,2,财宝风暴,R,2996,4,5
chest,3,财宝炮击,space,2,星波,R,3544,2,5
shell,1,复制,chest,3,财宝炮击,L,3932,5,5
space,1,虫洞,headless,1,恐吓,L,4002,7,2
hiding,2,防御,space,2,星波,R,3095,3,4
space,3,扭曲空间,hiding,1,缩头,R,3333,4,5
shell,3,暗影,space,3,扭曲空间,L,3750,3,4
hiding,1,缩头,shell,3,暗影,R,4100,4,5
headless,1,恐吓,hiding,3,强化随从,R,3231,4,5
headless,1,恐吓,shell,1,复制,R,3401,4,3
