左龟,左技能idx,左技能,右龟,右技能idx,右技能,胜方,帧数,左释放,右释放
phoenix,3,强化涅槃,stone,3,嘲讽,L,3163,5,4
stone,3,嘲讽,crystal,2,碎晶爆破,L,3056,3,4
hiding,1,缩头,stone,3,嘲讽,L,3662,5,5
stone,3,嘲讽,shell,3,暗影,L,3798,3,4
ice,3,团队护盾,bamboo,1,自然恢复,R,3584,5,6
bamboo,1,自然恢复,ghost,2,灵魂风暴,R,2486,2,5
dice,1,孤注一掷,bamboo,1,自然恢复,L,3860,4,3
bamboo,1,自然恢复,gambler,3,命运之轮,L,3230,5,4
candy,2,糖衣炮弹,bamboo,1,自然恢复,L,2904,4,3
bamboo,1,自然恢复,lightning,1,涌动,L,3484,6,4
lava,3,熔岩爆发,bamboo,1,自然恢复,L,3538,4,3
bamboo,1,自然恢复,chest,2,财宝风暴,R,2904,3,6
headless,1,恐吓,bamboo,1,自然恢复,L,3800,6,4
bamboo,2,竹击,angel,2,平等,L,3494,5,7
two_head,1,灵能冲击/锤击,bamboo,2,竹击,R,3211,4,5
bamboo,2,竹击,diamond,3,钻石冲撞,R,3022,3,7
rainbow,2,全色风暴,bamboo,2,竹击,L,3385,5,3
bamboo,2,竹击,pirate,1,火炮齐射,R,2532,3,5
bubble,3,泡泡爆破,bamboo,2,竹击,R,3174,4,5
bamboo,2,竹击,phoenix,2,烫伤,R,2833,3,5
crystal,1,水晶壁垒,bamboo,2,竹击,R,3261,4,5
bamboo,2,竹击,space,3,扭曲空间,L,3741,4,4
shell,2,吸收,bamboo,2,竹击,R,3589,6,6
bamboo,3,竹刺阵,ninja,1,手里剑,R,2616,2,5
ghost,3,虚化,bamboo,3,竹刺阵,R,2963,4,5
bamboo,3,竹刺阵,dice,2,命运骰子,R,2940,3,6
hunter,1,精准射击,bamboo,3,竹刺阵,R,2894,5,5
bamboo,3,竹刺阵,candy,3,糖果炸弹,R,3287,3,3
lightning,2,雷暴,bamboo,3,竹刺阵,R,2791,4,4
bamboo,3,竹刺阵,cyber,1,能量大炮,R,4221,4,4
chest,3,财宝炮击,bamboo,3,竹刺阵,R,2504,3,3
bamboo,3,竹刺阵,headless,2,万千触须,L,3648,4,3
ice,2,冰封,angel,1,祝福,R,3326,6,7
angel,1,祝福,ghost,1,幽冥突袭,R,2858,5,5
fortune,3,招财进宝,angel,1,祝福,R,3690,3,7
angel,1,祝福,gambler,2,赌注,R,2812,5,5
candy,1,糖果锤,angel,1,祝福,L,3531,7,6
angel,1,祝福,line,3,墨水炸弹,R,3913,8,7
lava,2,岩浆涌动,angel,1,祝福,R,3840,4,9
angel,1,祝福,chest,1,清点财宝,R,3567,6,6
hiding,3,强化随从,angel,1,祝福,L,3649,8,7
angel,2,平等,ice,1,冰霜,L,3580,9,6
two_head,3,融合,angel,2,平等,R,2741,3,7
angel,2,平等,fortune,2,梭哈,L,2784,7,2
gambler,1,万能牌,angel,2,平等,R,2867,5,8
angel,2,平等,pirate,3,海盗船,L,3457,7,2
line,2,画龙点睛,angel,2,平等,R,2713,3,7
angel,2,平等,lava,1,地裂,L,3082,7,4
crystal,3,水晶球,angel,2,平等,R,2966,2,7
angel,2,平等,hiding,2,防御,R,3475,8,5
ice,1,冰霜,angel,3,飞升,R,3155,5,8
angel,3,飞升,two_head,3,融合,R,3887,9,5
fortune,2,梭哈,angel,3,飞升,R,3142,2,8
angel,3,飞升,gambler,1,万能牌,R,3559,8,7
pirate,3,海盗船,angel,3,飞升,L,3390,3,7
angel,3,飞升,line,2,画龙点睛,R,3014,6,4
lava,1,地裂,angel,3,飞升,R,3506,4,8
angel,3,飞升,crystal,3,水晶球,R,3028,7,6
hiding,2,防御,angel,3,飞升,L,3290,5,7
ice,1,冰霜,ice,2,冰封,R,3276,5,6
ghost,1,幽冥突袭,ice,1,冰霜,L,3561,7,6
ice,1,冰霜,fortune,3,招财进宝,R,3901,6,3
gambler,2,赌注,ice,1,冰霜,L,3134,6,5
ice,1,冰霜,candy,1,糖果锤,R,2923,4,6
line,3,墨水炸弹,ice,1,冰霜,R,3471,4,6
ice,1,冰霜,lava,2,岩浆涌动,L,4186,6,4
chest,1,清点财宝,ice,1,冰霜,R,3193,4,5
ice,1,冰霜,hiding,3,强化随从,R,3366,5,8
ninja,1,手里剑,ice,2,冰封,L,3317,6,6
ice,2,冰封,ghost,3,虚化,R,2870,5,4
dice,2,命运骰子,ice,2,冰封,R,3362,4,6
ice,2,冰封,hunter,1,精准射击,R,2985,5,6
candy,3,糖果炸弹,ice,2,冰封,L,3683,5,7
ice,2,冰封,lightning,2,雷暴,R,3146,6,5
cyber,1,能量大炮,ice,2,冰封,L,4628,4,9
ice,2,冰封,chest,3,财宝炮击,R,3519,6,5
headless,2,万千触须,ice,2,冰封,L,3694,2,7
ice,3,团队护盾,two_head,1,灵能冲击/锤击,L,3627,6,5
diamond,3,钻石冲撞,ice,3,团队护盾,L,3544,6,5
ice,3,团队护盾,rainbow,2,全色风暴,R,3547,4,6
pirate,1,火炮齐射,ice,3,团队护盾,L,3171,6,4
ice,3,团队护盾,bubble,3,泡泡爆破,L,3464,6,5
phoenix,2,烫伤,ice,3,团队护盾,R,4495,7,7
ice,3,团队护盾,crystal,1,水晶壁垒,R,3705,5,6
space,3,扭曲空间,ice,3,团队护盾,R,3951,4,7
ice,3,团队护盾,shell,2,吸收,R,3747,5,7
ghost,2,灵魂风暴,ninja,1,手里剑,R,2476,4,5
ninja,1,手里剑,dice,1,孤注一掷,L,2557,5,3
gambler,3,命运之轮,ninja,1,手里剑,R,2383,3,5
ninja,1,手里剑,candy,2,糖衣炮弹,L,3388,6,4
lightning,1,涌动,ninja,1,手里剑,R,2512,3,5
ninja,1,手里剑,lava,3,熔岩爆发,R,3263,4,6
chest,2,财宝风暴,ninja,1,手里剑,R,2451,3,5
ninja,1,手里剑,headless,1,恐吓,L,3187,5,4
two_head,2,精神干扰/吸收,ninja,2,炸弹,R,2453,3,5
ninja,2,炸弹,fortune,1,骰子,L,2744,5,5
rainbow,3,反射,ninja,2,炸弹,R,2527,3,5
ninja,2,炸弹,pirate,2,朗姆酒,L,3362,6,4
line,1,连笔,ninja,2,炸弹,R,2310,3,4
ninja,2,炸弹,phoenix,3,强化涅槃,R,3061,3,5
crystal,2,碎晶爆破,ninja,2,炸弹,R,2442,3,5
ninja,2,炸弹,hiding,1,缩头,L,3957,7,5
shell,3,暗影,ninja,2,炸弹,R,2524,3,5
ninja,3,背刺,diamond,2,钻石滚球,L,3251,5,4
rainbow,1,棱镜护盾,ninja,3,背刺,R,3112,6,6
ninja,3,背刺,hunter,3,狩猎弹幕,L,3109,5,4
bubble,2,泡泡束缚,ninja,3,背刺,R,2773,5,4
ninja,3,背刺,phoenix,1,熔岩盾,R,3728,3,8
cyber,3,智能AI,ninja,3,背刺,R,3974,3,7
ninja,3,背刺,space,2,星波,R,2786,3,4
shell,1,复制,ninja,3,背刺,R,2674,3,5
two_head,1,灵能冲击/锤击,diamond,1,坚不可摧,R,3844,3,7
dice,3,稳定骰子,two_head,1,灵能冲击/锤击,R,3046,3,4
two_head,1,灵能冲击/锤击,hunter,2,隐蔽,L,3845,6,7
bubble,1,泡泡盾,two_head,1,灵能冲击/锤击,L,3724,6,5
two_head,1,灵能冲击/锤击,lightning,3,雷盾,L,3541,6,5
cyber,2,侵入,two_head,1,灵能冲击/锤击,R,4682,3,7
two_head,1,灵能冲击/锤击,space,1,虫洞,R,3378,4,6
headless,3,灵魂打击,two_head,1,灵能冲击/锤击,L,3135,4,4
two_head,2,精神干扰/吸收,diamond,1,坚不可摧,R,4102,7,8
dice,3,稳定骰子,two_head,2,精神干扰/吸收,R,3955,3,8
two_head,2,精神干扰/吸收,hunter,2,隐蔽,L,4296,8,8
bubble,1,泡泡盾,two_head,2,精神干扰/吸收,R,3932,5,8
two_head,2,精神干扰/吸收,lightning,3,雷盾,L,3944,7,5
cyber,2,侵入,two_head,2,精神干扰/吸收,L,4561,4,6
two_head,2,精神干扰/吸收,space,1,虫洞,R,3341,4,6
headless,3,灵魂打击,two_head,2,精神干扰/吸收,L,3114,4,4
two_head,3,融合,diamond,2,钻石滚球,R,3386,4,5
rainbow,1,棱镜护盾,two_head,3,融合,L,3777,12,5
two_head,3,融合,hunter,3,狩猎弹幕,R,3075,4,5
bubble,2,泡泡束缚,two_head,3,融合,L,3793,9,4
two_head,3,融合,phoenix,1,熔岩盾,R,4023,5,9
cyber,3,智能AI,two_head,3,融合,R,5035,4,7
two_head,3,融合,space,2,星波,R,3070,4,4
shell,1,复制,two_head,3,融合,L,3626,4,5
ghost,1,幽冥突袭,fortune,1,骰子,L,2768,5,6
rainbow,3,反射,ghost,1,幽冥突袭,R,2595,2,4
ghost,1,幽冥突袭,pirate,2,朗姆酒,L,4082,7,5
line,1,连笔,ghost,1,幽冥突袭,R,2491,4,5
ghost,1,幽冥突袭,phoenix,3,强化涅槃,L,3503,7,5
crystal,2,碎晶爆破,ghost,1,幽冥突袭,R,2607,2,4
ghost,1,幽冥突袭,hiding,1,缩头,R,3825,6,6
shell,3,暗影,ghost,1,幽冥突袭,R,2874,2,6
ghost,2,灵魂风暴,dice,1,孤注一掷,L,2360,4,2
gambler,3,命运之轮,ghost,2,灵魂风暴,R,2178,3,5
ghost,2,灵魂风暴,candy,2,糖衣炮弹,L,2649,6,3
lightning,1,涌动,ghost,2,灵魂风暴,R,2290,3,5
ghost,2,灵魂风暴,lava,3,熔岩爆发,L,2439,5,3
chest,2,财宝风暴,ghost,2,灵魂风暴,R,2168,2,5
ghost,2,灵魂风暴,headless,1,恐吓,L,2905,5,2
diamond,3,钻石冲撞,ghost,3,虚化,R,3820,3,6
ghost,3,虚化,rainbow,2,全色风暴,L,3349,5,4
pirate,1,火炮齐射,ghost,3,虚化,R,3404,3,6
ghost,3,虚化,bubble,3,泡泡爆破,L,2846,5,4
phoenix,2,烫伤,ghost,3,虚化,L,3016,5,4
ghost,3,虚化,crystal,1,水晶壁垒,L,2698,4,3
space,3,扭曲空间,ghost,3,虚化,R,2525,3,4
ghost,3,虚化,shell,2,吸收,L,3345,5,5
dice,2,命运骰子,diamond,1,坚不可摧,R,3464,4,6
diamond,1,坚不可摧,hunter,1,精准射击,L,3878,6,7
candy,3,糖果炸弹,diamond,1,坚不可摧,R,3934,5,7
diamond,1,坚不可摧,lightning,2,雷暴,R,3972,6,6
cyber,1,能量大炮,diamond,1,坚不可摧,L,3612,7,5
diamond,1,坚不可摧,chest,3,财宝炮击,R,3652,5,6
headless,2,万千触须,diamond,1,坚不可摧,R,4038,3,7
diamond,2,钻石滚球,fortune,3,招财进宝,L,3597,6,4
gambler,2,赌注,diamond,2,钻石滚球,R,2981,4,5
diamond,2,钻石滚球,candy,1,糖果锤,R,3365,4,7
line,3,墨水炸弹,diamond,2,钻石滚球,R,3072,4,5
diamond,2,钻石滚球,lava,2,岩浆涌动,L,3309,3,3
chest,1,清点财宝,diamond,2,钻石滚球,R,3309,3,6
diamond,2,钻石滚球,hiding,3,强化随从,R,3494,3,8
fortune,2,梭哈,diamond,3,钻石冲撞,R,2949,1,5
diamond,3,钻石冲撞,gambler,1,万能牌,L,2978,6,5
pirate,3,海盗船,diamond,3,钻石冲撞,R,4038,4,9
diamond,3,钻石冲撞,line,2,画龙点睛,L,2976,6,4
lava,1,地裂,diamond,3,钻石冲撞,R,3334,4,6
diamond,3,钻石冲撞,crystal,3,水晶球,L,3407,6,6
hiding,2,防御,diamond,3,钻石冲撞,R,3662,4,6
fortune,1,骰子,fortune,2,梭哈,R,3479,6,2
gambler,1,万能牌,fortune,1,骰子,L,3595,8,8
fortune,1,骰子,pirate,3,海盗船,R,3644,8,6
line,2,画龙点睛,fortune,1,骰子,L,3632,4,5
fortune,1,骰子,lava,1,地裂,R,3417,6,5
crystal,3,水晶球,fortune,1,骰子,R,3587,5,10
fortune,1,骰子,hiding,2,防御,R,3087,6,5
fortune,3,招财进宝,fortune,2,梭哈,L,3188,3,2
fortune,2,梭哈,gambler,2,赌注,R,2489,1,5
candy,1,糖果锤,fortune,2,梭哈,L,3252,6,1
fortune,2,梭哈,line,3,墨水炸弹,R,2804,2,5
lava,2,岩浆涌动,fortune,2,梭哈,L,3700,4,2
fortune,2,梭哈,chest,1,清点财宝,R,3975,2,5
hiding,3,强化随从,fortune,2,梭哈,L,2970,7,2
fortune,3,招财进宝,dice,2,命运骰子,R,3141,2,7
hunter,1,精准射击,fortune,3,招财进宝,L,3310,7,4
fortune,3,招财进宝,candy,3,糖果炸弹,R,2728,2,5
lightning,2,雷暴,fortune,3,招财进宝,R,3310,4,5
fortune,3,招财进宝,cyber,1,能量大炮,R,3127,4,5
chest,3,财宝炮击,fortune,3,招财进宝,R,3332,3,2
fortune,3,招财进宝,headless,2,万千触须,R,3228,2,4
rainbow,2,全色风暴,dice,1,孤注一掷,R,3200,3,7
dice,1,孤注一掷,pirate,1,火炮齐射,R,2319,4,5
bubble,3,泡泡爆破,dice,1,孤注一掷,R,2687,4,5
dice,1,孤注一掷,phoenix,2,烫伤,R,2655,3,5
crystal,1,水晶壁垒,dice,1,孤注一掷,R,3128,3,7
dice,1,孤注一掷,space,3,扭曲空间,R,3003,2,3
shell,2,吸收,dice,1,孤注一掷,R,3244,4,7
dice,2,命运骰子,gambler,3,命运之轮,L,3621,3,5
candy,2,糖衣炮弹,dice,2,命运骰子,L,3424,5,4
dice,2,命运骰子,lightning,1,涌动,L,2830,5,3
lava,3,熔岩爆发,dice,2,命运骰子,R,3515,4,4
dice,2,命运骰子,chest,2,财宝风暴,R,3198,5,6
headless,1,恐吓,dice,2,命运骰子,L,3266,5,3
dice,3,稳定骰子,rainbow,3,反射,R,2498,2,4
pirate,2,朗姆酒,dice,3,稳定骰子,R,2535,3,4
dice,3,稳定骰子,line,1,连笔,R,2461,2,5
phoenix,3,强化涅槃,dice,3,稳定骰子,L,2768,4,3
dice,3,稳定骰子,crystal,2,碎晶爆破,R,2502,3,4
hiding,1,缩头,dice,3,稳定骰子,R,3306,4,5
dice,3,稳定骰子,shell,3,暗影,R,2648,3,3
hunter,3,狩猎弹幕,rainbow,1,棱镜护盾,R,3651,5,13
rainbow,1,棱镜护盾,bubble,2,泡泡束缚,R,3854,8,9
phoenix,1,熔岩盾,rainbow,1,棱镜护盾,L,4255,9,12
rainbow,1,棱镜护盾,cyber,3,智能AI,R,5232,13,6
space,2,星波,rainbow,1,棱镜护盾,L,2994,5,7
rainbow,1,棱镜护盾,shell,1,复制,L,3792,14,5
hunter,2,隐蔽,rainbow,2,全色风暴,R,4119,8,7
rainbow,2,全色风暴,bubble,1,泡泡盾,R,3665,5,6
lightning,3,雷盾,rainbow,2,全色风暴,R,3104,4,5
rainbow,2,全色风暴,cyber,2,侵入,R,4022,5,4
space,1,虫洞,rainbow,2,全色风暴,R,3811,5,6
rainbow,2,全色风暴,headless,3,灵魂打击,R,2838,3,4
hunter,2,隐蔽,rainbow,3,反射,R,3337,6,6
rainbow,3,反射,bubble,1,泡泡盾,L,2957,5,4
lightning,3,雷盾,rainbow,3,反射,R,2980,4,5
rainbow,3,反射,cyber,2,侵入,R,4046,4,3
space,1,虫洞,rainbow,3,反射,R,3372,4,6
rainbow,3,反射,headless,3,灵魂打击,R,2705,2,4
hunter,3,狩猎弹幕,gambler,1,万能牌,L,3724,6,7
gambler,1,万能牌,bubble,2,泡泡束缚,R,4051,7,10
phoenix,1,熔岩盾,gambler,1,万能牌,L,4172,8,8
gambler,1,万能牌,cyber,3,智能AI,R,4555,7,7
space,2,星波,gambler,1,万能牌,L,3525,5,7
gambler,1,万能牌,shell,1,复制,R,3333,5,4
pirate,2,朗姆酒,gambler,2,赌注,R,3092,2,6
gambler,2,赌注,line,1,连笔,R,3257,5,7
phoenix,3,强化涅槃,gambler,2,赌注,L,3170,4,5
gambler,2,赌注,crystal,2,碎晶爆破,L,2592,5,3
hiding,1,缩头,gambler,2,赌注,R,2699,2,5
gambler,2,赌注,shell,3,暗影,R,3784,5,5
candy,2,糖衣炮弹,gambler,3,命运之轮,L,2491,3,3
gambler,3,命运之轮,lightning,1,涌动,R,3474,5,6
lava,3,熔岩爆发,gambler,3,命运之轮,L,3030,6,3
gambler,3,命运之轮,chest,2,财宝风暴,R,2750,3,5
headless,1,恐吓,gambler,3,命运之轮,L,2898,4,4
hunter,1,精准射击,pirate,1,火炮齐射,R,2605,4,5
bubble,3,泡泡爆破,hunter,1,精准射击,R,2503,3,5
hunter,1,精准射击,phoenix,2,烫伤,R,3152,5,6
crystal,1,水晶壁垒,hunter,1,精准射击,R,3230,3,5
hunter,1,精准射击,space,3,扭曲空间,L,3498,7,4
shell,2,吸收,hunter,1,精准射击,R,3370,4,6
hunter,2,隐蔽,candy,3,糖果炸弹,R,4115,8,8
lightning,2,雷暴,hunter,2,隐蔽,R,3461,5,8
hunter,2,隐蔽,cyber,1,能量大炮,R,4053,8,8
chest,3,财宝炮击,hunter,2,隐蔽,R,3733,3,9
hunter,2,隐蔽,headless,2,万千触须,R,3903,6,4
candy,1,糖果锤,hunter,3,狩猎弹幕,L,3000,5,4
hunter,3,狩猎弹幕,line,3,墨水炸弹,L,3212,6,4
lava,2,岩浆涌动,hunter,3,狩猎弹幕,R,3128,3,5
hunter,3,狩猎弹幕,chest,1,清点财宝,L,3250,6,5
hiding,3,强化随从,hunter,3,狩猎弹幕,L,3361,8,5
pirate,1,火炮齐射,pirate,3,海盗船,L,2782,5,3
line,2,画龙点睛,pirate,1,火炮齐射,R,2524,3,5
pirate,1,火炮齐射,lava,1,地裂,L,3073,4,4
crystal,3,水晶球,pirate,1,火炮齐射,R,2487,4,4
pirate,1,火炮齐射,hiding,2,防御,L,4348,4,5
pirate,3,海盗船,pirate,2,朗姆酒,L,3881,5,5
pirate,2,朗姆酒,line,2,画龙点睛,L,3811,3,5
lava,1,地裂,pirate,2,朗姆酒,L,3491,4,4
pirate,2,朗姆酒,crystal,3,水晶球,R,3130,3,5
hiding,2,防御,pirate,2,朗姆酒,L,4546,6,6
pirate,3,海盗船,candy,1,糖果锤,R,3524,3,7
line,3,墨水炸弹,pirate,3,海盗船,R,3276,4,3
pirate,3,海盗船,lava,2,岩浆涌动,L,3321,3,3
chest,1,清点财宝,pirate,3,海盗船,R,4014,6,7
pirate,3,海盗船,hiding,3,强化随从,R,4323,4,10
candy,3,糖果炸弹,candy,1,糖果锤,R,3114,3,7
candy,1,糖果锤,lightning,2,雷暴,L,3103,6,3
cyber,1,能量大炮,candy,1,糖果锤,R,4331,4,8
candy,1,糖果锤,chest,3,财宝炮击,R,2946,4,5
headless,2,万千触须,candy,1,糖果锤,R,3274,2,7
candy,2,糖衣炮弹,bubble,3,泡泡爆破,L,3173,5,5
phoenix,2,烫伤,candy,2,糖衣炮弹,R,3118,4,3
candy,2,糖衣炮弹,crystal,1,水晶壁垒,L,3685,5,5
space,3,扭曲空间,candy,2,糖衣炮弹,R,3034,3,4
candy,2,糖衣炮弹,shell,2,吸收,L,3393,6,6
lightning,1,涌动,candy,3,糖果炸弹,R,3003,3,6
candy,3,糖果炸弹,lava,3,熔岩爆发,R,2884,3,5
chest,2,财宝风暴,candy,3,糖果炸弹,R,2702,3,5
candy,3,糖果炸弹,headless,1,恐吓,R,3639,3,6
line,1,连笔,bubble,1,泡泡盾,R,3674,7,6
bubble,1,泡泡盾,phoenix,3,强化涅槃,R,3668,5,6
crystal,2,碎晶爆破,bubble,1,泡泡盾,R,3199,4,5
bubble,1,泡泡盾,hiding,1,缩头,R,3951,6,6
shell,3,暗影,bubble,1,泡泡盾,R,3316,3,6
bubble,2,泡泡束缚,phoenix,1,熔岩盾,R,3828,8,8
cyber,3,智能AI,bubble,2,泡泡束缚,L,5177,4,9
bubble,2,泡泡束缚,space,2,星波,L,3796,10,4
shell,1,复制,bubble,2,泡泡束缚,R,3810,2,8
bubble,3,泡泡爆破,lightning,3,雷盾,L,3705,6,5
cyber,2,侵入,bubble,3,泡泡爆破,L,3870,5,6
bubble,3,泡泡爆破,space,1,虫洞,R,2995,4,5
headless,3,灵魂打击,bubble,3,泡泡爆破,L,2634,4,4
line,1,连笔,lightning,3,雷盾,L,2790,5,3
cyber,2,侵入,line,1,连笔,L,4303,3,7
line,1,连笔,space,1,虫洞,R,3504,5,7
headless,3,灵魂打击,line,1,连笔,L,2553,3,4
line,2,画龙点睛,phoenix,1,熔岩盾,R,2916,4,6
cyber,3,智能AI,line,2,画龙点睛,L,4384,4,5
line,2,画龙点睛,space,2,星波,R,3267,4,5
shell,1,复制,line,2,画龙点睛,R,3697,3,4
line,3,墨水炸弹,phoenix,3,强化涅槃,R,2956,4,4
crystal,2,碎晶爆破,line,3,墨水炸弹,R,3040,4,5
line,3,墨水炸弹,hiding,1,缩头,R,3599,5,6
shell,3,暗影,line,3,墨水炸弹,L,3766,5,3
lightning,1,涌动,lava,3,熔岩爆发,R,2734,3,5
chest,2,财宝风暴,lightning,1,涌动,L,2484,4,3
lightning,1,涌动,headless,1,恐吓,R,3076,4,5
phoenix,2,烫伤,lightning,2,雷暴,L,2888,5,4
lightning,2,雷暴,crystal,1,水晶壁垒,L,3362,5,4
space,3,扭曲空间,lightning,2,雷暴,L,3519,4,5
lightning,2,雷暴,shell,2,吸收,R,3009,4,6
cyber,1,能量大炮,lightning,3,雷盾,L,4361,5,6
lightning,3,雷盾,chest,3,财宝炮击,R,3083,4,5
headless,2,万千触须,lightning,3,雷盾,L,3795,3,4
phoenix,1,熔岩盾,lava,2,岩浆涌动,L,3971,8,4
chest,1,清点财宝,phoenix,1,熔岩盾,R,3792,5,8
phoenix,1,熔岩盾,hiding,3,强化随从,L,3292,7,7
lava,1,地裂,phoenix,2,烫伤,R,3472,4,6
phoenix,2,烫伤,crystal,3,水晶球,L,3055,6,5
hiding,2,防御,phoenix,2,烫伤,R,3180,2,6
phoenix,3,强化涅槃,lava,1,地裂,L,3720,5,5
crystal,3,水晶球,phoenix,3,强化涅槃,L,3709,5,5
phoenix,3,强化涅槃,hiding,2,防御,R,3997,5,6
lava,2,岩浆涌动,lava,1,地裂,R,3826,4,6
lava,1,地裂,chest,1,清点财宝,L,3915,6,6
hiding,3,强化随从,lava,1,地裂,L,3401,5,4
lava,2,岩浆涌动,cyber,1,能量大炮,R,3750,4,6
chest,3,财宝炮击,lava,2,岩浆涌动,R,3500,3,4
lava,2,岩浆涌动,headless,2,万千触须,L,3712,4,3
crystal,1,水晶壁垒,lava,3,熔岩爆发,R,3350,4,6
lava,3,熔岩爆发,space,3,扭曲空间,L,3956,7,5
shell,2,吸收,lava,3,熔岩爆发,R,3147,4,6
cyber,1,能量大炮,chest,2,财宝风暴,R,4083,4,7
headless,1,恐吓,cyber,1,能量大炮,R,4490,5,5
cyber,2,侵入,crystal,2,碎晶爆破,L,4188,3,4
hiding,1,缩头,cyber,2,侵入,R,4665,5,3
cyber,2,侵入,shell,3,暗影,L,4235,4,4
space,2,星波,cyber,3,智能AI,R,4657,6,5
cyber,3,智能AI,shell,1,复制,L,4446,3,5
space,1,虫洞,crystal,1,水晶壁垒,L,3287,6,4
crystal,1,水晶壁垒,headless,3,灵魂打击,R,2964,3,4
space,1,虫洞,crystal,2,碎晶爆破,L,3085,6,3
crystal,2,碎晶爆破,headless,3,灵魂打击,R,2646,3,4
space,2,星波,crystal,3,水晶球,R,3226,4,6
crystal,3,水晶球,shell,1,复制,L,3618,5,5
hiding,1,缩头,chest,1,清点财宝,L,3544,6,5
chest,1,清点财宝,shell,3,暗影,R,3547,3,5
headless,1,恐吓,chest,2,财宝风暴,R,3727,5,6
chest,3,财宝炮击,space,3,扭曲空间,R,3096,3,4
shell,2,吸收,chest,3,财宝炮击,R,3556,5,6
space,1,虫洞,headless,2,万千触须,L,4180,6,2
hiding,3,强化随从,space,2,星波,L,3089,5,4
space,3,扭曲空间,hiding,2,防御,R,3542,4,5
hiding,2,防御,hiding,1,缩头,R,4282,5,6
hiding,2,防御,hiding,3,强化随从,L,4530,6,9
headless,2,万千触须,hiding,3,强化随从,R,3439,2,8
headless,1,恐吓,shell,2,吸收,L,3457,6,4
