左龟,左技能idx,左技能,右龟,右技能idx,右技能,胜方,帧数,左释放,右释放
hiding,1,缩头,angel,1,祝福,L,4028,3,7
angel,1,祝福,shell,3,暗影,R,4066,5,6
two_head,1,灵能冲击/锤击,angel,2,平等,R,3333,5,9
angel,2,平等,diamond,3,钻石冲撞,R,3496,8,7
rainbow,2,全色风暴,angel,2,平等,R,2894,2,8
angel,2,平等,pirate,1,火炮齐射,R,2942,7,3
bubble,3,泡泡爆破,angel,2,平等,R,2819,4,8
angel,2,平等,phoenix,2,烫伤,R,2657,6,4
crystal,1,水晶壁垒,angel,2,平等,R,2872,2,7
angel,2,平等,space,3,扭曲空间,R,3102,7,4
shell,2,吸收,angel,2,平等,R,3076,2,7
angel,3,飞升,two_head,1,灵能冲击/锤击,R,3452,8,6
diamond,3,钻石冲撞,angel,3,飞升,L,2980,6,6
angel,3,飞升,rainbow,2,全色风暴,R,3317,8,5
pirate,1,火炮齐射,angel,3,飞升,L,2694,5,6
angel,3,飞升,bubble,3,泡泡爆破,R,3384,8,6
phoenix,2,烫伤,angel,3,飞升,L,3176,6,7
angel,3,飞升,crystal,1,水晶壁垒,L,3335,10,4
space,3,扭曲空间,angel,3,飞升,L,3167,5,7
angel,3,飞升,shell,2,吸收,R,3057,6,6
two_head,2,精神干扰/吸收,ice,1,冰霜,R,3772,5,6
ice,1,冰霜,fortune,1,骰子,R,4038,7,5
rainbow,3,反射,ice,1,冰霜,L,3479,5,6
ice,1,冰霜,pirate,2,朗姆酒,R,3819,6,6
line,1,连笔,ice,1,冰霜,L,3280,6,5
ice,1,冰霜,phoenix,3,强化涅槃,R,3277,5,5
crystal,2,碎晶爆破,ice,1,冰霜,L,3645,5,6
ice,1,冰霜,hiding,1,缩头,R,3336,5,5
shell,3,暗影,ice,1,冰霜,R,3527,3,6
ice,2,冰封,ghost,1,幽冥突袭,R,2858,5,5
fortune,3,招财进宝,ice,2,冰封,R,3805,2,8
ice,2,冰封,gambler,2,赌注,R,3015,5,6
candy,1,糖果锤,ice,2,冰封,L,3560,6,7
ice,2,冰封,line,3,墨水炸弹,R,2936,5,5
lava,2,岩浆涌动,ice,2,冰封,R,4132,4,8
ice,2,冰封,chest,1,清点财宝,R,4076,8,7
hiding,3,强化随从,ice,2,冰封,L,3831,7,7
ice,3,团队护盾,ninja,2,炸弹,R,3047,4,6
diamond,1,坚不可摧,ice,3,团队护盾,R,4614,7,8
ice,3,团队护盾,dice,3,稳定骰子,R,2888,4,3
hunter,2,隐蔽,ice,3,团队护盾,L,4762,10,7
ice,3,团队护盾,bubble,1,泡泡盾,R,4002,6,7
lightning,3,雷盾,ice,3,团队护盾,R,3309,4,6
ice,3,团队护盾,cyber,2,侵入,R,4526,6,4
space,1,虫洞,ice,3,团队护盾,L,3821,7,5
ice,3,团队护盾,headless,3,灵魂打击,R,3056,4,4
two_head,3,融合,ninja,1,手里剑,R,2693,3,5
ninja,1,手里剑,fortune,2,梭哈,L,2801,5,1
gambler,1,万能牌,ninja,1,手里剑,R,2900,5,6
ninja,1,手里剑,pirate,3,海盗船,L,3834,7,3
line,2,画龙点睛,ninja,1,手里剑,R,2916,2,6
ninja,1,手里剑,lava,1,地裂,L,3008,6,3
crystal,3,水晶球,ninja,1,手里剑,R,2600,4,5
ninja,1,手里剑,hiding,2,防御,L,4261,7,5
ninja,3,背刺,ninja,2,炸弹,R,2316,3,4
ninja,2,炸弹,diamond,2,钻石滚球,L,3211,5,4
rainbow,1,棱镜护盾,ninja,2,炸弹,R,2710,5,5
ninja,2,炸弹,hunter,3,狩猎弹幕,L,2745,5,4
bubble,2,泡泡束缚,ninja,2,炸弹,R,3018,5,6
ninja,2,炸弹,phoenix,1,熔岩盾,L,2973,5,4
cyber,3,智能AI,ninja,2,炸弹,R,4378,4,8
ninja,2,炸弹,space,2,星波,L,2648,4,3
shell,1,复制,ninja,2,炸弹,R,2591,3,5
ninja,3,背刺,ghost,3,虚化,R,2642,2,4
dice,2,命运骰子,ninja,3,背刺,R,2547,3,4
ninja,3,背刺,hunter,1,精准射击,R,3049,3,6
candy,3,糖果炸弹,ninja,3,背刺,R,3224,4,6
ninja,3,背刺,lightning,2,雷暴,L,2512,4,3
cyber,1,能量大炮,ninja,3,背刺,R,3731,3,6
ninja,3,背刺,chest,3,财宝炮击,R,3484,4,5
headless,2,万千触须,ninja,3,背刺,R,3132,2,5
two_head,1,灵能冲击/锤击,ghost,2,灵魂风暴,R,2239,2,5
dice,1,孤注一掷,two_head,1,灵能冲击/锤击,L,2994,6,4
two_head,1,灵能冲击/锤击,gambler,3,命运之轮,L,3444,5,5
candy,2,糖衣炮弹,two_head,1,灵能冲击/锤击,L,3026,4,4
two_head,1,灵能冲击/锤击,lightning,1,涌动,R,3700,5,6
lava,3,熔岩爆发,two_head,1,灵能冲击/锤击,L,3208,6,4
two_head,1,灵能冲击/锤击,chest,2,财宝风暴,R,3717,4,5
headless,1,恐吓,two_head,1,灵能冲击/锤击,L,3343,4,4
two_head,2,精神干扰/吸收,ghost,2,灵魂风暴,R,2345,3,5
dice,1,孤注一掷,two_head,2,精神干扰/吸收,L,3764,5,6
two_head,2,精神干扰/吸收,gambler,3,命运之轮,L,3384,5,4
candy,2,糖衣炮弹,two_head,2,精神干扰/吸收,L,2491,3,3
two_head,2,精神干扰/吸收,lightning,1,涌动,R,3466,5,6
lava,3,熔岩爆发,two_head,2,精神干扰/吸收,L,3490,7,5
two_head,2,精神干扰/吸收,chest,2,财宝风暴,R,3189,5,6
headless,1,恐吓,two_head,2,精神干扰/吸收,L,3347,4,5
two_head,3,融合,ghost,3,虚化,R,3179,4,5
dice,2,命运骰子,two_head,3,融合,L,3565,4,5
two_head,3,融合,hunter,1,精准射击,R,3071,4,6
candy,3,糖果炸弹,two_head,3,融合,L,3317,6,4
two_head,3,融合,lightning,2,雷暴,R,3460,4,5
cyber,1,能量大炮,two_head,3,融合,L,3919,7,5
two_head,3,融合,chest,3,财宝炮击,R,3493,4,5
headless,2,万千触须,two_head,3,融合,L,3626,3,4
ghost,1,幽冥突袭,diamond,2,钻石滚球,R,3832,6,2
rainbow,1,棱镜护盾,ghost,1,幽冥突袭,R,2775,3,5
ghost,1,幽冥突袭,hunter,3,狩猎弹幕,L,2803,6,4
bubble,2,泡泡束缚,ghost,1,幽冥突袭,R,3523,7,6
ghost,1,幽冥突袭,phoenix,1,熔岩盾,L,3278,7,5
cyber,3,智能AI,ghost,1,幽冥突袭,R,4095,3,7
ghost,1,幽冥突袭,space,2,星波,L,2993,4,4
shell,1,复制,ghost,1,幽冥突袭,R,3138,3,5
ghost,2,灵魂风暴,fortune,2,梭哈,L,2171,5,1
gambler,1,万能牌,ghost,2,灵魂风暴,R,2474,4,5
ghost,2,灵魂风暴,pirate,3,海盗船,L,3104,7,2
line,2,画龙点睛,ghost,2,灵魂风暴,R,2356,3,5
ghost,2,灵魂风暴,lava,1,地裂,L,2596,6,3
crystal,3,水晶球,ghost,2,灵魂风暴,R,2237,2,5
ghost,2,灵魂风暴,hiding,2,防御,L,2813,5,3
diamond,1,坚不可摧,ghost,3,虚化,R,3092,3,5
ghost,3,虚化,dice,3,稳定骰子,L,3386,5,2
hunter,2,隐蔽,ghost,3,虚化,R,3059,5,5
ghost,3,虚化,bubble,1,泡泡盾,L,3090,5,4
lightning,3,雷盾,ghost,3,虚化,R,2593,3,4
ghost,3,虚化,cyber,2,侵入,R,4300,6,3
space,1,虫洞,ghost,3,虚化,R,2807,4,5
ghost,3,虚化,headless,3,灵魂打击,R,2526,3,3
fortune,3,招财进宝,diamond,1,坚不可摧,R,3652,2,7
diamond,1,坚不可摧,gambler,2,赌注,R,2962,3,6
candy,1,糖果锤,diamond,1,坚不可摧,L,3969,8,6
diamond,1,坚不可摧,line,3,墨水炸弹,R,3191,4,5
lava,2,岩浆涌动,diamond,1,坚不可摧,L,4327,5,6
diamond,1,坚不可摧,chest,1,清点财宝,R,4493,7,9
hiding,3,强化随从,diamond,1,坚不可摧,L,3959,9,6
diamond,2,钻石滚球,fortune,1,骰子,R,3843,5,9
rainbow,3,反射,diamond,2,钻石滚球,R,3492,3,6
diamond,2,钻石滚球,pirate,2,朗姆酒,R,3841,5,5
line,1,连笔,diamond,2,钻石滚球,R,3044,5,5
diamond,2,钻石滚球,phoenix,3,强化涅槃,L,3629,4,4
crystal,2,碎晶爆破,diamond,2,钻石滚球,R,3199,3,5
diamond,2,钻石滚球,hiding,1,缩头,R,3567,2,5
shell,3,暗影,diamond,2,钻石滚球,L,3129,4,3
diamond,3,钻石冲撞,rainbow,2,全色风暴,L,3613,8,4
pirate,1,火炮齐射,diamond,3,钻石冲撞,L,2745,4,5
diamond,3,钻石冲撞,bubble,3,泡泡爆破,L,2892,6,4
phoenix,2,烫伤,diamond,3,钻石冲撞,R,3560,6,7
diamond,3,钻石冲撞,crystal,1,水晶壁垒,L,3604,5,5
space,3,扭曲空间,diamond,3,钻石冲撞,R,3714,4,7
diamond,3,钻石冲撞,shell,2,吸收,L,3680,7,6
rainbow,2,全色风暴,fortune,1,骰子,L,3647,6,8
fortune,1,骰子,pirate,1,火炮齐射,R,2463,5,4
bubble,3,泡泡爆破,fortune,1,骰子,L,3511,7,7
fortune,1,骰子,phoenix,2,烫伤,R,2972,4,5
crystal,1,水晶壁垒,fortune,1,骰子,R,3772,5,10
fortune,1,骰子,space,3,扭曲空间,R,3198,4,5
shell,2,吸收,fortune,1,骰子,L,4000,7,9
fortune,2,梭哈,rainbow,3,反射,R,2551,1,5
pirate,2,朗姆酒,fortune,2,梭哈,R,3973,5,2
fortune,2,梭哈,line,1,连笔,R,2972,2,5
phoenix,3,强化涅槃,fortune,2,梭哈,L,2976,5,2
fortune,2,梭哈,crystal,2,碎晶爆破,R,2830,2,5
hiding,1,缩头,fortune,2,梭哈,L,3212,5,2
fortune,2,梭哈,shell,3,暗影,R,3003,2,4
gambler,2,赌注,fortune,3,招财进宝,L,2596,5,3
fortune,3,招财进宝,candy,1,糖果锤,R,2926,2,6
line,3,墨水炸弹,fortune,3,招财进宝,R,3316,4,7
fortune,3,招财进宝,lava,2,岩浆涌动,R,3509,4,4
chest,1,清点财宝,fortune,3,招财进宝,R,3391,4,3
fortune,3,招财进宝,hiding,3,强化随从,R,2805,3,7
dice,3,稳定骰子,dice,1,孤注一掷,R,2413,2,5
dice,1,孤注一掷,hunter,2,隐蔽,L,3068,6,5
bubble,1,泡泡盾,dice,1,孤注一掷,R,3325,5,4
dice,1,孤注一掷,lightning,3,雷盾,R,3739,3,6
cyber,2,侵入,dice,1,孤注一掷,L,4134,3,4
dice,1,孤注一掷,space,1,虫洞,R,3168,2,6
headless,3,灵魂打击,dice,1,孤注一掷,L,2652,4,3
dice,2,命运骰子,gambler,1,万能牌,L,3224,5,6
pirate,3,海盗船,dice,2,命运骰子,L,3516,5,6
dice,2,命运骰子,line,2,画龙点睛,R,3104,2,4
lava,1,地裂,dice,2,命运骰子,R,2986,4,5
dice,2,命运骰子,crystal,3,水晶球,L,2869,4,4
hiding,2,防御,dice,2,命运骰子,L,3446,3,5
dice,3,稳定骰子,rainbow,1,棱镜护盾,L,3352,4,9
hunter,3,狩猎弹幕,dice,3,稳定骰子,L,3070,5,2
dice,3,稳定骰子,bubble,2,泡泡束缚,R,3964,2,10
phoenix,1,熔岩盾,dice,3,稳定骰子,R,2505,4,4
dice,3,稳定骰子,cyber,3,智能AI,R,4133,3,3
space,2,星波,dice,3,稳定骰子,R,2980,4,2
dice,3,稳定骰子,shell,1,复制,R,3025,2,3
hunter,1,精准射击,rainbow,1,棱镜护盾,L,3608,7,9
rainbow,1,棱镜护盾,candy,3,糖果炸弹,R,3194,5,6
lightning,2,雷暴,rainbow,1,棱镜护盾,R,3429,4,12
rainbow,1,棱镜护盾,cyber,1,能量大炮,R,4410,8,5
chest,3,财宝炮击,rainbow,1,棱镜护盾,R,3666,5,13
rainbow,1,棱镜护盾,headless,2,万千触须,R,3775,6,4
gambler,3,命运之轮,rainbow,2,全色风暴,R,3196,4,5
rainbow,2,全色风暴,candy,2,糖衣炮弹,R,2896,3,5
lightning,1,涌动,rainbow,2,全色风暴,R,3013,4,5
rainbow,2,全色风暴,lava,3,熔岩爆发,R,3241,3,6
chest,2,财宝风暴,rainbow,2,全色风暴,R,3225,3,5
rainbow,2,全色风暴,headless,1,恐吓,R,3325,3,5
gambler,3,命运之轮,rainbow,3,反射,L,3899,3,4
rainbow,3,反射,candy,2,糖衣炮弹,R,2850,3,5
lightning,1,涌动,rainbow,3,反射,R,2522,3,5
rainbow,3,反射,lava,3,熔岩爆发,L,3575,4,5
chest,2,财宝风暴,rainbow,3,反射,R,2692,2,5
rainbow,3,反射,headless,1,恐吓,R,2920,2,4
hunter,1,精准射击,gambler,1,万能牌,L,3291,7,6
gambler,1,万能牌,candy,3,糖果炸弹,R,3306,5,6
lightning,2,雷暴,gambler,1,万能牌,R,3419,5,7
gambler,1,万能牌,cyber,1,能量大炮,R,4128,8,7
chest,3,财宝炮击,gambler,1,万能牌,L,3632,5,5
gambler,1,万能牌,headless,2,万千触须,R,3368,5,4
hunter,3,狩猎弹幕,gambler,2,赌注,R,2600,4,5
gambler,2,赌注,bubble,2,泡泡束缚,L,2700,5,5
phoenix,1,熔岩盾,gambler,2,赌注,L,3261,7,5
gambler,2,赌注,cyber,3,智能AI,L,3797,7,3
space,2,星波,gambler,2,赌注,R,2619,3,5
gambler,2,赌注,shell,1,复制,L,2572,5,3
pirate,3,海盗船,gambler,3,命运之轮,L,3273,3,4
gambler,3,命运之轮,line,2,画龙点睛,R,3079,4,5
lava,1,地裂,gambler,3,命运之轮,L,3324,5,4
gambler,3,命运之轮,crystal,3,水晶球,R,2782,3,5
hiding,2,防御,gambler,3,命运之轮,L,2936,4,3
hunter,1,精准射击,hunter,2,隐蔽,L,3505,7,6
bubble,1,泡泡盾,hunter,1,精准射击,R,2883,4,5
hunter,1,精准射击,lightning,3,雷盾,L,2800,5,3
cyber,2,侵入,hunter,1,精准射击,L,4392,4,7
hunter,1,精准射击,space,1,虫洞,L,3246,6,5
headless,3,灵魂打击,hunter,1,精准射击,R,3342,3,6
hunter,2,隐蔽,candy,1,糖果锤,R,4200,8,6
line,3,墨水炸弹,hunter,2,隐蔽,R,3990,6,9
hunter,2,隐蔽,lava,2,岩浆涌动,R,3768,6,4
chest,1,清点财宝,hunter,2,隐蔽,R,5090,8,12
hunter,2,隐蔽,hiding,3,强化随从,R,4136,7,10
pirate,2,朗姆酒,hunter,3,狩猎弹幕,R,3969,5,7
hunter,3,狩猎弹幕,line,1,连笔,L,3147,5,6
phoenix,3,强化涅槃,hunter,3,狩猎弹幕,R,3231,5,5
hunter,3,狩猎弹幕,crystal,2,碎晶爆破,L,2756,5,3
hiding,1,缩头,hunter,3,狩猎弹幕,R,3723,3,7
hunter,3,狩猎弹幕,shell,3,暗影,R,3636,3,5
bubble,3,泡泡爆破,pirate,1,火炮齐射,R,3003,5,6
pirate,1,火炮齐射,phoenix,2,烫伤,R,3184,3,5
crystal,1,水晶壁垒,pirate,1,火炮齐射,R,2653,3,6
pirate,1,火炮齐射,space,3,扭曲空间,L,2576,3,3
shell,2,吸收,pirate,1,火炮齐射,R,2522,4,5
pirate,2,朗姆酒,bubble,3,泡泡爆破,L,3686,5,6
phoenix,2,烫伤,pirate,2,朗姆酒,L,3508,7,5
pirate,2,朗姆酒,crystal,1,水晶壁垒,L,4592,7,6
space,3,扭曲空间,pirate,2,朗姆酒,L,3565,4,5
pirate,2,朗姆酒,shell,2,吸收,R,3832,5,8
line,1,连笔,pirate,3,海盗船,R,3273,5,3
pirate,3,海盗船,phoenix,3,强化涅槃,L,3827,4,5
crystal,2,碎晶爆破,pirate,3,海盗船,R,3269,4,5
pirate,3,海盗船,hiding,1,缩头,R,4200,6,6
shell,3,暗影,pirate,3,海盗船,R,3984,4,5
candy,1,糖果锤,line,3,墨水炸弹,L,2965,5,3
lava,2,岩浆涌动,candy,1,糖果锤,R,3767,4,7
candy,1,糖果锤,chest,1,清点财宝,L,3639,6,4
hiding,3,强化随从,candy,1,糖果锤,R,3112,4,5
candy,2,糖衣炮弹,bubble,1,泡泡盾,L,3294,5,5
lightning,3,雷盾,candy,2,糖衣炮弹,R,3057,3,5
candy,2,糖衣炮弹,cyber,2,侵入,R,3489,4,4
space,1,虫洞,candy,2,糖衣炮弹,R,3070,4,4
candy,2,糖衣炮弹,headless,3,灵魂打击,L,2834,3,3
line,2,画龙点睛,candy,3,糖果炸弹,R,2965,4,5
candy,3,糖果炸弹,lava,1,地裂,R,2844,3,4
crystal,3,水晶球,candy,3,糖果炸弹,R,2928,4,6
candy,3,糖果炸弹,hiding,2,防御,R,3089,4,5
bubble,2,泡泡束缚,bubble,1,泡泡盾,R,3994,9,7
bubble,1,泡泡盾,phoenix,1,熔岩盾,R,3585,5,8
cyber,3,智能AI,bubble,1,泡泡盾,L,4834,4,7
bubble,1,泡泡盾,space,2,星波,R,2839,4,5
shell,1,复制,bubble,1,泡泡盾,R,3339,3,6
bubble,2,泡泡束缚,lightning,2,雷暴,L,3306,8,4
cyber,1,能量大炮,bubble,2,泡泡束缚,L,4831,5,9
bubble,2,泡泡束缚,chest,3,财宝炮击,L,4331,10,4
headless,2,万千触须,bubble,2,泡泡束缚,R,3878,2,8
bubble,3,泡泡爆破,lightning,1,涌动,L,3457,7,5
lava,3,熔岩爆发,bubble,3,泡泡爆破,L,3676,6,5
bubble,3,泡泡爆破,chest,2,财宝风暴,R,2986,4,6
headless,1,恐吓,bubble,3,泡泡爆破,L,3421,5,5
line,1,连笔,lightning,1,涌动,L,2794,6,3
lava,3,熔岩爆发,line,1,连笔,R,3297,5,6
line,1,连笔,chest,2,财宝风暴,R,2838,4,5
headless,1,恐吓,line,1,连笔,L,3288,4,6
line,2,画龙点睛,lightning,2,雷暴,R,3438,5,5
cyber,1,能量大炮,line,2,画龙点睛,L,4254,4,5
line,2,画龙点睛,chest,3,财宝炮击,R,2589,3,4
headless,2,万千触须,line,2,画龙点睛,L,3485,2,4
line,3,墨水炸弹,phoenix,1,熔岩盾,R,3228,4,7
cyber,3,智能AI,line,3,墨水炸弹,L,4399,4,5
line,3,墨水炸弹,space,2,星波,R,3277,4,5
shell,1,复制,line,3,墨水炸弹,R,3212,3,6
lightning,1,涌动,lava,1,地裂,R,3706,5,6
crystal,3,水晶球,lightning,1,涌动,L,3027,6,4
lightning,1,涌动,hiding,2,防御,R,3138,4,5
lightning,3,雷盾,lightning,2,雷暴,R,2928,4,4
lightning,2,雷暴,cyber,2,侵入,R,3607,5,4
space,1,虫洞,lightning,2,雷暴,L,3132,6,4
lightning,2,雷暴,headless,3,灵魂打击,R,2533,3,4
lava,2,岩浆涌动,lightning,3,雷盾,L,3744,4,5
lightning,3,雷盾,chest,1,清点财宝,R,3379,4,6
hiding,3,强化随从,lightning,3,雷盾,L,3388,8,4
phoenix,1,熔岩盾,phoenix,3,强化涅槃,L,3978,8,6
crystal,2,碎晶爆破,phoenix,1,熔岩盾,R,3198,4,7
phoenix,1,熔岩盾,hiding,1,缩头,L,3573,7,5
shell,3,暗影,phoenix,1,熔岩盾,R,3224,3,7
phoenix,2,烫伤,crystal,1,水晶壁垒,L,3078,6,4
space,3,扭曲空间,phoenix,2,烫伤,R,3160,4,6
phoenix,2,烫伤,shell,2,吸收,L,3296,6,5
crystal,1,水晶壁垒,phoenix,3,强化涅槃,R,3384,4,5
phoenix,3,强化涅槃,space,3,扭曲空间,L,3632,5,4
shell,2,吸收,phoenix,3,强化涅槃,R,3332,5,5
lava,1,地裂,crystal,2,碎晶爆破,L,4054,6,4
hiding,1,缩头,lava,1,地裂,L,3379,5,4
lava,1,地裂,shell,3,暗影,L,3796,5,4
chest,1,清点财宝,lava,2,岩浆涌动,R,3599,5,4
lava,2,岩浆涌动,hiding,3,强化随从,R,3582,3,8
cyber,2,侵入,lava,3,熔岩爆发,L,4310,3,6
lava,3,熔岩爆发,space,1,虫洞,L,3508,5,5
headless,3,灵魂打击,lava,3,熔岩爆发,L,2846,3,4
cyber,1,能量大炮,crystal,3,水晶球,L,3069,5,5
hiding,2,防御,cyber,1,能量大炮,R,4943,6,5
cyber,2,侵入,cyber,3,智能AI,L,5398,4,4
space,2,星波,cyber,2,侵入,R,3923,5,4
cyber,2,侵入,shell,1,复制,L,4314,3,4
chest,3,财宝炮击,cyber,3,智能AI,L,4775,5,4
cyber,3,智能AI,headless,2,万千触须,L,5070,4,4
chest,2,财宝风暴,crystal,1,水晶壁垒,L,3431,5,4
crystal,1,水晶壁垒,headless,1,恐吓,R,3480,3,6
chest,2,财宝风暴,crystal,2,碎晶爆破,L,2701,5,3
crystal,2,碎晶爆破,headless,1,恐吓,R,3036,3,5
chest,3,财宝炮击,crystal,3,水晶球,R,3151,3,4
crystal,3,水晶球,headless,2,万千触须,R,2829,5,3
space,2,星波,chest,1,清点财宝,L,3549,5,5
chest,1,清点财宝,shell,1,复制,L,3822,6,4
hiding,2,防御,chest,2,财宝风暴,L,3750,5,6
chest,3,财宝炮击,space,1,虫洞,R,3325,3,6
headless,3,灵魂打击,chest,3,财宝炮击,R,3359,3,4
space,1,虫洞,hiding,3,强化随从,L,4420,7,9
hiding,1,缩头,space,2,星波,R,3027,3,5
space,2,星波,shell,3,暗影,R,3742,5,4
shell,2,吸收,space,3,扭曲空间,R,3239,5,4
hiding,1,缩头,shell,2,吸收,R,3932,4,8
shell,3,暗影,hiding,2,防御,R,4433,5,6
headless,1,恐吓,headless,3,灵魂打击,R,3055,4,4
