左龟,左技能idx,左技能,右龟,右技能idx,右技能,胜方,帧数,左释放,右释放
angel,2,平等,stone,1,岩石护盾,L,3392,9,4
stone,1,岩石护盾,two_head,1,灵能冲击/锤击,L,3423,6,5
diamond,3,钻石冲撞,stone,1,岩石护盾,L,3663,5,5
stone,1,岩石护盾,rainbow,2,全色风暴,L,3771,6,4
pirate,1,火炮齐射,stone,1,岩石护盾,L,2770,5,4
stone,1,岩石护盾,bubble,3,泡泡爆破,L,2946,5,5
phoenix,2,烫伤,stone,1,岩石护盾,L,3472,6,5
stone,1,岩石护盾,crystal,1,水晶壁垒,L,3275,5,4
space,3,扭曲空间,stone,1,岩石护盾,R,2933,3,5
stone,1,岩石护盾,shell,2,吸收,L,3808,6,7
angel,3,飞升,stone,2,磐石之躯,R,3123,7,6
stone,2,磐石之躯,two_head,2,精神干扰/吸收,L,3503,6,5
fortune,1,骰子,stone,2,磐石之躯,R,3026,4,8
stone,2,磐石之躯,rainbow,3,反射,R,3094,5,5
pirate,2,朗姆酒,stone,2,磐石之躯,R,3498,4,9
stone,2,磐石之躯,line,1,连笔,L,3020,7,4
phoenix,3,强化涅槃,stone,2,磐石之躯,L,3618,5,7
stone,2,磐石之躯,crystal,2,碎晶爆破,L,3692,7,3
hiding,1,缩头,stone,2,磐石之躯,L,3640,5,7
stone,2,磐石之躯,shell,3,暗影,L,3657,7,4
ice,2,冰封,stone,3,嘲讽,R,3042,5,5
stone,3,嘲讽,ghost,1,幽冥突袭,R,2995,2,5
fortune,3,招财进宝,stone,3,嘲讽,R,3061,4,5
stone,3,嘲讽,gambler,2,赌注,R,3137,2,6
candy,1,糖果锤,stone,3,嘲讽,R,3336,4,5
stone,3,嘲讽,line,3,墨水炸弹,R,3277,3,5
lava,2,岩浆涌动,stone,3,嘲讽,R,3328,3,5
stone,3,嘲讽,chest,1,清点财宝,L,3589,5,5
hiding,3,强化随从,stone,3,嘲讽,L,3765,5,5
bamboo,1,自然恢复,bamboo,3,竹刺阵,R,2935,3,4
ninja,2,炸弹,bamboo,1,自然恢复,L,2926,5,3
bamboo,1,自然恢复,diamond,1,坚不可摧,R,4297,5,8
dice,3,稳定骰子,bamboo,1,自然恢复,L,2928,4,4
bamboo,1,自然恢复,hunter,2,隐蔽,L,3786,6,7
bubble,1,泡泡盾,bamboo,1,自然恢复,R,3296,4,6
bamboo,1,自然恢复,lightning,3,雷盾,L,3362,5,4
cyber,2,侵入,bamboo,1,自然恢复,L,4952,3,7
bamboo,1,自然恢复,space,1,虫洞,R,3783,5,7
headless,3,灵魂打击,bamboo,1,自然恢复,L,3130,5,3
bamboo,2,竹击,ice,1,冰霜,L,3496,4,6
two_head,3,融合,bamboo,2,竹击,R,3261,4,5
bamboo,2,竹击,fortune,2,梭哈,L,2998,5,2
gambler,1,万能牌,bamboo,2,竹击,R,2936,4,5
bamboo,2,竹击,pirate,3,海盗船,L,3612,5,5
line,2,画龙点睛,bamboo,2,竹击,R,2889,3,5
bamboo,2,竹击,lava,1,地裂,R,2972,3,4
crystal,3,水晶球,bamboo,2,竹击,R,3299,5,5
bamboo,2,竹击,hiding,2,防御,R,2948,3,4
angel,1,祝福,bamboo,3,竹刺阵,R,2988,5,5
bamboo,3,竹刺阵,ninja,3,背刺,R,2887,3,5
diamond,2,钻石滚球,bamboo,3,竹刺阵,R,3810,4,3
bamboo,3,竹刺阵,rainbow,1,棱镜护盾,L,3737,4,6
hunter,3,狩猎弹幕,bamboo,3,竹刺阵,R,2832,4,4
bamboo,3,竹刺阵,bubble,2,泡泡束缚,R,3668,2,8
phoenix,1,熔岩盾,bamboo,3,竹刺阵,R,2980,5,5
bamboo,3,竹刺阵,cyber,3,智能AI,R,4574,3,5
space,2,星波,bamboo,3,竹刺阵,R,2754,3,4
bamboo,3,竹刺阵,shell,1,复制,R,3088,3,5
ninja,1,手里剑,angel,1,祝福,L,3451,7,6
angel,1,祝福,ghost,3,虚化,R,3269,6,5
dice,2,命运骰子,angel,1,祝福,L,3151,6,6
angel,1,祝福,hunter,1,精准射击,R,3522,7,7
candy,3,糖果炸弹,angel,1,祝福,L,3146,6,6
angel,1,祝福,lightning,2,雷暴,L,3820,9,5
cyber,1,能量大炮,angel,1,祝福,R,4344,4,10
angel,1,祝福,chest,3,财宝炮击,R,3325,6,5
headless,2,万千触须,angel,1,祝福,L,3694,3,6
angel,2,平等,ice,3,团队护盾,R,3072,6,5
ghost,2,灵魂风暴,angel,2,平等,L,2243,5,5
angel,2,平等,dice,1,孤注一掷,L,2817,6,2
gambler,3,命运之轮,angel,2,平等,R,2541,3,7
angel,2,平等,candy,2,糖衣炮弹,L,3204,8,4
lightning,1,涌动,angel,2,平等,R,2563,3,6
angel,2,平等,lava,3,熔岩爆发,L,3164,8,5
chest,2,财宝风暴,angel,2,平等,R,2615,2,7
angel,2,平等,headless,1,恐吓,R,2950,6,5
ice,3,团队护盾,angel,3,飞升,L,3525,6,8
angel,3,飞升,ghost,2,灵魂风暴,R,2296,5,5
dice,1,孤注一掷,angel,3,飞升,R,2959,2,7
angel,3,飞升,gambler,3,命运之轮,L,3331,10,4
candy,2,糖衣炮弹,angel,3,飞升,L,3276,4,8
angel,3,飞升,lightning,1,涌动,L,3073,8,4
lava,3,熔岩爆发,angel,3,飞升,L,2995,5,7
angel,3,飞升,chest,2,财宝风暴,R,2778,6,5
headless,1,恐吓,angel,3,飞升,L,3312,4,7
ice,1,冰霜,ninja,1,手里剑,R,3061,4,6
ghost,3,虚化,ice,1,冰霜,L,2822,4,4
ice,1,冰霜,dice,2,命运骰子,R,3041,3,6
hunter,1,精准射击,ice,1,冰霜,R,3959,7,7
ice,1,冰霜,candy,3,糖果炸弹,R,2954,4,5
lightning,2,雷暴,ice,1,冰霜,R,3154,4,5
ice,1,冰霜,cyber,1,能量大炮,R,3387,6,6
chest,3,财宝炮击,ice,1,冰霜,R,3500,4,6
ice,1,冰霜,headless,2,万千触须,R,3177,5,3
ninja,3,背刺,ice,2,冰封,R,3390,3,6
ice,2,冰封,diamond,2,钻石滚球,R,3215,5,5
rainbow,1,棱镜护盾,ice,2,冰封,L,4101,13,8
ice,2,冰封,hunter,3,狩猎弹幕,R,2825,5,5
bubble,2,泡泡束缚,ice,2,冰封,L,4315,8,8
ice,2,冰封,phoenix,1,熔岩盾,R,3522,6,7
cyber,3,智能AI,ice,2,冰封,L,4963,4,10
ice,2,冰封,space,2,星波,R,3060,6,4
shell,1,复制,ice,2,冰封,R,3831,3,8
ice,3,团队护盾,two_head,3,融合,R,4257,6,7
fortune,2,梭哈,ice,3,团队护盾,R,3214,2,5
ice,3,团队护盾,gambler,1,万能牌,L,3582,6,6
pirate,3,海盗船,ice,3,团队护盾,L,4015,5,6
ice,3,团队护盾,line,2,画龙点睛,R,3403,4,4
lava,1,地裂,ice,3,团队护盾,L,4345,5,6
ice,3,团队护盾,crystal,3,水晶球,R,3123,4,6
hiding,2,防御,ice,3,团队护盾,L,3597,5,4
ninja,1,手里剑,ninja,2,炸弹,L,3181,4,5
diamond,1,坚不可摧,ninja,1,手里剑,R,3317,5,7
ninja,1,手里剑,dice,3,稳定骰子,L,2631,4,2
hunter,2,隐蔽,ninja,1,手里剑,R,3172,5,7
ninja,1,手里剑,bubble,1,泡泡盾,L,2794,5,4
lightning,3,雷盾,ninja,1,手里剑,R,2516,3,5
ninja,1,手里剑,cyber,2,侵入,L,4280,8,2
space,1,虫洞,ninja,1,手里剑,R,3403,5,7
ninja,1,手里剑,headless,3,灵魂打击,L,2989,5,3
ghost,1,幽冥突袭,ninja,2,炸弹,R,3067,5,5
ninja,2,炸弹,fortune,3,招财进宝,L,2965,5,2
gambler,2,赌注,ninja,2,炸弹,R,2439,3,5
ninja,2,炸弹,candy,1,糖果锤,L,2868,5,4
line,3,墨水炸弹,ninja,2,炸弹,R,2514,3,5
ninja,2,炸弹,lava,2,岩浆涌动,R,3192,4,4
chest,1,清点财宝,ninja,2,炸弹,R,2378,3,5
ninja,2,炸弹,hiding,3,强化随从,L,3137,5,5
two_head,2,精神干扰/吸收,ninja,3,背刺,R,2528,3,4
ninja,3,背刺,fortune,1,骰子,L,2683,4,4
rainbow,3,反射,ninja,3,背刺,L,3218,5,4
ninja,3,背刺,pirate,2,朗姆酒,L,3135,5,3
line,1,连笔,ninja,3,背刺,R,2713,4,3
ninja,3,背刺,phoenix,3,强化涅槃,R,3728,3,6
crystal,2,碎晶爆破,ninja,3,背刺,R,2527,3,4
ninja,3,背刺,hiding,1,缩头,R,3476,4,5
shell,3,暗影,ninja,3,背刺,L,3616,4,4
two_head,1,灵能冲击/锤击,diamond,3,钻石冲撞,R,3681,5,7
rainbow,2,全色风暴,two_head,1,灵能冲击/锤击,L,3909,6,6
two_head,1,灵能冲击/锤击,pirate,1,火炮齐射,R,2866,4,6
bubble,3,泡泡爆破,two_head,1,灵能冲击/锤击,R,3555,6,6
two_head,1,灵能冲击/锤击,phoenix,2,烫伤,R,2773,3,5
crystal,1,水晶壁垒,two_head,1,灵能冲击/锤击,R,3357,4,6
two_head,1,灵能冲击/锤击,space,3,扭曲空间,R,3485,4,4
shell,2,吸收,two_head,1,灵能冲击/锤击,R,3327,4,6
two_head,2,精神干扰/吸收,diamond,3,钻石冲撞,R,3580,5,7
rainbow,2,全色风暴,two_head,2,精神干扰/吸收,L,3745,6,6
two_head,2,精神干扰/吸收,pirate,1,火炮齐射,R,2931,4,6
bubble,3,泡泡爆破,two_head,2,精神干扰/吸收,R,3602,5,6
two_head,2,精神干扰/吸收,phoenix,2,烫伤,R,2732,4,4
crystal,1,水晶壁垒,two_head,2,精神干扰/吸收,R,3961,5,8
two_head,2,精神干扰/吸收,space,3,扭曲空间,R,3039,4,4
shell,2,吸收,two_head,2,精神干扰/吸收,R,4615,7,8
two_head,3,融合,fortune,1,骰子,L,3740,6,8
rainbow,3,反射,two_head,3,融合,L,3435,3,4
two_head,3,融合,pirate,2,朗姆酒,L,4219,6,6
line,1,连笔,two_head,3,融合,L,3425,6,4
two_head,3,融合,phoenix,3,强化涅槃,R,3993,5,6
crystal,2,碎晶爆破,two_head,3,融合,R,4180,3,7
two_head,3,融合,hiding,1,缩头,R,4101,5,6
shell,3,暗影,two_head,3,融合,L,3441,4,4
ghost,1,幽冥突袭,fortune,3,招财进宝,L,2991,6,4
gambler,2,赌注,ghost,1,幽冥突袭,R,2966,4,6
ghost,1,幽冥突袭,candy,1,糖果锤,R,3714,6,7
line,3,墨水炸弹,ghost,1,幽冥突袭,R,2607,3,5
ghost,1,幽冥突袭,lava,2,岩浆涌动,L,3110,5,3
chest,1,清点财宝,ghost,1,幽冥突袭,R,2568,2,4
ghost,1,幽冥突袭,hiding,3,强化随从,L,3752,6,7
diamond,1,坚不可摧,ghost,2,灵魂风暴,R,2482,2,5
ghost,2,灵魂风暴,dice,3,稳定骰子,L,2234,5,2
hunter,2,隐蔽,ghost,2,灵魂风暴,R,2584,4,6
ghost,2,灵魂风暴,bubble,1,泡泡盾,L,2415,5,4
lightning,3,雷盾,ghost,2,灵魂风暴,R,2332,3,5
ghost,2,灵魂风暴,cyber,2,侵入,L,3783,8,3
space,1,虫洞,ghost,2,灵魂风暴,R,2386,3,5
ghost,2,灵魂风暴,headless,3,灵魂打击,R,2963,5,3
fortune,2,梭哈,ghost,3,虚化,R,2625,1,4
ghost,3,虚化,gambler,1,万能牌,L,3612,6,7
pirate,3,海盗船,ghost,3,虚化,L,3770,2,5
ghost,3,虚化,line,2,画龙点睛,L,2783,5,4
lava,1,地裂,ghost,3,虚化,R,2979,3,4
ghost,3,虚化,crystal,3,水晶球,L,3078,5,5
hiding,2,防御,ghost,3,虚化,R,3766,2,5
diamond,1,坚不可摧,diamond,2,钻石滚球,R,4061,5,6
rainbow,1,棱镜护盾,diamond,1,坚不可摧,L,4264,13,6
diamond,1,坚不可摧,hunter,3,狩猎弹幕,R,3430,5,7
bubble,2,泡泡束缚,diamond,1,坚不可摧,L,3830,10,5
diamond,1,坚不可摧,phoenix,1,熔岩盾,R,3762,5,8
cyber,3,智能AI,diamond,1,坚不可摧,L,5276,5,8
diamond,1,坚不可摧,space,2,星波,R,4005,6,5
shell,1,复制,diamond,1,坚不可摧,L,3842,5,6
diamond,2,钻石滚球,dice,2,命运骰子,R,2746,3,5
hunter,1,精准射击,diamond,2,钻石滚球,R,3150,5,5
diamond,2,钻石滚球,candy,3,糖果炸弹,R,3260,3,6
lightning,2,雷暴,diamond,2,钻石滚球,R,2992,4,5
diamond,2,钻石滚球,cyber,1,能量大炮,R,4539,3,5
chest,3,财宝炮击,diamond,2,钻石滚球,R,3441,3,6
diamond,2,钻石滚球,headless,2,万千触须,R,3589,4,3
dice,1,孤注一掷,diamond,3,钻石冲撞,R,2821,3,5
diamond,3,钻石冲撞,gambler,3,命运之轮,L,2690,5,3
candy,2,糖衣炮弹,diamond,3,钻石冲撞,R,3460,3,7
diamond,3,钻石冲撞,lightning,1,涌动,L,2787,5,3
lava,3,熔岩爆发,diamond,3,钻石冲撞,R,3125,4,6
diamond,3,钻石冲撞,chest,2,财宝风暴,L,3896,7,6
headless,1,恐吓,diamond,3,钻石冲撞,R,3777,5,6
fortune,1,骰子,dice,1,孤注一掷,R,3066,6,6
gambler,3,命运之轮,fortune,1,骰子,L,3341,5,7
fortune,1,骰子,candy,2,糖衣炮弹,R,2888,5,5
lightning,1,涌动,fortune,1,骰子,R,3308,4,9
fortune,1,骰子,lava,3,熔岩爆发,R,3072,5,6
chest,2,财宝风暴,fortune,1,骰子,R,3334,4,9
fortune,1,骰子,headless,1,恐吓,R,3296,4,6
dice,2,命运骰子,fortune,2,梭哈,L,3512,8,2
fortune,2,梭哈,hunter,1,精准射击,R,2927,1,6
candy,3,糖果炸弹,fortune,2,梭哈,L,2867,4,2
fortune,2,梭哈,lightning,2,雷暴,R,3200,2,4
cyber,1,能量大炮,fortune,2,梭哈,L,3033,6,2
fortune,2,梭哈,chest,3,财宝炮击,R,3045,2,5
headless,2,万千触须,fortune,2,梭哈,L,3201,3,2
fortune,3,招财进宝,rainbow,1,棱镜护盾,R,3570,5,12
hunter,3,狩猎弹幕,fortune,3,招财进宝,L,3431,6,5
fortune,3,招财进宝,bubble,2,泡泡束缚,R,4042,3,9
phoenix,1,熔岩盾,fortune,3,招财进宝,L,3793,8,5
fortune,3,招财进宝,cyber,3,智能AI,R,4313,7,6
space,2,星波,fortune,3,招财进宝,L,2961,4,3
fortune,3,招财进宝,shell,1,复制,R,3265,2,4
gambler,1,万能牌,dice,1,孤注一掷,R,2743,4,5
dice,1,孤注一掷,pirate,3,海盗船,R,3307,4,5
line,2,画龙点睛,dice,1,孤注一掷,R,2982,4,3
dice,1,孤注一掷,lava,1,地裂,R,2864,4,4
crystal,3,水晶球,dice,1,孤注一掷,L,3343,4,4
dice,1,孤注一掷,hiding,2,防御,R,2898,4,4
dice,3,稳定骰子,dice,2,命运骰子,R,2689,3,3
dice,2,命运骰子,hunter,2,隐蔽,L,3392,7,6
bubble,1,泡泡盾,dice,2,命运骰子,R,2687,4,5
dice,2,命运骰子,lightning,3,雷盾,L,2845,5,3
cyber,2,侵入,dice,2,命运骰子,L,4071,3,7
dice,2,命运骰子,space,1,虫洞,R,3255,3,5
headless,3,灵魂打击,dice,2,命运骰子,L,2756,4,3
dice,3,稳定骰子,gambler,2,赌注,R,2452,2,5
candy,1,糖果锤,dice,3,稳定骰子,L,3621,6,2
dice,3,稳定骰子,line,3,墨水炸弹,R,3018,2,5
lava,2,岩浆涌动,dice,3,稳定骰子,L,2535,3,2
dice,3,稳定骰子,chest,1,清点财宝,L,2871,4,4
hiding,3,强化随从,dice,3,稳定骰子,L,3420,5,3
rainbow,1,棱镜护盾,rainbow,3,反射,R,3284,6,6
pirate,2,朗姆酒,rainbow,1,棱镜护盾,R,3924,5,14
rainbow,1,棱镜护盾,line,1,连笔,R,4079,7,7
phoenix,3,强化涅槃,rainbow,1,棱镜护盾,L,3776,6,10
rainbow,1,棱镜护盾,crystal,2,碎晶爆破,R,3949,10,4
hiding,1,缩头,rainbow,1,棱镜护盾,L,4222,6,12
rainbow,1,棱镜护盾,shell,3,暗影,R,4093,9,5
pirate,1,火炮齐射,rainbow,2,全色风暴,L,2918,6,4
rainbow,2,全色风暴,bubble,3,泡泡爆破,L,3568,4,6
phoenix,2,烫伤,rainbow,2,全色风暴,L,2980,5,3
rainbow,2,全色风暴,crystal,1,水晶壁垒,L,3647,6,5
space,3,扭曲空间,rainbow,2,全色风暴,L,3834,5,4
rainbow,2,全色风暴,shell,2,吸收,L,3704,6,6
pirate,1,火炮齐射,rainbow,3,反射,R,2923,3,3
rainbow,3,反射,bubble,3,泡泡爆破,L,2608,4,4
phoenix,2,烫伤,rainbow,3,反射,L,2951,5,3
rainbow,3,反射,crystal,1,水晶壁垒,R,3475,3,6
space,3,扭曲空间,rainbow,3,反射,R,3122,4,6
rainbow,3,反射,shell,2,吸收,R,3760,4,8
pirate,2,朗姆酒,gambler,1,万能牌,L,3820,5,7
gambler,1,万能牌,line,1,连笔,L,3954,8,7
phoenix,3,强化涅槃,gambler,1,万能牌,R,4204,5,9
gambler,1,万能牌,crystal,2,碎晶爆破,L,3100,7,4
hiding,1,缩头,gambler,1,万能牌,L,3392,5,6
gambler,1,万能牌,shell,3,暗影,R,3764,5,5
candy,1,糖果锤,gambler,2,赌注,R,2513,2,5
gambler,2,赌注,line,3,墨水炸弹,L,2665,5,3
lava,2,岩浆涌动,gambler,2,赌注,R,2759,3,5
gambler,2,赌注,chest,1,清点财宝,L,2969,5,4
hiding,3,强化随从,gambler,2,赌注,R,2643,2,5
gambler,3,命运之轮,hunter,2,隐蔽,R,3376,5,8
bubble,1,泡泡盾,gambler,3,命运之轮,L,3067,5,4
gambler,3,命运之轮,lightning,3,雷盾,L,3730,5,5
cyber,2,侵入,gambler,3,命运之轮,L,3127,4,4
gambler,3,命运之轮,space,1,虫洞,R,3216,4,6
headless,3,灵魂打击,gambler,3,命运之轮,L,2482,3,3
hunter,1,精准射击,pirate,3,海盗船,R,3276,6,5
line,2,画龙点睛,hunter,1,精准射击,R,2930,4,6
hunter,1,精准射击,lava,1,地裂,L,3412,7,4
crystal,3,水晶球,hunter,1,精准射击,R,3162,4,6
hunter,1,精准射击,hiding,2,防御,R,4013,7,6
hunter,3,狩猎弹幕,hunter,2,隐蔽,L,3406,6,6
hunter,2,隐蔽,bubble,2,泡泡束缚,R,3882,6,9
phoenix,1,熔岩盾,hunter,2,隐蔽,L,4422,9,9
hunter,2,隐蔽,cyber,3,智能AI,R,5270,10,6
space,2,星波,hunter,2,隐蔽,L,3797,5,7
hunter,2,隐蔽,shell,1,复制,L,4431,10,5
candy,3,糖果炸弹,hunter,3,狩猎弹幕,L,3322,6,5
hunter,3,狩猎弹幕,lightning,2,雷暴,L,3088,6,4
cyber,1,能量大炮,hunter,3,狩猎弹幕,R,4135,4,7
hunter,3,狩猎弹幕,chest,3,财宝炮击,R,3316,5,5
headless,2,万千触须,hunter,3,狩猎弹幕,R,3260,2,5
pirate,1,火炮齐射,candy,2,糖衣炮弹,R,2629,4,3
lightning,1,涌动,pirate,1,火炮齐射,R,2624,3,5
pirate,1,火炮齐射,lava,3,熔岩爆发,L,3147,6,5
chest,2,财宝风暴,pirate,1,火炮齐射,R,2450,3,5
pirate,1,火炮齐射,headless,1,恐吓,R,3483,4,5
candy,2,糖衣炮弹,pirate,2,朗姆酒,L,3782,4,5
pirate,2,朗姆酒,lightning,1,涌动,L,4395,6,6
lava,3,熔岩爆发,pirate,2,朗姆酒,L,3517,7,5
pirate,2,朗姆酒,chest,2,财宝风暴,R,3067,3,6
headless,1,恐吓,pirate,2,朗姆酒,R,4204,5,5
pirate,3,海盗船,candy,3,糖果炸弹,R,3662,4,7
lightning,2,雷暴,pirate,3,海盗船,R,2986,4,5
pirate,3,海盗船,cyber,1,能量大炮,R,4567,4,5
chest,3,财宝炮击,pirate,3,海盗船,R,3358,4,4
pirate,3,海盗船,headless,2,万千触须,L,4064,5,4
bubble,2,泡泡束缚,candy,1,糖果锤,L,3439,9,4
candy,1,糖果锤,phoenix,1,熔岩盾,L,3475,6,6
cyber,3,智能AI,candy,1,糖果锤,R,4718,4,7
candy,1,糖果锤,space,2,星波,L,2944,5,3
shell,1,复制,candy,1,糖果锤,R,2943,3,6
candy,2,糖衣炮弹,line,2,画龙点睛,L,2506,3,3
lava,1,地裂,candy,2,糖衣炮弹,R,3614,4,4
candy,2,糖衣炮弹,crystal,3,水晶球,L,3680,4,5
hiding,2,防御,candy,2,糖衣炮弹,R,4161,5,6
candy,3,糖果炸弹,bubble,1,泡泡盾,L,3634,5,5
lightning,3,雷盾,candy,3,糖果炸弹,R,2889,3,5
candy,3,糖果炸弹,cyber,2,侵入,L,4385,8,3
space,1,虫洞,candy,3,糖果炸弹,L,3182,6,4
candy,3,糖果炸弹,headless,3,灵魂打击,R,2789,3,4
line,3,墨水炸弹,bubble,1,泡泡盾,R,3469,5,6
bubble,1,泡泡盾,lava,2,岩浆涌动,R,3313,4,4
chest,1,清点财宝,bubble,1,泡泡盾,L,3558,6,5
bubble,1,泡泡盾,hiding,3,强化随从,R,3320,4,8
line,1,连笔,bubble,2,泡泡束缚,R,3561,5,8
bubble,2,泡泡束缚,phoenix,3,强化涅槃,R,4080,9,5
crystal,2,碎晶爆破,bubble,2,泡泡束缚,R,3257,3,7
bubble,2,泡泡束缚,hiding,1,缩头,R,4254,9,6
shell,3,暗影,bubble,2,泡泡束缚,L,3929,3,9
bubble,3,泡泡爆破,phoenix,2,烫伤,R,2712,4,5
crystal,1,水晶壁垒,bubble,3,泡泡爆破,R,3705,4,6
bubble,3,泡泡爆破,space,3,扭曲空间,R,2998,5,4
shell,2,吸收,bubble,3,泡泡爆破,L,3543,6,6
line,1,连笔,phoenix,2,烫伤,R,3016,5,6
crystal,1,水晶壁垒,line,1,连笔,R,3355,4,7
line,1,连笔,space,3,扭曲空间,R,3185,6,5
shell,2,吸收,line,1,连笔,R,3214,4,6
line,2,画龙点睛,phoenix,3,强化涅槃,R,2912,4,4
crystal,2,碎晶爆破,line,2,画龙点睛,R,3636,3,5
line,2,画龙点睛,hiding,1,缩头,R,3405,4,5
shell,3,暗影,line,2,画龙点睛,L,3600,4,3
line,3,墨水炸弹,lava,2,岩浆涌动,R,3400,4,4
chest,1,清点财宝,line,3,墨水炸弹,L,3326,6,5
line,3,墨水炸弹,hiding,3,强化随从,R,2871,3,7
lightning,3,雷盾,lightning,1,涌动,R,3699,5,6
lightning,1,涌动,cyber,2,侵入,R,3390,4,4
space,1,虫洞,lightning,1,涌动,L,2834,5,3
lightning,1,涌动,headless,3,灵魂打击,R,2567,3,4
lava,1,地裂,lightning,2,雷暴,R,3331,4,5
lightning,2,雷暴,crystal,3,水晶球,R,2850,4,4
hiding,2,防御,lightning,2,雷暴,L,3486,5,4
lightning,3,雷盾,phoenix,1,熔岩盾,R,3007,4,7
cyber,3,智能AI,lightning,3,雷盾,L,4656,5,6
lightning,3,雷盾,space,2,星波,R,2843,4,5
shell,1,复制,lightning,3,雷盾,R,4141,4,7
phoenix,1,熔岩盾,cyber,1,能量大炮,R,4631,9,5
chest,3,财宝炮击,phoenix,1,熔岩盾,L,2888,5,4
phoenix,1,熔岩盾,headless,2,万千触须,L,3840,8,3
lava,3,熔岩爆发,phoenix,2,烫伤,R,3280,5,6
phoenix,2,烫伤,chest,2,财宝风暴,R,3069,5,6
headless,1,恐吓,phoenix,2,烫伤,R,3136,3,6
phoenix,3,强化涅槃,lava,3,熔岩爆发,L,3833,5,6
chest,2,财宝风暴,phoenix,3,强化涅槃,L,2733,5,3
phoenix,3,强化涅槃,headless,1,恐吓,R,3327,4,6
cyber,1,能量大炮,lava,1,地裂,L,4100,5,5
lava,1,地裂,chest,3,财宝炮击,R,3024,4,4
headless,2,万千触须,lava,1,地裂,R,3532,3,5
lava,2,岩浆涌动,cyber,3,智能AI,R,4320,4,5
space,2,星波,lava,2,岩浆涌动,R,3625,5,4
lava,2,岩浆涌动,shell,1,复制,R,3443,3,5
crystal,3,水晶球,lava,3,熔岩爆发,L,3773,4,6
lava,3,熔岩爆发,hiding,2,防御,R,3552,5,5
cyber,2,侵入,cyber,1,能量大炮,L,5616,5,5
cyber,1,能量大炮,space,1,虫洞,R,4114,4,6
headless,3,灵魂打击,cyber,1,能量大炮,L,3925,5,4
cyber,2,侵入,chest,1,清点财宝,L,4403,3,7
hiding,3,强化随从,cyber,2,侵入,R,4454,7,3
cyber,3,智能AI,crystal,2,碎晶爆破,L,4404,4,4
hiding,1,缩头,cyber,3,智能AI,R,5129,6,4
cyber,3,智能AI,shell,3,暗影,R,5150,4,6
space,3,扭曲空间,crystal,1,水晶壁垒,L,3165,4,4
crystal,1,水晶壁垒,shell,2,吸收,R,3995,5,8
space,3,扭曲空间,crystal,2,碎晶爆破,L,2976,4,4
crystal,2,碎晶爆破,shell,2,吸收,R,3738,3,8
hiding,1,缩头,crystal,3,水晶球,R,3339,4,7
crystal,3,水晶球,shell,3,暗影,R,4044,6,5
hiding,3,强化随从,chest,1,清点财宝,L,3526,8,5
chest,2,财宝风暴,space,1,虫洞,L,2845,5,4
headless,3,灵魂打击,chest,2,财宝风暴,L,3406,5,3
chest,3,财宝炮击,hiding,2,防御,L,3273,5,4
space,2,星波,space,1,虫洞,R,3241,4,6
space,1,虫洞,shell,1,复制,L,3456,6,3
headless,2,万千触须,space,2,星波,R,3107,2,4
space,3,扭曲空间,headless,1,恐吓,R,3309,4,4
headless,1,恐吓,hiding,1,缩头,R,3261,4,3
hiding,2,防御,headless,2,万千触须,R,3679,4,4
shell,1,复制,hiding,3,强化随从,R,3137,3,8
headless,2,万千触须,headless,3,灵魂打击,R,3429,3,4
