左龟,左技能idx,左技能,右龟,右技能idx,右技能,胜方,帧数,左释放,右释放
dice,1,孤注一掷,stone,3,嘲讽,R,2661,4,4
stone,3,嘲讽,gambler,3,命运之轮,L,2631,4,3
candy,2,糖衣炮弹,stone,3,嘲讽,L,2631,4,3
stone,3,嘲讽,lightning,1,涌动,L,2775,4,3
lava,3,熔岩爆发,stone,3,嘲讽,L,3649,6,5
stone,3,嘲讽,chest,2,财宝风暴,R,2964,4,5
headless,1,恐吓,stone,3,嘲讽,R,3201,3,3
bamboo,1,自然恢复,angel,1,祝福,L,4021,6,8
ninja,3,背刺,bamboo,1,自然恢复,R,3218,3,5
bamboo,1,自然恢复,diamond,2,钻石滚球,R,3866,3,7
rainbow,1,棱镜护盾,bamboo,1,自然恢复,R,4001,8,7
bamboo,1,自然恢复,hunter,3,狩猎弹幕,L,3317,5,5
bubble,2,泡泡束缚,bamboo,1,自然恢复,L,3460,7,3
bamboo,1,自然恢复,phoenix,1,熔岩盾,R,4085,5,9
cyber,3,智能AI,bamboo,1,自然恢复,L,4704,4,5
bamboo,1,自然恢复,space,2,星波,R,3463,3,4
shell,1,复制,bamboo,1,自然恢复,R,3443,4,6
bamboo,2,竹击,ice,2,冰封,L,3743,3,7
ghost,1,幽冥突袭,bamboo,2,竹击,R,3678,5,3
bamboo,2,竹击,fortune,3,招财进宝,R,3347,3,3
gambler,2,赌注,bamboo,2,竹击,L,2601,5,2
bamboo,2,竹击,candy,1,糖果锤,R,2774,3,5
line,3,墨水炸弹,bamboo,2,竹击,R,2931,3,4
bamboo,2,竹击,lava,2,岩浆涌动,L,3527,4,3
chest,1,清点财宝,bamboo,2,竹击,R,3070,4,5
bamboo,2,竹击,hiding,3,强化随从,R,3130,3,8
angel,2,平等,bamboo,3,竹刺阵,R,2787,6,4
bamboo,3,竹刺阵,two_head,1,灵能冲击/锤击,L,2902,4,4
diamond,3,钻石冲撞,bamboo,3,竹刺阵,R,3019,4,5
bamboo,3,竹刺阵,rainbow,2,全色风暴,L,2879,4,3
pirate,1,火炮齐射,bamboo,3,竹刺阵,L,2448,5,3
bamboo,3,竹刺阵,bubble,3,泡泡爆破,L,3470,3,5
phoenix,2,烫伤,bamboo,3,竹刺阵,R,2955,4,5
bamboo,3,竹刺阵,crystal,1,水晶壁垒,L,2806,3,3
space,3,扭曲空间,bamboo,3,竹刺阵,R,2893,3,5
bamboo,3,竹刺阵,shell,2,吸收,L,3245,5,5
ninja,2,炸弹,angel,1,祝福,L,3065,5,5
angel,1,祝福,diamond,1,坚不可摧,R,4056,6,7
dice,3,稳定骰子,angel,1,祝福,L,2764,4,5
angel,1,祝福,hunter,2,隐蔽,R,4791,10,11
bubble,1,泡泡盾,angel,1,祝福,L,3925,7,8
angel,1,祝福,lightning,3,雷盾,L,3598,9,5
cyber,2,侵入,angel,1,祝福,L,5105,4,10
angel,1,祝福,space,1,虫洞,R,4087,8,8
headless,3,灵魂打击,angel,1,祝福,L,3336,4,6
angel,2,平等,ninja,1,手里剑,R,2740,5,6
ghost,3,虚化,angel,2,平等,R,3244,5,8
angel,2,平等,dice,2,命运骰子,R,2564,5,5
hunter,1,精准射击,angel,2,平等,R,3134,5,8
angel,2,平等,candy,3,糖果炸弹,R,2518,5,5
lightning,2,雷暴,angel,2,平等,R,2554,3,7
angel,2,平等,cyber,1,能量大炮,L,4391,11,4
chest,3,财宝炮击,angel,2,平等,R,2560,2,7
angel,2,平等,headless,2,万千触须,R,2897,6,3
ninja,1,手里剑,angel,3,飞升,L,2627,5,5
angel,3,飞升,ghost,3,虚化,R,2628,5,4
dice,2,命运骰子,angel,3,飞升,L,2729,5,6
angel,3,飞升,hunter,1,精准射击,R,2524,5,5
candy,3,糖果炸弹,angel,3,飞升,L,2769,5,6
angel,3,飞升,lightning,2,雷暴,R,3386,8,5
cyber,1,能量大炮,angel,3,飞升,L,4291,5,10
angel,3,飞升,chest,3,财宝炮击,R,2934,6,4
headless,2,万千触须,angel,3,飞升,L,3369,3,7
ice,1,冰霜,ninja,2,炸弹,R,2771,3,5
diamond,1,坚不可摧,ice,1,冰霜,R,4065,6,7
ice,1,冰霜,dice,3,稳定骰子,R,2774,4,4
hunter,2,隐蔽,ice,1,冰霜,L,4182,10,7
ice,1,冰霜,bubble,1,泡泡盾,R,3421,5,6
lightning,3,雷盾,ice,1,冰霜,R,3264,4,6
ice,1,冰霜,cyber,2,侵入,R,4368,6,3
space,1,虫洞,ice,1,冰霜,R,4121,5,6
ice,1,冰霜,headless,3,灵魂打击,R,2977,4,4
two_head,1,灵能冲击/锤击,ice,2,冰封,L,3794,6,7
ice,2,冰封,diamond,3,钻石冲撞,R,3368,6,6
rainbow,2,全色风暴,ice,2,冰封,L,3551,5,7
ice,2,冰封,pirate,1,火炮齐射,R,3457,7,3
bubble,3,泡泡爆破,ice,2,冰封,R,3513,5,7
ice,2,冰封,phoenix,2,烫伤,R,3407,6,6
crystal,1,水晶壁垒,ice,2,冰封,R,4575,6,10
ice,2,冰封,space,3,扭曲空间,R,3164,5,3
shell,2,吸收,ice,2,冰封,L,3978,7,8
ice,3,团队护盾,ghost,1,幽冥突袭,R,2839,3,5
fortune,3,招财进宝,ice,3,团队护盾,R,3292,3,6
ice,3,团队护盾,gambler,2,赌注,R,3176,4,6
candy,1,糖果锤,ice,3,团队护盾,R,3458,5,6
ice,3,团队护盾,line,3,墨水炸弹,R,2997,4,5
lava,2,岩浆涌动,ice,3,团队护盾,R,3946,4,6
ice,3,团队护盾,chest,1,清点财宝,R,4059,6,7
hiding,3,强化随从,ice,3,团队护盾,L,3721,7,5
ninja,1,手里剑,ninja,3,背刺,R,2926,3,3
diamond,2,钻石滚球,ninja,1,手里剑,R,4119,5,4
ninja,1,手里剑,rainbow,1,棱镜护盾,L,3532,6,9
hunter,3,狩猎弹幕,ninja,1,手里剑,R,2719,4,6
ninja,1,手里剑,bubble,2,泡泡束缚,L,3230,7,6
phoenix,1,熔岩盾,ninja,1,手里剑,R,2860,4,6
ninja,1,手里剑,cyber,3,智能AI,L,4053,7,3
space,2,星波,ninja,1,手里剑,R,2564,3,5
ninja,1,手里剑,shell,1,复制,L,2891,5,3
ghost,2,灵魂风暴,ninja,2,炸弹,R,2691,4,5
ninja,2,炸弹,dice,1,孤注一掷,L,2792,5,3
gambler,3,命运之轮,ninja,2,炸弹,R,2548,3,5
ninja,2,炸弹,candy,2,糖衣炮弹,L,2848,5,3
lightning,1,涌动,ninja,2,炸弹,R,2280,3,4
ninja,2,炸弹,lava,3,熔岩爆发,R,3226,3,5
chest,2,财宝风暴,ninja,2,炸弹,R,2445,3,5
ninja,2,炸弹,headless,1,恐吓,L,3052,4,4
two_head,3,融合,ninja,3,背刺,R,2742,3,5
ninja,3,背刺,fortune,2,梭哈,L,2620,4,1
gambler,1,万能牌,ninja,3,背刺,R,2661,4,5
ninja,3,背刺,pirate,3,海盗船,L,3670,6,4
line,2,画龙点睛,ninja,3,背刺,R,2698,3,3
ninja,3,背刺,lava,1,地裂,L,3128,3,3
crystal,3,水晶球,ninja,3,背刺,R,2882,5,5
ninja,3,背刺,hiding,2,防御,L,4246,6,5
two_head,2,精神干扰/吸收,two_head,1,灵能冲击/锤击,R,3444,5,6
two_head,1,灵能冲击/锤击,fortune,1,骰子,R,3555,3,9
rainbow,3,反射,two_head,1,灵能冲击/锤击,L,3320,5,5
two_head,1,灵能冲击/锤击,pirate,2,朗姆酒,R,4290,6,7
line,1,连笔,two_head,1,灵能冲击/锤击,L,3616,6,5
two_head,1,灵能冲击/锤击,phoenix,3,强化涅槃,R,2977,3,4
crystal,2,碎晶爆破,two_head,1,灵能冲击/锤击,R,3230,4,6
two_head,1,灵能冲击/锤击,hiding,1,缩头,R,3083,4,5
shell,3,暗影,two_head,1,灵能冲击/锤击,L,3448,5,4
two_head,2,精神干扰/吸收,fortune,1,骰子,L,3596,5,6
rainbow,3,反射,two_head,2,精神干扰/吸收,L,3405,6,5
two_head,2,精神干扰/吸收,pirate,2,朗姆酒,R,4239,7,7
line,1,连笔,two_head,2,精神干扰/吸收,L,3168,5,5
two_head,2,精神干扰/吸收,phoenix,3,强化涅槃,R,2577,3,3
crystal,2,碎晶爆破,two_head,2,精神干扰/吸收,R,3497,3,7
two_head,2,精神干扰/吸收,hiding,1,缩头,R,3868,6,6
shell,3,暗影,two_head,2,精神干扰/吸收,L,3816,5,4
two_head,3,融合,fortune,2,梭哈,L,3595,5,2
gambler,1,万能牌,two_head,3,融合,R,4088,8,6
two_head,3,融合,pirate,3,海盗船,R,3459,4,6
line,2,画龙点睛,two_head,3,融合,R,4099,5,7
two_head,3,融合,lava,1,地裂,L,4083,6,5
crystal,3,水晶球,two_head,3,融合,L,3083,7,4
two_head,3,融合,hiding,2,防御,R,3483,4,5
ghost,2,灵魂风暴,ghost,1,幽冥突袭,L,2334,4,3
ghost,1,幽冥突袭,dice,1,孤注一掷,L,3068,5,3
gambler,3,命运之轮,ghost,1,幽冥突袭,R,2382,3,5
ghost,1,幽冥突袭,candy,2,糖衣炮弹,L,3022,6,4
lightning,1,涌动,ghost,1,幽冥突袭,R,2506,3,5
ghost,1,幽冥突袭,lava,3,熔岩爆发,L,3365,7,5
chest,2,财宝风暴,ghost,1,幽冥突袭,R,2485,2,5
ghost,1,幽冥突袭,headless,1,恐吓,R,3339,4,4
diamond,2,钻石滚球,ghost,2,灵魂风暴,R,2460,2,5
ghost,2,灵魂风暴,rainbow,1,棱镜护盾,L,2627,6,6
hunter,3,狩猎弹幕,ghost,2,灵魂风暴,R,2259,3,5
ghost,2,灵魂风暴,bubble,2,泡泡束缚,L,2511,5,5
phoenix,1,熔岩盾,ghost,2,灵魂风暴,R,2780,5,6
ghost,2,灵魂风暴,cyber,3,智能AI,L,3899,7,3
space,2,星波,ghost,2,灵魂风暴,R,2336,3,5
ghost,2,灵魂风暴,shell,1,复制,L,2513,5,3
fortune,3,招财进宝,ghost,3,虚化,R,3291,4,5
ghost,3,虚化,gambler,2,赌注,L,3106,5,5
candy,1,糖果锤,ghost,3,虚化,R,3345,4,5
ghost,3,虚化,line,3,墨水炸弹,L,2776,5,4
lava,2,岩浆涌动,ghost,3,虚化,R,3042,3,4
ghost,3,虚化,chest,1,清点财宝,L,3436,5,5
hiding,3,强化随从,ghost,3,虚化,L,3363,5,4
diamond,1,坚不可摧,diamond,3,钻石冲撞,R,3914,6,8
rainbow,2,全色风暴,diamond,1,坚不可摧,L,4035,6,6
diamond,1,坚不可摧,pirate,1,火炮齐射,R,3305,5,7
bubble,3,泡泡爆破,diamond,1,坚不可摧,L,4141,8,6
diamond,1,坚不可摧,phoenix,2,烫伤,R,3772,4,6
crystal,1,水晶壁垒,diamond,1,坚不可摧,R,4239,4,8
diamond,1,坚不可摧,space,3,扭曲空间,R,3921,4,5
shell,2,吸收,diamond,1,坚不可摧,L,3931,8,6
diamond,2,钻石滚球,dice,3,稳定骰子,L,2753,3,2
hunter,2,隐蔽,diamond,2,钻石滚球,R,3335,5,5
diamond,2,钻石滚球,bubble,1,泡泡盾,L,3590,5,5
lightning,3,雷盾,diamond,2,钻石滚球,R,3135,4,5
diamond,2,钻石滚球,cyber,2,侵入,R,4592,4,3
space,1,虫洞,diamond,2,钻石滚球,L,4051,6,3
diamond,2,钻石滚球,headless,3,灵魂打击,R,2875,2,4
dice,2,命运骰子,diamond,3,钻石冲撞,R,2872,3,6
diamond,3,钻石冲撞,hunter,1,精准射击,L,3012,6,5
candy,3,糖果炸弹,diamond,3,钻石冲撞,R,3390,5,7
diamond,3,钻石冲撞,lightning,2,雷暴,L,2846,5,4
cyber,1,能量大炮,diamond,3,钻石冲撞,L,4345,5,7
diamond,3,钻石冲撞,chest,3,财宝炮击,R,3601,6,6
headless,2,万千触须,diamond,3,钻石冲撞,R,3552,3,7
fortune,1,骰子,dice,2,命运骰子,R,3271,5,7
hunter,1,精准射击,fortune,1,骰子,L,2851,6,6
fortune,1,骰子,candy,3,糖果炸弹,R,3150,5,6
lightning,2,雷暴,fortune,1,骰子,R,3086,4,8
fortune,1,骰子,cyber,1,能量大炮,R,3537,7,5
chest,3,财宝炮击,fortune,1,骰子,R,3265,4,9
fortune,1,骰子,headless,2,万千触须,R,3297,5,4
dice,3,稳定骰子,fortune,2,梭哈,R,3008,3,2
fortune,2,梭哈,hunter,2,隐蔽,R,3289,2,8
bubble,1,泡泡盾,fortune,2,梭哈,L,3278,6,2
fortune,2,梭哈,lightning,3,雷盾,R,3382,2,6
cyber,2,侵入,fortune,2,梭哈,L,3443,3,1
fortune,2,梭哈,space,1,虫洞,R,2876,1,5
headless,3,灵魂打击,fortune,2,梭哈,L,2762,4,1
fortune,3,招财进宝,rainbow,2,全色风暴,R,3071,2,5
pirate,1,火炮齐射,fortune,3,招财进宝,L,2437,4,3
fortune,3,招财进宝,bubble,3,泡泡爆破,R,3743,3,6
phoenix,2,烫伤,fortune,3,招财进宝,L,2808,4,3
fortune,3,招财进宝,crystal,1,水晶壁垒,R,3406,5,5
space,3,扭曲空间,fortune,3,招财进宝,R,3808,4,8
fortune,3,招财进宝,shell,2,吸收,R,3348,2,7
gambler,2,赌注,dice,1,孤注一掷,L,2575,5,2
dice,1,孤注一掷,candy,1,糖果锤,R,2627,2,5
line,3,墨水炸弹,dice,1,孤注一掷,R,2586,3,5
dice,1,孤注一掷,lava,2,岩浆涌动,R,2727,4,3
chest,1,清点财宝,dice,1,孤注一掷,R,2982,3,6
dice,1,孤注一掷,hiding,3,强化随从,R,2656,4,6
rainbow,1,棱镜护盾,dice,2,命运骰子,R,2987,6,6
dice,2,命运骰子,hunter,3,狩猎弹幕,R,2896,2,4
bubble,2,泡泡束缚,dice,2,命运骰子,L,3237,7,3
dice,2,命运骰子,phoenix,1,熔岩盾,R,3592,4,8
cyber,3,智能AI,dice,2,命运骰子,R,4163,3,8
dice,2,命运骰子,space,2,星波,L,2633,5,3
shell,1,复制,dice,2,命运骰子,R,3122,3,7
dice,3,稳定骰子,gambler,3,命运之轮,L,2898,2,4
candy,2,糖衣炮弹,dice,3,稳定骰子,L,3660,4,2
dice,3,稳定骰子,lightning,1,涌动,L,2686,4,3
lava,3,熔岩爆发,dice,3,稳定骰子,L,3559,5,2
dice,3,稳定骰子,chest,2,财宝风暴,R,2546,3,5
headless,1,恐吓,dice,3,稳定骰子,R,3028,3,5
rainbow,1,棱镜护盾,gambler,1,万能牌,L,3747,11,7
pirate,3,海盗船,rainbow,1,棱镜护盾,R,4191,5,14
rainbow,1,棱镜护盾,line,2,画龙点睛,R,3806,6,6
lava,1,地裂,rainbow,1,棱镜护盾,R,3874,4,13
rainbow,1,棱镜护盾,crystal,3,水晶球,R,3142,6,8
hiding,2,防御,rainbow,1,棱镜护盾,R,3879,4,12
rainbow,2,全色风暴,rainbow,3,反射,R,3400,3,4
pirate,2,朗姆酒,rainbow,2,全色风暴,R,3727,4,6
rainbow,2,全色风暴,line,1,连笔,R,3534,3,6
phoenix,3,强化涅槃,rainbow,2,全色风暴,R,3278,4,5
rainbow,2,全色风暴,crystal,2,碎晶爆破,R,3585,3,4
hiding,1,缩头,rainbow,2,全色风暴,L,3415,5,4
rainbow,2,全色风暴,shell,3,暗影,R,4249,5,5
pirate,2,朗姆酒,rainbow,3,反射,R,2933,3,5
rainbow,3,反射,line,1,连笔,L,3349,4,6
phoenix,3,强化涅槃,rainbow,3,反射,R,3744,5,6
rainbow,3,反射,crystal,2,碎晶爆破,R,3331,4,4
hiding,1,缩头,rainbow,3,反射,R,3406,4,6
rainbow,3,反射,shell,3,暗影,R,3658,4,5
pirate,3,海盗船,gambler,1,万能牌,L,3747,3,7
gambler,1,万能牌,line,2,画龙点睛,L,3956,8,5
lava,1,地裂,gambler,1,万能牌,R,3435,4,6
gambler,1,万能牌,crystal,3,水晶球,L,3128,6,4
hiding,2,防御,gambler,1,万能牌,L,3389,4,6
gambler,2,赌注,gambler,3,命运之轮,L,2533,4,3
candy,2,糖衣炮弹,gambler,2,赌注,L,3379,2,5
gambler,2,赌注,lightning,1,涌动,L,2747,5,3
lava,3,熔岩爆发,gambler,2,赌注,R,2511,2,5
gambler,2,赌注,chest,2,财宝风暴,L,2871,6,4
headless,1,恐吓,gambler,2,赌注,R,2835,2,6
gambler,3,命运之轮,hunter,3,狩猎弹幕,R,2595,3,5
bubble,2,泡泡束缚,gambler,3,命运之轮,L,3259,7,4
gambler,3,命运之轮,phoenix,1,熔岩盾,R,3065,4,7
cyber,3,智能AI,gambler,3,命运之轮,L,4385,4,5
gambler,3,命运之轮,space,2,星波,R,3027,4,5
shell,1,复制,gambler,3,命运之轮,L,3301,4,4
hunter,1,精准射击,candy,1,糖果锤,R,3521,6,6
line,3,墨水炸弹,hunter,1,精准射击,R,3128,4,6
hunter,1,精准射击,lava,2,岩浆涌动,L,3589,6,4
chest,1,清点财宝,hunter,1,精准射击,R,3398,3,6
hunter,1,精准射击,hiding,3,强化随从,L,3630,6,7
pirate,1,火炮齐射,hunter,2,隐蔽,L,3101,6,6
hunter,2,隐蔽,bubble,3,泡泡爆破,L,4172,9,7
phoenix,2,烫伤,hunter,2,隐蔽,L,3305,6,6
hunter,2,隐蔽,crystal,1,水晶壁垒,L,4631,10,6
space,3,扭曲空间,hunter,2,隐蔽,R,4068,5,9
hunter,2,隐蔽,shell,2,吸收,R,4218,8,9
bubble,1,泡泡盾,hunter,3,狩猎弹幕,R,3042,5,6
hunter,3,狩猎弹幕,lightning,3,雷盾,L,2946,5,4
cyber,2,侵入,hunter,3,狩猎弹幕,R,4114,3,7
hunter,3,狩猎弹幕,space,1,虫洞,L,3057,5,5
headless,3,灵魂打击,hunter,3,狩猎弹幕,L,2590,4,4
pirate,1,火炮齐射,candy,3,糖果炸弹,L,3356,3,5
lightning,2,雷暴,pirate,1,火炮齐射,R,2770,3,5
pirate,1,火炮齐射,cyber,1,能量大炮,L,4053,8,4
chest,3,财宝炮击,pirate,1,火炮齐射,R,2309,3,5
pirate,1,火炮齐射,headless,2,万千触须,L,2930,6,3
candy,3,糖果炸弹,pirate,2,朗姆酒,L,3341,6,4
pirate,2,朗姆酒,lightning,2,雷暴,R,4042,5,6
cyber,1,能量大炮,pirate,2,朗姆酒,L,4146,4,5
pirate,2,朗姆酒,chest,3,财宝炮击,R,4008,5,7
headless,2,万千触须,pirate,2,朗姆酒,L,4019,4,5
pirate,3,海盗船,bubble,1,泡泡盾,L,3308,4,5
lightning,3,雷盾,pirate,3,海盗船,R,3284,4,5
pirate,3,海盗船,cyber,2,侵入,R,4621,6,3
space,1,虫洞,pirate,3,海盗船,L,4060,7,4
pirate,3,海盗船,headless,3,灵魂打击,R,3489,2,5
bubble,3,泡泡爆破,candy,1,糖果锤,R,3276,5,5
candy,1,糖果锤,phoenix,2,烫伤,R,3553,3,6
crystal,1,水晶壁垒,candy,1,糖果锤,R,3115,3,6
candy,1,糖果锤,space,3,扭曲空间,L,3076,5,3
shell,2,吸收,candy,1,糖果锤,R,3280,4,7
candy,2,糖衣炮弹,line,3,墨水炸弹,L,2643,4,3
lava,2,岩浆涌动,candy,2,糖衣炮弹,R,3250,3,4
candy,2,糖衣炮弹,chest,1,清点财宝,L,2912,4,4
hiding,3,强化随从,candy,2,糖衣炮弹,R,3386,5,4
candy,3,糖果炸弹,bubble,2,泡泡束缚,L,3844,3,8
phoenix,1,熔岩盾,candy,3,糖果炸弹,L,3727,8,6
candy,3,糖果炸弹,cyber,3,智能AI,R,4883,7,4
space,2,星波,candy,3,糖果炸弹,L,2982,5,4
candy,3,糖果炸弹,shell,1,复制,L,3345,6,4
lightning,1,涌动,bubble,1,泡泡盾,R,3202,4,6
bubble,1,泡泡盾,lava,3,熔岩爆发,R,3024,4,6
chest,2,财宝风暴,bubble,1,泡泡盾,R,2875,4,5
bubble,1,泡泡盾,headless,1,恐吓,R,3019,4,5
line,2,画龙点睛,bubble,2,泡泡束缚,R,3709,5,9
bubble,2,泡泡束缚,lava,1,地裂,R,3677,7,5
crystal,3,水晶球,bubble,2,泡泡束缚,R,3927,3,9
bubble,2,泡泡束缚,hiding,2,防御,R,3871,8,5
line,1,连笔,bubble,3,泡泡爆破,L,3260,7,5
bubble,3,泡泡爆破,phoenix,3,强化涅槃,R,2884,4,4
crystal,2,碎晶爆破,bubble,3,泡泡爆破,R,3521,4,6
bubble,3,泡泡爆破,hiding,1,缩头,R,3315,5,5
shell,3,暗影,bubble,3,泡泡爆破,L,4033,5,5
line,1,连笔,phoenix,3,强化涅槃,R,3432,6,6
crystal,2,碎晶爆破,line,1,连笔,R,2892,4,5
line,1,连笔,hiding,1,缩头,R,3661,6,6
shell,3,暗影,line,1,连笔,L,3814,4,7
line,2,画龙点睛,lava,1,地裂,R,3364,4,5
crystal,3,水晶球,line,2,画龙点睛,L,3436,4,5
line,2,画龙点睛,hiding,2,防御,R,3491,4,5
lightning,1,涌动,line,3,墨水炸弹,R,2484,3,4
line,3,墨水炸弹,lava,3,熔岩爆发,R,2933,4,6
chest,2,财宝风暴,line,3,墨水炸弹,R,2837,3,5
line,3,墨水炸弹,headless,1,恐吓,R,3074,4,5
phoenix,1,熔岩盾,lightning,1,涌动,L,3330,7,5
lightning,1,涌动,cyber,3,智能AI,R,3657,5,6
space,2,星波,lightning,1,涌动,L,3472,5,5
lightning,1,涌动,shell,1,复制,L,3531,5,4
lava,2,岩浆涌动,lightning,2,雷暴,L,3764,4,5
lightning,2,雷暴,chest,1,清点财宝,R,3129,4,6
hiding,3,强化随从,lightning,2,雷暴,L,3055,7,4
lightning,3,雷盾,phoenix,2,烫伤,R,2528,3,4
crystal,1,水晶壁垒,lightning,3,雷盾,R,3676,4,6
lightning,3,雷盾,space,3,扭曲空间,R,2934,4,4
shell,2,吸收,lightning,3,雷盾,L,4637,8,7
phoenix,1,熔岩盾,cyber,2,侵入,R,4592,8,3
space,1,虫洞,phoenix,1,熔岩盾,R,3743,6,8
phoenix,1,熔岩盾,headless,3,灵魂打击,R,2701,4,4
cyber,1,能量大炮,phoenix,2,烫伤,R,4308,4,7
phoenix,2,烫伤,chest,3,财宝炮击,L,3533,6,4
headless,2,万千触须,phoenix,2,烫伤,R,3313,2,5
phoenix,3,强化涅槃,cyber,1,能量大炮,R,4501,6,5
chest,3,财宝炮击,phoenix,3,强化涅槃,L,3458,3,5
phoenix,3,强化涅槃,headless,2,万千触须,R,3486,4,4
cyber,2,侵入,lava,1,地裂,L,4377,3,6
lava,1,地裂,space,1,虫洞,R,3057,4,5
headless,3,灵魂打击,lava,1,地裂,L,2944,4,4
lava,2,岩浆涌动,crystal,1,水晶壁垒,L,3471,4,4
space,3,扭曲空间,lava,2,岩浆涌动,R,3062,3,4
lava,2,岩浆涌动,shell,2,吸收,R,3435,3,7
chest,1,清点财宝,lava,3,熔岩爆发,R,3086,4,6
lava,3,熔岩爆发,hiding,3,强化随从,R,3334,5,8
cyber,3,智能AI,cyber,1,能量大炮,R,5362,5,8
cyber,1,能量大炮,space,2,星波,L,4300,4,6
shell,1,复制,cyber,1,能量大炮,R,4089,4,5
cyber,2,侵入,chest,2,财宝风暴,R,4037,3,8
headless,1,恐吓,cyber,2,侵入,R,4257,4,5
cyber,3,智能AI,crystal,3,水晶球,L,4397,4,7
hiding,2,防御,cyber,3,智能AI,R,5149,6,4
crystal,1,水晶壁垒,crystal,2,碎晶爆破,R,3342,4,6
hiding,1,缩头,crystal,1,水晶壁垒,L,3496,5,4
crystal,1,水晶壁垒,shell,3,暗影,R,3391,4,5
hiding,1,缩头,crystal,2,碎晶爆破,L,3212,5,5
crystal,2,碎晶爆破,shell,3,暗影,L,3618,5,4
hiding,2,防御,crystal,3,水晶球,L,3208,4,6
chest,1,清点财宝,chest,2,财宝风暴,R,3277,3,6
headless,1,恐吓,chest,1,清点财宝,R,4647,6,8
chest,2,财宝风暴,space,2,星波,R,3142,3,4
shell,1,复制,chest,2,财宝风暴,R,3212,3,6
chest,3,财宝炮击,hiding,3,强化随从,L,2843,4,5
space,3,扭曲空间,space,1,虫洞,R,3341,4,6
space,1,虫洞,shell,2,吸收,L,3812,7,6
headless,3,灵魂打击,space,2,星波,L,2586,3,3
space,3,扭曲空间,headless,2,万千触须,R,3363,3,3
headless,2,万千触须,hiding,1,缩头,R,3476,3,5
hiding,2,防御,headless,3,灵魂打击,R,3177,3,4
shell,2,吸收,hiding,3,强化随从,R,3568,6,9
