左龟,左技能idx,左技能,右龟,右技能idx,右技能,胜方,帧数,左释放,右释放
fortune,1,骰子,ice,3,团队护盾,R,3353,6,6
ice,3,团队护盾,rainbow,3,反射,R,3858,5,3
pirate,2,朗姆酒,ice,3,团队护盾,R,3383,3,6
ice,3,团队护盾,line,1,连笔,R,2900,4,6
phoenix,3,强化涅槃,ice,3,团队护盾,R,4706,6,8
ice,3,团队护盾,crystal,2,碎晶爆破,R,3550,5,5
hiding,1,缩头,ice,3,团队护盾,L,3780,5,5
ice,3,团队护盾,shell,3,暗影,R,3529,4,4
ghost,3,虚化,ninja,1,手里剑,R,2879,4,6
ninja,1,手里剑,dice,2,命运骰子,L,2802,5,3
hunter,1,精准射击,ninja,1,手里剑,R,2845,4,6
ninja,1,手里剑,candy,3,糖果炸弹,L,2935,5,3
lightning,2,雷暴,ninja,1,手里剑,R,2514,3,5
ninja,1,手里剑,cyber,1,能量大炮,L,3827,6,4
chest,3,财宝炮击,ninja,1,手里剑,R,2528,2,5
ninja,1,手里剑,headless,2,万千触须,L,3194,6,2
two_head,3,融合,ninja,2,炸弹,R,2870,3,5
ninja,2,炸弹,fortune,2,梭哈,L,2530,4,1
gambler,1,万能牌,ninja,2,炸弹,R,2928,5,6
ninja,2,炸弹,pirate,3,海盗船,L,3354,6,3
line,2,画龙点睛,ninja,2,炸弹,R,2492,2,5
ninja,2,炸弹,lava,1,地裂,L,2850,5,3
crystal,3,水晶球,ninja,2,炸弹,R,2532,3,5
ninja,2,炸弹,hiding,2,防御,R,3956,6,5
two_head,1,灵能冲击/锤击,ninja,3,背刺,R,2568,3,4
ninja,3,背刺,diamond,3,钻石冲撞,R,3756,4,6
rainbow,2,全色风暴,ninja,3,背刺,R,2783,3,5
ninja,3,背刺,pirate,1,火炮齐射,R,2575,2,5
bubble,3,泡泡爆破,ninja,3,背刺,R,2626,3,5
ninja,3,背刺,phoenix,2,烫伤,R,3005,2,6
crystal,1,水晶壁垒,ninja,3,背刺,R,2608,3,5
ninja,3,背刺,space,3,扭曲空间,L,2777,4,3
shell,2,吸收,ninja,3,背刺,R,3433,5,4
two_head,1,灵能冲击/锤击,diamond,2,钻石滚球,R,2989,4,5
rainbow,1,棱镜护盾,two_head,1,灵能冲击/锤击,L,4175,15,6
two_head,1,灵能冲击/锤击,hunter,3,狩猎弹幕,R,3004,3,5
bubble,2,泡泡束缚,two_head,1,灵能冲击/锤击,L,3993,10,4
two_head,1,灵能冲击/锤击,phoenix,1,熔岩盾,R,3768,5,8
cyber,3,智能AI,two_head,1,灵能冲击/锤击,L,4830,4,6
two_head,1,灵能冲击/锤击,space,2,星波,R,3928,5,6
shell,1,复制,two_head,1,灵能冲击/锤击,L,3578,4,5
two_head,2,精神干扰/吸收,diamond,2,钻石滚球,R,3061,4,5
rainbow,1,棱镜护盾,two_head,2,精神干扰/吸收,L,4341,15,7
two_head,2,精神干扰/吸收,hunter,3,狩猎弹幕,R,3375,5,6
bubble,2,泡泡束缚,two_head,2,精神干扰/吸收,L,4137,10,5
two_head,2,精神干扰/吸收,phoenix,1,熔岩盾,R,3148,4,7
cyber,3,智能AI,two_head,2,精神干扰/吸收,R,4873,4,7
two_head,2,精神干扰/吸收,space,2,星波,R,3464,5,6
shell,1,复制,two_head,2,精神干扰/吸收,L,4247,4,7
two_head,3,融合,diamond,3,钻石冲撞,R,3458,4,6
rainbow,2,全色风暴,two_head,3,融合,L,3765,5,5
two_head,3,融合,pirate,1,火炮齐射,R,3067,4,7
bubble,3,泡泡爆破,two_head,3,融合,R,3682,6,6
two_head,3,融合,phoenix,2,烫伤,R,3292,4,6
crystal,1,水晶壁垒,two_head,3,融合,R,3995,4,5
two_head,3,融合,space,3,扭曲空间,R,3204,4,4
shell,2,吸收,two_head,3,融合,L,3682,6,5
ghost,1,幽冥突袭,fortune,2,梭哈,L,2494,5,1
gambler,1,万能牌,ghost,1,幽冥突袭,R,2679,4,5
ghost,1,幽冥突袭,pirate,3,海盗船,L,4201,7,2
line,2,画龙点睛,ghost,1,幽冥突袭,R,2614,3,5
ghost,1,幽冥突袭,lava,1,地裂,L,3029,5,4
crystal,3,水晶球,ghost,1,幽冥突袭,R,2533,2,5
ghost,1,幽冥突袭,hiding,2,防御,R,3760,6,5
ghost,3,虚化,ghost,2,灵魂风暴,R,2444,3,5
ghost,2,灵魂风暴,dice,2,命运骰子,L,2767,5,3
hunter,1,精准射击,ghost,2,灵魂风暴,R,2278,4,5
ghost,2,灵魂风暴,candy,3,糖果炸弹,L,2516,5,3
lightning,2,雷暴,ghost,2,灵魂风暴,R,2285,3,5
ghost,2,灵魂风暴,cyber,1,能量大炮,L,3435,7,3
chest,3,财宝炮击,ghost,2,灵魂风暴,R,2189,2,5
ghost,2,灵魂风暴,headless,2,万千触须,L,2822,6,2
fortune,1,骰子,ghost,3,虚化,R,2891,5,5
ghost,3,虚化,rainbow,3,反射,L,3051,5,4
pirate,2,朗姆酒,ghost,3,虚化,R,3436,3,5
ghost,3,虚化,line,1,连笔,L,3142,5,5
phoenix,3,强化涅槃,ghost,3,虚化,L,3430,6,5
ghost,3,虚化,crystal,2,碎晶爆破,L,2675,4,3
hiding,1,缩头,ghost,3,虚化,R,3328,3,5
ghost,3,虚化,shell,3,暗影,R,3619,3,5
dice,3,稳定骰子,diamond,1,坚不可摧,R,3374,4,7
diamond,1,坚不可摧,hunter,2,隐蔽,R,5186,8,12
bubble,1,泡泡盾,diamond,1,坚不可摧,L,4660,8,7
diamond,1,坚不可摧,lightning,3,雷盾,R,4459,6,7
cyber,2,侵入,diamond,1,坚不可摧,L,4366,5,7
diamond,1,坚不可摧,space,1,虫洞,R,4113,6,7
headless,3,灵魂打击,diamond,1,坚不可摧,L,3687,5,5
diamond,2,钻石滚球,dice,1,孤注一掷,R,3164,3,6
gambler,3,命运之轮,diamond,2,钻石滚球,R,3099,4,4
diamond,2,钻石滚球,candy,2,糖衣炮弹,R,3310,4,4
lightning,1,涌动,diamond,2,钻石滚球,R,2875,3,4
diamond,2,钻石滚球,lava,3,熔岩爆发,L,3524,5,5
chest,2,财宝风暴,diamond,2,钻石滚球,R,3210,3,5
diamond,2,钻石滚球,headless,1,恐吓,R,3593,4,4
fortune,3,招财进宝,diamond,3,钻石冲撞,R,3010,2,6
diamond,3,钻石冲撞,gambler,2,赌注,L,3345,3,5
candy,1,糖果锤,diamond,3,钻石冲撞,R,3179,5,8
diamond,3,钻石冲撞,line,3,墨水炸弹,L,2764,5,3
lava,2,岩浆涌动,diamond,3,钻石冲撞,R,3473,3,6
diamond,3,钻石冲撞,chest,1,清点财宝,R,3780,6,7
hiding,3,强化随从,diamond,3,钻石冲撞,R,3382,6,6
fortune,1,骰子,fortune,3,招财进宝,R,3172,7,3
gambler,2,赌注,fortune,1,骰子,L,2597,5,5
fortune,1,骰子,candy,1,糖果锤,R,3044,4,6
line,3,墨水炸弹,fortune,1,骰子,L,3389,4,6
fortune,1,骰子,lava,2,岩浆涌动,R,2972,6,4
chest,1,清点财宝,fortune,1,骰子,R,3470,4,9
fortune,1,骰子,hiding,3,强化随从,R,3044,6,7
dice,1,孤注一掷,fortune,2,梭哈,L,2860,6,2
fortune,2,梭哈,gambler,3,命运之轮,L,3096,2,4
candy,2,糖衣炮弹,fortune,2,梭哈,L,2735,4,1
fortune,2,梭哈,lightning,1,涌动,L,3234,2,4
lava,3,熔岩爆发,fortune,2,梭哈,L,2927,5,2
fortune,2,梭哈,chest,2,财宝风暴,R,3215,1,6
headless,1,恐吓,fortune,2,梭哈,L,3239,5,1
fortune,3,招财进宝,dice,3,稳定骰子,R,2538,2,4
hunter,2,隐蔽,fortune,3,招财进宝,R,5153,10,13
fortune,3,招财进宝,bubble,1,泡泡盾,R,3127,4,5
lightning,3,雷盾,fortune,3,招财进宝,R,3721,4,6
fortune,3,招财进宝,cyber,2,侵入,R,3437,2,4
space,1,虫洞,fortune,3,招财进宝,L,3945,7,7
fortune,3,招财进宝,headless,3,灵魂打击,R,2795,2,4
rainbow,3,反射,dice,1,孤注一掷,R,3689,2,4
dice,1,孤注一掷,pirate,2,朗姆酒,R,3332,4,5
line,1,连笔,dice,1,孤注一掷,R,2583,4,5
dice,1,孤注一掷,phoenix,3,强化涅槃,R,3526,3,5
crystal,2,碎晶爆破,dice,1,孤注一掷,R,3402,3,4
dice,1,孤注一掷,hiding,1,缩头,R,2840,5,4
shell,3,暗影,dice,1,孤注一掷,L,3493,4,4
dice,2,命运骰子,hunter,1,精准射击,R,2637,2,4
candy,3,糖果炸弹,dice,2,命运骰子,R,3216,3,4
dice,2,命运骰子,lightning,2,雷暴,L,2653,5,3
cyber,1,能量大炮,dice,2,命运骰子,R,3993,4,8
dice,2,命运骰子,chest,3,财宝炮击,R,2900,4,5
headless,2,万千触须,dice,2,命运骰子,L,3246,4,5
dice,3,稳定骰子,gambler,1,万能牌,R,3630,2,7
pirate,3,海盗船,dice,3,稳定骰子,R,3141,3,3
dice,3,稳定骰子,line,2,画龙点睛,R,3210,2,4
lava,1,地裂,dice,3,稳定骰子,L,2635,3,3
dice,3,稳定骰子,crystal,3,水晶球,L,3097,2,6
hiding,2,防御,dice,3,稳定骰子,R,3224,3,5
rainbow,1,棱镜护盾,rainbow,2,全色风暴,R,4152,11,4
pirate,1,火炮齐射,rainbow,1,棱镜护盾,L,3679,7,9
rainbow,1,棱镜护盾,bubble,3,泡泡爆破,L,3639,11,6
phoenix,2,烫伤,rainbow,1,棱镜护盾,L,3163,5,8
rainbow,1,棱镜护盾,crystal,1,水晶壁垒,R,4222,11,7
space,3,扭曲空间,rainbow,1,棱镜护盾,L,3645,5,9
rainbow,1,棱镜护盾,shell,2,吸收,R,3983,10,8
hunter,3,狩猎弹幕,rainbow,2,全色风暴,L,3072,5,3
rainbow,2,全色风暴,bubble,2,泡泡束缚,L,3688,5,8
phoenix,1,熔岩盾,rainbow,2,全色风暴,L,3429,7,5
rainbow,2,全色风暴,cyber,3,智能AI,R,4628,5,5
space,2,星波,rainbow,2,全色风暴,L,2950,4,4
rainbow,2,全色风暴,shell,1,复制,L,3642,6,4
hunter,3,狩猎弹幕,rainbow,3,反射,L,2855,5,3
rainbow,3,反射,bubble,2,泡泡束缚,L,3270,2,6
phoenix,1,熔岩盾,rainbow,3,反射,L,3508,7,5
rainbow,3,反射,cyber,3,智能AI,R,4492,6,4
space,2,星波,rainbow,3,反射,R,2943,4,4
rainbow,3,反射,shell,1,复制,L,3076,4,4
pirate,1,火炮齐射,gambler,1,万能牌,L,2860,5,5
gambler,1,万能牌,bubble,3,泡泡爆破,R,4155,7,7
phoenix,2,烫伤,gambler,1,万能牌,L,3224,6,6
gambler,1,万能牌,crystal,1,水晶壁垒,L,3373,8,4
space,3,扭曲空间,gambler,1,万能牌,R,3737,4,8
gambler,1,万能牌,shell,2,吸收,R,3554,6,7
pirate,3,海盗船,gambler,2,赌注,L,3403,2,5
gambler,2,赌注,line,2,画龙点睛,L,2610,5,3
lava,1,地裂,gambler,2,赌注,R,2735,3,5
gambler,2,赌注,crystal,3,水晶球,L,2525,5,4
hiding,2,防御,gambler,2,赌注,R,2683,2,5
gambler,3,命运之轮,hunter,1,精准射击,R,2514,3,5
candy,3,糖果炸弹,gambler,3,命运之轮,L,2596,4,3
gambler,3,命运之轮,lightning,2,雷暴,R,3438,4,5
cyber,1,能量大炮,gambler,3,命运之轮,L,3471,6,5
gambler,3,命运之轮,chest,3,财宝炮击,R,3579,5,5
headless,2,万千触须,gambler,3,命运之轮,L,2772,3,3
hunter,1,精准射击,pirate,2,朗姆酒,L,3363,6,4
line,1,连笔,hunter,1,精准射击,R,2642,4,5
hunter,1,精准射击,phoenix,3,强化涅槃,R,3507,6,5
crystal,2,碎晶爆破,hunter,1,精准射击,L,3634,6,5
hunter,1,精准射击,hiding,1,缩头,L,3809,7,5
shell,3,暗影,hunter,1,精准射击,L,3120,4,4
hunter,2,隐蔽,bubble,1,泡泡盾,L,4626,11,7
lightning,3,雷盾,hunter,2,隐蔽,R,4068,5,10
hunter,2,隐蔽,cyber,2,侵入,R,5658,11,4
space,1,虫洞,hunter,2,隐蔽,R,3895,6,9
hunter,2,隐蔽,headless,3,灵魂打击,R,3229,6,5
candy,2,糖衣炮弹,hunter,3,狩猎弹幕,L,3031,5,5
hunter,3,狩猎弹幕,lightning,1,涌动,L,3130,5,4
lava,3,熔岩爆发,hunter,3,狩猎弹幕,R,3552,5,5
hunter,3,狩猎弹幕,chest,2,财宝风暴,R,3066,4,6
headless,1,恐吓,hunter,3,狩猎弹幕,L,3441,6,5
pirate,1,火炮齐射,candy,1,糖果锤,R,2640,2,5
line,3,墨水炸弹,pirate,1,火炮齐射,R,2546,3,5
pirate,1,火炮齐射,lava,2,岩浆涌动,L,3008,6,3
chest,1,清点财宝,pirate,1,火炮齐射,R,2436,3,5
pirate,1,火炮齐射,hiding,3,强化随从,L,3545,6,7
candy,1,糖果锤,pirate,2,朗姆酒,L,3676,7,4
pirate,2,朗姆酒,line,3,墨水炸弹,R,3426,4,6
lava,2,岩浆涌动,pirate,2,朗姆酒,L,3564,4,4
pirate,2,朗姆酒,chest,1,清点财宝,R,4061,5,7
hiding,3,强化随从,pirate,2,朗姆酒,R,4165,8,6
pirate,3,海盗船,candy,2,糖衣炮弹,R,3280,4,5
lightning,1,涌动,pirate,3,海盗船,R,3090,4,5
pirate,3,海盗船,lava,3,熔岩爆发,R,4150,3,6
chest,2,财宝风暴,pirate,3,海盗船,R,3347,5,6
pirate,3,海盗船,headless,1,恐吓,L,4434,5,6
bubble,1,泡泡盾,candy,1,糖果锤,L,3215,6,5
candy,1,糖果锤,lightning,3,雷盾,L,3234,6,4
cyber,2,侵入,candy,1,糖果锤,L,4373,3,6
candy,1,糖果锤,space,1,虫洞,R,3274,4,6
headless,3,灵魂打击,candy,1,糖果锤,L,3175,3,4
candy,2,糖衣炮弹,line,1,连笔,L,2974,5,5
phoenix,3,强化涅槃,candy,2,糖衣炮弹,R,2987,4,4
candy,2,糖衣炮弹,crystal,2,碎晶爆破,L,2622,3,3
hiding,1,缩头,candy,2,糖衣炮弹,R,3385,4,5
candy,2,糖衣炮弹,shell,3,暗影,L,3349,5,4
lightning,2,雷暴,candy,3,糖果炸弹,R,2679,3,5
candy,3,糖果炸弹,cyber,1,能量大炮,L,4637,6,4
chest,3,财宝炮击,candy,3,糖果炸弹,R,2954,3,6
candy,3,糖果炸弹,headless,2,万千触须,L,3527,4,3
line,2,画龙点睛,bubble,1,泡泡盾,R,3412,5,6
bubble,1,泡泡盾,lava,1,地裂,R,3377,5,6
crystal,3,水晶球,bubble,1,泡泡盾,R,3368,5,6
bubble,1,泡泡盾,hiding,2,防御,R,3661,5,5
bubble,3,泡泡爆破,bubble,2,泡泡束缚,R,3677,6,9
bubble,2,泡泡束缚,phoenix,2,烫伤,R,2805,6,5
crystal,1,水晶壁垒,bubble,2,泡泡束缚,R,3583,3,8
bubble,2,泡泡束缚,space,3,扭曲空间,L,3651,9,4
shell,2,吸收,bubble,2,泡泡束缚,R,4141,4,10
bubble,3,泡泡爆破,phoenix,1,熔岩盾,R,2931,4,7
cyber,3,智能AI,bubble,3,泡泡爆破,L,4745,5,8
bubble,3,泡泡爆破,space,2,星波,R,3048,5,5
shell,1,复制,bubble,3,泡泡爆破,L,3898,6,7
line,1,连笔,phoenix,1,熔岩盾,R,3380,6,8
cyber,3,智能AI,line,1,连笔,L,4350,3,6
line,1,连笔,space,2,星波,R,3221,5,5
shell,1,复制,line,1,连笔,R,3133,3,6
line,2,画龙点睛,phoenix,2,烫伤,R,3040,4,6
crystal,1,水晶壁垒,line,2,画龙点睛,L,3905,3,5
line,2,画龙点睛,space,3,扭曲空间,R,3426,5,5
shell,2,吸收,line,2,画龙点睛,L,3526,4,5
line,3,墨水炸弹,lava,1,地裂,R,3556,4,6
crystal,3,水晶球,line,3,墨水炸弹,L,3126,4,4
line,3,墨水炸弹,hiding,2,防御,R,2952,3,4
lightning,2,雷暴,lightning,1,涌动,L,3425,6,5
lightning,1,涌动,cyber,1,能量大炮,R,3101,4,6
chest,3,财宝炮击,lightning,1,涌动,L,3421,5,4
lightning,1,涌动,headless,2,万千触须,R,3178,4,3
phoenix,3,强化涅槃,lightning,2,雷暴,L,3316,6,5
lightning,2,雷暴,crystal,2,碎晶爆破,L,2921,5,3
hiding,1,缩头,lightning,2,雷暴,L,3477,5,4
lightning,2,雷暴,shell,3,暗影,R,3480,4,4
cyber,2,侵入,lightning,3,雷盾,L,3669,4,4
lightning,3,雷盾,space,1,虫洞,R,3298,4,6
headless,3,灵魂打击,lightning,3,雷盾,L,2671,4,3
phoenix,1,熔岩盾,lava,3,熔岩爆发,L,4096,8,6
chest,2,财宝风暴,phoenix,1,熔岩盾,R,3072,4,7
phoenix,1,熔岩盾,headless,1,恐吓,R,3200,5,6
lava,2,岩浆涌动,phoenix,2,烫伤,R,3048,3,6
phoenix,2,烫伤,chest,1,清点财宝,L,3724,6,6
hiding,3,强化随从,phoenix,2,烫伤,R,3188,4,6
phoenix,3,强化涅槃,lava,2,岩浆涌动,L,3689,6,4
chest,1,清点财宝,phoenix,3,强化涅槃,R,3782,5,6
phoenix,3,强化涅槃,hiding,3,强化随从,L,3476,4,7
lava,3,熔岩爆发,lava,1,地裂,R,3356,5,4
lava,1,地裂,chest,2,财宝风暴,R,3491,5,6
headless,1,恐吓,lava,1,地裂,R,3546,4,5
lava,2,岩浆涌动,cyber,2,侵入,R,3269,3,4
space,1,虫洞,lava,2,岩浆涌动,L,3978,6,4
lava,2,岩浆涌动,headless,3,灵魂打击,R,2953,3,4
crystal,2,碎晶爆破,lava,3,熔岩爆发,R,2851,3,5
lava,3,熔岩爆发,hiding,1,缩头,R,3457,5,5
shell,3,暗影,lava,3,熔岩爆发,L,3667,4,4
cyber,1,能量大炮,chest,3,财宝炮击,R,4377,4,6
headless,2,万千触须,cyber,1,能量大炮,R,3999,3,5
cyber,2,侵入,crystal,3,水晶球,L,3761,3,6
hiding,2,防御,cyber,2,侵入,R,4740,5,3
cyber,3,智能AI,crystal,1,水晶壁垒,L,4264,4,5
space,3,扭曲空间,cyber,3,智能AI,R,4575,5,5
cyber,3,智能AI,shell,2,吸收,R,4812,4,10
space,2,星波,crystal,1,水晶壁垒,L,2935,5,4
crystal,1,水晶壁垒,shell,1,复制,L,4018,4,4
space,2,星波,crystal,2,碎晶爆破,L,2812,4,3
crystal,2,碎晶爆破,shell,1,复制,R,2851,3,4
space,3,扭曲空间,crystal,3,水晶球,L,3161,4,5
crystal,3,水晶球,shell,2,吸收,L,3050,6,4
hiding,2,防御,chest,1,清点财宝,L,3709,5,5
chest,2,财宝风暴,chest,3,财宝炮击,R,3148,3,5
headless,2,万千触须,chest,2,财宝风暴,L,3649,3,5
chest,3,财宝炮击,hiding,1,缩头,L,3212,4,4
shell,3,暗影,chest,3,财宝炮击,L,3975,5,4
space,1,虫洞,headless,3,灵魂打击,L,4185,6,5
headless,1,恐吓,space,2,星波,R,3411,3,4
space,3,扭曲空间,hiding,3,强化随从,R,3172,3,8
hiding,3,强化随从,hiding,1,缩头,R,4619,6,7
hiding,2,防御,headless,1,恐吓,L,3579,4,5
headless,3,灵魂打击,hiding,3,强化随从,R,3754,4,9
headless,1,恐吓,shell,3,暗影,L,3709,5,3
