左龟,左技能idx,左技能,右龟,右技能idx,右技能,胜方,帧数,左释放,右释放
gambler,3,命运之轮,bamboo,2,竹击,R,2609,3,4
bamboo,2,竹击,candy,2,糖衣炮弹,R,2904,3,4
lightning,1,涌动,bamboo,2,竹击,R,3008,3,5
bamboo,2,竹击,lava,3,熔岩爆发,R,2743,3,5
chest,2,财宝风暴,bamboo,2,竹击,R,2860,4,5
bamboo,2,竹击,headless,1,恐吓,R,3316,2,6
angel,3,飞升,bamboo,3,竹刺阵,R,2926,6,4
bamboo,3,竹刺阵,two_head,2,精神干扰/吸收,L,4006,3,6
fortune,1,骰子,bamboo,3,竹刺阵,R,2707,5,4
bamboo,3,竹刺阵,rainbow,3,反射,L,3137,3,3
pirate,2,朗姆酒,bamboo,3,竹刺阵,R,3005,3,5
bamboo,3,竹刺阵,line,1,连笔,R,2797,3,4
phoenix,3,强化涅槃,bamboo,3,竹刺阵,R,3069,4,5
bamboo,3,竹刺阵,crystal,2,碎晶爆破,R,3098,3,3
hiding,1,缩头,bamboo,3,竹刺阵,R,3438,4,5
bamboo,3,竹刺阵,shell,3,暗影,L,3709,5,4
ninja,3,背刺,angel,1,祝福,L,3203,5,5
angel,1,祝福,diamond,2,钻石滚球,R,3401,6,6
rainbow,1,棱镜护盾,angel,1,祝福,L,4361,12,8
angel,1,祝福,hunter,3,狩猎弹幕,R,3566,7,7
bubble,2,泡泡束缚,angel,1,祝福,L,3862,10,7
angel,1,祝福,phoenix,1,熔岩盾,R,4100,8,9
cyber,3,智能AI,angel,1,祝福,L,5160,4,10
angel,1,祝福,space,2,星波,R,4127,9,6
shell,1,复制,angel,1,祝福,R,4010,4,10
angel,2,平等,ninja,2,炸弹,R,2731,5,5
diamond,1,坚不可摧,angel,2,平等,L,3725,7,9
angel,2,平等,dice,3,稳定骰子,L,2669,6,2
hunter,2,隐蔽,angel,2,平等,R,3116,5,8
angel,2,平等,bubble,1,泡泡盾,R,3624,8,6
lightning,3,雷盾,angel,2,平等,R,2579,3,7
angel,2,平等,cyber,2,侵入,R,4097,9,3
space,1,虫洞,angel,2,平等,R,2873,4,8
angel,2,平等,headless,3,灵魂打击,R,2716,6,3
ninja,2,炸弹,angel,3,飞升,L,2477,4,5
angel,3,飞升,diamond,1,坚不可摧,R,4390,7,8
dice,3,稳定骰子,angel,3,飞升,R,3326,2,9
angel,3,飞升,hunter,2,隐蔽,L,3616,10,7
bubble,1,泡泡盾,angel,3,飞升,R,3574,5,10
angel,3,飞升,lightning,3,雷盾,L,3151,8,4
cyber,2,侵入,angel,3,飞升,L,3336,4,8
angel,3,飞升,space,1,虫洞,R,2919,6,6
headless,3,灵魂打击,angel,3,飞升,L,2539,3,5
ice,1,冰霜,ninja,3,背刺,R,2790,4,5
diamond,2,钻石滚球,ice,1,冰霜,R,4045,2,7
ice,1,冰霜,rainbow,1,棱镜护盾,R,3734,6,13
hunter,3,狩猎弹幕,ice,1,冰霜,L,3525,5,6
ice,1,冰霜,bubble,2,泡泡束缚,R,3368,4,7
phoenix,1,熔岩盾,ice,1,冰霜,R,3955,6,7
ice,1,冰霜,cyber,3,智能AI,R,3971,6,6
space,2,星波,ice,1,冰霜,L,3133,5,5
ice,1,冰霜,shell,1,复制,R,3507,5,5
two_head,2,精神干扰/吸收,ice,2,冰封,R,3944,5,8
ice,2,冰封,fortune,1,骰子,R,4287,8,5
rainbow,3,反射,ice,2,冰封,L,3402,6,7
ice,2,冰封,pirate,2,朗姆酒,R,3534,7,5
line,1,连笔,ice,2,冰封,L,3743,7,7
ice,2,冰封,phoenix,3,强化涅槃,R,3749,7,6
crystal,2,碎晶爆破,ice,2,冰封,L,3713,5,7
ice,2,冰封,hiding,1,缩头,R,3721,6,5
shell,3,暗影,ice,2,冰封,L,3479,5,6
ice,3,团队护盾,ghost,2,灵魂风暴,R,2399,3,5
dice,1,孤注一掷,ice,3,团队护盾,R,2940,4,5
ice,3,团队护盾,gambler,3,命运之轮,L,3469,6,4
candy,2,糖衣炮弹,ice,3,团队护盾,L,3013,4,4
ice,3,团队护盾,lightning,1,涌动,L,3337,6,4
lava,3,熔岩爆发,ice,3,团队护盾,R,3657,4,6
ice,3,团队护盾,chest,2,财宝风暴,R,3884,5,7
headless,1,恐吓,ice,3,团队护盾,R,3504,3,5
ninja,1,手里剑,two_head,1,灵能冲击/锤击,L,2643,4,3
diamond,3,钻石冲撞,ninja,1,手里剑,R,3212,4,6
ninja,1,手里剑,rainbow,2,全色风暴,L,2895,5,3
pirate,1,火炮齐射,ninja,1,手里剑,R,2488,3,5
ninja,1,手里剑,bubble,3,泡泡爆破,L,2696,6,4
phoenix,2,烫伤,ninja,1,手里剑,R,2769,3,6
ninja,1,手里剑,crystal,1,水晶壁垒,L,2995,5,3
space,3,扭曲空间,ninja,1,手里剑,R,2541,3,5
ninja,1,手里剑,shell,2,吸收,L,3228,6,5
ghost,3,虚化,ninja,2,炸弹,R,2686,3,5
ninja,2,炸弹,dice,2,命运骰子,L,2672,5,3
hunter,1,精准射击,ninja,2,炸弹,R,2520,4,5
ninja,2,炸弹,candy,3,糖果炸弹,R,2743,2,5
lightning,2,雷暴,ninja,2,炸弹,R,2336,3,5
ninja,2,炸弹,cyber,1,能量大炮,L,3825,6,4
chest,3,财宝炮击,ninja,2,炸弹,R,2497,2,5
ninja,2,炸弹,headless,2,万千触须,L,3043,5,2
ghost,1,幽冥突袭,ninja,3,背刺,R,3428,5,3
ninja,3,背刺,fortune,3,招财进宝,L,2954,5,2
gambler,2,赌注,ninja,3,背刺,L,2781,5,2
ninja,3,背刺,candy,1,糖果锤,R,3056,2,5
line,3,墨水炸弹,ninja,3,背刺,R,2703,3,3
ninja,3,背刺,lava,2,岩浆涌动,L,2894,3,3
chest,1,清点财宝,ninja,3,背刺,R,2683,3,5
ninja,3,背刺,hiding,3,强化随从,R,3276,4,7
two_head,3,融合,two_head,1,灵能冲击/锤击,R,3625,4,6
two_head,1,灵能冲击/锤击,fortune,2,梭哈,L,3363,6,2
gambler,1,万能牌,two_head,1,灵能冲击/锤击,R,3947,7,7
two_head,1,灵能冲击/锤击,pirate,3,海盗船,R,3425,5,5
line,2,画龙点睛,two_head,1,灵能冲击/锤击,R,3555,5,6
two_head,1,灵能冲击/锤击,lava,1,地裂,R,3300,4,5
crystal,3,水晶球,two_head,1,灵能冲击/锤击,L,3464,6,5
two_head,1,灵能冲击/锤击,hiding,2,防御,R,3232,4,5
two_head,3,融合,two_head,2,精神干扰/吸收,R,3456,4,7
two_head,2,精神干扰/吸收,fortune,2,梭哈,L,3658,7,2
gambler,1,万能牌,two_head,2,精神干扰/吸收,R,4356,8,7
two_head,2,精神干扰/吸收,pirate,3,海盗船,R,3431,5,5
line,2,画龙点睛,two_head,2,精神干扰/吸收,R,3953,5,8
two_head,2,精神干扰/吸收,lava,1,地裂,R,3513,5,5
crystal,3,水晶球,two_head,2,精神干扰/吸收,L,3434,5,5
two_head,2,精神干扰/吸收,hiding,2,防御,R,3181,4,5
ghost,1,幽冥突袭,two_head,3,融合,L,3198,5,4
two_head,3,融合,fortune,3,招财进宝,R,4669,6,10
gambler,2,赌注,two_head,3,融合,L,2831,5,3
two_head,3,融合,candy,1,糖果锤,R,3419,4,4
line,3,墨水炸弹,two_head,3,融合,R,3782,5,6
two_head,3,融合,lava,2,岩浆涌动,R,3776,5,5
chest,1,清点财宝,two_head,3,融合,R,3323,4,5
two_head,3,融合,hiding,3,强化随从,R,3364,4,8
ghost,3,虚化,ghost,1,幽冥突袭,R,3128,4,6
ghost,1,幽冥突袭,dice,2,命运骰子,L,3169,5,4
hunter,1,精准射击,ghost,1,幽冥突袭,R,2885,4,6
ghost,1,幽冥突袭,candy,3,糖果炸弹,R,3090,4,6
lightning,2,雷暴,ghost,1,幽冥突袭,R,2485,3,5
ghost,1,幽冥突袭,cyber,1,能量大炮,L,4545,8,4
chest,3,财宝炮击,ghost,1,幽冥突袭,R,2707,2,5
ghost,1,幽冥突袭,headless,2,万千触须,R,3704,5,4
diamond,3,钻石冲撞,ghost,2,灵魂风暴,R,2243,3,5
ghost,2,灵魂风暴,rainbow,2,全色风暴,L,2301,5,3
pirate,1,火炮齐射,ghost,2,灵魂风暴,R,2588,2,6
ghost,2,灵魂风暴,bubble,3,泡泡爆破,L,2294,5,3
phoenix,2,烫伤,ghost,2,灵魂风暴,R,2549,4,6
ghost,2,灵魂风暴,crystal,1,水晶壁垒,L,2386,5,3
space,3,扭曲空间,ghost,2,灵魂风暴,R,2446,3,5
ghost,2,灵魂风暴,shell,2,吸收,L,2518,5,4
dice,1,孤注一掷,ghost,3,虚化,R,2970,3,4
ghost,3,虚化,gambler,3,命运之轮,L,2702,4,3
candy,2,糖衣炮弹,ghost,3,虚化,L,3335,3,4
ghost,3,虚化,lightning,1,涌动,L,2674,4,3
lava,3,熔岩爆发,ghost,3,虚化,L,3052,5,4
ghost,3,虚化,chest,2,财宝风暴,L,3385,5,5
headless,1,恐吓,ghost,3,虚化,R,2874,3,4
diamond,1,坚不可摧,fortune,1,骰子,R,4010,6,10
rainbow,3,反射,diamond,1,坚不可摧,L,4330,6,7
diamond,1,坚不可摧,pirate,2,朗姆酒,R,4146,6,7
line,1,连笔,diamond,1,坚不可摧,R,3850,5,7
diamond,1,坚不可摧,phoenix,3,强化涅槃,R,4158,6,6
crystal,2,碎晶爆破,diamond,1,坚不可摧,R,3710,4,7
diamond,1,坚不可摧,hiding,1,缩头,R,3571,5,6
shell,3,暗影,diamond,1,坚不可摧,L,4243,6,5
diamond,2,钻石滚球,rainbow,1,棱镜护盾,R,4024,4,8
hunter,3,狩猎弹幕,diamond,2,钻石滚球,R,3147,4,5
diamond,2,钻石滚球,bubble,2,泡泡束缚,R,4228,2,11
phoenix,1,熔岩盾,diamond,2,钻石滚球,R,3117,5,5
diamond,2,钻石滚球,cyber,3,智能AI,L,4725,5,4
space,2,星波,diamond,2,钻石滚球,R,2771,3,4
diamond,2,钻石滚球,shell,1,复制,R,3265,3,3
dice,3,稳定骰子,diamond,3,钻石冲撞,R,2697,3,5
diamond,3,钻石冲撞,hunter,2,隐蔽,L,3498,6,6
bubble,1,泡泡盾,diamond,3,钻石冲撞,R,3799,6,6
diamond,3,钻石冲撞,lightning,3,雷盾,L,2919,6,4
cyber,2,侵入,diamond,3,钻石冲撞,L,4215,4,5
diamond,3,钻石冲撞,space,1,虫洞,R,3420,3,6
headless,3,灵魂打击,diamond,3,钻石冲撞,R,3252,4,5
fortune,1,骰子,dice,3,稳定骰子,R,2570,4,4
hunter,2,隐蔽,fortune,1,骰子,L,4402,10,11
fortune,1,骰子,bubble,1,泡泡盾,R,3365,7,6
lightning,3,雷盾,fortune,1,骰子,R,3444,4,9
fortune,1,骰子,cyber,2,侵入,R,4041,8,4
space,1,虫洞,fortune,1,骰子,L,3665,6,8
fortune,1,骰子,headless,3,灵魂打击,R,2720,3,4
rainbow,1,棱镜护盾,fortune,2,梭哈,R,3751,7,2
fortune,2,梭哈,hunter,3,狩猎弹幕,R,3037,2,5
bubble,2,泡泡束缚,fortune,2,梭哈,L,3327,8,2
fortune,2,梭哈,phoenix,1,熔岩盾,R,2968,2,7
cyber,3,智能AI,fortune,2,梭哈,L,4414,4,2
fortune,2,梭哈,space,2,星波,R,2961,1,5
shell,1,复制,fortune,2,梭哈,L,3245,4,2
fortune,3,招财进宝,rainbow,3,反射,R,2868,2,5
pirate,2,朗姆酒,fortune,3,招财进宝,R,3182,3,5
fortune,3,招财进宝,line,1,连笔,R,3188,4,6
phoenix,3,强化涅槃,fortune,3,招财进宝,L,3227,4,3
fortune,3,招财进宝,crystal,2,碎晶爆破,R,2845,3,5
hiding,1,缩头,fortune,3,招财进宝,L,3338,4,3
fortune,3,招财进宝,shell,3,暗影,R,3557,2,5
gambler,3,命运之轮,dice,1,孤注一掷,R,2530,3,5
dice,1,孤注一掷,candy,2,糖衣炮弹,R,2643,3,4
lightning,1,涌动,dice,1,孤注一掷,R,2599,3,5
dice,1,孤注一掷,lava,3,熔岩爆发,R,2552,3,5
chest,2,财宝风暴,dice,1,孤注一掷,R,2943,3,6
dice,1,孤注一掷,headless,1,恐吓,R,3095,3,5
rainbow,2,全色风暴,dice,2,命运骰子,R,2968,3,6
dice,2,命运骰子,pirate,1,火炮齐射,R,2266,4,4
bubble,3,泡泡爆破,dice,2,命运骰子,R,2656,4,6
dice,2,命运骰子,phoenix,2,烫伤,R,2348,2,3
crystal,1,水晶壁垒,dice,2,命运骰子,R,3330,4,7
dice,2,命运骰子,space,3,扭曲空间,L,2683,5,3
shell,2,吸收,dice,2,命运骰子,L,3189,7,5
dice,3,稳定骰子,hunter,1,精准射击,L,2671,4,4
candy,3,糖果炸弹,dice,3,稳定骰子,L,2506,5,2
dice,3,稳定骰子,lightning,2,雷暴,L,3102,3,3
cyber,1,能量大炮,dice,3,稳定骰子,L,4009,4,2
dice,3,稳定骰子,chest,3,财宝炮击,R,2291,2,3
headless,2,万千触须,dice,3,稳定骰子,R,3026,2,5
rainbow,1,棱镜护盾,gambler,2,赌注,R,2896,5,6
candy,1,糖果锤,rainbow,1,棱镜护盾,L,3102,6,5
rainbow,1,棱镜护盾,line,3,墨水炸弹,R,3612,10,6
lava,2,岩浆涌动,rainbow,1,棱镜护盾,R,4319,4,13
rainbow,1,棱镜护盾,chest,1,清点财宝,R,4051,9,8
hiding,3,强化随从,rainbow,1,棱镜护盾,R,3533,7,12
rainbow,2,全色风暴,gambler,1,万能牌,R,4309,3,9
pirate,3,海盗船,rainbow,2,全色风暴,L,4076,5,4
rainbow,2,全色风暴,line,2,画龙点睛,L,3574,3,5
lava,1,地裂,rainbow,2,全色风暴,R,3361,4,5
rainbow,2,全色风暴,crystal,3,水晶球,R,3558,3,5
hiding,2,防御,rainbow,2,全色风暴,L,3542,5,5
rainbow,3,反射,gambler,1,万能牌,L,4129,3,8
pirate,3,海盗船,rainbow,3,反射,R,3422,4,6
rainbow,3,反射,line,2,画龙点睛,L,3306,3,4
lava,1,地裂,rainbow,3,反射,R,3180,4,6
rainbow,3,反射,crystal,3,水晶球,R,3189,3,8
hiding,2,防御,rainbow,3,反射,R,3590,4,5
gambler,1,万能牌,gambler,2,赌注,R,2645,4,5
candy,1,糖果锤,gambler,1,万能牌,L,3332,6,6
gambler,1,万能牌,line,3,墨水炸弹,L,3709,8,5
lava,2,岩浆涌动,gambler,1,万能牌,R,4088,4,8
gambler,1,万能牌,chest,1,清点财宝,R,3720,7,7
hiding,3,强化随从,gambler,1,万能牌,L,3375,7,6
gambler,2,赌注,hunter,1,精准射击,R,2877,4,5
candy,3,糖果炸弹,gambler,2,赌注,L,3309,3,5
gambler,2,赌注,lightning,2,雷暴,L,2882,6,4
cyber,1,能量大炮,gambler,2,赌注,R,3739,3,7
gambler,2,赌注,chest,3,财宝炮击,R,3031,4,5
headless,2,万千触须,gambler,2,赌注,R,2526,1,5
gambler,3,命运之轮,pirate,1,火炮齐射,R,2384,3,5
bubble,3,泡泡爆破,gambler,3,命运之轮,L,3467,6,5
gambler,3,命运之轮,phoenix,2,烫伤,R,2548,3,4
crystal,1,水晶壁垒,gambler,3,命运之轮,L,3891,5,5
gambler,3,命运之轮,space,3,扭曲空间,R,3027,4,4
shell,2,吸收,gambler,3,命运之轮,L,3232,6,4
hunter,1,精准射击,candy,2,糖衣炮弹,L,3295,7,4
lightning,1,涌动,hunter,1,精准射击,R,2488,3,5
hunter,1,精准射击,lava,3,熔岩爆发,R,3391,6,5
chest,2,财宝风暴,hunter,1,精准射击,R,2999,3,6
hunter,1,精准射击,headless,1,恐吓,R,3689,6,6
pirate,2,朗姆酒,hunter,2,隐蔽,L,4506,7,9
hunter,2,隐蔽,line,1,连笔,L,4416,10,7
phoenix,3,强化涅槃,hunter,2,隐蔽,L,4371,7,8
hunter,2,隐蔽,crystal,2,碎晶爆破,L,3663,8,3
hiding,1,缩头,hunter,2,隐蔽,L,4555,6,9
hunter,2,隐蔽,shell,3,暗影,R,3860,5,6
bubble,2,泡泡束缚,hunter,3,狩猎弹幕,R,3552,7,5
hunter,3,狩猎弹幕,phoenix,1,熔岩盾,L,3571,6,7
cyber,3,智能AI,hunter,3,狩猎弹幕,R,4450,4,8
hunter,3,狩猎弹幕,space,2,星波,L,3146,6,4
shell,1,复制,hunter,3,狩猎弹幕,R,3075,3,5
pirate,1,火炮齐射,bubble,1,泡泡盾,L,2699,5,4
lightning,3,雷盾,pirate,1,火炮齐射,R,2740,3,5
pirate,1,火炮齐射,cyber,2,侵入,R,3888,5,3
space,1,虫洞,pirate,1,火炮齐射,L,3783,5,3
pirate,1,火炮齐射,headless,3,灵魂打击,R,2837,3,4
bubble,1,泡泡盾,pirate,2,朗姆酒,L,3697,6,5
pirate,2,朗姆酒,lightning,3,雷盾,L,4258,6,6
cyber,2,侵入,pirate,2,朗姆酒,L,3880,4,5
pirate,2,朗姆酒,space,1,虫洞,R,3660,4,6
headless,3,灵魂打击,pirate,2,朗姆酒,L,2987,5,3
pirate,3,海盗船,bubble,2,泡泡束缚,L,3554,4,7
phoenix,1,熔岩盾,pirate,3,海盗船,L,4434,10,3
pirate,3,海盗船,cyber,3,智能AI,R,4929,4,5
space,2,星波,pirate,3,海盗船,R,3037,4,4
pirate,3,海盗船,shell,1,复制,L,3804,6,5
line,1,连笔,candy,1,糖果锤,R,2646,4,5
candy,1,糖果锤,phoenix,3,强化涅槃,R,3186,4,4
crystal,2,碎晶爆破,candy,1,糖果锤,R,2755,3,6
candy,1,糖果锤,hiding,1,缩头,R,3139,5,5
shell,3,暗影,candy,1,糖果锤,R,3039,3,5
candy,2,糖衣炮弹,lightning,1,涌动,L,2480,3,3
lava,3,熔岩爆发,candy,2,糖衣炮弹,R,3338,3,3
candy,2,糖衣炮弹,chest,2,财宝风暴,L,2967,4,4
headless,1,恐吓,candy,2,糖衣炮弹,R,3561,4,3
candy,3,糖果炸弹,bubble,3,泡泡爆破,L,3500,4,6
phoenix,2,烫伤,candy,3,糖果炸弹,L,2834,4,4
candy,3,糖果炸弹,crystal,1,水晶壁垒,L,3651,6,4
space,3,扭曲空间,candy,3,糖果炸弹,L,3191,4,5
candy,3,糖果炸弹,shell,2,吸收,R,3479,4,7
lightning,2,雷暴,bubble,1,泡泡盾,R,3170,4,6
bubble,1,泡泡盾,cyber,1,能量大炮,R,3991,6,6
chest,3,财宝炮击,bubble,1,泡泡盾,R,3482,4,6
bubble,1,泡泡盾,headless,2,万千触须,R,3608,5,4
line,3,墨水炸弹,bubble,2,泡泡束缚,R,3208,3,7
bubble,2,泡泡束缚,lava,2,岩浆涌动,L,3708,9,3
chest,1,清点财宝,bubble,2,泡泡束缚,R,3607,3,8
bubble,2,泡泡束缚,hiding,3,强化随从,R,3341,7,8
line,2,画龙点睛,bubble,3,泡泡爆破,L,3384,6,5
bubble,3,泡泡爆破,lava,1,地裂,R,3608,6,6
crystal,3,水晶球,bubble,3,泡泡爆破,L,3347,5,5
bubble,3,泡泡爆破,hiding,2,防御,R,3204,5,5
line,2,画龙点睛,line,1,连笔,R,2854,4,5
line,1,连笔,lava,1,地裂,R,3380,5,5
crystal,3,水晶球,line,1,连笔,L,3040,7,5
line,1,连笔,hiding,2,防御,R,3457,6,5
line,3,墨水炸弹,line,2,画龙点睛,R,3514,5,6
line,2,画龙点睛,lava,2,岩浆涌动,R,3429,4,4
chest,1,清点财宝,line,2,画龙点睛,R,3287,5,6
line,2,画龙点睛,hiding,3,强化随从,R,2881,3,7
lightning,2,雷暴,line,3,墨水炸弹,R,2505,3,4
line,3,墨水炸弹,cyber,1,能量大炮,R,3709,5,6
chest,3,财宝炮击,line,3,墨水炸弹,R,3468,3,6
line,3,墨水炸弹,headless,2,万千触须,R,3220,4,3
phoenix,2,烫伤,lightning,1,涌动,L,2948,5,4
lightning,1,涌动,crystal,1,水晶壁垒,R,3682,4,6
space,3,扭曲空间,lightning,1,涌动,L,3816,5,5
lightning,1,涌动,shell,2,吸收,R,3595,5,7
lava,3,熔岩爆发,lightning,2,雷暴,L,3452,6,5
lightning,2,雷暴,chest,2,财宝风暴,R,2568,3,5
headless,1,恐吓,lightning,2,雷暴,L,3633,6,4
lightning,3,雷盾,phoenix,3,强化涅槃,R,2668,3,5
crystal,2,碎晶爆破,lightning,3,雷盾,R,3832,5,6
lightning,3,雷盾,hiding,1,缩头,R,3345,4,5
shell,3,暗影,lightning,3,雷盾,L,3588,5,3
phoenix,1,熔岩盾,cyber,3,智能AI,R,4724,8,4
space,2,星波,phoenix,1,熔岩盾,R,3400,4,8
phoenix,1,熔岩盾,shell,1,复制,L,3224,7,4
cyber,2,侵入,phoenix,2,烫伤,L,4367,3,7
phoenix,2,烫伤,space,1,虫洞,L,3460,5,5
headless,3,灵魂打击,phoenix,2,烫伤,R,3310,2,6
phoenix,3,强化涅槃,cyber,2,侵入,R,4619,6,4
space,1,虫洞,phoenix,3,强化涅槃,R,3338,5,5
phoenix,3,强化涅槃,headless,3,灵魂打击,R,2733,3,4
cyber,3,智能AI,lava,1,地裂,L,4836,4,6
lava,1,地裂,space,2,星波,R,3521,4,5
shell,1,复制,lava,1,地裂,R,3274,3,5
lava,2,岩浆涌动,crystal,2,碎晶爆破,L,3533,4,3
hiding,1,缩头,lava,2,岩浆涌动,L,3439,4,3
lava,2,岩浆涌动,shell,3,暗影,R,3213,3,4
chest,2,财宝风暴,lava,3,熔岩爆发,R,3126,4,6
lava,3,熔岩爆发,headless,1,恐吓,R,3066,4,5
crystal,1,水晶壁垒,cyber,1,能量大炮,R,3360,4,5
cyber,1,能量大炮,space,3,扭曲空间,L,4213,4,4
shell,2,吸收,cyber,1,能量大炮,R,3542,6,6
cyber,2,侵入,chest,3,财宝炮击,L,4391,3,6
headless,2,万千触须,cyber,2,侵入,R,4682,4,3
cyber,3,智能AI,chest,1,清点财宝,R,4696,4,8
hiding,3,强化随从,cyber,3,智能AI,R,4947,8,5
crystal,1,水晶壁垒,crystal,3,水晶球,R,3139,4,7
hiding,2,防御,crystal,1,水晶壁垒,L,3695,5,5
crystal,2,碎晶爆破,crystal,3,水晶球,R,2989,3,7
hiding,2,防御,crystal,2,碎晶爆破,L,3601,5,5
crystal,3,水晶球,chest,1,清点财宝,L,3102,7,3
hiding,3,强化随从,crystal,3,水晶球,R,3212,6,6
chest,1,清点财宝,chest,3,财宝炮击,R,3558,4,5
headless,2,万千触须,chest,1,清点财宝,R,3793,2,7
chest,2,财宝风暴,space,3,扭曲空间,R,2862,3,3
shell,2,吸收,chest,2,财宝风暴,R,3431,5,7
chest,3,财宝炮击,headless,1,恐吓,R,3857,3,7
hiding,1,缩头,space,1,虫洞,R,3778,5,7
space,1,虫洞,shell,3,暗影,L,4184,6,4
shell,1,复制,space,2,星波,R,3035,3,4
space,3,扭曲空间,headless,3,灵魂打击,R,2565,3,4
headless,3,灵魂打击,hiding,1,缩头,R,3777,4,6
hiding,2,防御,shell,1,复制,L,3472,5,4
shell,3,暗影,hiding,3,强化随从,L,3916,5,7
headless,2,万千触须,shell,2,吸收,L,3724,4,6
