左龟,左技能idx,左技能,右龟,右技能idx,右技能,胜方,帧数,左释放,右释放
hunter,1,精准射击,bamboo,2,竹击,R,2955,5,4
bamboo,2,竹击,candy,3,糖果炸弹,R,2904,3,6
lightning,2,雷暴,bamboo,2,竹击,R,2903,4,4
bamboo,2,竹击,cyber,1,能量大炮,R,4271,5,4
chest,3,财宝炮击,bamboo,2,竹击,R,2872,3,5
bamboo,2,竹击,headless,2,万千触须,R,3976,3,4
ice,1,冰霜,bamboo,3,竹刺阵,R,2977,4,4
bamboo,3,竹刺阵,two_head,3,融合,L,3261,5,4
fortune,2,梭哈,bamboo,3,竹刺阵,R,2475,1,4
bamboo,3,竹刺阵,gambler,1,万能牌,L,3723,3,7
pirate,3,海盗船,bamboo,3,竹刺阵,R,3653,3,6
bamboo,3,竹刺阵,line,2,画龙点睛,R,3264,2,5
lava,1,地裂,bamboo,3,竹刺阵,R,3028,4,5
bamboo,3,竹刺阵,crystal,3,水晶球,R,2892,2,7
hiding,2,防御,bamboo,3,竹刺阵,R,3985,4,6
angel,1,祝福,angel,2,平等,R,3096,5,8
two_head,1,灵能冲击/锤击,angel,1,祝福,R,4014,5,10
angel,1,祝福,diamond,3,钻石冲撞,R,3464,6,5
rainbow,2,全色风暴,angel,1,祝福,L,4115,6,8
angel,1,祝福,pirate,1,火炮齐射,R,2869,5,6
bubble,3,泡泡爆破,angel,1,祝福,R,3805,6,9
angel,1,祝福,phoenix,2,烫伤,R,3531,7,6
crystal,1,水晶壁垒,angel,1,祝福,L,4190,6,7
angel,1,祝福,space,3,扭曲空间,L,4147,10,5
shell,2,吸收,angel,1,祝福,L,4206,6,8
angel,2,平等,ninja,3,背刺,L,2735,6,2
diamond,2,钻石滚球,angel,2,平等,R,3892,2,10
angel,2,平等,rainbow,1,棱镜护盾,L,3077,9,7
hunter,3,狩猎弹幕,angel,2,平等,R,2571,4,7
angel,2,平等,bubble,2,泡泡束缚,R,3673,8,9
phoenix,1,熔岩盾,angel,2,平等,R,2950,5,8
angel,2,平等,cyber,3,智能AI,R,4641,9,4
space,2,星波,angel,2,平等,R,2608,3,7
angel,2,平等,shell,1,复制,L,2774,7,2
ninja,3,背刺,angel,3,飞升,R,3593,3,10
angel,3,飞升,diamond,2,钻石滚球,R,3042,6,4
rainbow,1,棱镜护盾,angel,3,飞升,R,4049,8,11
angel,3,飞升,hunter,3,狩猎弹幕,R,3027,7,6
bubble,2,泡泡束缚,angel,3,飞升,L,3112,7,7
angel,3,飞升,phoenix,1,熔岩盾,R,2884,6,6
cyber,3,智能AI,angel,3,飞升,L,4491,5,10
angel,3,飞升,space,2,星波,R,2767,6,4
shell,1,复制,angel,3,飞升,L,3461,3,8
ice,1,冰霜,two_head,1,灵能冲击/锤击,R,3346,4,5
diamond,3,钻石冲撞,ice,1,冰霜,L,3355,6,5
ice,1,冰霜,rainbow,2,全色风暴,R,3475,5,6
pirate,1,火炮齐射,ice,1,冰霜,L,2880,5,4
ice,1,冰霜,bubble,3,泡泡爆破,R,3578,6,6
phoenix,2,烫伤,ice,1,冰霜,R,4014,6,7
ice,1,冰霜,crystal,1,水晶壁垒,R,3654,6,6
space,3,扭曲空间,ice,1,冰霜,L,3287,4,5
ice,1,冰霜,shell,2,吸收,R,3716,6,7
two_head,3,融合,ice,2,冰封,R,4242,5,9
ice,2,冰封,fortune,2,梭哈,L,4011,8,1
gambler,1,万能牌,ice,2,冰封,R,4158,7,9
ice,2,冰封,pirate,3,海盗船,R,3091,5,3
line,2,画龙点睛,ice,2,冰封,L,3266,5,6
ice,2,冰封,lava,1,地裂,R,3541,6,5
crystal,3,水晶球,ice,2,冰封,L,3483,7,7
ice,2,冰封,hiding,2,防御,R,3490,6,5
ninja,1,手里剑,ice,3,团队护盾,R,3394,5,4
ice,3,团队护盾,ghost,3,虚化,R,2774,3,4
dice,2,命运骰子,ice,3,团队护盾,R,2992,4,5
ice,3,团队护盾,hunter,1,精准射击,R,3202,4,6
candy,3,糖果炸弹,ice,3,团队护盾,R,3371,4,6
ice,3,团队护盾,lightning,2,雷暴,L,3371,6,4
cyber,1,能量大炮,ice,3,团队护盾,L,4693,4,7
ice,3,团队护盾,chest,3,财宝炮击,R,3647,5,5
headless,2,万千触须,ice,3,团队护盾,R,3836,3,6
ninja,1,手里剑,two_head,2,精神干扰/吸收,L,2620,5,3
fortune,1,骰子,ninja,1,手里剑,R,2766,5,5
ninja,1,手里剑,rainbow,3,反射,L,2657,4,3
pirate,2,朗姆酒,ninja,1,手里剑,R,2850,3,6
ninja,1,手里剑,line,1,连笔,L,2763,5,3
phoenix,3,强化涅槃,ninja,1,手里剑,R,2891,3,6
ninja,1,手里剑,crystal,2,碎晶爆破,L,2779,5,3
hiding,1,缩头,ninja,1,手里剑,R,3157,3,6
ninja,1,手里剑,shell,3,暗影,R,3651,5,4
diamond,1,坚不可摧,ninja,2,炸弹,R,3307,5,7
ninja,2,炸弹,dice,3,稳定骰子,L,2420,4,3
hunter,2,隐蔽,ninja,2,炸弹,R,2946,5,6
ninja,2,炸弹,bubble,1,泡泡盾,L,2663,5,4
lightning,3,雷盾,ninja,2,炸弹,R,2500,3,5
ninja,2,炸弹,cyber,2,侵入,L,3945,8,2
space,1,虫洞,ninja,2,炸弹,R,2720,3,5
ninja,2,炸弹,headless,3,灵魂打击,R,3045,3,4
ghost,2,灵魂风暴,ninja,3,背刺,L,2323,4,3
ninja,3,背刺,dice,1,孤注一掷,R,2936,3,5
gambler,3,命运之轮,ninja,3,背刺,R,2317,3,4
ninja,3,背刺,candy,2,糖衣炮弹,L,3634,3,4
lightning,1,涌动,ninja,3,背刺,R,2285,2,4
ninja,3,背刺,lava,3,熔岩爆发,R,2929,3,5
chest,2,财宝风暴,ninja,3,背刺,R,2515,3,4
ninja,3,背刺,headless,1,恐吓,L,3340,3,4
ghost,1,幽冥突袭,two_head,1,灵能冲击/锤击,L,3663,6,5
two_head,1,灵能冲击/锤击,fortune,3,招财进宝,R,3738,4,8
gambler,2,赌注,two_head,1,灵能冲击/锤击,L,2607,5,3
two_head,1,灵能冲击/锤击,candy,1,糖果锤,R,3353,4,6
line,3,墨水炸弹,two_head,1,灵能冲击/锤击,L,3349,6,5
two_head,1,灵能冲击/锤击,lava,2,岩浆涌动,R,3328,4,4
chest,1,清点财宝,two_head,1,灵能冲击/锤击,R,3387,5,6
two_head,1,灵能冲击/锤击,hiding,3,强化随从,R,3135,4,7
ghost,1,幽冥突袭,two_head,2,精神干扰/吸收,L,3014,5,4
two_head,2,精神干扰/吸收,fortune,3,招财进宝,R,3971,6,9
gambler,2,赌注,two_head,2,精神干扰/吸收,L,3322,7,5
two_head,2,精神干扰/吸收,candy,1,糖果锤,R,3291,4,6
line,3,墨水炸弹,two_head,2,精神干扰/吸收,R,3803,5,7
two_head,2,精神干扰/吸收,lava,2,岩浆涌动,R,3377,4,4
chest,1,清点财宝,two_head,2,精神干扰/吸收,R,3318,5,6
two_head,2,精神干扰/吸收,hiding,3,强化随从,R,3175,5,8
ghost,2,灵魂风暴,two_head,3,融合,L,2630,6,3
two_head,3,融合,dice,1,孤注一掷,R,3137,4,7
gambler,3,命运之轮,two_head,3,融合,R,3438,4,6
two_head,3,融合,candy,2,糖衣炮弹,R,3319,4,4
lightning,1,涌动,two_head,3,融合,R,3068,4,5
two_head,3,融合,lava,3,熔岩爆发,R,3652,4,5
chest,2,财宝风暴,two_head,3,融合,R,3411,4,6
two_head,3,融合,headless,1,恐吓,R,3130,4,5
diamond,1,坚不可摧,ghost,1,幽冥突袭,R,3212,3,6
ghost,1,幽冥突袭,dice,3,稳定骰子,L,2849,4,2
hunter,2,隐蔽,ghost,1,幽冥突袭,R,3682,6,7
ghost,1,幽冥突袭,bubble,1,泡泡盾,L,2990,6,4
lightning,3,雷盾,ghost,1,幽冥突袭,R,2552,3,5
ghost,1,幽冥突袭,cyber,2,侵入,R,4426,7,3
space,1,虫洞,ghost,1,幽冥突袭,R,2785,4,5
ghost,1,幽冥突袭,headless,3,灵魂打击,R,3208,4,5
fortune,1,骰子,ghost,2,灵魂风暴,R,2318,2,5
ghost,2,灵魂风暴,rainbow,3,反射,L,2394,5,3
pirate,2,朗姆酒,ghost,2,灵魂风暴,R,2465,2,5
ghost,2,灵魂风暴,line,1,连笔,L,2255,5,3
phoenix,3,强化涅槃,ghost,2,灵魂风暴,R,2825,4,6
ghost,2,灵魂风暴,crystal,2,碎晶爆破,L,2228,5,2
hiding,1,缩头,ghost,2,灵魂风暴,R,2505,2,5
ghost,2,灵魂风暴,shell,3,暗影,R,3123,3,4
dice,2,命运骰子,ghost,3,虚化,R,3721,3,5
ghost,3,虚化,hunter,1,精准射击,R,3379,5,7
candy,3,糖果炸弹,ghost,3,虚化,R,3194,3,4
ghost,3,虚化,lightning,2,雷暴,L,2617,4,3
cyber,1,能量大炮,ghost,3,虚化,R,4359,4,7
ghost,3,虚化,chest,3,财宝炮击,R,3368,4,4
headless,2,万千触须,ghost,3,虚化,L,3607,4,4
diamond,1,坚不可摧,fortune,2,梭哈,R,4130,6,2
gambler,1,万能牌,diamond,1,坚不可摧,L,4020,8,6
diamond,1,坚不可摧,pirate,3,海盗船,R,4149,6,7
line,2,画龙点睛,diamond,1,坚不可摧,L,3609,6,5
diamond,1,坚不可摧,lava,1,地裂,R,3965,5,6
crystal,3,水晶球,diamond,1,坚不可摧,L,4132,6,6
diamond,1,坚不可摧,hiding,2,防御,R,3518,5,5
diamond,3,钻石冲撞,diamond,2,钻石滚球,L,3600,7,5
diamond,2,钻石滚球,rainbow,2,全色风暴,R,3390,4,5
pirate,1,火炮齐射,diamond,2,钻石滚球,L,3049,6,4
diamond,2,钻石滚球,bubble,3,泡泡爆破,L,3288,4,4
phoenix,2,烫伤,diamond,2,钻石滚球,R,3191,5,5
diamond,2,钻石滚球,crystal,1,水晶壁垒,L,4119,6,4
space,3,扭曲空间,diamond,2,钻石滚球,R,2797,3,4
diamond,2,钻石滚球,shell,2,吸收,R,3395,4,7
rainbow,1,棱镜护盾,diamond,3,钻石冲撞,R,3681,9,8
diamond,3,钻石冲撞,hunter,3,狩猎弹幕,L,2966,5,4
bubble,2,泡泡束缚,diamond,3,钻石冲撞,R,3256,6,5
diamond,3,钻石冲撞,phoenix,1,熔岩盾,L,3478,6,6
cyber,3,智能AI,diamond,3,钻石冲撞,R,4972,4,8
diamond,3,钻石冲撞,space,2,星波,L,2834,6,4
shell,1,复制,diamond,3,钻石冲撞,R,3400,4,6
fortune,1,骰子,rainbow,1,棱镜护盾,R,3664,6,13
hunter,3,狩猎弹幕,fortune,1,骰子,L,2914,5,6
fortune,1,骰子,bubble,2,泡泡束缚,L,4259,8,10
phoenix,1,熔岩盾,fortune,1,骰子,L,3728,8,8
fortune,1,骰子,cyber,3,智能AI,R,4084,8,7
space,2,星波,fortune,1,骰子,L,3366,4,6
fortune,1,骰子,shell,1,复制,R,3574,6,5
rainbow,2,全色风暴,fortune,2,梭哈,L,3642,5,2
fortune,2,梭哈,pirate,1,火炮齐射,R,2305,2,5
bubble,3,泡泡爆破,fortune,2,梭哈,L,3004,6,2
fortune,2,梭哈,phoenix,2,烫伤,R,2720,1,4
crystal,1,水晶壁垒,fortune,2,梭哈,R,3469,4,2
fortune,2,梭哈,space,3,扭曲空间,R,2814,1,3
shell,2,吸收,fortune,2,梭哈,L,3018,6,2
fortune,3,招财进宝,gambler,1,万能牌,R,3872,4,7
pirate,3,海盗船,fortune,3,招财进宝,L,3419,4,3
fortune,3,招财进宝,line,2,画龙点睛,L,3395,7,5
lava,1,地裂,fortune,3,招财进宝,L,3916,6,5
fortune,3,招财进宝,crystal,3,水晶球,R,2889,3,7
hiding,2,防御,fortune,3,招财进宝,L,3251,5,3
dice,1,孤注一掷,dice,2,命运骰子,R,2720,3,5
hunter,1,精准射击,dice,1,孤注一掷,R,2600,4,5
dice,1,孤注一掷,candy,3,糖果炸弹,R,2747,2,5
lightning,2,雷暴,dice,1,孤注一掷,R,2623,3,5
dice,1,孤注一掷,cyber,1,能量大炮,R,4116,4,4
chest,3,财宝炮击,dice,1,孤注一掷,R,2881,3,6
dice,1,孤注一掷,headless,2,万千触须,R,3035,3,3
rainbow,3,反射,dice,2,命运骰子,R,2971,3,5
dice,2,命运骰子,pirate,2,朗姆酒,R,3192,4,5
line,1,连笔,dice,2,命运骰子,R,2482,4,5
dice,2,命运骰子,phoenix,3,强化涅槃,L,3123,5,4
crystal,2,碎晶爆破,dice,2,命运骰子,R,2724,3,5
dice,2,命运骰子,hiding,1,缩头,R,2896,4,5
shell,3,暗影,dice,2,命运骰子,L,3294,5,4
dice,3,稳定骰子,hunter,2,隐蔽,L,2718,4,4
bubble,1,泡泡盾,dice,3,稳定骰子,R,3407,5,2
dice,3,稳定骰子,lightning,3,雷盾,L,2457,4,3
cyber,2,侵入,dice,3,稳定骰子,L,3144,4,2
dice,3,稳定骰子,space,1,虫洞,R,2850,2,5
headless,3,灵魂打击,dice,3,稳定骰子,R,2774,3,5
rainbow,1,棱镜护盾,gambler,3,命运之轮,L,3349,10,4
candy,2,糖衣炮弹,rainbow,1,棱镜护盾,L,3042,4,8
rainbow,1,棱镜护盾,lightning,1,涌动,L,3415,10,5
lava,3,熔岩爆发,rainbow,1,棱镜护盾,L,3355,6,6
rainbow,1,棱镜护盾,chest,2,财宝风暴,R,3812,9,7
headless,1,恐吓,rainbow,1,棱镜护盾,L,4353,6,6
rainbow,2,全色风暴,gambler,2,赌注,R,2551,2,5
candy,1,糖果锤,rainbow,2,全色风暴,L,3002,6,3
rainbow,2,全色风暴,line,3,墨水炸弹,R,3737,5,4
lava,2,岩浆涌动,rainbow,2,全色风暴,R,3800,4,6
rainbow,2,全色风暴,chest,1,清点财宝,R,3939,4,7
hiding,3,强化随从,rainbow,2,全色风暴,L,3397,8,4
rainbow,3,反射,gambler,2,赌注,L,3796,2,6
candy,1,糖果锤,rainbow,3,反射,L,2860,6,2
rainbow,3,反射,line,3,墨水炸弹,R,2974,4,5
lava,2,岩浆涌动,rainbow,3,反射,L,3734,4,3
rainbow,3,反射,chest,1,清点财宝,L,3912,3,3
hiding,3,强化随从,rainbow,3,反射,R,2909,4,5
gambler,1,万能牌,gambler,3,命运之轮,L,3863,8,5
candy,2,糖衣炮弹,gambler,1,万能牌,L,3119,4,5
gambler,1,万能牌,lightning,1,涌动,L,3639,8,5
lava,3,熔岩爆发,gambler,1,万能牌,L,3494,6,6
gambler,1,万能牌,chest,2,财宝风暴,R,3272,6,6
headless,1,恐吓,gambler,1,万能牌,L,3495,6,6
gambler,2,赌注,hunter,2,隐蔽,L,2627,5,4
bubble,1,泡泡盾,gambler,2,赌注,L,3231,5,5
gambler,2,赌注,lightning,3,雷盾,L,2653,5,3
cyber,2,侵入,gambler,2,赌注,R,3792,2,7
gambler,2,赌注,space,1,虫洞,L,3063,6,4
headless,3,灵魂打击,gambler,2,赌注,R,3741,2,7
gambler,3,命运之轮,pirate,2,朗姆酒,R,3274,3,5
line,1,连笔,gambler,3,命运之轮,L,2922,6,4
gambler,3,命运之轮,phoenix,3,强化涅槃,R,3018,4,5
crystal,2,碎晶爆破,gambler,3,命运之轮,L,3252,4,4
gambler,3,命运之轮,hiding,1,缩头,R,3480,4,6
shell,3,暗影,gambler,3,命运之轮,L,3456,4,4
hunter,1,精准射击,candy,3,糖果炸弹,L,2941,6,4
lightning,2,雷暴,hunter,1,精准射击,R,2756,3,5
hunter,1,精准射击,cyber,1,能量大炮,L,4523,8,4
chest,3,财宝炮击,hunter,1,精准射击,R,2929,2,5
hunter,1,精准射击,headless,2,万千触须,R,3771,6,4
pirate,3,海盗船,hunter,2,隐蔽,L,3717,5,7
hunter,2,隐蔽,line,2,画龙点睛,L,4061,9,5
lava,1,地裂,hunter,2,隐蔽,L,3698,5,7
hunter,2,隐蔽,crystal,3,水晶球,R,4012,7,6
hiding,2,防御,hunter,2,隐蔽,L,3641,5,6
hunter,3,狩猎弹幕,pirate,1,火炮齐射,R,2507,4,5
bubble,3,泡泡爆破,hunter,3,狩猎弹幕,R,2939,4,5
hunter,3,狩猎弹幕,phoenix,2,烫伤,R,2949,5,5
crystal,1,水晶壁垒,hunter,3,狩猎弹幕,R,3064,3,5
hunter,3,狩猎弹幕,space,3,扭曲空间,L,3196,5,4
shell,2,吸收,hunter,3,狩猎弹幕,R,3316,5,5
pirate,1,火炮齐射,bubble,2,泡泡束缚,L,3359,5,7
phoenix,1,熔岩盾,pirate,1,火炮齐射,R,3280,6,6
pirate,1,火炮齐射,cyber,3,智能AI,R,4508,6,4
space,2,星波,pirate,1,火炮齐射,R,2547,3,5
pirate,1,火炮齐射,shell,1,复制,L,2776,6,3
bubble,2,泡泡束缚,pirate,2,朗姆酒,L,3804,8,3
pirate,2,朗姆酒,phoenix,1,熔岩盾,R,4399,5,10
cyber,3,智能AI,pirate,2,朗姆酒,L,4550,4,5
pirate,2,朗姆酒,space,2,星波,L,3485,3,5
shell,1,复制,pirate,2,朗姆酒,L,3844,5,5
pirate,3,海盗船,bubble,3,泡泡爆破,L,3334,5,5
phoenix,2,烫伤,pirate,3,海盗船,L,3722,6,4
pirate,3,海盗船,crystal,1,水晶壁垒,L,3618,6,4
space,3,扭曲空间,pirate,3,海盗船,R,3252,4,3
pirate,3,海盗船,shell,2,吸收,R,4475,4,9
line,2,画龙点睛,candy,1,糖果锤,R,2749,3,5
candy,1,糖果锤,lava,1,地裂,R,3185,4,5
crystal,3,水晶球,candy,1,糖果锤,R,2890,3,6
candy,1,糖果锤,hiding,2,防御,R,3153,4,5
candy,3,糖果炸弹,candy,2,糖衣炮弹,R,2985,3,5
candy,2,糖衣炮弹,lightning,2,雷暴,L,3109,4,4
cyber,1,能量大炮,candy,2,糖衣炮弹,R,3952,4,6
candy,2,糖衣炮弹,chest,3,财宝炮击,R,3447,3,5
headless,2,万千触须,candy,2,糖衣炮弹,R,3038,2,3
candy,3,糖果炸弹,line,1,连笔,L,2838,5,5
phoenix,3,强化涅槃,candy,3,糖果炸弹,L,3496,5,5
candy,3,糖果炸弹,crystal,2,碎晶爆破,L,3087,4,5
hiding,1,缩头,candy,3,糖果炸弹,R,3273,4,6
candy,3,糖果炸弹,shell,3,暗影,L,3705,5,4
lightning,3,雷盾,bubble,1,泡泡盾,R,3084,4,5
bubble,1,泡泡盾,cyber,2,侵入,R,3620,5,4
space,1,虫洞,bubble,1,泡泡盾,R,3629,6,7
bubble,1,泡泡盾,headless,3,灵魂打击,R,2587,3,4
lightning,1,涌动,bubble,2,泡泡束缚,R,3027,4,6
bubble,2,泡泡束缚,lava,3,熔岩爆发,L,3839,9,5
chest,2,财宝风暴,bubble,2,泡泡束缚,R,3388,3,9
bubble,2,泡泡束缚,headless,1,恐吓,R,3663,8,5
line,3,墨水炸弹,bubble,3,泡泡爆破,R,3628,5,6
bubble,3,泡泡爆破,lava,2,岩浆涌动,R,3800,6,5
chest,1,清点财宝,bubble,3,泡泡爆破,R,4114,6,7
bubble,3,泡泡爆破,hiding,3,强化随从,R,3033,4,7
line,3,墨水炸弹,line,1,连笔,R,3235,4,6
line,1,连笔,lava,2,岩浆涌动,R,3388,6,4
chest,1,清点财宝,line,1,连笔,R,2856,4,5
line,1,连笔,hiding,3,强化随从,R,3039,5,7
lightning,1,涌动,line,2,画龙点睛,R,2689,3,4
line,2,画龙点睛,lava,3,熔岩爆发,R,2996,4,6
chest,2,财宝风暴,line,2,画龙点睛,R,3043,3,4
line,2,画龙点睛,headless,1,恐吓,R,3062,4,5
lightning,3,雷盾,line,3,墨水炸弹,R,2690,3,5
line,3,墨水炸弹,cyber,2,侵入,R,3929,5,4
space,1,虫洞,line,3,墨水炸弹,R,3254,5,6
line,3,墨水炸弹,headless,3,灵魂打击,R,2533,3,4
phoenix,3,强化涅槃,lightning,1,涌动,L,3176,5,4
lightning,1,涌动,crystal,2,碎晶爆破,L,2958,5,3
hiding,1,缩头,lightning,1,涌动,L,3553,3,4
lightning,1,涌动,shell,3,暗影,R,3219,3,4
cyber,1,能量大炮,lightning,2,雷暴,L,3312,6,4
lightning,2,雷暴,chest,3,财宝炮击,R,2733,3,5
headless,2,万千触须,lightning,2,雷暴,R,3715,3,5
lightning,3,雷盾,lava,1,地裂,R,2896,3,5
crystal,3,水晶球,lightning,3,雷盾,L,3262,7,4
lightning,3,雷盾,hiding,2,防御,R,3307,4,5
phoenix,2,烫伤,phoenix,1,熔岩盾,R,3716,6,8
phoenix,1,熔岩盾,crystal,1,水晶壁垒,L,3121,7,4
space,3,扭曲空间,phoenix,1,熔岩盾,R,3261,3,7
phoenix,1,熔岩盾,shell,2,吸收,L,3318,7,5
cyber,3,智能AI,phoenix,2,烫伤,R,4205,4,7
phoenix,2,烫伤,space,2,星波,L,3460,6,5
shell,1,复制,phoenix,2,烫伤,R,3148,2,4
phoenix,3,强化涅槃,cyber,3,智能AI,R,4773,6,5
space,2,星波,phoenix,3,强化涅槃,L,3440,5,5
phoenix,3,强化涅槃,shell,1,复制,L,3288,5,4
crystal,1,水晶壁垒,lava,1,地裂,R,3623,4,6
lava,1,地裂,space,3,扭曲空间,R,3062,3,4
shell,2,吸收,lava,1,地裂,R,3297,4,5
lava,2,岩浆涌动,crystal,3,水晶球,L,3252,4,4
hiding,2,防御,lava,2,岩浆涌动,L,3531,5,3
lava,3,熔岩爆发,cyber,1,能量大炮,R,4468,8,6
chest,3,财宝炮击,lava,3,熔岩爆发,R,3676,3,6
lava,3,熔岩爆发,headless,2,万千触须,R,3167,4,3
crystal,2,碎晶爆破,cyber,1,能量大炮,R,3006,4,4
cyber,1,能量大炮,hiding,1,缩头,L,4753,5,6
shell,3,暗影,cyber,1,能量大炮,R,4129,4,4
cyber,2,侵入,space,1,虫洞,R,3965,3,7
headless,3,灵魂打击,cyber,2,侵入,R,3529,4,4
cyber,3,智能AI,chest,2,财宝风暴,R,4584,4,8
headless,1,恐吓,cyber,3,智能AI,L,5013,8,4
crystal,1,水晶壁垒,chest,1,清点财宝,R,3605,4,7
hiding,3,强化随从,crystal,1,水晶壁垒,L,3451,7,4
crystal,2,碎晶爆破,chest,1,清点财宝,L,3573,5,5
hiding,3,强化随从,crystal,2,碎晶爆破,L,3166,6,4
crystal,3,水晶球,chest,2,财宝风暴,R,2556,5,5
headless,1,恐吓,crystal,3,水晶球,R,2978,3,4
chest,1,清点财宝,space,1,虫洞,R,3619,5,7
headless,3,灵魂打击,chest,1,清点财宝,L,3023,5,4
chest,2,财宝风暴,hiding,1,缩头,R,3093,4,5
shell,3,暗影,chest,2,财宝风暴,R,3539,4,7
chest,3,财宝炮击,headless,2,万千触须,R,3244,3,3
hiding,2,防御,space,1,虫洞,R,3767,4,5
space,2,星波,space,3,扭曲空间,R,3474,5,4
shell,2,吸收,space,2,星波,R,3518,5,5
space,3,扭曲空间,shell,1,复制,L,3661,5,4
shell,1,复制,hiding,1,缩头,R,3364,3,5
hiding,2,防御,shell,2,吸收,R,3936,4,8
headless,2,万千触须,headless,1,恐吓,R,3411,2,6
